angular_cell_offset_std,area_diagonal_m_max,area_diagonal_m_mean,area_diagonal_m_min,area_diagonal_m_std,area_scale,azimuth_cells,base_seed_max,base_seed_mean,base_seed_min,base_seed_std,beam_count,beamwidth_deg,case_id_max,case_id_mean,case_id_min,case_id_std,collision_count_max,collision_count_mean,collision_count_min,collision_count_std,communication_range_m_max,communication_range_m_mean,communication_range_m_min,communication_range_m_std,communication_range_to_diagonal_ratio,connected_components_max,connected_components_mean,connected_components_min,connected_components_std,discovered_edges_max,discovered_edges_mean,discovered_edges_min,discovered_edges_std,discovery_rate_max,discovery_rate_mean,discovery_rate_min,discovery_rate_std,elevation_cells,empty_scan_ratio_max,empty_scan_ratio_mean,empty_scan_ratio_min,empty_scan_ratio_std,false_alarm_rate,finite_time_discovery_rate_max,finite_time_discovery_rate_mean,finite_time_discovery_rate_min,finite_time_discovery_rate_std,isac_error_sweep_enabled_max,isac_error_sweep_enabled_mean,isac_error_sweep_enabled_min,isac_error_sweep_enabled_std,isolated_node_ratio_max,isolated_node_ratio_mean,isolated_node_ratio_min,isolated_node_ratio_std,lambda2_max,lambda2_mean,lambda2_min,lambda2_std,largest_component_size_max,largest_component_size_mean,largest_component_size_min,largest_component_size_std,lcc_ratio_max,lcc_ratio_mean,lcc_ratio_min,lcc_ratio_std,mean_delay_censored_max,mean_delay_censored_mean,mean_delay_censored_min,mean_delay_censored_std,mean_discovery_delay_max,mean_discovery_delay_mean,mean_discovery_delay_min,mean_discovery_delay_std,miss_detection_rate,mobility_model,moved_distance_mean_m_max,moved_distance_mean_m_mean,moved_distance_mean_m_min,moved_distance_mean_m_std,n_episodes,node_count,p90_delay_censored_max,p90_delay_censored_mean,p90_delay_censored_min,p90_delay_censored_std,p90_discovery_delay_max,p90_discovery_delay_mean,p90_discovery_delay_min,p90_discovery_delay_std,p95_delay_censored_max,p95_delay_censored_mean,p95_delay_censored_min,p95_delay_censored_std,p95_discovery_delay_max,p95_discovery_delay_mean,p95_discovery_delay_min,p95_discovery_delay_std,p99_delay_censored_max,p99_delay_censored_mean,p99_delay_censored_min,p99_delay_censored_std,p99_discovery_delay_max,p99_discovery_delay_mean,p99_discovery_delay_min,p99_discovery_delay_std,protocol,range_mode,range_sweep_enabled,sensing_range_m_max,sensing_range_m_mean,sensing_range_m_min,sensing_range_m_std,sensing_range_to_diagonal_ratio_max,sensing_range_to_diagonal_ratio_mean,sensing_range_to_diagonal_ratio_min,sensing_range_to_diagonal_ratio_std,sensing_to_comm_range_ratio,slots_max,slots_mean,slots_min,slots_std,train_beamwidth_deg_max,train_beamwidth_deg_mean,train_beamwidth_deg_min,train_beamwidth_deg_std,train_node_count_max,train_node_count_mean,train_node_count_min,train_node_count_std,true_edges_seen_max,true_edges_seen_mean,true_edges_seen_min,true_edges_seen_std
0.0,378.549864614954,378.549864614954,378.549864614954,0.0,fixed,36,20292722.0,20291713.0,20290704.0,823.8450501560756,648,10.0,9.0,5.0,1.0,3.265986323710904,1174.0,1019.6666666666666,849.0,133.18241458824642,397.4773578457017,397.47735784570176,397.4773578457017,5.684341886080802e-14,1.05,1.0,1.0,1.0,0.0,1847.0,1789.3333333333333,1718.0,53.543336549834926,0.37313131313131315,0.3614814814814815,0.3470707070707071,0.01081683566663332,18,0.517769310703152,0.5021002756821259,0.4941245899362991,0.011080280451873956,0.0,0.37313131313131315,0.3614814814814815,0.3470707070707071,0.01081683566663332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.80492373191537,11.041685827918679,10.606392115721858,0.5414671756473697,100.0,100.0,100.0,0.0,1.0,1.0,1.0,0.0,486.93757575757576,479.00134680134676,471.54262626262624,6.294025114058842,486.93757575757576,479.00134680134676,471.54262626262624,6.294025114058842,0.0,gauss_markov,3.944761940583971,3.857604694612231,3.776152621714311,0.06895257960982726,3,100,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,improved_rl_isac,singlehop,False,397.4773578457017,397.47735784570176,397.4773578457017,5.684341886080802e-14,1.05,1.05,1.05,0.0,1.0,600.0,600.0,600.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,4950.0,4950.0,4950.0,0.0
0.0,378.549864614954,378.549864614954,378.549864614954,0.0,fixed,24,20292722.0,20291713.0,20290704.0,823.8450501560756,288,15.0,10.0,6.0,2.0,3.265986323710904,8476.0,8141.666666666667,7705.0,322.96989883819754,397.4773578457017,397.47735784570176,397.4773578457017,5.684341886080802e-14,1.05,1.0,1.0,1.0,0.0,2691.0,2649.3333333333335,2591.0,42.49182927993987,0.5436363636363636,0.5352188552188553,0.5234343434343435,0.008584207935341356,12,0.34098235640750113,0.33151733184580917,0.325266114212406,0.006806687075367379,0.0,0.5436363636363636,0.5352188552188553,0.5234343434343435,0.008584207935341356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.491242229603582,23.295725707682575,20.779685590821114,2.3807192118180738,100.0,100.0,100.0,0.0,1.0,1.0,1.0,0.0,415.54565656565654,410.8242424242424,407.35131313131313,3.459850853496811,415.54565656565654,410.8242424242424,407.35131313131313,3.459850853496811,0.0,gauss_markov,3.944761940583971,3.857604694612231,3.776152621714311,0.06895257960982726,3,100,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,improved_rl_isac,singlehop,False,397.4773578457017,397.47735784570176,397.4773578457017,5.684341886080802e-14,1.05,1.05,1.05,0.0,1.0,600.0,600.0,600.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,4950.0,4950.0,4950.0,0.0
0.0,378.549864614954,378.549864614954,378.549864614954,0.0,fixed,12,20292722.0,20291713.0,20290704.0,823.8450501560756,72,30.0,11.0,7.0,3.0,3.265986323710904,86380.0,82978.0,81131.0,2408.5291500554163,397.4773578457017,397.47735784570176,397.4773578457017,5.684341886080802e-14,1.05,1.0,1.0,1.0,0.0,2285.0,2221.0,2126.0,68.51277253184256,0.4616161616161616,0.44868686868686863,0.4294949494949495,0.013840964147846975,6,0.18663266722175964,0.18155708095871784,0.1786042798382478,0.003604942308005813,0.0,0.4616161616161616,0.44868686868686863,0.4294949494949495,0.013840964147846975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.945186557078483,25.05504972771965,22.87270569355539,2.1304527700935636,100.0,100.0,100.0,0.0,1.0,1.0,1.0,0.0,455.4060606060606,442.39441077441074,435.3280808080808,9.212000847363766,455.4060606060606,442.39441077441074,435.3280808080808,9.212000847363766,0.0,gauss_markov,3.944761940583971,3.857604694612231,3.776152621714311,0.06895257960982726,3,100,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,improved_rl_isac,singlehop,False,397.4773578457017,397.47735784570176,397.4773578457017,5.684341886080802e-14,1.05,1.05,1.05,0.0,1.0,600.0,600.0,600.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,4950.0,4950.0,4950.0,0.0
0.0,378.549864614954,378.549864614954,378.549864614954,0.0,fixed,72,20292722.0,20291713.0,20290704.0,823.8450501560756,2592,5.0,8.0,4.0,0.0,3.265986323710904,26.0,24.666666666666668,24.0,0.9428090415820634,397.4773578457017,397.47735784570176,397.4773578457017,5.684341886080802e-14,1.05,2.0,1.3333333333333333,1.0,0.4714045207910317,440.0,407.0,370.0,28.717010057919794,0.08888888888888889,0.08222222222222221,0.07474747474747474,0.005801416173317133,36,0.8199722322209081,0.8151926895205214,0.8090692124105012,0.004551452516840385,0.0,0.08888888888888889,0.08222222222222221,0.07474747474747474,0.005801416173317133,0.0,0.0,0.0,0.0,0.01,0.0033333333333333335,0.0,0.004714045207910317,1.7114177664658516,1.0800162927578405,3.2217360568136564e-15,0.7673239797056909,100.0,99.66666666666667,99.0,0.4714045207910317,1.0,0.9966666666666667,0.99,0.004714045207910321,578.430909090909,576.2118518518519,574.3882828282829,1.6739205419734942,578.430909090909,576.2118518518519,574.3882828282829,1.6739205419734942,0.0,gauss_markov,3.944761940583971,3.857604694612231,3.776152621714311,0.06895257960982726,3,100,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,improved_rl_isac,singlehop,False,397.4773578457017,397.47735784570176,397.4773578457017,5.684341886080802e-14,1.05,1.05,1.05,0.0,1.0,600.0,600.0,600.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,4950.0,4950.0,4950.0,0.0
0.0,378.549864614954,378.549864614954,378.549864614954,0.0,fixed,36,20292722.0,20291713.0,20290704.0,823.8450501560756,648,10.0,9.0,5.0,1.0,3.265986323710904,0.0,0.0,0.0,0.0,397.4773578457017,397.47735784570176,397.4773578457017,5.684341886080802e-14,1.05,97.0,96.33333333333333,96.0,0.4714045207910317,4.0,3.6666666666666665,3.0,0.4714045207910317,0.0008080808080808081,0.0007407407407407407,0.0006060606060606061,9.523323652344074e-05,18,0.9036292174978307,0.901800360515601,0.9001855350729374,0.0014140000673801068,0.0,0.0008080808080808081,0.0007407407407407407,0.0006060606060606061,9.523323652344074e-05,0.0,0.0,0.0,0.0,0.94,0.93,0.92,0.008164965809277223,0.0,0.0,0.0,0.0,3.0,2.3333333333333335,2.0,0.4714045207910317,0.03,0.023333333333333334,0.02,0.004714045207910316,599.8971717171718,599.7862626262627,599.7,0.08236001326610527,599.8971717171718,599.7862626262627,599.7,0.08236001326610527,0.0,gauss_markov,3.944761940583971,3.857604694612231,3.776152621714311,0.06895257960982726,3,100,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,improved_rl_no_isac,singlehop,False,397.4773578457017,397.47735784570176,397.4773578457017,5.684341886080802e-14,1.05,1.05,1.05,0.0,1.0,600.0,600.0,600.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,4950.0,4950.0,4950.0,0.0
0.0,378.549864614954,378.549864614954,378.549864614954,0.0,fixed,24,20292722.0,20291713.0,20290704.0,823.8450501560756,288,15.0,10.0,6.0,2.0,3.265986323710904,0.0,0.0,0.0,0.0,397.4773578457017,397.47735784570176,397.4773578457017,5.684341886080802e-14,1.05,82.0,82.0,82.0,0.0,18.0,18.0,18.0,0.0,0.0036363636363636364,0.003636363636363637,0.0036363636363636364,4.336808689942018e-19,12,0.8374622768580245,0.834599775411958,0.8322313486247912,0.002163906170444954,0.0,0.0036363636363636364,0.003636363636363637,0.0036363636363636364,4.336808689942018e-19,0.0,0.0,0.0,0.0,0.71,0.7066666666666667,0.7,0.004714045207910321,0.0,-5.730188262881607e-16,-8.645260183736083e-16,4.052060457387432e-16,5.0,4.666666666666667,4.0,0.4714045207910317,0.05,0.04666666666666667,0.04,0.004714045207910318,599.0210101010101,598.8626936026936,598.700404040404,0.1309170232178708,599.0210101010101,598.8626936026936,598.700404040404,0.1309170232178708,0.0,gauss_markov,3.944761940583971,3.857604694612231,3.776152621714311,0.06895257960982726,3,100,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,improved_rl_no_isac,singlehop,False,397.4773578457017,397.47735784570176,397.4773578457017,5.684341886080802e-14,1.05,1.05,1.05,0.0,1.0,600.0,600.0,600.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,4950.0,4950.0,4950.0,0.0
0.0,378.549864614954,378.549864614954,378.549864614954,0.0,fixed,12,20292722.0,20291713.0,20290704.0,823.8450501560756,72,30.0,11.0,7.0,3.0,3.265986323710904,23.0,15.0,8.0,6.164414002968976,397.4773578457017,397.47735784570176,397.4773578457017,5.684341886080802e-14,1.05,3.0,1.6666666666666667,1.0,0.9428090415820634,251.0,215.33333333333334,176.0,30.728199137310703,0.05070707070707071,0.04350168350168351,0.035555555555555556,0.006207716997436505,6,0.6713839750260145,0.6668032357518555,0.662098241358399,0.003791902946848357,0.0,0.05070707070707071,0.04350168350168351,0.035555555555555556,0.006207716997436505,0.0,0.0,0.0,0.0,0.02,0.006666666666666667,0.0,0.009428090415820633,0.5086136781457186,0.3348427050965448,0.0,0.23682630139377706,100.0,99.33333333333333,98.0,0.9428090415820634,1.0,0.9933333333333333,0.98,0.009428090415820642,587.819797979798,586.4938047138047,584.8610101010102,1.2272467091596344,587.819797979798,586.4938047138047,584.8610101010102,1.2272467091596344,0.0,gauss_markov,3.944761940583971,3.857604694612231,3.776152621714311,0.06895257960982726,3,100,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,improved_rl_no_isac,singlehop,False,397.4773578457017,397.47735784570176,397.4773578457017,5.684341886080802e-14,1.05,1.05,1.05,0.0,1.0,600.0,600.0,600.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,4950.0,4950.0,4950.0,0.0
0.0,378.549864614954,378.549864614954,378.549864614954,0.0,fixed,72,20292722.0,20291713.0,20290704.0,823.8450501560756,2592,5.0,8.0,4.0,0.0,3.265986323710904,0.0,0.0,0.0,0.0,397.4773578457017,397.47735784570176,397.4773578457017,5.684341886080802e-14,1.05,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.9669462259496794,0.9668398026852429,0.9667432168070086,8.316954020734502e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.01,0.01,0.01,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,0.0,gauss_markov,3.944761940583971,3.857604694612231,3.776152621714311,0.06895257960982726,3,100,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,improved_rl_no_isac,singlehop,False,397.4773578457017,397.47735784570176,397.4773578457017,5.684341886080802e-14,1.05,1.05,1.05,0.0,1.0,600.0,600.0,600.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,4950.0,4950.0,4950.0,0.0
0.0,378.549864614954,378.549864614954,378.549864614954,0.0,fixed,36,20292722.0,20291713.0,20290704.0,823.8450501560756,648,10.0,9.0,5.0,1.0,3.265986323710904,0.0,0.0,0.0,0.0,397.4773578457017,397.47735784570176,397.4773578457017,5.684341886080802e-14,1.05,99.0,96.66666666666667,94.0,2.0548046676563256,6.0,3.3333333333333335,1.0,2.0548046676563256,0.0012121212121212121,0.0006734006734006734,0.00020202020202020202,0.00041511205407198493,18,0.9022757200882838,0.901080078577305,0.8999610599121066,0.0009465080482724494,0.0,0.0012121212121212121,0.0006734006734006734,0.00020202020202020202,0.00041511205407198493,0.0,0.0,0.0,0.0,0.98,0.9333333333333332,0.88,0.0410960933531265,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.02,0.02,0.02,0.0,599.9038383838384,599.7916498316498,599.7078787878788,0.08248517806515368,599.9038383838384,599.7916498316498,599.7078787878788,0.08248517806515368,0.0,gauss_markov,3.944761940583971,3.857604694612231,3.776152621714311,0.06895257960982726,3,100,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,rl_no_isac,singlehop,False,397.4773578457017,397.47735784570176,397.4773578457017,5.684341886080802e-14,1.05,1.05,1.05,0.0,1.0,600.0,600.0,600.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,4950.0,4950.0,4950.0,0.0
0.0,378.549864614954,378.549864614954,378.549864614954,0.0,fixed,24,20292722.0,20291713.0,20290704.0,823.8450501560756,288,15.0,10.0,6.0,2.0,3.265986323710904,0.0,0.0,0.0,0.0,397.4773578457017,397.47735784570176,397.4773578457017,5.684341886080802e-14,1.05,84.0,83.33333333333333,83.0,0.4714045207910317,17.0,16.666666666666668,16.0,0.4714045207910317,0.0034343434343434343,0.003367003367003367,0.0032323232323232323,9.523323652344075e-05,12,0.8371371019902796,0.8346775076256326,0.8332993380185059,0.0017434100120921235,0.0,0.0034343434343434343,0.003367003367003367,0.0032323232323232323,9.523323652344075e-05,0.0,0.0,0.0,0.0,0.72,0.7166666666666667,0.71,0.004714045207910321,-5.654477306701628e-16,-7.264372474411335e-16,-8.588947936089535e-16,1.2148621237744067e-16,5.0,4.333333333333333,4.0,0.4714045207910317,0.05,0.043333333333333335,0.04,0.004714045207910318,599.0137373737374,598.9383164983165,598.8379797979798,0.07388405379366628,599.0137373737374,598.9383164983165,598.8379797979798,0.07388405379366628,0.0,gauss_markov,3.944761940583971,3.857604694612231,3.776152621714311,0.06895257960982726,3,100,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,rl_no_isac,singlehop,False,397.4773578457017,397.47735784570176,397.4773578457017,5.684341886080802e-14,1.05,1.05,1.05,0.0,1.0,600.0,600.0,600.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,4950.0,4950.0,4950.0,0.0
