access_gate_aggressive_count,access_gate_aggressive_ratio,access_gate_backoff_count,access_gate_backoff_ratio,access_gate_normal_count,access_gate_normal_ratio,access_gate_total,beamwidth_deg,collision_count,collision_normalized_efficiency,collision_penalized_discovery_rate,collisions_per_discovery_censored,connected_components,discovered_edges,discoveries_per_1000_scan_actions,discoveries_per_joule,discovery_per_scan_action,discovery_rate,empty_scan_count,empty_scan_ratio,energy_j,energy_per_discovery_censored_j,env_protocol,episode,episode_return_mean_per_agent,episode_return_sum,eval_episode,finite_time_discovery_rate,idle_actions,isolated_node_ratio,lambda2,largest_component_size,lcc_ratio,mean_delay_censored,mean_discovery_delay,mean_sensing_pd,mean_sensing_snr_db,method,method_key,mobility_model,moved_distance_mean_m,node_count,p90_delay_censored,p90_discovery_delay,p95_delay_censored,p95_discovery_delay,p99_delay_censored,p99_discovery_delay,phase,piggyback_sense_actions,policy_seed,protocol,run,rx_actions,scan_actions,scan_actions_per_discovery_censored,scenario_seed,seed,sense_actions,sensing_detection_rate,sensing_false_alarm_ratio,sensing_miss_ratio,sensing_observations,sensing_target_observations,slots,source_type,step_reward_mean,true_edges_seen,tx_actions
84336,0.28112,86592,0.28864,129072,0.43024,300000,10,11346,0.0595159151193634,0.04405989199803633,15.802228412256268,1,718,5.862803857365657,0.6041815590829399,0.005862803857365657,0.14505050505050504,35384,0.2889268129373627,1188.3845,1.6551316155988856,improved_rl_isac_tables,2,-67.22537231445312,-6722.53759765625,2,,74754,0.0,4.32741183684109,100,1.0,2686.2458585858585,,0.0,0.0,MARL+tables+gate,table_gate,gauss_markov,8.799709066820467,100,3000.0,,3000.0,,3000.0,,eval_stochastic,122467,,improved_rl_isac_tables,table_gate_N100_B10_3000slot,90890,122467,170.56685236768803,30270707,30270707,102779,0.0,0.0,0.0,0,0,3000,marl,-0.022408459335565567,4950,31577
42246,0.28164,43688,0.2912533333333333,64066,0.4271066666666667,150000,10,4726,0.05968961400716275,0.0504116955133591,15.753333333333334,1,300,4.468009055165019,0.5052423100015242,0.004468009055165019,0.24489795918367346,37130,0.5529905873942571,593.7745,1.9792483333333333,improved_rl_isac_tables,0,-82.45355224609375,-4122.677734375,0,,35498,0.0,4.902723872578546,50,1.0,2439.2685714285712,,0.0,0.0,MARL+tables+gate,table_gate,gauss_markov,8.227455866695122,50,3000.0,,3000.0,,3000.0,,eval_stochastic,67144,,improved_rl_isac_tables,table_gate_N50_B10_3000slot,51056,67144,223.81333333333333,30270705,30270705,47358,0.0,0.0,0.0,0,0,3000,marl,-0.02748451754450798,1225,16088
42515,0.2834333333333333,43290,0.2886,64195,0.42796666666666666,150000,10,5253,0.05111994219653179,0.04368632293917876,18.56183745583039,1,283,4.259738695887772,0.47577138428458193,0.004259738695887772,0.2310204081632653,37408,0.563068216027455,594.8235,2.1018498233215546,improved_rl_isac_tables,1,-83.3228988647461,-4166.14453125,1,,35614,0.0,3.2530295385502974,50,1.0,2490.012244897959,,0.0,0.0,MARL+tables+gate,table_gate,gauss_markov,8.03360650413611,50,3000.0,,3000.0,,3000.0,,eval_stochastic,66436,,improved_rl_isac_tables,table_gate_N50_B10_3000slot,50198,66436,234.75618374558303,30270706,30270706,47950,0.0,0.0,0.0,0,0,3000,marl,-0.027774296700954437,1225,16238
42716,0.2847733333333333,43376,0.28917333333333334,63908,0.42605333333333334,150000,10,4435,0.0531596925704526,0.04399293286219081,17.811244979919678,1,249,3.6564950512496694,0.417404423397278,0.0036564950512496695,0.20326530612244897,35967,0.5281652911979794,596.54375,2.3957580321285143,improved_rl_isac_tables,2,-84.02365112304688,-4201.18310546875,2,,35079,0.0,3.9076755501080163,50,1.0,2524.9763265306124,,0.0,0.0,MARL+tables+gate,table_gate,gauss_markov,9.328734735268183,50,3000.0,,3000.0,,3000.0,,eval_stochastic,68098,,improved_rl_isac_tables,table_gate_N50_B10_3000slot,50876,68098,273.4859437751004,30270707,30270707,46823,0.0,0.0,0.0,0,0,3000,marl,-0.028007887303829193,1225,17222
0,0.0,0,0.0,300000,1.0,300000,10,10130,0.06678949792722248,0.04807692307692308,13.972413793103449,1,725,8.218650100891015,1.1100597441809903,0.008218650100891015,0.14646464646464646,26597,0.3015054299771011,653.1179999999999,0.9008524137931033,improved_rl_isac_tables,0,-44.27699661254883,-4427.69970703125,0,,187528,0.0,3.772050389130523,100,1.0,2697.4743434343436,,0.0,0.0,MARL+tables,table_nogate,gauss_markov,8.644959615200404,100,3000.0,,3000.0,,3000.0,,eval_stochastic,88214,,improved_rl_isac_tables,table_nogate_N100_B10_3000slot,34298,88214,121.67448275862068,30270705,30270705,24258,0.0,0.0,0.0,0,0,3000,marl,-0.014758999459445477,4950,53916
0,0.0,0,0.0,300000,1.0,300000,10,9626,0.07192441187813343,0.051180021953896815,12.90348525469169,1,746,8.503556447200436,1.1490242920061948,0.008503556447200437,0.1507070707070707,26372,0.3006109793908444,649.2465000000001,0.8703036193029492,improved_rl_isac_tables,1,-43.603694915771484,-4360.36962890625,1,,188202,0.0,5.040712911841591,100,1.0,2685.672121212121,,0.0,0.0,MARL+tables,table_nogate,gauss_markov,8.205313470927814,100,3000.0,,3000.0,,3000.0,,eval_stochastic,87728,,improved_rl_isac_tables,table_nogate_N100_B10_3000slot,34296,87728,117.59785522788204,30270706,30270706,24070,0.0,0.0,0.0,0,0,3000,marl,-0.01453456562012434,4950,53432
0,0.0,0,0.0,300000,1.0,300000,10,7988,0.08331420702318108,0.05611377338073891,11.002754820936639,1,726,8.18387798581912,1.1123905134233816,0.00818387798581912,0.14666666666666667,24618,0.27750786261004834,652.6485000000001,0.8989648760330581,improved_rl_isac_tables,2,-41.97429656982422,-4197.4296875,2,,187466,0.0,4.4299668879975975,100,1.0,2702.7456565656566,,0.0,0.0,MARL+tables,table_nogate,gauss_markov,8.799709066820467,100,3000.0,,3000.0,,3000.0,,eval_stochastic,88711,,improved_rl_isac_tables,table_nogate_N100_B10_3000slot,34711,88711,122.19146005509641,30270707,30270707,23823,0.0,0.0,0.0,0,0,3000,marl,-0.013991432264447212,4950,54000
0,0.0,0,0.0,150000,1.0,150000,10,2868,0.0901015228426396,0.06938675787930614,10.098591549295774,1,284,6.652144379640691,0.916742658392311,0.006652144379640691,0.23183673469387756,21369,0.5005270184807814,309.7925,1.090818661971831,improved_rl_isac_tables,0,-48.4319953918457,-2421.599853515625,0,,96650,0.0,4.74451559730984,50,1.0,2505.7355102040815,,0.0,0.0,MARL+tables,table_nogate,gauss_markov,8.227455866695122,50,3000.0,,3000.0,,3000.0,,eval_stochastic,42693,,improved_rl_isac_tables,table_nogate_N50_B10_3000slot,17235,42693,150.32746478873239,30270705,30270705,10657,0.0,0.0,0.0,0,0,3000,marl,-0.016143998131155968,1225,25458
0,0.0,0,0.0,150000,1.0,150000,10,2882,0.0853697238971755,0.06549793036279523,10.71375464684015,1,269,6.323608923576012,0.869941343638958,0.006323608923576012,0.21959183673469387,21206,0.4985072521685982,309.21625000000006,1.1495027881040893,improved_rl_isac_tables,1,-48.925697326660156,-2446.28466796875,1,,96777,0.0,4.643335822791006,50,1.0,2529.375510204082,,0.0,0.0,MARL+tables,table_nogate,gauss_markov,8.03360650413611,50,3000.0,,3000.0,,3000.0,,eval_stochastic,42539,,improved_rl_isac_tables,table_nogate_N50_B10_3000slot,17158,42539,158.1375464684015,30270706,30270706,10684,0.0,0.0,0.0,0,0,3000,marl,-0.016308564692735672,1225,25381
0,0.0,0,0.0,150000,1.0,150000,10,2093,0.1017167381974249,0.07142857142857142,8.831223628691983,1,237,5.503947979563399,0.7628170156474047,0.0055039479795633995,0.19346938775510203,19626,0.45578262888992105,310.69050000000004,1.3109303797468357,improved_rl_isac_tables,2,-49.1171989440918,-2455.85986328125,2,,96386,0.0,2.6635498901183823,50,1.0,2574.3591836734695,,0.0,0.0,MARL+tables,table_nogate,gauss_markov,9.328734735268183,50,3000.0,,3000.0,,3000.0,,eval_stochastic,43060,,improved_rl_isac_tables,table_nogate_N50_B10_3000slot,17545,43060,181.68776371308016,30270707,30270707,10554,0.0,0.0,0.0,0,0,3000,marl,-0.016372399404644966,1225,25515
,,,,,,,10,4431,0.4605551497443389,0.40326191237607933,1.1712926249008724,1,3783,13.12757658620546,2.742884487802756,0.013127576586205461,0.7642424242424243,133194,0.4622031286870341,1379.205,0.36457969865186357,,0,,,0,0.7642424242424243,11828,0.0,43.69613716320971,100,1.0,1383.3066666666666,1383.3066666666666,0.0,0.0,Collision-aware ISAC,baseline_collision_aware_isac,gauss_markov,8.959538366796242,100,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,288172,2026092826,collision_aware_isac,baseline_protocols_B10_3000slot_3ep/N100/collision_aware_isac,176392,288172,76.17552207242929,2026070906,2026092826,0,0.0,0.0,0.0,0,0,3000,baseline,,4950,111780
,,,,,,,10,5316,0.4202835332606325,0.3754139879212936,1.3793461338868709,1,3854,13.372889883585765,2.7947965587163806,0.013372889883585766,0.7785858585858586,126999,0.4406703794305939,1378.99125,0.3578077970939284,,1,,,1,0.7785858585858586,11805,0.0,42.62583228408304,100,1.0,1336.0197979797979,1336.0197979797979,0.0,0.0,Collision-aware ISAC,baseline_collision_aware_isac,gauss_markov,8.602851045845988,100,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,288195,2026092827,collision_aware_isac,baseline_protocols_B10_3000slot_3ep/N100/collision_aware_isac,176565,288195,74.77815256875974,2026070907,2026092827,0,0.0,0.0,0.0,0,0,3000,baseline,,4950,111630
,,,,,,,10,4283,0.4672222913297674,0.406801689591682,1.1403088391906284,1,3756,13.029315960912053,2.722437988157467,0.013029315960912053,0.7587878787878788,130596,0.45302889968883664,1379.6457500000001,0.36731782481363157,,2,,,2,0.7587878787878788,11727,0.0,43.60003948374293,100,1.0,1385.7983838383839,1385.7983838383839,0.0,0.0,Collision-aware ISAC,baseline_collision_aware_isac,gauss_markov,8.999784600331402,100,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,288273,2026092828,collision_aware_isac,baseline_protocols_B10_3000slot_3ep/N100/collision_aware_isac,176462,288273,76.75,2026070908,2026092828,0,0.0,0.0,0.0,0,0,3000,baseline,,4950,111811
,,,,,,,10,5897,0.3904909560723514,0.3482990688669678,1.5608787718369508,1,3778,13.117144642733143,2.5965760660016923,0.013117144642733143,0.7632323232323233,134482,0.46691896396083604,1454.993,0.3851225516146109,,0,,,0,0.7632323232323233,11980,0.0,42.65470083276969,100,1.0,1401.5674747474748,1401.5674747474748,0.0,0.0,Rule ISAC,baseline_improved_rl_isac,gauss_markov,8.959538366796242,100,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,288020,2026085128,improved_rl_isac,baseline_protocols_B10_3000slot_3ep/N100/improved_rl_isac,138061,288020,76.23610375860244,2026070906,2026085128,0,0.0,0.0,0.0,0,0,3000,baseline,,4950,149959
,,,,,,,10,7217,0.34634543972466264,0.3142927591024903,1.8872907949790796,1,3824,13.272984755504957,2.6284063087250167,0.013272984755504957,0.7725252525252525,126991,0.44078180101629966,1454.874,0.3804586820083682,,1,,,1,0.7725252525252525,11896,0.0,38.767953261408245,100,1.0,1338.470101010101,1338.470101010101,0.0,0.0,Rule ISAC,baseline_improved_rl_isac,gauss_markov,8.602851045845988,100,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,288104,2026085129,improved_rl_isac,baseline_protocols_B10_3000slot_3ep/N100/improved_rl_isac,138362,288104,75.34100418410041,2026070907,2026085129,0,0.0,0.0,0.0,0,0,3000,baseline,,4950,149742
,,,,,,,10,5704,0.39601863617111394,0.351041862211376,1.5251336898395722,1,3740,12.97502827446001,2.5673086196700456,0.01297502827446001,0.7555555555555555,130696,0.4534182607911298,1456.7785000000001,0.3895129679144385,,2,,,2,0.7555555555555555,11754,0.0,47.46719105826629,100,1.0,1409.5610101010102,1409.5610101010102,0.0,0.0,Rule ISAC,baseline_improved_rl_isac,gauss_markov,8.999784600331402,100,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,288246,2026085130,improved_rl_isac,baseline_protocols_B10_3000slot_3ep/N100/improved_rl_isac,137818,288246,77.07112299465241,2026070908,2026085130,0,0.0,0.0,0.0,0,0,3000,baseline,,4950,150428
,,,,,,,10,8778,0.29742276292620456,0.2706876456876457,2.36221743810549,1,3716,12.894002692611974,2.5523432997897544,0.012894002692611973,0.7507070707070707,116516,0.40429429971269554,1455.9170000000001,0.39179682454251885,,0,,,0,0.7507070707070707,11804,0.0,51.39672084223214,100,1.0,1304.6977777777777,1304.6977777777777,0.0,0.0,baseline_improved_rl_isac_tables,baseline_improved_rl_isac_tables,gauss_markov,8.959538366796242,100,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,288196,2026099769,improved_rl_isac_tables,baseline_protocols_B10_3000slot_3ep/N100/improved_rl_isac_tables,138105,288196,77.55543595263724,2026070906,2026099769,0,0.0,0.0,0.0,0,0,3000,baseline,,4950,150091
,,,,,,,10,12139,0.23238902238522827,0.21505061735619405,3.30312925170068,1,3675,12.763119966381767,2.524282481290688,0.012763119966381768,0.7424242424242424,107782,0.3743223391065469,1455.85925,0.3961521768707483,,1,,,1,0.7424242424242424,12061,0.0,45.050307711919835,100,1.0,1305.5779797979799,1305.5779797979799,0.0,0.0,baseline_improved_rl_isac_tables,baseline_improved_rl_isac_tables,gauss_markov,8.602851045845988,100,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,287939,2026099770,improved_rl_isac_tables,baseline_protocols_B10_3000slot_3ep/N100/improved_rl_isac_tables,137395,287939,78.35074829931973,2026070907,2026099770,0,0.0,0.0,0.0,0,0,3000,baseline,,4950,150544
,,,,,,,10,8910,0.2885659533695305,0.26075036075036073,2.4654122855561704,1,3614,12.545997361660765,2.483884647132364,0.012545997361660765,0.7301010101010101,114192,0.39641741303895023,1454.979,0.40259518539014943,,2,,,2,0.7301010101010101,11940,0.0,50.099646625566365,100,1.0,1356.179797979798,1356.179797979798,0.0,0.0,baseline_improved_rl_isac_tables,baseline_improved_rl_isac_tables,gauss_markov,8.999784600331402,100,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,288060,2026099771,improved_rl_isac_tables,baseline_protocols_B10_3000slot_3ep/N100/improved_rl_isac_tables,138183,288060,79.70669618151632,2026070908,2026099771,0,0.0,0.0,0.0,0,0,3000,baseline,,4950,149877
,,,,,,,10,0,1.0,0.005050505050505051,0.0,75,25,0.08527126494805275,0.020896641449992877,8.527126494805275e-05,0.005050505050505051,264695,0.9028350990169929,1196.3645,47.85458,,0,,,0,0.005050505050505051,6818,0.6,-8.403794757005578e-16,6,0.06,2990.9365656565656,2990.9365656565656,0.0,0.0,baseline_improved_rl_no_isac,baseline_improved_rl_no_isac,gauss_markov,8.959538366796242,100,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,0,2026090785,improved_rl_no_isac,baseline_protocols_B10_3000slot_3ep/N100/improved_rl_no_isac,135625,293182,11727.28,2026070906,2026090785,0,0.0,0.0,0.0,0,0,3000,baseline,,4950,157557
,,,,,,,10,0,1.0,0.0036363636363636364,0.0,82,18,0.06127680434656799,0.015004954761103407,6.127680434656799e-05,0.0036363636363636364,264996,0.9021171135901739,1199.60375,66.64465277777778,,1,,,1,0.0036363636363636364,6251,0.68,0.0,3,0.03,2996.3242424242426,2996.3242424242426,0.0,0.0,baseline_improved_rl_no_isac,baseline_improved_rl_no_isac,gauss_markov,8.602851045845988,100,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,0,2026090786,improved_rl_no_isac,baseline_protocols_B10_3000slot_3ep/N100/improved_rl_no_isac,135352,293749,16319.388888888889,2026070907,2026090786,0,0.0,0.0,0.0,0,0,3000,baseline,,4950,158397
,,,,,,,10,0,1.0,0.0036363636363636364,0.0,82,18,0.061363915290524054,0.015015052590221697,6.136391529052405e-05,0.0036363636363636364,263904,0.8996768167128032,1198.797,66.59983333333334,,2,,,2,0.0036363636363636364,6668,0.66,0.0,3,0.03,2993.1729292929294,2993.1729292929294,0.0,0.0,baseline_improved_rl_no_isac,baseline_improved_rl_no_isac,gauss_markov,8.999784600331402,100,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,0,2026090787,improved_rl_no_isac,baseline_protocols_B10_3000slot_3ep/N100/improved_rl_no_isac,134765,293332,16296.222222222223,2026070908,2026090787,0,0.0,0.0,0.0,0,0,3000,baseline,,4950,158567
,,,,,,,10,0,1.0,0.0028282828282828283,0.0,86,14,0.05183726062293577,0.012876843113142383,5.183726062293577e-05,0.0028282828282828283,243788,0.9026644351960189,1087.223,77.65878571428571,,0,,,0,0.0028282828282828283,29924,0.75,-8.019132540697175e-16,4,0.04,2995.646262626263,2995.646262626263,0.0,0.0,baseline_rl_no_isac,baseline_rl_no_isac,gauss_markov,8.959538366796242,100,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,0,2026076604,rl_no_isac,baseline_protocols_B10_3000slot_3ep/N100/rl_no_isac,135319,270076,19291.14285714286,2026070906,2026076604,0,0.0,0.0,0.0,0,0,3000,baseline,,4950,134757
,,,,,,,10,0,1.0,0.0026262626262626263,0.0,87,13,0.04815153658961186,0.011958072239174323,4.815153658961186e-05,0.0026262626262626263,243614,0.902337571903208,1087.13175,83.62551923076923,,1,,,1,0.0026262626262626263,30019,0.76,-3.766952803685543e-16,3,0.03,2996.7256565656567,2996.7256565656567,0.0,0.0,baseline_rl_no_isac,baseline_rl_no_isac,gauss_markov,8.602851045845988,100,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,0,2026076605,rl_no_isac,baseline_protocols_B10_3000slot_3ep/N100/rl_no_isac,135139,269981,20767.76923076923,2026070907,2026076605,0,0.0,0.0,0.0,0,0,3000,baseline,,4950,134842
,,,,,,,10,0,1.0,0.0026262626262626263,0.0,87,13,0.04814422528534712,0.011937617683101247,4.814422528534712e-05,0.0026262626262626263,243429,0.9015154320759049,1088.9945,83.76880769230769,,2,,,2,0.0026262626262626263,29978,0.74,0.0,2,0.02,2996.1351515151514,2996.1351515151514,0.0,0.0,baseline_rl_no_isac,baseline_rl_no_isac,gauss_markov,8.999784600331402,100,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,0,2026076606,rl_no_isac,baseline_protocols_B10_3000slot_3ep/N100/rl_no_isac,134305,270022,20770.923076923078,2026070908,2026076606,0,0.0,0.0,0.0,0,0,3000,baseline,,4950,135717
,,,,,,,10,0,1.0,0.0028282828282828283,0.0,86,14,0.04666666666666666,0.011666666666666667,4.6666666666666665e-05,0.0028282828282828283,270696,0.90232,1200.0,85.71428571428571,,0,,,0,0.0028282828282828283,0,0.76,-3.766952803685543e-16,3,0.03,2996.3345454545456,2996.3345454545456,0.0,0.0,baseline_skyorbs_like_skip_scan,baseline_skyorbs_like_skip_scan,gauss_markov,8.959538366796242,100,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,0,2026097542,skyorbs_like_skip_scan,baseline_protocols_B10_3000slot_3ep/N100/skyorbs_like_skip_scan,150000,300000,21428.571428571428,2026070906,2026097542,0,0.0,0.0,0.0,0,0,3000,baseline,,4950,150000
,,,,,,,10,0,1.0,0.0026262626262626263,0.0,87,13,0.043333333333333335,0.010833333333333334,4.3333333333333334e-05,0.0026262626262626263,270423,0.90141,1200.0,92.3076923076923,,1,,,1,0.0026262626262626263,0,0.76,0.0,3,0.03,2996.5761616161617,2996.5761616161617,0.0,0.0,baseline_skyorbs_like_skip_scan,baseline_skyorbs_like_skip_scan,gauss_markov,8.602851045845988,100,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,0,2026097543,skyorbs_like_skip_scan,baseline_protocols_B10_3000slot_3ep/N100/skyorbs_like_skip_scan,150000,300000,23076.923076923078,2026070907,2026097543,0,0.0,0.0,0.0,0,0,3000,baseline,,4950,150000
,,,,,,,10,0,1.0,0.0044444444444444444,0.0,78,22,0.07333333333333333,0.018333333333333333,7.333333333333333e-05,0.0044444444444444444,270036,0.90012,1200.0,54.54545454545455,,2,,,2,0.0044444444444444444,0,0.62,-6.223350904996454e-16,4,0.04,2994.300404040404,2994.300404040404,0.0,0.0,baseline_skyorbs_like_skip_scan,baseline_skyorbs_like_skip_scan,gauss_markov,8.999784600331402,100,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,0,2026097544,skyorbs_like_skip_scan,baseline_protocols_B10_3000slot_3ep/N100/skyorbs_like_skip_scan,150000,300000,13636.363636363636,2026070908,2026097544,0,0.0,0.0,0.0,0,0,3000,baseline,,4950,150000
,,,,,,,10,0,1.0,0.0032323232323232323,0.0,84,16,0.06277537792739243,0.01241406171805959,6.277537792739243e-05,0.0032323232323232323,229995,0.9023764404006639,1288.8609999999999,80.55381249999999,,0,,,0,0.0032323232323232323,0,0.73,-6.995422873424986e-16,4,0.04,2994.910909090909,2994.910909090909,0.0,0.0,Uniform random,baseline_uniform_random,gauss_markov,8.959538366796242,100,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,0,2026082103,uniform_random,baseline_protocols_B10_3000slot_3ep/N100/uniform_random,128131,254877,15929.8125,2026070906,2026082103,45123,0.0,0.0,0.0,0,0,3000,baseline,,4950,126746
,,,,,,,10,0,1.0,0.0030303030303030303,0.0,85,15,0.05882837410139658,0.011629592816943233,5.882837410139658e-05,0.0030303030303030303,230274,0.9031096678549998,1289.8129999999999,85.98753333333333,,1,,,1,0.0030303030303030303,0,0.78,-5.648213020702179e-16,4,0.04,2995.979393939394,2995.979393939394,0.0,0.0,Uniform random,baseline_uniform_random,gauss_markov,8.602851045845988,100,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,0,2026082104,uniform_random,baseline_protocols_B10_3000slot_3ep/N100/uniform_random,127604,254979,16998.6,2026070907,2026082104,45021,0.0,0.0,0.0,0,0,3000,baseline,,4950,127375
,,,,,,,10,0,1.0,0.0024242424242424242,0.0,88,12,0.0470750690434346,0.00930037899044386,4.70750690434346e-05,0.0024242424242424242,229221,0.8992162001004268,1290.27,107.5225,,2,,,2,0.0024242424242424242,0,0.77,0.0,3,0.03,2996.5127272727273,2996.5127272727273,0.0,0.0,Uniform random,baseline_uniform_random,gauss_markov,8.999784600331402,100,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,0,2026082105,uniform_random,baseline_protocols_B10_3000slot_3ep/N100/uniform_random,127409,254912,21242.666666666668,2026070908,2026082105,45088,0.0,0.0,0.0,0,0,3000,baseline,,4950,127503
,,,,,,,10,1709,0.654956591964466,0.4871602342694098,0.5268187422934648,1,3244,10.813333333333333,2.5295707917229073,0.010813333333333333,0.6553535353535354,257697,0.85899,1282.431,0.3953239827373613,,0,,,0,0.6553535353535354,0,0.0,31.50371662572836,100,1.0,1694.0810101010102,1694.0810101010102,0.0,0.0,baseline_wang2025_comm_tables,baseline_wang2025_comm_tables,gauss_markov,8.959538366796242,100,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,127477,2026091515,wang2025_comm_tables,baseline_protocols_B10_3000slot_3ep/N100/wang2025_comm_tables,172523,300000,92.47842170160295,2026070906,2026091515,0,0.0,0.0,0.0,0,0,3000,baseline,,4950,127477
,,,,,,,10,2678,0.5529215358931553,0.43418982695332986,0.8085748792270532,1,3312,11.04,2.5837737138470613,0.01104,0.6690909090909091,257290,0.8576333333333334,1281.846,0.3870307971014493,,1,,,1,0.6690909090909091,0,0.0,34.5467599956273,100,1.0,1632.240202020202,1632.240202020202,0.0,0.0,baseline_wang2025_comm_tables,baseline_wang2025_comm_tables,gauss_markov,8.602851045845988,100,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,127282,2026091516,wang2025_comm_tables,baseline_protocols_B10_3000slot_3ep/N100/wang2025_comm_tables,172718,300000,90.57971014492753,2026070907,2026091516,0,0.0,0.0,0.0,0,0,3000,baseline,,4950,127282
,,,,,,,10,1866,0.6287306008754476,0.4636150234741784,0.5905063291139241,1,3160,10.533333333333333,2.4658468506219635,0.010533333333333334,0.6383838383838384,256206,0.85402,1281.5069999999998,0.40554018987341767,,2,,,2,0.6383838383838384,0,0.0,28.012786923894616,100,1.0,1707.6658585858586,1707.6658585858586,0.0,0.0,baseline_wang2025_comm_tables,baseline_wang2025_comm_tables,gauss_markov,8.999784600331402,100,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,127169,2026091517,wang2025_comm_tables,baseline_protocols_B10_3000slot_3ep/N100/wang2025_comm_tables,172831,300000,94.9367088607595,2026070908,2026091517,0,0.0,0.0,0.0,0,0,3000,baseline,,4950,127169
,,,,,,,10,1211,0.7346044269121192,0.5440675215062489,0.3612768496420048,1,3352,11.173333333333334,2.61364522417154,0.011173333333333334,0.6771717171717172,247766,0.8258866666666667,1282.5,0.3826073985680191,,0,,,0,0.6771717171717172,0,0.0,45.105008861396314,100,1.0,1770.469696969697,1770.469696969697,0.0,0.0,Wang ISAC,baseline_wang2025_isac_no_collab,gauss_markov,8.959538366796242,100,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,127500,2026097972,wang2025_isac_no_collab,baseline_protocols_B10_3000slot_3ep/N100/wang2025_isac_no_collab,172500,300000,89.49880668257757,2026070906,2026097972,0,0.0,0.0,0.0,0,0,3000,baseline,,4950,127500
,,,,,,,10,1610,0.6796019900497512,0.520579268292683,0.47144948755490484,1,3415,11.383333333333335,2.663783696083731,0.011383333333333334,0.6898989898989899,246462,0.82154,1282.011,0.37540585651537334,,1,,,1,0.6898989898989899,0,0.0,43.17732824707312,100,1.0,1715.1167676767677,1715.1167676767677,0.0,0.0,Wang ISAC,baseline_wang2025_isac_no_collab,gauss_markov,8.602851045845988,100,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,127337,2026097973,wang2025_isac_no_collab,baseline_protocols_B10_3000slot_3ep/N100/wang2025_isac_no_collab,172663,300000,87.84773060029282,2026070907,2026097973,0,0.0,0.0,0.0,0,0,3000,baseline,,4950,127337
,,,,,,,10,1209,0.7345773874862788,0.5432700113654814,0.3613269575612672,1,3346,11.153333333333332,2.6072957527417127,0.011153333333333333,0.675959595959596,246177,0.82059,1283.322,0.38353915122534366,,2,,,2,0.675959595959596,0,0.0,39.33053987249184,100,1.0,1738.3280808080808,1738.3280808080808,0.0,0.0,Wang ISAC,baseline_wang2025_isac_no_collab,gauss_markov,8.999784600331402,100,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,127774,2026097974,wang2025_isac_no_collab,baseline_protocols_B10_3000slot_3ep/N100/wang2025_isac_no_collab,172226,300000,89.65929468021518,2026070908,2026097974,0,0.0,0.0,0.0,0,0,3000,baseline,,4950,127774
,,,,,,,10,1745,0.6544554455445545,0.4936519790888723,0.5279878971255674,1,3305,11.016666666666666,2.5770462761096504,0.011016666666666666,0.6676767676767676,258300,0.861,1282.4759999999999,0.3880411497730711,,0,,,0,0.6676767676767676,0,0.0,38.51203887672959,100,1.0,1684.2250505050506,1684.2250505050506,0.0,0.0,Wang ISAC+tables,baseline_wang2025_isac_tables,gauss_markov,8.959538366796242,100,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,eval_stochastic,127492,2026091345,wang2025_isac_tables,baseline_protocols_B10_3000slot_3ep/N100/wang2025_isac_tables,172508,300000,90.77155824508321,2026070906,2026091345,0,0.0,0.0,0.0,0,0,3000,baseline,,4950,127492
