protocol,slot,sample_count,true_edges_n,true_edges_mean,true_edges_std,true_edges_median,true_edges_min,true_edges_max,true_edges_ci95,true_edges_seen_n,true_edges_seen_mean,true_edges_seen_std,true_edges_seen_median,true_edges_seen_min,true_edges_seen_max,true_edges_seen_ci95,discovered_edges_n,discovered_edges_mean,discovered_edges_std,discovered_edges_median,discovered_edges_min,discovered_edges_max,discovered_edges_ci95,new_edges_n,new_edges_mean,new_edges_std,new_edges_median,new_edges_min,new_edges_max,new_edges_ci95,empty_scan_ratio_n,empty_scan_ratio_mean,empty_scan_ratio_std,empty_scan_ratio_median,empty_scan_ratio_min,empty_scan_ratio_max,empty_scan_ratio_ci95,collision_count_n,collision_count_mean,collision_count_std,collision_count_median,collision_count_min,collision_count_max,collision_count_ci95,lcc_ratio_n,lcc_ratio_mean,lcc_ratio_std,lcc_ratio_median,lcc_ratio_min,lcc_ratio_max,lcc_ratio_ci95,lambda2_n,lambda2_mean,lambda2_std,lambda2_median,lambda2_min,lambda2_max,lambda2_ci95
improved_rl_isac,0,20,20,42.1,6.84336,41,32,55,2.99923,20,42.1,6.84336,41,32,55,2.99923,20,0.45,0.759155,0,0,2,0.332714,20,0.45,0.759155,0,0,2,0.332714,20,0.458333,0.190221,0.416667,0.166667,0.916667,0.0833682,20,0,0,0,0,0,0,20,0.1125,0.0489286,0.0833333,0.0833333,0.25,0.0214439,20,0,0,0,0,0,0
improved_rl_isac,1,20,20,42.2,6.84874,41,32,55,3.00159,20,42.2,6.84874,41,32,55,3.00159,20,1,1.25656,0.5,0,4,0.550712,20,0.55,0.759155,0,0,2,0.332714,20,0.444475,0.126389,0.4375,0.166667,0.708333,0.0553924,20,0,0,0,0,0,0,20,0.145833,0.0805455,0.125,0.0833333,0.333333,0.0353006,20,-1.0347e-17,4.62732e-17,0,-2.0694e-16,0,2.02801e-17
improved_rl_isac,2,20,20,42.25,6.78912,41,32,55,2.97546,20,42.3,6.79086,41,32,55,2.97623,20,1.2,1.28145,1,0,4,0.561619,20,0.2,0.410391,0,0,1,0.179862,20,0.443016,0.0985977,0.430556,0.277778,0.657143,0.0432123,20,0,0,0,0,0,0,20,0.158333,0.0850696,0.166667,0.0833333,0.333333,0.0372834,20,-1.0347e-17,4.62732e-17,0,-2.0694e-16,0,2.02801e-17
improved_rl_isac,3,20,20,42.25,6.78912,41,32,55,2.97546,20,42.35,6.78446,41.5,32,55,2.97342,20,2.05,1.53811,2,0,6,0.674107,20,0.85,0.875094,1,0,3,0.383527,20,0.430678,0.0786395,0.416667,0.270833,0.586957,0.0344653,20,0,0,0,0,0,0,20,0.208333,0.0993399,0.166667,0.0833333,0.5,0.0435376,20,-1.0347e-17,4.62732e-17,0,-2.0694e-16,0,2.02801e-17
improved_rl_isac,4,20,20,42.3,6.8295,42,32,55,2.99316,20,42.45,6.77049,42,32,55,2.9673,20,2.7,1.80933,3,0,6,0.792975,20,0.65,0.875094,0,0,3,0.383527,20,0.421901,0.0539128,0.416667,0.293103,0.517241,0.0236283,20,0,0,0,0,0,0,20,0.254167,0.128176,0.25,0.0833333,0.5,0.0561756,20,-2.16289e-17,6.90174e-17,0,-3.00045e-16,0,3.02482e-17
improved_rl_isac,5,20,20,42.3,6.94414,42,32,55,3.0434,20,42.5,6.84797,42,32,55,3.00126,20,3.2,2.09259,3,0,8,0.91712,20,0.5,0.688247,0,0,2,0.301638,20,0.423418,0.0575648,0.423611,0.289855,0.527778,0.0252289,20,0.1,0.447214,0,0,2,0.196,20,0.283333,0.146599,0.25,0.0833333,0.666667,0.0642498,20,-2.3867e-17,6.90079e-17,0,-3.00045e-16,0,3.0244e-17
improved_rl_isac,6,20,20,42.3,6.78311,42,32,54,2.97283,20,42.5,6.84797,42,32,55,3.00126,20,3.7,2.07998,3,1,9,0.911591,20,0.5,0.606977,0,0,2,0.266019,20,0.421416,0.0563197,0.416667,0.296296,0.547619,0.0246832,20,0.3,0.732695,0,0,2,0.321118,20,0.316667,0.154371,0.291667,0.166667,0.666667,0.0676561,20,-1.07813e-17,2.46541e-17,0,-8.91942e-17,0,1.08051e-17
improved_rl_isac,7,20,20,42.5,6.77845,42.5,32,54,2.97079,20,42.6,6.8472,42.5,32,55,3.00092,20,4.2,2.09259,4,1,9,0.91712,20,0.5,0.606977,0,0,2,0.266019,20,0.4239,0.0557641,0.41578,0.322581,0.53125,0.0244397,20,0.5,0.888523,0,0,2,0.389413,20,0.341667,0.157419,0.291667,0.166667,0.666667,0.0689919,20,-2.39679e-17,5.96027e-17,0,-2.52648e-16,2.08771e-18,2.6122e-17
improved_rl_isac,8,20,20,42.45,6.6923,42.5,32,54,2.93303,20,42.6,6.8472,42.5,32,55,3.00092,20,4.7,2.25015,4.5,1,10,0.98617,20,0.5,0.606977,0,0,2,0.266019,20,0.417216,0.0546025,0.412309,0.32381,0.514286,0.0239306,20,0.6,1.14248,0,0,4,0.500714,20,0.370833,0.161034,0.333333,0.166667,0.75,0.0705764,20,-5.23481e-17,8.25839e-17,0,-2.52648e-16,0,3.6194e-17
improved_rl_isac,9,20,20,42.35,6.69859,42,32,54,2.93578,20,42.65,6.84624,43,32,55,3.0005,20,5.05,2.23548,5,1,10,0.979742,20,0.35,0.48936,0,0,1,0.214472,20,0.413323,0.0508644,0.409272,0.327586,0.521008,0.0222923,20,0.8,1.36111,0,0,4,0.596535,20,0.379167,0.161034,0.333333,0.166667,0.75,0.0705764,20,-5.59129e-17,1.04293e-16,0,-3.95059e-16,0,4.57085e-17
improved_rl_isac,10,20,20,42.4,6.70742,42,32,54,2.93966,20,42.7,6.85258,43,32,55,3.00328,20,5.45,2.30503,5,2,10,1.01022,20,0.4,0.502625,0,0,1,0.220285,20,0.413431,0.0474985,0.41444,0.3125,0.519084,0.0208171,20,0.8,1.36111,0,0,4,0.596535,20,0.395833,0.181117,0.375,0.166667,0.833333,0.079378,20,-5.29069e-17,1.29377e-16,0,-3.95059e-16,2.2996e-16,5.67019e-17
improved_rl_isac,11,20,20,42.3,6.77534,42,32,54,2.96942,20,42.7,6.85258,43,32,55,3.00328,20,6.1,2.17401,6,3,10,0.952802,20,0.65,0.875094,0,0,3,0.383527,20,0.410347,0.0472739,0.413194,0.309353,0.503497,0.0207187,20,0.8,1.36111,0,0,4,0.596535,20,0.45,0.190029,0.416667,0.166667,0.916667,0.083284,20,-7.2907e-17,9.66827e-17,-7.7848e-18,-2.51092e-16,0,4.23731e-17
improved_rl_isac,12,20,20,42.45,6.6923,42,32,54,2.93303,20,42.8,6.77146,43,32,55,2.96772,20,6.8,2.39737,7,3,11,1.05069,20,0.7,0.923381,0,0,3,0.404689,20,0.406816,0.0456124,0.403222,0.304636,0.503226,0.0199905,20,1.1,1.37267,0,0,4,0.601597,20,0.479167,0.209209,0.416667,0.166667,0.916667,0.0916897,20,-6.38965e-17,1.02004e-16,0,-3.05967e-16,5.82525e-17,4.47051e-17
improved_rl_isac,13,20,20,42.4,6.71526,42,32,54,2.94309,20,42.8,6.77146,43,32,55,2.96772,20,7.3,2.51522,7.5,4,12,1.10234,20,0.5,0.606977,0,0,2,0.266019,20,0.405963,0.0432859,0.401807,0.312883,0.502994,0.0189709,20,1.4,1.60263,1,0,4,0.702383,20,0.533333,0.218648,0.5,0.25,0.916667,0.0958268,20,-8.60868e-17,9.64434e-17,-8.79056e-17,-2.77299e-16,5.82525e-17,4.22682e-17
improved_rl_isac,14,20,20,42.4,6.54056,42.5,33,54,2.86653,20,42.85,6.69072,43,33,55,2.93234,20,7.8,2.52566,8,4,12,1.10692,20,0.5,0.82717,0,0,3,0.362523,20,0.404057,0.0394264,0.403952,0.321839,0.494382,0.0172794,20,1.6,1.53554,2,0,4,0.672982,20,0.579167,0.204973,0.583333,0.25,0.916667,0.0898333,20,-6.31298e-17,1.38494e-16,-5.94209e-17,-2.77299e-16,2.46087e-16,6.06975e-17
improved_rl_isac,15,20,20,42.55,6.58927,42.5,33,54,2.88787,20,42.9,6.78931,43,33,56,2.97555,20,8.25,2.4468,8,4,12,1.07236,20,0.45,0.759155,0,0,2,0.332714,20,0.402926,0.0407072,0.401584,0.327957,0.5,0.0178407,20,1.7,1.49032,2,0,4,0.653161,20,0.604167,0.205685,0.625,0.25,0.916667,0.0901454,20,-5.78327e-17,1.3755e-16,-2.44598e-17,-2.50737e-16,2.46087e-16,6.0284e-17
improved_rl_isac,16,20,20,42.5,6.7317,42,33,56,2.9503,20,42.9,6.78931,43,33,56,2.97555,20,8.75,2.4034,9,4,12,1.05334,20,0.5,0.606977,0,0,2,0.266019,20,0.402054,0.0409197,0.400002,0.323232,0.502488,0.0179339,20,1.9,1.77408,2,0,6,0.777526,20,0.6375,0.206394,0.666667,0.25,0.916667,0.0904564,20,-4.3547e-17,1.49498e-16,0,-5.31292e-16,2.46087e-16,6.55204e-17
improved_rl_isac,17,20,20,42.4,6.73873,42.5,32,55,2.95338,20,42.95,6.78602,43,33,56,2.9741,20,9,2.53398,9.5,4,13,1.11057,20,0.25,0.444262,0,0,1,0.194706,20,0.401908,0.0439,0.405149,0.32381,0.507042,0.01924,20,2,1.94666,2,0,6,0.85316,20,0.658333,0.209252,0.666667,0.25,0.916667,0.0917089,20,-4.55065e-17,1.84463e-16,0,-5.31292e-16,3.4532e-16,8.08446e-17
improved_rl_isac,18,20,20,42.5,6.78621,42,32,56,2.97419,20,43,6.73561,43,33,56,2.95201,20,9.45,2.43818,9.5,4,13,1.06858,20,0.45,0.686333,0,0,2,0.300799,20,0.403693,0.0460309,0.411504,0.310811,0.502222,0.0201739,20,2,1.94666,2,0,6,0.85316,20,0.6875,0.177035,0.666667,0.25,0.916667,0.077589,20,2.66977e-17,2.70737e-16,0,-5.31292e-16,8.5126e-16,1.18656e-16
improved_rl_isac,19,20,20,42.5,6.68462,42.5,32,56,2.92967,20,43,6.73561,43,33,56,2.95201,20,10,2.42791,10,5,13,1.06408,20,0.55,0.510418,1,0,1,0.2237,20,0.403398,0.0442015,0.412292,0.319328,0.49789,0.0193721,20,2,1.94666,2,0,6,0.85316,20,0.695833,0.179902,0.708333,0.25,0.916667,0.0788456,20,-1.70922e-17,2.94085e-16,0,-5.3743e-16,7.74404e-16,1.28888e-16
improved_rl_isac,20,20,20,42.45,6.61318,42,33,56,2.89836,20,43,6.73561,43,33,56,2.95201,20,10.8,2.21478,10.5,7,14,0.970671,20,0.8,0.833509,1,0,3,0.365301,20,0.401923,0.0444504,0.410931,0.325301,0.493976,0.0194812,20,2.2,1.82382,2,0,6,0.799324,20,0.758333,0.137596,0.75,0.416667,1,0.0603042,20,0.00538883,0.0240996,-2.86456e-17,-3.08417e-16,0.107777,0.0105621
improved_rl_isac,21,20,20,42.6,6.53251,42.5,33,55,2.863,20,43.1,6.69564,43,33,56,2.93449,20,11.1,2.12504,11,7,14,0.931339,20,0.3,0.732695,0,0,3,0.321118,20,0.400906,0.0424489,0.403884,0.32567,0.484615,0.0186041,20,2.65,2.20705,2,0,9,0.967281,20,0.779167,0.138589,0.791667,0.416667,1,0.0607392,20,0.00538883,0.0240996,-5.26986e-18,-2.46092e-16,0.107777,0.0105621
improved_rl_isac,22,20,20,42.55,6.73932,42.5,32,55,2.95364,20,43.15,6.7767,43,33,56,2.97002,20,11.5,2.41704,11,7,16,1.05932,20,0.4,0.753937,0,0,3,0.330427,20,0.399269,0.0417407,0.404761,0.322344,0.481618,0.0182937,20,3.05,2.23548,2,0,9,0.979742,20,0.8125,0.13753,0.833333,0.416667,1,0.0602751,20,0.00538883,0.0240996,0,-2.46092e-16,0.107777,0.0105621
improved_rl_isac,23,20,20,42.45,6.70016,42.5,33,55,2.93647,20,43.2,6.78698,43,33,56,2.97453,20,12.25,2.4468,12,8,17,1.07236,20,0.75,0.850696,1,0,3,0.372834,20,0.398461,0.0423615,0.405699,0.319298,0.475352,0.0185657,20,3.2,2.52566,2,0,9,1.10692,20,0.8375,0.0954943,0.833333,0.666667,1,0.0418522,20,0.0255629,0.114321,0,-2.46092e-16,0.511258,0.0501032
improved_rl_isac,24,20,20,42.6,6.71526,42.5,33,55,2.94309,20,43.3,6.82179,43,33,56,2.98978,20,12.6,2.83586,12,8,19,1.24287,20,0.35,0.587143,0,0,2,0.257327,20,0.398715,0.0452321,0.405072,0.313131,0.483108,0.0198238,20,3.3,2.51522,3,0,9,1.10234,20,0.841667,0.0971073,0.875,0.666667,1,0.0425591,20,0.03352,0.149906,0,-2.46092e-16,0.670399,0.0656991
improved_rl_isac,25,20,20,42.5,6.77845,42.5,33,55,2.97079,20,43.3,6.82179,43,33,56,2.98978,20,13.25,2.88143,12.5,9,20,1.26284,20,0.65,0.74516,1,0,3,0.326581,20,0.399297,0.0439497,0.406469,0.320388,0.483766,0.0192618,20,3.5,2.64575,4,0,9,1.15955,20,0.858333,0.105062,0.875,0.666667,1,0.0460454,20,0.100935,0.226696,1.85221e-16,-2.46092e-16,0.826193,0.0993539
improved_rl_isac,26,20,20,42.6,6.64435,42.5,33,55,2.91201,20,43.3,6.82179,43,33,56,2.98978,20,13.55,2.96426,12.5,9,21,1.29914,20,0.3,0.470162,0,0,1,0.206058,20,0.398064,0.0450304,0.405335,0.314642,0.485893,0.0197354,20,3.85,3.13344,4,0,11,1.37329,20,0.875,0.0993399,0.916667,0.75,1,0.0435376,20,0.1228,0.257849,2.40825e-16,-1.33983e-16,0.996482,0.113007
improved_rl_isac,27,20,20,42.5,6.65306,42.5,32,54,2.91583,20,43.3,6.82179,43,33,56,2.98978,20,13.8,3.00175,13,9,21,1.31558,20,0.25,0.55012,0,0,2,0.241101,20,0.399683,0.0443358,0.405147,0.315315,0.490909,0.019431,20,3.85,3.13344,4,0,11,1.37329,20,0.879167,0.0954943,0.916667,0.75,1,0.0418522,20,0.132728,0.26969,2.95725e-16,-1.33983e-16,0.996482,0.118197
improved_rl_isac,28,20,20,42.5,6.73951,42,32,54,2.95372,20,43.3,6.82179,43,33,56,2.98978,20,14.3,3.09669,13,9,21,1.35718,20,0.5,0.606977,0,0,2,0.266019,20,0.39952,0.0434963,0.405006,0.310145,0.488304,0.0190631,20,3.95,3.10305,4,0,11,1.35997,20,0.883333,0.0912871,0.916667,0.75,1,0.0400083,20,0.138734,0.273971,2.40121e-16,-1.33983e-16,0.996482,0.120073
improved_rl_isac,29,20,20,42.45,6.66076,42,32,54,2.91921,20,43.3,6.82179,43,33,56,2.98978,20,14.75,3.1435,14,9,21,1.3777,20,0.45,0.604805,0,0,2,0.265068,20,0.400424,0.0441993,0.403984,0.310924,0.49435,0.0193712,20,3.95,3.10305,4,0,11,1.35997,20,0.891667,0.094048,0.916667,0.75,1,0.0412184,20,0.155474,0.28352,1.56598e-17,-1.39419e-16,0.996482,0.124258
improved_rl_isac,30,20,20,42.35,6.68285,41.5,32,54,2.92889,20,43.3,6.82179,43,33,56,2.98978,20,15.05,3.2359,14,9,21,1.4182,20,0.3,0.470162,0,0,1,0.206058,20,0.400613,0.0432413,0.406082,0.311653,0.491803,0.0189513,20,4.05,3.06894,4,0,11,1.34502,20,0.895833,0.0931695,0.916667,0.75,1,0.0408333,20,0.166659,0.298397,1.56598e-17,-4.43652e-16,0.996482,0.130778
improved_rl_isac,31,20,20,42.4,6.64435,42,32,54,2.91201,20,43.4,6.80866,43,33,56,2.98403,20,15.3,3.24605,15,9,21,1.42264,20,0.25,0.444262,0,0,1,0.194706,20,0.400492,0.0421749,0.402667,0.317585,0.490716,0.018484,20,4.15,3.26505,4,0,11,1.43097,20,0.9,0.0959715,0.916667,0.75,1,0.0420614,20,0.189692,0.302605,1.50074e-17,-4.43652e-16,0.996482,0.132622
improved_rl_isac,32,20,20,42.4,6.62054,42,33,54,2.90158,20,43.45,6.7315,43,33,56,2.95021,20,15.75,3.20977,15,9,22,1.40674,20,0.45,0.604805,0,0,2,0.265068,20,0.399864,0.040648,0.400258,0.320611,0.484536,0.0178148,20,4.35,3.46828,4,0,13,1.52004,20,0.904167,0.0907852,0.916667,0.75,1,0.0397884,20,0.196438,0.320442,1.54149e-16,-4.43652e-16,1.11095,0.14044
improved_rl_isac,33,20,20,42.55,6.73932,42,33,55,2.95364,20,43.45,6.7315,43,33,56,2.95021,20,16.05,2.94645,15.5,11,22,1.29134,20,0.3,0.571241,0,0,2,0.250357,20,0.399155,0.041225,0.395728,0.318519,0.49,0.0180677,20,4.65,3.51351,4,0,13,1.53986,20,0.908333,0.0850696,0.916667,0.75,1,0.0372834,20,0.199337,0.323209,2.21029e-16,-3.72315e-16,1.11095,0.141652
improved_rl_isac,34,20,20,42.5,6.62134,42,33,54,2.90193,20,43.5,6.68462,43,33,56,2.92967,20,16.6,3.20197,16.5,11,22,1.40333,20,0.55,0.604805,0.5,0,2,0.265068,20,0.398901,0.0414296,0.392205,0.318945,0.485437,0.0181573,20,4.85,3.70313,4,0,13,1.62297,20,0.9125,0.0832236,0.916667,0.75,1,0.0364744,20,0.217952,0.346675,4.50652e-16,-3.72315e-16,1.11095,0.151937
improved_rl_isac,35,20,20,42.55,6.68443,42,33,55,2.92958,20,43.55,6.68443,43,33,56,2.92958,20,16.75,3.2424,16.5,11,23,1.42104,20,0.15,0.48936,0,0,2,0.214472,20,0.398924,0.0402353,0.395236,0.317757,0.478774,0.0176339,20,4.85,3.70313,4,0,13,1.62297,20,0.9125,0.0832236,0.916667,0.75,1,0.0364744,20,0.221546,0.356648,5.68838e-16,-3.72315e-16,1.18282,0.156308
improved_rl_isac,36,20,20,42.55,6.62114,41.5,33,54,2.90184,20,43.55,6.68443,43,33,56,2.92958,20,17.25,3.04138,17,12,23,1.33294,20,0.5,0.606977,0,0,2,0.266019,20,0.398273,0.0383867,0.397444,0.320455,0.477064,0.0168237,20,4.85,3.70313,4,0,13,1.62297,20,0.925,0.0710201,0.916667,0.75,1,0.0311259,20,0.221666,0.356637,5.73505e-16,-3.72315e-16,1.18282,0.156303
improved_rl_isac,37,20,20,42.6,6.66017,41.5,33,55,2.91895,20,43.6,6.66017,43,33,56,2.91895,20,17.4,3.08477,17,12,24,1.35196,20,0.15,0.366348,0,0,1,0.160559,20,0.39907,0.0385325,0.398192,0.318584,0.479911,0.0168876,20,4.95,3.59056,4,0,13,1.57363,20,0.925,0.0710201,0.916667,0.75,1,0.0311259,20,0.223767,0.362669,5.73505e-16,-3.72315e-16,1.22483,0.158947
improved_rl_isac,38,20,20,42.6,6.62054,41.5,33,54,2.90158,20,43.65,6.63543,43,33,56,2.90811,20,17.8,2.98417,17.5,14,24,1.30787,20,0.4,0.820783,0,0,3,0.359724,20,0.398622,0.0367658,0.398249,0.319654,0.477124,0.0161133,20,5.15,3.84263,4,0,15,1.68411,20,0.925,0.0710201,0.916667,0.75,1,0.0311259,20,0.22438,0.363544,5.3524e-16,-3.72315e-16,1.22483,0.15933
improved_rl_isac,39,20,20,42.6,6.5486,41.5,33,54,2.87005,20,43.7,6.64197,43,33,56,2.91097,20,18.15,3.03098,18,14,24,1.32839,20,0.35,0.67082,0,0,2,0.294,20,0.398355,0.0363842,0.395481,0.32,0.475584,0.0159461,20,5.15,3.84263,4,0,15,1.68411,20,0.929167,0.0729245,0.916667,0.75,1,0.0319606,20,0.257479,0.372084,5.3524e-16,-3.72315e-16,1.22483,0.163073
improved_rl_isac,40,20,20,42.5,6.5091,41.5,33,54,2.85274,20,43.7,6.64197,43,33,56,2.91097,20,18.65,3.21632,18.5,14,25,1.40962,20,0.5,0.82717,0,0,3,0.362523,20,0.398048,0.0367253,0.398346,0.312757,0.469979,0.0160956,20,5.25,3.78188,4,0,15,1.65748,20,0.929167,0.0729245,0.916667,0.75,1,0.0319606,20,0.300239,0.461625,4.46261e-16,-3.72315e-16,1.53836,0.202316
improved_rl_isac,41,20,20,42.6,6.48399,41.5,33,54,2.84173,20,43.7,6.64197,43,33,56,2.91097,20,18.8,3.28634,19,14,25,1.4403,20,0.15,0.366348,0,0,1,0.160559,20,0.397089,0.0360387,0.393741,0.315261,0.465587,0.0157946,20,5.35,3.71731,4,0,15,1.62918,20,0.929167,0.0729245,0.916667,0.75,1,0.0319606,20,0.307588,0.468312,4.62007e-16,-3.72315e-16,1.53836,0.205247
improved_rl_isac,42,20,20,42.7,6.59426,41.5,33,54,2.89006,20,43.7,6.64197,43,33,56,2.91097,20,19.3,3.16394,20,15,26,1.38666,20,0.5,0.606977,0,0,2,0.266019,20,0.396795,0.0357634,0.391694,0.316929,0.470356,0.015674,20,5.55,3.99309,4,0,15,1.75005,20,0.933333,0.0745356,0.916667,0.75,1,0.0326667,20,0.319837,0.465683,4.97424e-16,-2.63898e-16,1.53872,0.204095
improved_rl_isac,43,20,20,42.7,6.51395,41.5,33,54,2.85487,20,43.75,6.60044,43,33,56,2.89277,20,19.65,3.16685,20,15,26,1.38793,20,0.35,0.48936,0,0,1,0.214472,20,0.396253,0.0350298,0.391803,0.315385,0.46332,0.0153525,20,5.55,3.99309,4,0,15,1.75005,20,0.9375,0.0758721,0.958333,0.75,1,0.0332524,20,0.357523,0.462477,0.0960243,-5.99586e-16,1.53872,0.202689
improved_rl_isac,44,20,20,42.7,6.55423,41.5,33,54,2.87252,20,43.75,6.60044,43,33,56,2.89277,20,19.8,3.10517,20,15,26,1.3609,20,0.15,0.366348,0,0,1,0.160559,20,0.396239,0.0354786,0.395457,0.31391,0.460377,0.0155492,20,5.7,4.40215,4,0,18,1.92933,20,0.9375,0.0758721,0.958333,0.75,1,0.0332524,20,0.357523,0.462477,0.0960243,-6.52844e-16,1.53872,0.202689
improved_rl_isac,45,20,20,42.75,6.47973,41.5,33,54,2.83986,20,43.8,6.57427,43,33,56,2.8813,20,20,3.17888,20.5,15,26,1.3932,20,0.2,0.410391,0,0,1,0.179862,20,0.396016,0.0358546,0.394826,0.314338,0.462107,0.015714,20,5.95,4.3465,4,0,18,1.90494,20,0.9375,0.0758721,0.958333,0.75,1,0.0332524,20,0.368654,0.472032,0.0960243,-6.52844e-16,1.53872,0.206877
improved_rl_isac,46,20,20,42.75,6.67182,41.5,33,55,2.92405,20,43.85,6.67497,43,33,57,2.92544,20,20.3,3.31027,21,15,26,1.45079,20,0.3,0.470162,0,0,1,0.206058,20,0.396881,0.0361185,0.39766,0.314748,0.462929,0.0158296,20,6.05,4.65069,4,0,20,2.03826,20,0.95,0.0628281,1,0.833333,1,0.0275356,20,0.417951,0.478322,0.271201,-7.59394e-16,1.53872,0.209634
improved_rl_isac,47,20,20,42.75,6.69544,41,33,55,2.93441,20,43.85,6.67497,43,33,57,2.92544,20,20.6,3.20197,21,16,26,1.40333,20,0.3,0.470162,0,0,1,0.206058,20,0.397591,0.0355344,0.398933,0.318662,0.45922,0.0155737,20,6.05,4.65069,4,0,20,2.03826,20,0.954167,0.0632629,1,0.833333,1,0.0277262,20,0.445844,0.468447,0.371382,-9.95191e-16,1.53872,0.205306
improved_rl_isac,48,20,20,42.75,6.58447,41.5,33,54,2.88577,20,43.85,6.67497,43,33,57,2.92544,20,21.05,3.30032,22,16,27,1.44643,20,0.45,0.604805,0,0,2,0.265068,20,0.396329,0.0368235,0.396697,0.314879,0.461005,0.0161386,20,6.15,4.97652,4,0,22,2.18106,20,0.9625,0.0632629,1,0.833333,1,0.0277262,20,0.519708,0.453755,0.487816,-9.50564e-16,1.53872,0.198867
improved_rl_isac,49,20,20,42.7,6.52203,41,33,54,2.8584,20,43.85,6.67497,43,33,57,2.92544,20,21.4,3.50038,22,16,28,1.53411,20,0.35,0.812728,0,0,3,0.356194,20,0.396513,0.037472,0.396413,0.313559,0.463497,0.0164228,20,6.45,4.93617,5.5,0,22,2.16337,20,0.966667,0.0628281,1,0.833333,1,0.0275356,20,0.555097,0.469075,0.496938,-9.50564e-16,1.54015,0.205581
improved_rl_isac,50,20,20,42.65,6.50728,41,33,54,2.85194,20,43.85,6.67497,43,33,57,2.92544,20,21.65,3.52846,22,16,28,1.54641,20,0.25,0.444262,0,0,1,0.194706,20,0.396758,0.0367746,0.397655,0.312812,0.463333,0.0161172,20,6.65,4.95533,6,0,22,2.17177,20,0.970833,0.0559017,1,0.833333,1,0.0245,20,0.593705,0.504467,0.562794,-4.61939e-16,1.54015,0.221093
improved_rl_isac,51,20,20,42.75,6.65602,42,33,55,2.91713,20,43.9,6.6799,43,33,57,2.92759,20,21.9,3.32297,22,16,28,1.45635,20,0.25,0.444262,0,0,1,0.194706,20,0.396401,0.0364122,0.395922,0.308824,0.464812,0.0159583,20,6.75,5.00395,6,0,22,2.19308,20,0.975,0.0476034,1,0.833333,1,0.0208631,20,0.602425,0.504708,0.628127,-7.05985e-16,1.54015,0.221198
improved_rl_isac,52,20,20,42.6,6.65227,42,33,55,2.91548,20,43.9,6.6799,43,33,57,2.92759,20,22.1,3.40124,22,16,29,1.49066,20,0.2,0.410391,0,0,1,0.179862,20,0.395581,0.0363308,0.394889,0.308186,0.46549,0.0159227,20,6.75,5.00395,6,0,22,2.19308,20,0.975,0.0476034,1,0.833333,1,0.0208631,20,0.651849,0.534017,0.725,-7.05985e-16,1.54015,0.234043
improved_rl_isac,53,20,20,42.7,6.6102,42,33,55,2.89705,20,44,6.65701,43,33,57,2.91756,20,22.3,3.55557,22.5,16,29,1.5583,20,0.2,0.523148,0,0,2,0.22928,20,0.395421,0.0355934,0.394886,0.308661,0.463722,0.0155995,20,6.85,5.00815,6,0,22,2.19492,20,0.975,0.0476034,1,0.833333,1,0.0208631,20,0.66495,0.530284,0.725,-7.05985e-16,1.54015,0.232407
improved_rl_isac,54,20,20,42.55,6.6923,41.5,33,55,2.93303,20,44,6.65701,43,33,57,2.91756,20,22.6,3.51538,22.5,16,29,1.54068,20,0.3,0.571241,0,0,2,0.250357,20,0.395105,0.0359474,0.39543,0.306028,0.459752,0.0157546,20,6.95,4.96806,6,0,22,2.17735,20,0.979167,0.0458433,1,0.833333,1,0.0200917,20,0.696431,0.513296,0.725,-6.80012e-16,1.6023,0.224962
improved_rl_isac,55,20,20,42.8,6.66965,41.5,33,55,2.9231,20,44,6.65701,43,33,57,2.91756,20,22.9,3.46258,23,17,30,1.51754,20,0.3,0.571241,0,0,2,0.250357,20,0.393849,0.0357676,0.392895,0.308042,0.456621,0.0156759,20,7.75,5.81174,6,0,24,2.54711,20,0.979167,0.0458433,1,0.833333,1,0.0200917,20,0.725199,0.518071,0.760347,-4.61939e-16,1.63472,0.227055
improved_rl_isac,56,20,20,42.8,6.62213,41.5,33,55,2.90228,20,44,6.65701,43,33,57,2.91756,20,23.05,3.54631,23,17,30,1.55424,20,0.15,0.366348,0,0,1,0.160559,20,0.393547,0.0345143,0.391376,0.31194,0.452915,0.0151265,20,7.95,5.92475,6,0,24,2.59664,20,0.979167,0.0458433,1,0.833333,1,0.0200917,20,0.738707,0.542249,0.760347,-4.61939e-16,1.78865,0.237651
improved_rl_isac,57,20,20,42.8,6.46122,41.5,33,55,2.83175,20,44.1,6.54458,43,33,57,2.86829,20,23.45,3.69174,23.5,17,31,1.61798,20,0.4,0.598243,0,0,2,0.262192,20,0.393584,0.0338731,0.394185,0.31085,0.450808,0.0148456,20,7.95,5.92475,6,0,24,2.59664,20,0.979167,0.0458433,1,0.833333,1,0.0200917,20,0.750082,0.55559,0.760347,-4.61939e-16,1.78865,0.243498
improved_rl_isac,58,20,20,42.7,6.61816,41,33,55,2.90054,20,44.15,6.52344,43,33,57,2.85902,20,23.55,3.70597,24,17,31,1.62421,20,0.1,0.307794,0,0,1,0.134896,20,0.393602,0.0338366,0.392676,0.310245,0.447977,0.0148296,20,8.15,5.85145,7,0,24,2.56451,20,0.979167,0.0458433,1,0.833333,1,0.0200917,20,0.763192,0.560104,0.760347,-4.61939e-16,1.78865,0.245476
