area_diagonal_m,area_scale,azimuth_cells,base_seed,beam_count,beamwidth_deg,case_id,collision_count,communication_range_m,communication_range_to_diagonal_ratio,connected_components,discovered_edges,discovery_rate,elevation_cells,empty_scan_ratio,episode,finite_time_discovery_rate,isolated_node_ratio,lambda2,largest_component_size,lcc_ratio,mean_delay_censored,mean_discovery_delay,mobility_model,moved_distance_mean_m,node_count,p90_delay_censored,p90_discovery_delay,p95_delay_censored,p95_discovery_delay,p99_delay_censored,p99_discovery_delay,protocol,range_mode,range_sweep_enabled,scenario_seed,seed,sensing_range_m,sensing_range_to_diagonal_ratio,sensing_to_comm_range_ratio,slots,train_beamwidth_deg,train_node_count,true_edges_seen
378.549864614954,fixed,12,20290704,72,30.0,9,0,397.4773578457017,1.05,12,8,0.042105263157894736,6,0.8462442464009402,0,0.042105263157894736,0.4,-2.3441636349372955e-16,6,0.3,588.9,588.9,gauss_markov,3.1492041205823837,20,600.0,600.0,600.0,600.0,600.0,600.0,uniform_random,singlehop,False,20290704,20301901,397.4773578457017,1.05,1.0,600,10.0,10,190
378.549864614954,fixed,12,20290704,72,30.0,9,0,397.4773578457017,1.05,15,5,0.02631578947368421,6,0.8533209475150952,0,0.02631578947368421,0.6,-2.1362427361697873e-16,4,0.2,589.4684210526316,589.4684210526316,gauss_markov,3.1492041205823837,20,600.0,600.0,600.0,600.0,600.0,600.0,rl_no_isac,singlehop,False,20290704,20296402,397.4773578457017,1.05,1.0,600,10.0,10,190
378.549864614954,fixed,12,20290704,72,30.0,9,0,397.4773578457017,1.05,14,6,0.031578947368421054,6,0.8458383182361989,0,0.031578947368421054,0.6,-1.2279488863268901e-16,6,0.3,588.5368421052632,588.5368421052632,gauss_markov,3.1492041205823837,20,600.0,600.0,600.0,600.0,600.0,600.0,improved_rl_no_isac,singlehop,False,20290704,20310583,397.4773578457017,1.05,1.0,600,10.0,10,190
378.549864614954,fixed,12,20290704,72,30.0,9,8079,397.4773578457017,1.05,1,179,0.9421052631578948,6,0.30055401662049863,0,0.9421052631578948,0.0,15.99999999999999,20,1.0,132.27894736842106,132.27894736842106,gauss_markov,3.1492041205823837,20,378.5999999999999,378.5999999999999,600.0,600.0,600.0,600.0,improved_rl_isac,singlehop,False,20290704,20304926,397.4773578457017,1.05,1.0,600,10.0,10,190
378.549864614954,fixed,120,20290704,7200,3.0,10,0,397.4773578457017,1.05,50,0,0.0,60,0.9934,0,0.0,1.0,0.0,1,0.02,600.0,600.0,gauss_markov,4.109612388474655,50,600.0,600.0,600.0,600.0,600.0,600.0,skyorbs_like_skip_scan,singlehop,False,20290704,20317340,397.4773578457017,1.05,1.0,600,10.0,10,1225
378.549864614954,fixed,120,20290704,7200,3.0,10,0,397.4773578457017,1.05,50,0,0.0,60,0.992548435171386,0,0.0,1.0,0.0,1,0.02,600.0,600.0,gauss_markov,4.109612388474655,50,600.0,600.0,600.0,600.0,600.0,600.0,uniform_random,singlehop,False,20290704,20301901,397.4773578457017,1.05,1.0,600,10.0,10,1225
378.549864614954,fixed,120,20290704,7200,3.0,10,0,397.4773578457017,1.05,50,0,0.0,60,0.9922934420155614,0,0.0,1.0,0.0,1,0.02,600.0,600.0,gauss_markov,4.109612388474655,50,600.0,600.0,600.0,600.0,600.0,600.0,rl_no_isac,singlehop,False,20290704,20296402,397.4773578457017,1.05,1.0,600,10.0,10,1225
378.549864614954,fixed,120,20290704,7200,3.0,10,0,397.4773578457017,1.05,50,0,0.0,60,0.9931590769859098,0,0.0,1.0,0.0,1,0.02,600.0,600.0,gauss_markov,4.109612388474655,50,600.0,600.0,600.0,600.0,600.0,600.0,improved_rl_no_isac,singlehop,False,20290704,20310583,397.4773578457017,1.05,1.0,600,10.0,10,1225
378.549864614954,fixed,120,20290704,7200,3.0,10,0,397.4773578457017,1.05,37,13,0.010612244897959184,60,0.9732347779127852,0,0.010612244897959184,0.6,0.0,5,0.1,596.9151020408164,596.9151020408164,gauss_markov,4.109612388474655,50,600.0,600.0,600.0,600.0,600.0,600.0,improved_rl_isac,singlehop,False,20290704,20304926,397.4773578457017,1.05,1.0,600,10.0,10,1225
378.549864614954,fixed,72,20290704,2592,5.0,11,0,397.4773578457017,1.05,50,0,0.0,36,0.9834333333333334,0,0.0,1.0,0.0,1,0.02,600.0,600.0,gauss_markov,4.109612388474655,50,600.0,600.0,600.0,600.0,600.0,600.0,skyorbs_like_skip_scan,singlehop,False,20290704,20317340,397.4773578457017,1.05,1.0,600,10.0,10,1225
378.549864614954,fixed,72,20290704,2592,5.0,11,0,397.4773578457017,1.05,50,0,0.0,36,0.9820378068868146,0,0.0,1.0,0.0,1,0.02,600.0,600.0,gauss_markov,4.109612388474655,50,600.0,600.0,600.0,600.0,600.0,600.0,uniform_random,singlehop,False,20290704,20301901,397.4773578457017,1.05,1.0,600,10.0,10,1225
378.549864614954,fixed,72,20290704,2592,5.0,11,0,397.4773578457017,1.05,50,0,0.0,36,0.9815116709892553,0,0.0,1.0,0.0,1,0.02,600.0,600.0,gauss_markov,4.109612388474655,50,600.0,600.0,600.0,600.0,600.0,600.0,rl_no_isac,singlehop,False,20290704,20296402,397.4773578457017,1.05,1.0,600,10.0,10,1225
378.549864614954,fixed,72,20290704,2592,5.0,11,0,397.4773578457017,1.05,50,0,0.0,36,0.9815533319719556,0,0.0,1.0,0.0,1,0.02,600.0,600.0,gauss_markov,4.109612388474655,50,600.0,600.0,600.0,600.0,600.0,600.0,improved_rl_no_isac,singlehop,False,20290704,20310583,397.4773578457017,1.05,1.0,600,10.0,10,1225
378.549864614954,fixed,72,20290704,2592,5.0,11,0,397.4773578457017,1.05,2,125,0.10204081632653061,36,0.9001642260845765,0,0.10204081632653061,0.02,-1.341431476286293e-16,49,0.98,567.2171428571429,567.2171428571429,gauss_markov,4.109612388474655,50,600.0,600.0,600.0,600.0,600.0,600.0,improved_rl_isac,singlehop,False,20290704,20304926,397.4773578457017,1.05,1.0,600,10.0,10,1225
