algorithm,approx_kl,clip_fraction,collision_count,collision_normalized_efficiency,collision_penalized_discovery_rate,collisions_per_discovery_censored,connected_components,discovered_edges,discoveries_per_1000_scan_actions,discoveries_per_joule,discovery_per_scan_action,discovery_rate,empty_scan_count,empty_scan_ratio,energy_j,energy_per_discovery_censored_j,entropy,episode,episode_return_mean_per_agent,episode_return_sum,idle_actions,isolated_node_ratio,lambda2,largest_component_size,lcc_ratio,mean_delay_censored,mobility_model,moved_distance_mean_m,n_beams,n_nodes,p90_delay_censored,p95_delay_censored,p99_delay_censored,piggyback_sense_actions,policy_loss,protocol,rx_actions,scan_actions,scan_actions_per_discovery_censored,scenario_seed,seed,sense_actions,slots,step_reward_mean,step_reward_sum_mean,training_step,true_edges_seen,tx_actions,value_loss,run,network,reward_version,env_protocol,node_count,beam_count,azimuth_cells,elevation_cells,slot_duration_ms
isac_mappo,3.888231646852203e-05,0.0,137,0.2080924855491329,0.1978021978021978,3.8055555555555554,1,36,19.650655021834066,2.5899280575539567,0.019650655021834,0.8,1523,0.8313318777292577,13.9,0.3861111111111111,5.962418556213379,10,-6.804999351501465,-68.04999542236328,352,0.0,5.697224362268009,10,1.0,165.46666666666667,gauss_markov,2.5769267703007475,648,10,300.0,300.0,300.0,1832,-4.15153882933339e-05,isac_structured_marl,1038,1832,50.888888888888886,20260715,20260715,816,300,-0.0226833317428827,-0.2268332988023758,3300,45,794,0.8620520830154419,train_n10_b10_isac_mappo_shared_collision_topology_300slot,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
isac_mappo,1.449785632823275e-05,0.0,250,0.1349480968858131,0.1322033898305084,6.410256410256411,1,39,22.171688459351905,2.8437574056182435,0.0221716884593519,0.8666666666666667,1455,0.8271745309835133,13.714250000000002,0.3516474358974359,5.986971616744995,11,-6.985499382019043,-69.85499572753906,401,0.0,6.381966011250106,10,1.0,131.11111111111111,gauss_markov,2.506139911554235,648,10,300.0,300.0,300.0,1759,-0.0001105815571111,isac_structured_marl,990,1759,45.1025641025641,20260716,20260716,840,300,-0.0232849977910518,-0.2328500151634216,3600,45,769,1.4653738141059875,train_n10_b10_isac_mappo_shared_collision_topology_300slot,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
isac_mappo,5.832578803530164e-05,0.0,171,0.1857142857142857,0.1805555555555555,4.384615384615385,1,39,22.009029345372458,2.876742642177473,0.0220090293453724,0.8666666666666667,1475,0.832392776523702,13.557,0.3476153846153846,5.961602210998535,12,-6.1479997634887695,-61.47999572753906,412,0.0,5.585786437626901,10,1.0,137.11111111111111,gauss_markov,2.7377949524779823,648,10,300.0,300.0,300.0,1772,1.5128373899386816e-05,isac_structured_marl,1037,1772,45.43589743589744,20260717,20260717,816,300,-0.0204933322966098,-0.2049333155155182,3900,45,735,0.7542119026184082,train_n10_b10_isac_mappo_shared_collision_topology_300slot,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
isac_mappo,-5.058806960975271e-05,0.0,156,0.1958762886597938,0.1890547263681592,4.105263157894737,1,38,21.965317919075144,2.7729636048526864,0.0219653179190751,0.8444444444444444,1428,0.8254335260115607,13.70375,0.360625,5.97111964225769,13,-6.077499866485596,-60.77499771118164,391,0.0,4.763932022500214,10,1.0,147.82222222222222,gauss_markov,2.948807881042584,648,10,300.0,300.0,300.0,1730,-6.540267035592962e-05,isac_structured_marl,1024,1730,45.526315789473685,20260718,20260718,879,300,-0.0202583316713571,-0.2025833129882812,4200,45,706,0.5805056989192963,train_n10_b10_isac_mappo_shared_collision_topology_300slot,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
isac_mappo,-2.623991251068936e-05,0.0,153,0.1947368421052631,0.1868686868686868,4.135135135135135,1,37,21.62478082992402,2.680431042289233,0.021624780829924,0.8222222222222222,1401,0.8188194038573934,13.80375,0.3730743243243243,5.960350513458252,14,-6.325499057769775,-63.25499725341797,383,0.0,5.403845323991367,10,1.0,156.82222222222222,gauss_markov,2.9236032579583204,648,10,300.0,300.0,300.0,1711,-0.0001210622809013,isac_structured_marl,997,1711,46.24324324324324,20260719,20260719,906,300,-0.0210849996656179,-0.2108500003814697,4500,45,714,0.5920229554176331,train_n10_b10_isac_mappo_shared_collision_topology_300slot,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
isac_mappo,3.8294811393502215e-05,0.0,155,0.2010309278350515,0.195,3.9743589743589753,1,39,21.812080536912752,2.8447426966701923,0.0218120805369127,0.8666666666666667,1475,0.8249440715883669,13.709499999999998,0.351525641025641,5.9770143032073975,15,-6.076999664306641,-60.769996643066406,382,0.0,5.697224362268007,10,1.0,146.4,gauss_markov,2.275382777846473,648,10,300.0,300.0,300.0,1788,-3.20523179251353e-05,isac_structured_marl,1047,1788,45.84615384615385,20260720,20260720,830,300,-0.0202566664665937,-0.2025666534900665,4800,45,741,0.4775388836860657,train_n10_b10_isac_mappo_shared_collision_topology_300slot,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
isac_mappo,5.370881010700879e-05,0.0,74,0.3451327433628318,0.3277310924369748,1.8974358974358971,1,39,22.388059701492537,2.8522324203751777,0.0223880597014925,0.8666666666666667,1429,0.8203214695752009,13.673500000000002,0.3506025641025642,5.960367202758789,16,-5.00100040435791,-50.0099983215332,398,0.0,5.829913513373965,10,1.0,146.46666666666667,gauss_markov,3.041358561655597,648,10,300.0,300.0,300.0,1742,-8.160082413821712e-05,isac_structured_marl,1019,1742,44.66666666666666,20260721,20260721,860,300,-0.016669999808073,-0.1666999906301498,5100,45,723,0.26051826775074,train_n10_b10_isac_mappo_shared_collision_topology_300slot,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
isac_mappo,-5.227605603663754e-05,0.0,130,0.2261904761904762,0.2171428571428571,3.421052631578948,1,38,21.76403207331042,2.811846754351889,0.0217640320733104,0.8444444444444444,1409,0.806987399770905,13.514249999999995,0.3556381578947367,5.9870710372924805,17,-5.7664995193481445,-57.665000915527344,425,0.0,5.585786437626908,10,1.0,139.15555555555557,gauss_markov,2.623897658408467,648,10,300.0,300.0,300.0,1746,-0.0001629807877669,isac_structured_marl,1021,1746,45.94736842105263,20260722,20260722,829,300,-0.0192216672003269,-0.1922166496515274,5400,45,725,0.40037901699543,train_n10_b10_isac_mappo_shared_collision_topology_300slot,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
isac_mappo,-5.721815389309048e-05,0.0,145,0.2119565217391304,0.2052631578947368,3.717948717948718,1,39,22.98173246906305,2.864487697392581,0.022981732469063,0.8666666666666667,1371,0.8078962875662935,13.615,0.3491025641025641,5.995080232620239,18,-5.531000137329102,-55.310001373291016,420,0.0,6.585786437626908,10,1.0,142.2,gauss_markov,2.3731351472603266,648,10,300.0,300.0,300.0,1697,-2.3258129473902045e-05,isac_structured_marl,985,1697,43.51282051282051,20260723,20260723,883,300,-0.0184366665780544,-0.1843666583299636,5700,45,712,0.2921594679355621,train_n10_b10_isac_mappo_shared_collision_topology_300slot,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
isac_mappo,-0.0001148147950492,0.0,114,0.2297297297297297,0.2138364779874214,3.3529411764705883,1,34,20.19002375296912,2.4713343388272064,0.0201900237529691,0.7555555555555555,1357,0.8058194774346793,13.75775,0.404639705882353,5.969111919403076,19,-6.131500244140625,-61.31499862670898,399,0.0,4.074389096746426,10,1.0,161.7111111111111,gauss_markov,2.730637116802922,648,10,300.0,300.0,300.0,1684,-0.0002026359582867,isac_structured_marl,974,1684,49.52941176470589,20260724,20260724,917,300,-0.0204383321106433,-0.204383298754692,6000,45,710,0.3882741332054138,train_n10_b10_isac_mappo_shared_collision_topology_300slot,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
