episode,process_cpu_percent,rss_mb,slot,system_available_mb,system_memory_percent,training_step,run,algorithm,network,reward_version,env_protocol,node_count,beam_count,azimuth_cells,elevation_cells,slot_duration_ms
5,,453.38671875,224,20515.12890625,36.65358818698354,1725,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
5,,457.63671875,249,20512.15234375,36.66277918718509,1750,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
5,,461.4453125,274,20540.83984375,36.57419820886464,1775,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
5,,465.53515625,299,20539.140625,36.57944503968835,1800,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
6,,451.46875,24,20480.6953125,36.75991189666421,1825,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
6,,451.46875,49,20478.0390625,36.76811383910129,1850,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
6,,451.46875,74,20473.08203125,36.78342011109048,1875,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
6,,451.46875,99,20509.984375,36.66947341961535,1900,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
6,,451.46875,124,20509.5703125,36.67075195770113,1925,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
6,,451.46875,149,20513.86328125,36.65749617132121,1950,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
6,,451.46875,174,20490.15234375,36.7307105692522,1975,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
6,,451.46875,199,20492.16796875,36.72448674234406,2000,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
6,,451.46875,224,20500.28125,36.69943463287081,2025,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
6,,454.296875,249,20499.9296875,36.700520184075714,2050,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
6,,458.71875,274,20525.015625,36.62306007476553,2075,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
6,,462.7421875,299,20497.94140625,36.70665957922347,2100,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
7,,458.48046875,24,20462.24609375,36.81687921156175,2125,train_n10_b10_isac_mappo_shared_collision_topology_300slot,isac_mappo,shared,collision_topology,isac_structured_marl,10,648,36,18,5.0
