angular_cell_offset_std,area_diagonal_m,area_scale,azimuth_cells,base_seed,beam_count,beamwidth_deg,case_id,collision_count,collision_normalized_efficiency,collision_penalized_discovery_rate,collisions_per_discovery_censored,communication_range_m,communication_range_to_diagonal_ratio,connected_components,discovered_edges,discoveries_per_1000_scan_actions,discovery_per_scan_action,discovery_rate,elevation_cells,empty_scan_count,empty_scan_ratio,episode,false_alarm_rate,finite_time_discovery_rate,idle_actions,isac_error_sweep_enabled,isolated_node_ratio,lambda2,largest_component_size,lcc_ratio,mean_delay_censored,mean_discovery_delay,miss_detection_rate,mobility_model,moved_distance_mean_m,node_count,p90_delay_censored,p90_discovery_delay,p95_delay_censored,p95_discovery_delay,p99_delay_censored,p99_discovery_delay,piggyback_sense_actions,protocol,range_mode,range_sweep_enabled,rx_actions,scan_actions,scan_actions_per_discovery_censored,scenario_seed,seed,sense_actions,sensing_range_m,sensing_range_to_diagonal_ratio,sensing_to_comm_range_ratio,slot_duration_ms,slots,train_beamwidth_deg,train_node_count,true_edges_seen,tx_actions
1.5,815.56096023333,density,36,20290704,648,10.0,3,144,0.8852589641434263,0.21809972516686296,0.12961296129612962,856.3390082449965,1.05,1,1111,19.21679869927699,0.01921679869927699,0.22444444444444445,18,38707,0.669509115439167,0,0.1,0.22444444444444445,2186,True,0.0,8.482309538399601,100,1.0,531.7549494949495,531.7549494949495,0.3,gauss_markov,3.7988231097141214,100,600.0,600.0,600.0,600.0,600.0,600.0,57814,ablation_isac_one_slot_delay,singlehop,False,27336,57814,52.037803780378034,20290704,20333532,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,30478
1.5,815.56096023333,density,36,20290704,648,10.0,3,293,0.8272405660377359,0.26759488842265877,0.20883820384889523,856.3390082449965,1.05,1,1403,24.268737783466815,0.024268737783466814,0.2834343434343434,18,38027,0.6577813910847417,0,0.1,0.2834343434343434,2189,True,0.0,7.709910630611795,100,1.0,512.4646464646464,512.4646464646464,0.3,gauss_markov,3.7988231097141214,100,600.0,600.0,600.0,600.0,600.0,600.0,57811,improved_rl_isac,singlehop,False,27624,57811,41.205274411974344,20290704,20304926,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,30187
0.0,815.56096023333,density,36,20291713,648,10.0,4,0,1.0,0.00040404040404040404,0.0,856.3390082449965,1.05,98,2,0.034028073160357296,3.4028073160357296e-05,0.00040404040404040404,18,52981,0.9014206720544449,0,0.0,0.00040404040404040404,1225,True,0.97,0.0,3,0.03,599.909494949495,599.909494949495,0.0,gauss_markov,3.9580639242601303,100,600.0,600.0,600.0,600.0,600.0,600.0,0,improved_rl_no_isac,singlehop,False,26913,58775,29387.5,20291713,20311592,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,31862
0.0,815.56096023333,density,36,20291713,648,10.0,4,782,0.6751142501038637,0.28349616189811583,0.48123076923076924,856.3390082449965,1.05,1,1625,28.143888879267045,0.028143888879267047,0.3282828282828283,18,30679,0.5313393027243284,0,0.0,0.3282828282828283,2261,True,0.0,13.385787299465626,100,1.0,490.8858585858586,490.8858585858586,0.0,gauss_markov,3.9580639242601303,100,600.0,600.0,600.0,600.0,600.0,600.0,57739,ablation_isac_one_slot_delay,singlehop,False,27522,57739,35.53169230769231,20291713,20334541,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,30217
0.0,815.56096023333,density,36,20291713,648,10.0,4,1175,0.6254383168632451,0.3203265306122449,0.5988786952089704,856.3390082449965,1.05,1,1962,33.989328528861485,0.03398932852886148,0.39636363636363636,18,31056,0.5380084540225902,0,0.0,0.39636363636363636,2276,True,0.0,13.681830013580054,100,1.0,468.4676767676768,468.4676767676768,0.0,gauss_markov,3.9580639242601303,100,600.0,600.0,600.0,600.0,600.0,600.0,57724,improved_rl_isac,singlehop,False,27538,57724,29.420998980632007,20291713,20305935,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,30186
0.5,815.56096023333,density,36,20291713,648,10.0,5,0,1.0,0.00040404040404040404,0.0,856.3390082449965,1.05,98,2,0.034028073160357296,3.4028073160357296e-05,0.00040404040404040404,18,52981,0.9014206720544449,0,0.01,0.00040404040404040404,1225,True,0.97,0.0,3,0.03,599.909494949495,599.909494949495,0.05,gauss_markov,3.9580639242601303,100,600.0,600.0,600.0,600.0,600.0,600.0,0,improved_rl_no_isac,singlehop,False,26913,58775,29387.5,20291713,20311592,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,31862
0.5,815.56096023333,density,36,20291713,648,10.0,5,551,0.7422825070159027,0.2884930012724959,0.34719596723377444,856.3390082449965,1.05,1,1587,27.487659132242143,0.027487659132242142,0.3206060606060606,18,33329,0.5772754828093877,0,0.01,0.3206060606060606,2265,True,0.0,10.663325406348768,100,1.0,495.70242424242423,495.70242424242423,0.05,gauss_markov,3.9580639242601303,100,600.0,600.0,600.0,600.0,600.0,600.0,57735,ablation_isac_one_slot_delay,singlehop,False,27514,57735,36.379962192816635,20291713,20334541,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,30221
0.5,815.56096023333,density,36,20291713,648,10.0,5,798,0.6920108066383636,0.31193458594293666,0.44506413831567204,856.3390082449965,1.05,1,1793,31.02290815973424,0.031022908159734238,0.3622222222222222,18,33591,0.5811993909613122,0,0.01,0.3622222222222222,2204,True,0.0,11.733212310802609,100,1.0,477.9141414141414,477.9141414141414,0.05,gauss_markov,3.9580639242601303,100,600.0,600.0,600.0,600.0,600.0,600.0,57796,improved_rl_isac,singlehop,False,27381,57796,32.23424428332404,20291713,20305935,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,30415
1.0,815.56096023333,density,36,20291713,648,10.0,6,0,1.0,0.00040404040404040404,0.0,856.3390082449965,1.05,98,2,0.034028073160357296,3.4028073160357296e-05,0.00040404040404040404,18,52981,0.9014206720544449,0,0.05,0.00040404040404040404,1225,True,0.97,0.0,3,0.03,599.909494949495,599.909494949495,0.15,gauss_markov,3.9580639242601303,100,600.0,600.0,600.0,600.0,600.0,600.0,0,improved_rl_no_isac,singlehop,False,26913,58775,29387.5,20291713,20311592,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,31862
1.0,815.56096023333,density,36,20291713,648,10.0,6,244,0.8404185742315239,0.24740084713130536,0.18988326848249026,856.3390082449965,1.05,1,1285,22.23452667278044,0.02223452667278044,0.2595959595959596,18,36512,0.6317720139117194,0,0.05,0.2595959595959596,2207,True,0.0,5.701593593437838,100,1.0,520.3767676767677,520.3767676767677,0.15,gauss_markov,3.9580639242601303,100,600.0,600.0,600.0,600.0,600.0,600.0,57793,ablation_isac_one_slot_delay,singlehop,False,27363,57793,44.97509727626459,20291713,20334541,0,856.3390082449965,1.05,1.0,5.0,600,10.0,10,4950,30430
