method,method_label,train_algorithm,train_network,train_reward_version,env_protocol,phase,node_count,beamwidth_deg,beam_count,slots_per_episode,communication_range_m,sensing_range_m,eval_n,episodes,run_n,discovery_rate_mean,discovery_rate_std,discovery_rate_ci95,collision_penalized_discovery_rate_mean,collision_penalized_discovery_rate_std,collision_penalized_discovery_rate_ci95,mean_delay_censored_mean,mean_delay_censored_std,mean_delay_censored_ci95,p95_delay_censored_mean,p95_delay_censored_std,p95_delay_censored_ci95,empty_scan_ratio_mean,empty_scan_ratio_std,empty_scan_ratio_ci95,lambda2_mean,lambda2_std,lambda2_ci95,largest_component_size_mean,largest_component_size_std,largest_component_size_ci95,lcc_ratio_mean,lcc_ratio_std,lcc_ratio_ci95,isolated_node_ratio_mean,isolated_node_ratio_std,isolated_node_ratio_ci95,collision_count_mean,collision_count_std,collision_count_ci95,collisions_per_discovery_censored_mean,collisions_per_discovery_censored_std,collisions_per_discovery_censored_ci95,discoveries_per_1000_scan_actions_mean,discoveries_per_1000_scan_actions_std,discoveries_per_1000_scan_actions_ci95,discoveries_per_joule_mean,discoveries_per_joule_std,discoveries_per_joule_ci95
balanced_topology_gated_contention_actor,balanced_topology_gated_contention_actor,isac_mappo,balanced_topology_gated_contention_shared,collision_topology,isac_structured_marl,eval_stochastic,100,10.0,648,3000,900.0,900.0,20,20,2,0.31269696969696975,0.02511159184222335,0.011005640370958353,0.2086406461994393,0.008260855703207086,0.003620479641318822,2371.9309393939393,56.42891834590862,24.731063874374385,3000.0,0.0,0.0,0.06059500231589689,0.003008945316271276,0.0013187284284813866,12.224366880221261,2.312493992273308,1.0134951777994659,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2477.25,640.6322432196428,280.76945990579077,1.5822650457281835,0.30173581015655365,0.132241549420181,15.694593516824671,0.6563477660702113,0.28765709147537194,1.3048727713989783,0.2461989225987659,0.10790143527593775
balanced_topology_gated_contention_actor,balanced_topology_gated_contention_actor,isac_mappo,balanced_topology_gated_contention_shared,collision_topology,isac_structured_marl,eval_stochastic,100,15.0,288,3000,900.0,900.0,20,20,2,0.3716161616161616,0.029114785818427216,0.012760117487108619,0.15975719842735034,0.015454728460451338,0.0067733333886284925,2216.4121212121213,72.021457469688,31.564795449203142,3000.0,0.0,0.0,0.022985563333568663,0.001672184015935664,0.0007328669575820643,17.547461147469825,2.2571145532102888,0.9892240685005252,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6730.85,1913.249269120329,838.5184630363495,3.609323377646495,0.7873779793809612,0.3450836144329224,21.507725379929852,1.2367028766753698,0.5420089332422705,1.590053924311556,0.3092567796775583,0.1355377596448924
