method,method_label,train_algorithm,train_network,train_reward_version,env_protocol,phase,node_count,beamwidth_deg,beam_count,slots_per_episode,communication_range_m,sensing_range_m,eval_n,episodes,run_n,discovery_rate_mean,discovery_rate_std,discovery_rate_ci95,collision_penalized_discovery_rate_mean,collision_penalized_discovery_rate_std,collision_penalized_discovery_rate_ci95,mean_delay_censored_mean,mean_delay_censored_std,mean_delay_censored_ci95,p95_delay_censored_mean,p95_delay_censored_std,p95_delay_censored_ci95,empty_scan_ratio_mean,empty_scan_ratio_std,empty_scan_ratio_ci95,lambda2_mean,lambda2_std,lambda2_ci95,largest_component_size_mean,largest_component_size_std,largest_component_size_ci95,lcc_ratio_mean,lcc_ratio_std,lcc_ratio_ci95,isolated_node_ratio_mean,isolated_node_ratio_std,isolated_node_ratio_ci95,collision_count_mean,collision_count_std,collision_count_ci95,collisions_per_discovery_censored_mean,collisions_per_discovery_censored_std,collisions_per_discovery_censored_ci95,discoveries_per_1000_scan_actions_mean,discoveries_per_1000_scan_actions_std,discoveries_per_1000_scan_actions_ci95,discoveries_per_joule_mean,discoveries_per_joule_std,discoveries_per_joule_ci95
contention_actor,contention_actor,isac_mappo,contention_shared,collision_topology,isac_structured_marl,eval_stochastic,100,10.0,648,3000,900.0,900.0,10,10,1,0.3429090909090909,0.00864694713192782,0.005359433357814667,0.22628303898336485,0.010821369543253257,0.006707154331175029,2304.538161616162,16.26963622819054,10.084025007960722,3000.0,0.0,0.0,0.05426343345018304,0.0018085101441327849,0.0011209262004878843,14.381436830276732,1.5941499047079302,0.9880643476010178,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2563.7,338.4142924483736,209.75135155067136,1.5104483813950913,0.1970963484106111,0.12216158237800923,14.472512371463532,0.3795377644012757,0.23523994353705513,1.6097554892049764,0.04097577413424035,0.025397047929951455
contention_no_isac,contention_no_isac,mappo,contention_shared,collision_topology,structured_marl_no_isac,eval_stochastic,100,10.0,648,3000,900.0,900.0,10,10,1,0.0007676767676767601,0.0003785446282169712,0.00023462439135270543,0.0007676767676767601,0.0003785446282169712,0.00023462439135270543,2998.5856363636367,0.884285054744223,0.548085555272332,3000.0,0.0,0.0,0.9018983402662302,0.0020915779773959526,0.0012963734612341992,0.0,0.0,0.0,2.1,0.31622776601683794,0.19599999999999998,0.020999999999999998,0.003162277660168379,0.0019599999999999995,0.925,0.037490739597339964,0.02323700114520421,0.0,0.0,0.0,0.0,0.0,0.0,0.024511959601365468,0.01210174816601532,0.0075007412233772846,0.0036492550175339796,0.0018007275972901848,0.001116102527980049
mappo_no_isac,mappo_no_isac,mappo,shared,legacy,structured_marl_no_isac,eval_stochastic,100,10.0,648,3000,900.0,900.0,10,10,1,0.0004848484848484799,0.00023712884662166776,0.00014697398183362602,0.0004848484848484799,0.00023712884662166776,0.00014697398183362602,2999.1744848484846,0.5571852114727234,0.3453469719760119,3000.0,0.0,0.0,0.9018672476529914,0.002091597381911434,0.0012963854882774987,0.0,0.0,0.0,2.0,0.4714045207910317,0.2921795490599725,0.019999999999999997,0.004714045207910317,0.002921795490599725,0.9530000000000001,0.02311805451253292,0.014328718636981378,0.0,0.0,0.0,0.0,0.0,0.0,0.0215675679437561,0.01052103705766984,0.006521006328057506,0.0023278302441363703,0.0011387256183661252,0.0007057894504680417
skyorbs_like,SkyOrbs-like,protocol_baseline,skyorbs_like,none,skyorbs_like_skip_scan,eval_stochastic,100,10.0,648,3000,900.0,900.0,10,10,1,0.00309090909090906,0.0008730867613932811,0.0005411447811447756,0.00309090909090906,0.0008730867613932811,0.0005411447811447756,2995.011434343434,1.5342835192808604,0.9509587774877315,3000.0,0.0,0.0,0.9022843333333332,0.0020916087788950084,0.0012963925522011025,-3.816592718834423e-16,3.923623360531702e-16,2.4318869539851394e-16,4.1,1.3703203194062976,0.8493333333333332,0.040999999999999995,0.013703203194062975,0.00849333333333333,0.7369999999999999,0.06481597882552657,0.040173359884934236,0.0,0.0,0.0,0.0,0.0,0.0,0.050999999999999955,0.01440593156298927,0.00892888888888888,0.01274999999999996,0.003601482890747308,0.002232222222222214
uniform_random,Uniform random,protocol_baseline,uniform_random,none,uniform_random,eval_stochastic,100,10.0,648,3000,900.0,900.0,10,10,1,0.0027878787878787598,0.0009321188672322212,0.000577733259412102,0.0027878787878787598,0.0009321188672322212,0.000577733259412102,2995.763292929293,1.907477248536364,1.182266647303894,3000.0,0.0,0.0,0.9021039995300295,0.002209335234733624,0.001369360165497716,-1.7678310511619908e-16,2.9279424731706e-16,1.8147575463404463e-16,3.7,0.8232726023485646,0.510269645492568,0.037,0.008232726023485647,0.005102696454925681,0.764,0.06619835513230085,0.04103016559665448,0.0,0.0,0.0,0.0,0.0,0.0,0.054131068695370585,0.018122470992505045,0.011232423892663044,0.01069319871482435,0.00357381661120842,0.0022150744845079577
