method,slot,mean_discovery_rate,ci95_low,ci95_high
isac_candidate_pool_random,162,0.9595555555555556,0.9489860216066619,0.9701250895044493
isac_candidate_pool_random,163,0.9632592592592594,0.9531753629962523,0.9733431555222665
isac_candidate_pool_random,164,0.9660740740740742,0.9566092626160589,0.9755388855320895
isac_candidate_pool_random,165,0.969037037037037,0.9598249101320799,0.9782491639419941
isac_candidate_pool_random,166,0.9708148148148147,0.9616651867693405,0.9799644428602888
isac_candidate_pool_random,167,0.973037037037037,0.9643202113366769,0.9817538627373972
isac_candidate_pool_random,168,0.9749629629629629,0.9666375131175341,0.9832884128083917
isac_candidate_pool_random,169,0.9771851851851853,0.9691751384248446,0.9851952319455259
isac_candidate_pool_random,170,0.9795555555555556,0.9718306209532154,0.9872804901578959
isac_candidate_pool_random,171,0.9810370370370369,0.9736047980158407,0.9884692760582332
isac_candidate_pool_random,172,0.9822222222222221,0.9750147910307493,0.9894296534136949
isac_candidate_pool_random,173,0.9832592592592592,0.9764150307885142,0.9901034877300041
isac_candidate_pool_random,174,0.9850370370370368,0.9787411035076942,0.9913329705663795
isac_candidate_pool_random,175,0.9856296296296295,0.9793250736214071,0.991934185637852
isac_candidate_pool_random,176,0.9859259259259261,0.9796852407487331,0.9921666111031191
isac_candidate_pool_random,177,0.9869629629629628,0.9810037790141551,0.9929221469117705
isac_candidate_pool_random,178,0.9875555555555555,0.9817949126218463,0.9933161984892648
isac_candidate_pool_random,179,0.9882962962962961,0.9826816571968384,0.9939109353957538
isac_candidate_pool_random,180,0.989037037037037,0.9835438988526134,0.9945301752214607
isac_candidate_pool_random,181,0.9903703703703705,0.9852836715821844,0.9954570691585565
isac_candidate_pool_random,182,0.9906666666666668,0.9856496396990845,0.9956836936342491
isac_candidate_pool_random,183,0.9917037037037038,0.9869244920630028,0.9964829153444047
isac_candidate_pool_random,184,0.9924444444444445,0.9880100908587913,0.9968787980300976
isac_candidate_pool_random,185,0.9933333333333333,0.989386735908775,0.9972799307578916
isac_candidate_pool_random,186,0.9937777777777778,0.9900440361479378,0.9975115194076177
isac_candidate_pool_random,187,0.9937777777777778,0.9900440361479378,0.9975115194076177
isac_candidate_pool_random,188,0.9945185185185185,0.9909756933177578,0.9980613437192791
isac_candidate_pool_random,189,0.9949629629629629,0.9916630169230576,0.9982629090028683
isac_candidate_pool_random,190,0.9952592592592593,0.9920258316589194,0.9984926868595991
isac_candidate_pool_random,191,0.9954074074074074,0.9922080228540391,0.9986067919607757
isac_candidate_pool_random,192,0.9961481481481481,0.9933310945125446,0.9989652017837516
isac_candidate_pool_random,193,0.9962962962962963,0.9934892035222813,0.9991033890703114
isac_candidate_pool_random,194,0.9964444444444445,0.9938036474980348,0.9990852413908541
isac_candidate_pool_random,195,0.9965925925925926,0.993995332106757,0.9991898530784282
isac_candidate_pool_random,196,0.9967407407407408,0.9942553714503781,0.9992261100311035
isac_candidate_pool_random,197,0.9973333333333333,0.9952765250594202,0.9993901416072464
isac_candidate_pool_random,198,0.9973333333333333,0.9952765250594202,0.9993901416072464
isac_candidate_pool_random,199,0.9974814814814814,0.9954825759487405,0.9994803870142224
isac_candidate_pool_random,200,0.9979259259259258,0.9961136560722768,0.9997381957795748
isac_candidate_pool_random,201,0.9979259259259258,0.9961136560722768,0.9997381957795748
isac_candidate_pool_random,202,0.998074074074074,0.9964292534754244,0.9997188946727236
isac_candidate_pool_random,203,0.9982222222222223,0.9965990460821756,0.999845398362269
isac_candidate_pool_random,204,0.9985185185185185,0.9969953389952512,1.0
isac_candidate_pool_random,205,0.9988148148148148,0.9975258614934348,1.0
isac_candidate_pool_random,206,0.9991111111111112,0.9980303890652991,1.0
isac_candidate_pool_random,207,0.9992592592592593,0.9983933605276947,1.0
isac_candidate_pool_random,208,0.9994074074074073,0.9987001373102562,1.0
isac_candidate_pool_random,209,0.9995555555555555,0.9989080130694582,1.0
isac_candidate_pool_random,210,0.9995555555555555,0.9989080130694582,1.0
isac_candidate_pool_random,211,0.9995555555555555,0.9989080130694582,1.0
isac_candidate_pool_random,212,0.9995555555555555,0.9989080130694582,1.0
isac_candidate_pool_random,213,0.9995555555555555,0.9989080130694582,1.0
isac_candidate_pool_random,214,0.9995555555555555,0.9989080130694582,1.0
isac_candidate_pool_random,215,0.9997037037037036,0.9991229629629629,1.0
isac_candidate_pool_random,216,0.9997037037037036,0.9991229629629629,1.0
isac_candidate_pool_random,217,0.9997037037037036,0.9991229629629629,1.0
isac_candidate_pool_random,218,0.9997037037037036,0.9991229629629629,1.0
isac_candidate_pool_random,219,0.9997037037037036,0.9991229629629629,1.0
isac_candidate_pool_random,220,0.9997037037037036,0.9991229629629629,1.0
isac_candidate_pool_random,221,0.9997037037037036,0.9991229629629629,1.0
isac_candidate_pool_random,222,0.9997037037037036,0.9991229629629629,1.0
