path_loss_exponent,sinr_threshold_db,tx_power_w,samples,edge_coverage_rate,edge_coverage_ci95_low,edge_coverage_ci95_high,mid_coverage_rate,mid_coverage_ci95_low,mid_coverage_ci95_high,equal_power_decode_rate,equal_power_decode_ci95_low,equal_power_decode_ci95_high,near_far_capture_rate,near_far_capture_ci95_low,near_far_capture_ci95_high,one_sided_interference_survival_rate,one_sided_interference_survival_ci95_low,one_sided_interference_survival_ci95_high,edge_snr_mean_db,edge_snr_p10_db,edge_snr_p50_db,feasible,calibration_score
2.2,2.5,0.25,20000,0.1361,0.13141763334525783,0.14092213049637506,0.79705,0.7914191548628429,0.8025667565162253,0.2525,0.24652690899210117,0.2585681488556706,0.9813,0.979328088036284,0.9830870580561095,0.75005,0.7440016259842309,0.7560023367841112,-0.5566281368451157,-4.205556254821565,-0.44827375576695805,0,1.5803
2.3,5.0,1.0,20000,0.0834,0.07964770667860079,0.08731229776334558,0.7457,0.7396180579592996,0.7516875755227307,0.0901,0.08621012714348601,0.09414730401530856,0.9493,0.9461723294001738,0.9522551069998106,0.6563,0.6496883030932268,0.662851666435635,1.2254111490746913,-2.4235169689017484,1.3337655301528506,0,1.6332
2.1,7.5,0.25,20000,0.08095,0.07724981125310021,0.08481113416552105,0.68335,0.6768685094838657,0.6897610708943608,0.02415,0.022112056197876134,0.02637070451671864,0.7824,0.7766276289670139,0.7880639090684981,0.57775,0.5708904825039559,0.5845796558893198,3.6819324905147295,0.03300437253827601,3.7902868715928837,0,1.6381000000000001
2.3,2.5,0.5,20000,0.0588,0.055623599891453525,0.062145852724453186,0.6845,0.678024591552775,0.6909045471425224,0.20765,0.20208483157883803,0.2133274519031663,0.98495,0.9831671032544762,0.9865466409747079,0.6351,0.628402875890431,0.6417452359672096,-1.784888807565121,-5.433816925541561,-1.6765344264869615,0,1.69005
2.3,0.0,0.5,20000,0.2672,0.26111254020344365,0.2733768717842786,0.9066,0.9024886779583557,0.9105551583208199,0.63015,0.6234349590018115,0.6368150540127845,0.99745,0.9966490860306292,0.9980598572971522,0.88225,0.8777094875370424,0.8866437008980657,-1.784888807565121,-5.433816925541561,-1.6765344264869615,0,1.69575
2.4,5.0,2.0,20000,0.0327,0.0303235085754209,0.03525596832261448,0.6207,0.6139528435623349,0.6274007989337214,0.0725,0.06898766024212771,0.07617653058584173,0.95835,0.9554919766741123,0.9610319838732566,0.5292,0.5222773622706047,0.5361114228237187,-0.0028495216453141604,-3.651777639621761,0.1055048594328475,0,1.7346000000000001
2.2,7.5,0.5,20000,0.0315,0.029167845362775245,0.034012092421794794,0.5475,0.5405933558422673,0.5543884007324027,0.01925,0.017436001332587377,0.021248641335357216,0.81345,0.8079912026377226,0.8187884099587054,0.4416,0.4347297768794528,0.4484926529319002,2.453671819794696,-1.1952562981817534,2.562026200872854,0,1.737
2.1,10.0,0.5,20000,0.11615,0.11178302647358654,0.12066439960668499,0.74485,0.7387615918057813,0.7508443681375443,0.0063,0.005294265681343145,0.007495350720454561,0.57405,0.5671833199343151,0.5808882395257756,0.55825,0.5513571317787401,0.5651204960207238,6.692232447154542,3.0433043291780875,6.800586828232696,0,1.7436500000000001
2.4,2.5,1.0,20000,0.02,0.01814990972609498,0.02203444488776546,0.54895,0.5420450241292019,0.5558361755409056,0.16155,0.1565144245492226,0.1667155646571546,0.98765,0.9860230157162778,0.9890896915182034,0.50155,0.49462088189990105,0.5084785227883252,-3.013149478285126,-6.662077596261573,-2.9047950972069643,0,1.76
2.2,5.0,0.25,20000,0.0193,0.01748357240261792,0.021301051061721067,0.4716,0.4646877840451632,0.47852312360282356,0.05335,0.05032034303995811,0.056551202768960154,0.92525,0.9215230176649118,0.9288136556693711,0.4173,0.4104824433038084,0.4241493194598713,-0.5566281368451157,-4.205556254821565,-0.44827375576695805,0,1.7614
2.3,7.5,1.0,20000,0.00895,0.007735776285704819,0.010352822324995533,0.4029,0.39612167921150665,0.4097156141905889,0.01495,0.013358898033699482,0.016727396144327614,0.8403,0.835157768813072,0.8453115314471433,0.30975,0.3033787589764858,0.3161943107428621,1.2254111490746913,-2.4235169689017484,1.3337655301528506,0,1.7821
2.3,5.0,0.5,20000,0.0051,0.0042033626022052704,0.006186714686127089,0.3315,0.3250087298397809,0.33805598631112643,0.0381,0.03553433142996211,0.04084307147866735,0.93655,0.9330870251488469,0.9398453081705681,0.2854,0.2791828688928184,0.29169955298246164,-1.784888807565121,-5.433816925541561,-1.6765344264869615,0,1.7898
2.3,2.5,0.25,20000,0.00275,0.00211353008837781,0.00357744976941824,0.2645,0.25843288520087665,0.27065756378154865,0.07735,0.07372824350304213,0.08113408457518312,0.97585,0.9736292954832814,0.9778879438021238,0.2454,0.23948538631612945,0.25141239844363905,-4.795188764204933,-8.444116882181373,-4.686834383126773,0,1.7945
2.4,7.5,2.0,20000,0.0022,0.0016393270230052992,0.002951864074452466,0.26825,0.26215470711502276,0.2744343015969817,0.0103,0.008991741299296096,0.011796338814052773,0.86435,0.8595344077847737,0.8690256555411426,0.19565,0.19021077966657873,0.2012061126807721,-0.0028495216453141604,-3.651777639621761,0.1055048594328475,0,1.7956
2.4,5.0,1.0,20000,0.0013,0.0008873454127417631,0.0019041913496169907,0.2089,0.20332215025129563,0.21458965314056844,0.02495,0.02287787770650082,0.027204575750404178,0.9452,0.9419594788889869,0.9482695322066577,0.173,0.16782077958527486,0.17830481199541748,-3.013149478285126,-6.662077596261573,-2.9047950972069643,0,1.7974
2.2,7.5,0.25,20000,0.00115,0.0007664595208507284,0.0017251348523248564,0.1563,0.1513332887514999,0.16139871683346638,0.00635,0.005339958177685487,0.007549639020506609,0.77705,0.7712286259710472,0.7827649668502652,0.12265,0.11817607385068213,0.12726885576086003,-0.5566281368451157,-4.205556254821565,-0.44827375576695805,0,1.7977
2.4,2.5,0.5,20000,0.0005,0.000271621145015576,0.0009202228750329448,0.15765,0.15266539365323162,0.1627660934343832,0.0475,0.0446380012200997,0.05053579141067499,0.97825,0.9761347028071654,0.9801816147051703,0.1407,0.13595001587910316,0.14558798123081357,-6.023449434924938,-9.672377552901384,-5.915095053846777,0,1.7990000000000002
2.4,0.0,0.25,20000,0.00025,0.00010678963454394949,0.0005851504035326238,0.11425,0.10991511563800371,0.11873304017928102,0.0688,0.06537425263647997,0.07239135925830464,0.98885,0.9872979940708255,0.9902142522771209,0.10565,0.10146534766389717,0.10998611117355253,-9.03374939156475,-12.682677509541195,-8.925395010486588,0,1.7995
2.3,7.5,0.5,20000,0.0002,7.777875605022842e-05,0.0005141804856319553,0.0806,0.07690733737666167,0.08445374246719889,0.00345,0.002727228767461244,0.00436348223985626,0.8019,0.7963184823529577,0.8073655662763664,0.06255,0.059277285928694655,0.06599072641679128,-1.784888807565121,-5.433816925541561,-1.6765344264869615,0,1.7996
