distance_m,coverage_rate,coverage_ci95_low,coverage_ci95_high,snr_mean_db,snr_p10_db
1000.0,1.0,0.9998079639438954,0.9999999999999999,35.67114011046536,32.084074384670686
5000.0,1.0,0.9998079639438954,0.9999999999999999,21.027956954112973,17.445215059472293
10000.0,0.99825,0.9975672660559343,0.9987413700141574,14.71548978941771,11.116381947770028
15000.0,0.9771,0.9749334544532612,0.9790833047420037,11.019001499905414,7.373380116052931
17320.508075688773,0.94805,0.9448873677767154,0.9510405487134092,9.739971836801601,6.107663678715592
