angular_cell_offset_std,area_diagonal_m,area_scale,azimuth_cells,base_seed,beam_count,beamwidth_deg,case_id,collision_count,communication_range_m,communication_range_to_diagonal_ratio,connected_components,discovered_edges,discovery_rate,elevation_cells,empty_scan_ratio,episode,false_alarm_rate,finite_time_discovery_rate,isac_error_sweep_enabled,isolated_node_ratio,lambda2,largest_component_size,lcc_ratio,mean_delay_censored,mean_discovery_delay,miss_detection_rate,mobility_model,moved_distance_mean_m,node_count,p90_delay_censored,p90_discovery_delay,p95_delay_censored,p95_discovery_delay,p99_delay_censored,p99_discovery_delay,protocol,range_mode,range_sweep_enabled,scenario_seed,seed,sensing_range_m,sensing_range_to_diagonal_ratio,sensing_to_comm_range_ratio,slots,train_beamwidth_deg,train_node_count,true_edges_seen
0.0,647.3111631092913,density,24,20290704,288,15.0,5,2,679.6767212647559,1.05,47,3,0.0024489795918367346,12,0.889599184249745,0,0.0,0.0024489795918367346,False,0.88,0.0,2,0.04,599.3942857142857,599.3942857142857,0.0,gauss_markov,4.1164257530559025,50,600.0,600.0,600.0,600.0,600.0,600.0,uniform_random,singlehop,True,20290704,20301901,509.7575409485669,0.7875,0.75,600,10.0,10,1225
0.0,647.3111631092913,density,24,20290704,288,15.0,5,0,679.6767212647559,1.05,47,3,0.0024489795918367346,12,0.8917747313819934,0,0.0,0.0024489795918367346,False,0.88,0.0,2,0.04,599.2383673469387,599.2383673469387,0.0,gauss_markov,4.1164257530559025,50,600.0,600.0,600.0,600.0,600.0,600.0,rl_no_isac,singlehop,True,20290704,20296402,509.7575409485669,0.7875,0.75,600,10.0,10,1225
0.0,647.3111631092913,density,24,20290704,288,15.0,5,0,679.6767212647559,1.05,47,3,0.0024489795918367346,12,0.8903950953678474,0,0.0,0.0024489795918367346,False,0.88,0.0,2,0.04,599.1665306122449,599.1665306122449,0.0,gauss_markov,4.1164257530559025,50,600.0,600.0,600.0,600.0,600.0,600.0,improved_rl_no_isac,singlehop,True,20290704,20310583,509.7575409485669,0.7875,0.75,600,10.0,10,1225
0.0,647.3111631092913,density,24,20290704,288,15.0,5,2737,679.6767212647559,1.05,1,848,0.6922448979591836,12,0.42065142065142064,0,0.0,0.6922448979591836,False,0.0,22.397091159223493,50,1.0,331.24897959183676,331.24897959183676,0.0,gauss_markov,4.1164257530559025,50,600.0,600.0,600.0,600.0,600.0,600.0,improved_rl_isac,singlehop,True,20290704,20304926,509.7575409485669,0.7875,0.75,600,10.0,10,1225
0.0,647.3111631092913,density,24,20290704,288,15.0,6,0,679.6767212647559,1.05,47,3,0.0024489795918367346,12,0.8895333333333333,0,0.0,0.0024489795918367346,False,0.88,0.0,2,0.04,599.164081632653,599.164081632653,0.0,gauss_markov,4.1164257530559025,50,600.0,600.0,600.0,600.0,600.0,600.0,skyorbs_like_skip_scan,singlehop,True,20290704,20317340,679.6767212647559,1.05,1.0,600,10.0,10,1225
0.0,647.3111631092913,density,24,20290704,288,15.0,6,2,679.6767212647559,1.05,47,3,0.0024489795918367346,12,0.889599184249745,0,0.0,0.0024489795918367346,False,0.88,0.0,2,0.04,599.3942857142857,599.3942857142857,0.0,gauss_markov,4.1164257530559025,50,600.0,600.0,600.0,600.0,600.0,600.0,uniform_random,singlehop,True,20290704,20301901,679.6767212647559,1.05,1.0,600,10.0,10,1225
0.0,647.3111631092913,density,24,20290704,288,15.0,6,0,679.6767212647559,1.05,47,3,0.0024489795918367346,12,0.8917747313819934,0,0.0,0.0024489795918367346,False,0.88,0.0,2,0.04,599.2383673469387,599.2383673469387,0.0,gauss_markov,4.1164257530559025,50,600.0,600.0,600.0,600.0,600.0,600.0,rl_no_isac,singlehop,True,20290704,20296402,679.6767212647559,1.05,1.0,600,10.0,10,1225
0.0,647.3111631092913,density,24,20290704,288,15.0,6,0,679.6767212647559,1.05,47,3,0.0024489795918367346,12,0.8903950953678474,0,0.0,0.0024489795918367346,False,0.88,0.0,2,0.04,599.1665306122449,599.1665306122449,0.0,gauss_markov,4.1164257530559025,50,600.0,600.0,600.0,600.0,600.0,600.0,improved_rl_no_isac,singlehop,True,20290704,20310583,679.6767212647559,1.05,1.0,600,10.0,10,1225
0.0,647.3111631092913,density,24,20290704,288,15.0,6,2636,679.6767212647559,1.05,1,820,0.6693877551020408,12,0.4256667821267752,0,0.0,0.6693877551020408,False,0.0,23.48132581708542,50,1.0,340.0342857142857,340.0342857142857,0.0,gauss_markov,4.1164257530559025,50,600.0,600.0,600.0,600.0,600.0,600.0,improved_rl_isac,singlehop,True,20290704,20304926,679.6767212647559,1.05,1.0,600,10.0,10,1225
0.0,647.3111631092913,density,24,20290704,288,15.0,7,0,679.6767212647559,1.05,47,3,0.0024489795918367346,12,0.8895333333333333,0,0.0,0.0024489795918367346,False,0.88,0.0,2,0.04,599.164081632653,599.164081632653,0.0,gauss_markov,4.1164257530559025,50,600.0,600.0,600.0,600.0,600.0,600.0,skyorbs_like_skip_scan,singlehop,True,20290704,20317340,849.5959015809449,1.3125,1.25,600,10.0,10,1225
0.0,647.3111631092913,density,24,20290704,288,15.0,7,2,679.6767212647559,1.05,47,3,0.0024489795918367346,12,0.889599184249745,0,0.0,0.0024489795918367346,False,0.88,0.0,2,0.04,599.3942857142857,599.3942857142857,0.0,gauss_markov,4.1164257530559025,50,600.0,600.0,600.0,600.0,600.0,600.0,uniform_random,singlehop,True,20290704,20301901,849.5959015809449,1.3125,1.25,600,10.0,10,1225
0.0,647.3111631092913,density,24,20290704,288,15.0,7,0,679.6767212647559,1.05,47,3,0.0024489795918367346,12,0.8917747313819934,0,0.0,0.0024489795918367346,False,0.88,0.0,2,0.04,599.2383673469387,599.2383673469387,0.0,gauss_markov,4.1164257530559025,50,600.0,600.0,600.0,600.0,600.0,600.0,rl_no_isac,singlehop,True,20290704,20296402,849.5959015809449,1.3125,1.25,600,10.0,10,1225
0.0,647.3111631092913,density,24,20290704,288,15.0,7,0,679.6767212647559,1.05,47,3,0.0024489795918367346,12,0.8903950953678474,0,0.0,0.0024489795918367346,False,0.88,0.0,2,0.04,599.1665306122449,599.1665306122449,0.0,gauss_markov,4.1164257530559025,50,600.0,600.0,600.0,600.0,600.0,600.0,improved_rl_no_isac,singlehop,True,20290704,20310583,849.5959015809449,1.3125,1.25,600,10.0,10,1225
0.0,647.3111631092913,density,24,20290704,288,15.0,7,2636,679.6767212647559,1.05,1,820,0.6693877551020408,12,0.4256667821267752,0,0.0,0.6693877551020408,False,0.0,23.48132581708542,50,1.0,340.0342857142857,340.0342857142857,0.0,gauss_markov,4.1164257530559025,50,600.0,600.0,600.0,600.0,600.0,600.0,improved_rl_isac,singlehop,True,20290704,20304926,849.5959015809449,1.3125,1.25,600,10.0,10,1225
0.0,815.56096023333,density,36,20290704,648,10.0,8,0,856.3390082449965,1.05,100,0,0.0,18,0.9028,0,0.0,0.0,False,1.0,0.0,1,0.01,600.0,600.0,0.0,gauss_markov,3.7988231097141214,100,600.0,600.0,600.0,600.0,600.0,600.0,skyorbs_like_skip_scan,singlehop,True,20290704,20317340,428.16950412249827,0.525,0.5,600,10.0,10,4950
0.0,815.56096023333,density,36,20290704,648,10.0,8,0,856.3390082449965,1.05,97,3,0.0006060606060606061,18,0.8999529559353928,0,0.0,0.0006060606060606061,False,0.95,0.0,3,0.03,599.849696969697,599.849696969697,0.0,gauss_markov,3.7988231097141214,100,600.0,600.0,600.0,600.0,600.0,600.0,uniform_random,singlehop,True,20290704,20301901,428.16950412249827,0.525,0.5,600,10.0,10,4950
0.0,815.56096023333,density,36,20290704,648,10.0,8,0,856.3390082449965,1.05,97,3,0.0006060606060606061,18,0.8998127167201321,0,0.0,0.0006060606060606061,False,0.94,0.0,2,0.02,599.6886868686869,599.6886868686869,0.0,gauss_markov,3.7988231097141214,100,600.0,600.0,600.0,600.0,600.0,600.0,rl_no_isac,singlehop,True,20290704,20296402,428.16950412249827,0.525,0.5,600,10.0,10,4950
0.0,815.56096023333,density,36,20290704,648,10.0,8,0,856.3390082449965,1.05,96,4,0.0008080808080808081,18,0.9010757080610022,0,0.0,0.0008080808080808081,False,0.93,0.0,3,0.03,599.7082828282828,599.7082828282828,0.0,gauss_markov,3.7988231097141214,100,600.0,600.0,600.0,600.0,600.0,600.0,improved_rl_no_isac,singlehop,True,20290704,20310583,428.16950412249827,0.525,0.5,600,10.0,10,4950
0.0,815.56096023333,density,36,20290704,648,10.0,8,877,856.3390082449965,1.05,1,1719,0.3472727272727273,18,0.5136132183310818,0,0.0,0.3472727272727273,False,0.0,7.841710611720401,100,1.0,485.85777777777776,485.85777777777776,0.0,gauss_markov,3.7988231097141214,100,600.0,600.0,600.0,600.0,600.0,600.0,improved_rl_isac,singlehop,True,20290704,20304926,428.16950412249827,0.525,0.5,600,10.0,10,4950
0.0,815.56096023333,density,36,20290704,648,10.0,9,0,856.3390082449965,1.05,100,0,0.0,18,0.9028,0,0.0,0.0,False,1.0,0.0,1,0.01,600.0,600.0,0.0,gauss_markov,3.7988231097141214,100,600.0,600.0,600.0,600.0,600.0,600.0,skyorbs_like_skip_scan,singlehop,True,20290704,20317340,642.2542561837474,0.7875000000000001,0.75,600,10.0,10,4950
0.0,815.56096023333,density,36,20290704,648,10.0,9,0,856.3390082449965,1.05,97,3,0.0006060606060606061,18,0.8999529559353928,0,0.0,0.0006060606060606061,False,0.95,0.0,3,0.03,599.849696969697,599.849696969697,0.0,gauss_markov,3.7988231097141214,100,600.0,600.0,600.0,600.0,600.0,600.0,uniform_random,singlehop,True,20290704,20301901,642.2542561837474,0.7875000000000001,0.75,600,10.0,10,4950
0.0,815.56096023333,density,36,20290704,648,10.0,9,0,856.3390082449965,1.05,97,3,0.0006060606060606061,18,0.8998127167201321,0,0.0,0.0006060606060606061,False,0.94,0.0,2,0.02,599.6886868686869,599.6886868686869,0.0,gauss_markov,3.7988231097141214,100,600.0,600.0,600.0,600.0,600.0,600.0,rl_no_isac,singlehop,True,20290704,20296402,642.2542561837474,0.7875000000000001,0.75,600,10.0,10,4950
0.0,815.56096023333,density,36,20290704,648,10.0,9,0,856.3390082449965,1.05,96,4,0.0008080808080808081,18,0.9010757080610022,0,0.0,0.0008080808080808081,False,0.93,0.0,3,0.03,599.7082828282828,599.7082828282828,0.0,gauss_markov,3.7988231097141214,100,600.0,600.0,600.0,600.0,600.0,600.0,improved_rl_no_isac,singlehop,True,20290704,20310583,642.2542561837474,0.7875000000000001,0.75,600,10.0,10,4950
0.0,815.56096023333,density,36,20290704,648,10.0,9,1027,856.3390082449965,1.05,1,1788,0.3612121212121212,18,0.5000952727398708,0,0.0,0.3612121212121212,False,0.0,12.654392354034503,100,1.0,481.8731313131313,481.8731313131313,0.0,gauss_markov,3.7988231097141214,100,600.0,600.0,600.0,600.0,600.0,600.0,improved_rl_isac,singlehop,True,20290704,20304926,642.2542561837474,0.7875000000000001,0.75,600,10.0,10,4950
0.0,815.56096023333,density,36,20290704,648,10.0,10,0,856.3390082449965,1.05,100,0,0.0,18,0.9028,0,0.0,0.0,False,1.0,0.0,1,0.01,600.0,600.0,0.0,gauss_markov,3.7988231097141214,100,600.0,600.0,600.0,600.0,600.0,600.0,skyorbs_like_skip_scan,singlehop,True,20290704,20317340,856.3390082449965,1.05,1.0,600,10.0,10,4950
0.0,815.56096023333,density,36,20290704,648,10.0,10,0,856.3390082449965,1.05,97,3,0.0006060606060606061,18,0.8999529559353928,0,0.0,0.0006060606060606061,False,0.95,0.0,3,0.03,599.849696969697,599.849696969697,0.0,gauss_markov,3.7988231097141214,100,600.0,600.0,600.0,600.0,600.0,600.0,uniform_random,singlehop,True,20290704,20301901,856.3390082449965,1.05,1.0,600,10.0,10,4950
0.0,815.56096023333,density,36,20290704,648,10.0,10,0,856.3390082449965,1.05,97,3,0.0006060606060606061,18,0.8998127167201321,0,0.0,0.0006060606060606061,False,0.94,0.0,2,0.02,599.6886868686869,599.6886868686869,0.0,gauss_markov,3.7988231097141214,100,600.0,600.0,600.0,600.0,600.0,600.0,rl_no_isac,singlehop,True,20290704,20296402,856.3390082449965,1.05,1.0,600,10.0,10,4950
0.0,815.56096023333,density,36,20290704,648,10.0,10,0,856.3390082449965,1.05,96,4,0.0008080808080808081,18,0.9010757080610022,0,0.0,0.0008080808080808081,False,0.93,0.0,3,0.03,599.7082828282828,599.7082828282828,0.0,gauss_markov,3.7988231097141214,100,600.0,600.0,600.0,600.0,600.0,600.0,improved_rl_no_isac,singlehop,True,20290704,20310583,856.3390082449965,1.05,1.0,600,10.0,10,4950
0.0,815.56096023333,density,36,20290704,648,10.0,10,1024,856.3390082449965,1.05,1,1804,0.36444444444444446,18,0.5064694368905133,0,0.0,0.36444444444444446,False,0.0,10.791232168390762,100,1.0,479.7319191919192,479.7319191919192,0.0,gauss_markov,3.7988231097141214,100,600.0,600.0,600.0,600.0,600.0,600.0,improved_rl_isac,singlehop,True,20290704,20304926,856.3390082449965,1.05,1.0,600,10.0,10,4950
0.0,815.56096023333,density,36,20290704,648,10.0,11,0,856.3390082449965,1.05,100,0,0.0,18,0.9028,0,0.0,0.0,False,1.0,0.0,1,0.01,600.0,600.0,0.0,gauss_markov,3.7988231097141214,100,600.0,600.0,600.0,600.0,600.0,600.0,skyorbs_like_skip_scan,singlehop,True,20290704,20317340,1070.4237603062456,1.3125,1.25,600,10.0,10,4950
0.0,815.56096023333,density,36,20290704,648,10.0,11,0,856.3390082449965,1.05,97,3,0.0006060606060606061,18,0.8999529559353928,0,0.0,0.0006060606060606061,False,0.95,0.0,3,0.03,599.849696969697,599.849696969697,0.0,gauss_markov,3.7988231097141214,100,600.0,600.0,600.0,600.0,600.0,600.0,uniform_random,singlehop,True,20290704,20301901,1070.4237603062456,1.3125,1.25,600,10.0,10,4950
0.0,815.56096023333,density,36,20290704,648,10.0,11,0,856.3390082449965,1.05,97,3,0.0006060606060606061,18,0.8998127167201321,0,0.0,0.0006060606060606061,False,0.94,0.0,2,0.02,599.6886868686869,599.6886868686869,0.0,gauss_markov,3.7988231097141214,100,600.0,600.0,600.0,600.0,600.0,600.0,rl_no_isac,singlehop,True,20290704,20296402,1070.4237603062456,1.3125,1.25,600,10.0,10,4950
0.0,815.56096023333,density,36,20290704,648,10.0,11,0,856.3390082449965,1.05,96,4,0.0008080808080808081,18,0.9010757080610022,0,0.0,0.0008080808080808081,False,0.93,0.0,3,0.03,599.7082828282828,599.7082828282828,0.0,gauss_markov,3.7988231097141214,100,600.0,600.0,600.0,600.0,600.0,600.0,improved_rl_no_isac,singlehop,True,20290704,20310583,1070.4237603062456,1.3125,1.25,600,10.0,10,4950
0.0,815.56096023333,density,36,20290704,648,10.0,11,1024,856.3390082449965,1.05,1,1804,0.36444444444444446,18,0.5064694368905133,0,0.0,0.36444444444444446,False,0.0,10.791232168390762,100,1.0,479.7319191919192,479.7319191919192,0.0,gauss_markov,3.7988231097141214,100,600.0,600.0,600.0,600.0,600.0,600.0,improved_rl_isac,singlehop,True,20290704,20304926,1070.4237603062456,1.3125,1.25,600,10.0,10,4950
0.0,815.56096023333,density,24,20290704,288,15.0,12,0,856.3390082449965,1.05,82,18,0.0036363636363636364,12,0.8331833333333334,0,0.0,0.0036363636363636364,False,0.71,0.0,5,0.05,598.6008080808081,598.6008080808081,0.0,gauss_markov,3.7988231097141214,100,600.0,600.0,600.0,600.0,600.0,600.0,skyorbs_like_skip_scan,singlehop,True,20290704,20317340,428.16950412249827,0.525,0.5,600,10.0,10,4950
0.0,815.56096023333,density,24,20290704,288,15.0,12,0,856.3390082449965,1.05,86,14,0.0028282828282828283,12,0.8322487062882233,0,0.0,0.0028282828282828283,False,0.74,-1.1102230246251565e-16,3,0.03,599.0826262626263,599.0826262626263,0.0,gauss_markov,3.7988231097141214,100,600.0,600.0,600.0,600.0,600.0,600.0,uniform_random,singlehop,True,20290704,20301901,428.16950412249827,0.525,0.5,600,10.0,10,4950
0.0,815.56096023333,density,24,20290704,288,15.0,12,0,856.3390082449965,1.05,80,20,0.00404040404040404,12,0.8334105954124867,0,0.0,0.00404040404040404,False,0.69,-6.911986184985855e-16,5,0.05,598.8246464646464,598.8246464646464,0.0,gauss_markov,3.7988231097141214,100,600.0,600.0,600.0,600.0,600.0,600.0,rl_no_isac,singlehop,True,20290704,20296402,428.16950412249827,0.525,0.5,600,10.0,10,4950
