angular_cell_offset_std,area_diagonal_m_max,area_diagonal_m_mean,area_diagonal_m_min,area_diagonal_m_std,area_scale,azimuth_cells,base_seed_max,base_seed_mean,base_seed_min,base_seed_std,beam_count,beamwidth_deg,case_id_max,case_id_mean,case_id_min,case_id_std,collision_count_max,collision_count_mean,collision_count_min,collision_count_std,communication_range_m_max,communication_range_m_mean,communication_range_m_min,communication_range_m_std,communication_range_to_diagonal_ratio,connected_components_max,connected_components_mean,connected_components_min,connected_components_std,discovered_edges_max,discovered_edges_mean,discovered_edges_min,discovered_edges_std,discovery_rate_max,discovery_rate_mean,discovery_rate_min,discovery_rate_std,elevation_cells,empty_scan_ratio_max,empty_scan_ratio_mean,empty_scan_ratio_min,empty_scan_ratio_std,false_alarm_rate,finite_time_discovery_rate_max,finite_time_discovery_rate_mean,finite_time_discovery_rate_min,finite_time_discovery_rate_std,isac_error_sweep_enabled_max,isac_error_sweep_enabled_mean,isac_error_sweep_enabled_min,isac_error_sweep_enabled_std,isolated_node_ratio_max,isolated_node_ratio_mean,isolated_node_ratio_min,isolated_node_ratio_std,lambda2_max,lambda2_mean,lambda2_min,lambda2_std,largest_component_size_max,largest_component_size_mean,largest_component_size_min,largest_component_size_std,lcc_ratio_max,lcc_ratio_mean,lcc_ratio_min,lcc_ratio_std,mean_delay_censored_max,mean_delay_censored_mean,mean_delay_censored_min,mean_delay_censored_std,mean_discovery_delay_max,mean_discovery_delay_mean,mean_discovery_delay_min,mean_discovery_delay_std,miss_detection_rate,mobility_model,moved_distance_mean_m_max,moved_distance_mean_m_mean,moved_distance_mean_m_min,moved_distance_mean_m_std,n_episodes,node_count,p90_delay_censored_max,p90_delay_censored_mean,p90_delay_censored_min,p90_delay_censored_std,p90_discovery_delay_max,p90_discovery_delay_mean,p90_discovery_delay_min,p90_discovery_delay_std,p95_delay_censored_max,p95_delay_censored_mean,p95_delay_censored_min,p95_delay_censored_std,p95_discovery_delay_max,p95_discovery_delay_mean,p95_discovery_delay_min,p95_discovery_delay_std,p99_delay_censored_max,p99_delay_censored_mean,p99_delay_censored_min,p99_delay_censored_std,p99_discovery_delay_max,p99_discovery_delay_mean,p99_discovery_delay_min,p99_discovery_delay_std,protocol,range_mode,range_sweep_enabled,sensing_range_m_max,sensing_range_m_mean,sensing_range_m_min,sensing_range_m_std,sensing_range_to_diagonal_ratio_max,sensing_range_to_diagonal_ratio_mean,sensing_range_to_diagonal_ratio_min,sensing_range_to_diagonal_ratio_std,sensing_to_comm_range_ratio,slots_max,slots_mean,slots_min,slots_std,train_beamwidth_deg_max,train_beamwidth_deg_mean,train_beamwidth_deg_min,train_beamwidth_deg_std,train_node_count_max,train_node_count_mean,train_node_count_min,train_node_count_std,true_edges_seen_max,true_edges_seen_mean,true_edges_seen_min,true_edges_seen_std
0.0,815.56096023333,815.5609602333301,815.56096023333,1.1368683772161603e-13,density,36,20292722.0,20291713.0,20290704.0,823.8450501560756,648,10.0,40.0,24.0,8.0,13.063945294843617,1104.0,985.0,877.0,92.99820786803726,856.3390082449965,856.3390082449965,856.3390082449965,0.0,1.05,1.0,1.0,1.0,0.0,1836.0,1767.3333333333333,1719.0,49.88208317845419,0.3709090909090909,0.35703703703703704,0.3472727272727273,0.010077188520899831,18,0.5136132183310818,0.5081547625387267,0.5027010180760441,0.004454888344951843,0.0,0.3709090909090909,0.35703703703703704,0.3472727272727273,0.010077188520899831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.672330123630566,11.063308361926746,7.841710611720401,2.4194307842182305,100.0,100.0,100.0,0.0,1.0,1.0,1.0,0.0,485.85777777777776,481.3813468013468,474.7258585858586,4.798688991948417,485.85777777777776,481.3813468013468,474.7258585858586,4.798688991948417,0.0,gauss_markov,3.9580639242601303,3.8741747144229457,3.7988231097141214,0.06528949522608239,3,100,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,improved_rl_isac,singlehop,True,428.16950412249827,428.16950412249827,428.16950412249827,0.0,0.525,0.525,0.525,0.0,0.5,600.0,600.0,600.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,4950.0,4950.0,4950.0,0.0
0.0,815.56096023333,815.5609602333301,815.56096023333,1.1368683772161603e-13,density,36,20292722.0,20291713.0,20290704.0,823.8450501560756,648,10.0,41.0,25.0,9.0,13.063945294843617,1062.0,1031.3333333333333,1005.0,23.47102232304526,856.3390082449965,856.3390082449965,856.3390082449965,0.0,1.05,1.0,1.0,1.0,0.0,1817.0,1800.3333333333333,1788.0,12.229290885229428,0.36707070707070705,0.3637037037037037,0.3612121212121212,0.002470563815197855,18,0.5000952727398708,0.4969862073135165,0.49165310151352476,0.003788344444161428,0.0,0.36707070707070705,0.3637037037037037,0.3612121212121212,0.002470563815197855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.56080695970595,13.921067017434808,12.654392354034503,0.8956894999932858,100.0,100.0,100.0,0.0,1.0,1.0,1.0,0.0,481.8731313131313,478.91063973063973,475.54868686868684,2.5973481820320394,481.8731313131313,478.91063973063973,475.54868686868684,2.5973481820320394,0.0,gauss_markov,3.9580639242601303,3.8741747144229457,3.7988231097141214,0.06528949522608239,3,100,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,improved_rl_isac,singlehop,True,642.2542561837474,642.2542561837474,642.2542561837474,0.0,0.7875000000000001,0.7875000000000001,0.7875000000000001,0.0,0.75,600.0,600.0,600.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,4950.0,4950.0,4950.0,0.0
0.0,815.56096023333,815.5609602333301,815.56096023333,1.1368683772161603e-13,density,36,20292722.0,20291713.0,20290704.0,823.8450501560756,648,10.0,42.0,26.0,10.0,13.063945294843617,1073.0,1050.0,1024.0,20.11632835948615,856.3390082449965,856.3390082449965,856.3390082449965,0.0,1.05,1.0,1.0,1.0,0.0,1833.0,1809.0,1790.0,17.90716802475106,0.3703030303030303,0.3654545454545455,0.3616161616161616,0.0036176097019699088,18,0.5064694368905133,0.49857967323108227,0.4903026944656092,0.006605721853668915,0.0,0.3703030303030303,0.3654545454545455,0.3616161616161616,0.0036176097019699088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.406698065090632,12.922207974007792,10.791232168390762,1.9007648676995244,100.0,100.0,100.0,0.0,1.0,1.0,1.0,0.0,481.5410101010101,477.98626262626266,472.68585858585857,3.820027462640161,481.5410101010101,477.98626262626266,472.68585858585857,3.820027462640161,0.0,gauss_markov,3.9580639242601303,3.8741747144229457,3.7988231097141214,0.06528949522608239,3,100,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,improved_rl_isac,singlehop,True,856.3390082449965,856.3390082449965,856.3390082449965,0.0,1.05,1.05,1.05,0.0,1.0,600.0,600.0,600.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,4950.0,4950.0,4950.0,0.0
0.0,815.56096023333,815.5609602333301,815.56096023333,1.1368683772161603e-13,density,36,20292722.0,20291713.0,20290704.0,823.8450501560756,648,10.0,43.0,27.0,11.0,13.063945294843617,1073.0,1050.0,1024.0,20.11632835948615,856.3390082449965,856.3390082449965,856.3390082449965,0.0,1.05,1.0,1.0,1.0,0.0,1833.0,1809.0,1790.0,17.90716802475106,0.3703030303030303,0.3654545454545455,0.3616161616161616,0.0036176097019699088,18,0.5064694368905133,0.49857967323108227,0.4903026944656092,0.006605721853668915,0.0,0.3703030303030303,0.3654545454545455,0.3616161616161616,0.0036176097019699088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.406698065090632,12.922207974007792,10.791232168390762,1.9007648676995244,100.0,100.0,100.0,0.0,1.0,1.0,1.0,0.0,481.5410101010101,477.98626262626266,472.68585858585857,3.820027462640161,481.5410101010101,477.98626262626266,472.68585858585857,3.820027462640161,0.0,gauss_markov,3.9580639242601303,3.8741747144229457,3.7988231097141214,0.06528949522608239,3,100,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,improved_rl_isac,singlehop,True,1070.4237603062456,1070.4237603062456,1070.4237603062456,0.0,1.3125,1.3125,1.3125,0.0,1.25,600.0,600.0,600.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,4950.0,4950.0,4950.0,0.0
0.0,815.56096023333,815.5609602333301,815.56096023333,1.1368683772161603e-13,density,24,20292722.0,20291713.0,20290704.0,823.8450501560756,288,15.0,44.0,28.0,12.0,13.063945294843617,8386.0,8145.333333333333,8023.0,170.18486680339382,856.3390082449965,856.3390082449965,856.3390082449965,0.0,1.05,1.0,1.0,1.0,0.0,2697.0,2665.3333333333335,2630.0,27.47524137999317,0.5448484848484848,0.5384511784511784,0.5313131313131313,0.005550553814140028,12,0.3353505227930849,0.32913214735283,0.325305179808644,0.004435940540088416,0.0,0.5448484848484848,0.5384511784511784,0.5313131313131313,0.005550553814140028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.619185400732132,23.62779263787091,22.700896425865118,0.7844649988275535,100.0,100.0,100.0,0.0,1.0,1.0,1.0,0.0,410.48424242424244,408.0466666666666,405.6791919191919,1.9622798310017657,410.48424242424244,408.0466666666666,405.6791919191919,1.9622798310017657,0.0,gauss_markov,3.9580639242601303,3.8741747144229457,3.7988231097141214,0.06528949522608239,3,100,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,improved_rl_isac,singlehop,True,428.16950412249827,428.16950412249827,428.16950412249827,0.0,0.525,0.525,0.525,0.0,0.5,600.0,600.0,600.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,4950.0,4950.0,4950.0,0.0
0.0,815.56096023333,815.5609602333301,815.56096023333,1.1368683772161603e-13,density,24,20292722.0,20291713.0,20290704.0,823.8450501560756,288,15.0,45.0,29.0,13.0,13.063945294843617,8442.0,8178.333333333333,7945.0,204.02995422785895,856.3390082449965,856.3390082449965,856.3390082449965,0.0,1.05,1.0,1.0,1.0,0.0,2702.0,2680.0,2641.0,27.65260686927485,0.5458585858585858,0.5414141414141413,0.5335353535353535,0.0055863852261161156,12,0.34063323623248715,0.3309748921976517,0.3237883550106795,0.007095532757261644,0.0,0.5458585858585858,0.5414141414141413,0.5335353535353535,0.0055863852261161156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.488887265140963,27.17597897799037,25.571509970122957,1.2087261368262394,100.0,100.0,100.0,0.0,1.0,1.0,1.0,0.0,410.03818181818184,408.09077441077443,405.35737373737373,1.9901139218613697,410.03818181818184,408.09077441077443,405.35737373737373,1.9901139218613697,0.0,gauss_markov,3.9580639242601303,3.8741747144229457,3.7988231097141214,0.06528949522608239,3,100,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,improved_rl_isac,singlehop,True,642.2542561837474,642.2542561837474,642.2542561837474,0.0,0.7875000000000001,0.7875000000000001,0.7875000000000001,0.0,0.75,600.0,600.0,600.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,4950.0,4950.0,4950.0,0.0
0.0,815.56096023333,815.5609602333301,815.56096023333,1.1368683772161603e-13,density,24,20292722.0,20291713.0,20290704.0,823.8450501560756,288,15.0,46.0,30.0,14.0,13.063945294843617,8609.0,8285.0,7804.0,346.8842266040165,856.3390082449965,856.3390082449965,856.3390082449965,0.0,1.05,1.0,1.0,1.0,0.0,2702.0,2693.0,2675.0,12.727922061357855,0.5458585858585858,0.544040404040404,0.5404040404040404,0.002571297386132864,12,0.33800863399157405,0.32927091871128283,0.3237883550106795,0.006245056307655222,0.0,0.5458585858585858,0.544040404040404,0.5404040404040404,0.002571297386132864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.31266789567571,26.84126556281136,21.743589094051178,3.9315799833225697,100.0,100.0,100.0,0.0,1.0,1.0,1.0,0.0,407.5212121212121,406.7448484848485,405.35737373737373,0.9834096231769839,407.5212121212121,406.7448484848485,405.35737373737373,0.9834096231769839,0.0,gauss_markov,3.9580639242601303,3.8741747144229457,3.7988231097141214,0.06528949522608239,3,100,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,improved_rl_isac,singlehop,True,856.3390082449965,856.3390082449965,856.3390082449965,0.0,1.05,1.05,1.05,0.0,1.0,600.0,600.0,600.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,4950.0,4950.0,4950.0,0.0
0.0,815.56096023333,815.5609602333301,815.56096023333,1.1368683772161603e-13,density,24,20292722.0,20291713.0,20290704.0,823.8450501560756,288,15.0,47.0,31.0,15.0,13.063945294843617,8609.0,8285.0,7804.0,346.8842266040165,856.3390082449965,856.3390082449965,856.3390082449965,0.0,1.05,1.0,1.0,1.0,0.0,2702.0,2693.0,2675.0,12.727922061357855,0.5458585858585858,0.544040404040404,0.5404040404040404,0.002571297386132864,12,0.33800863399157405,0.32927091871128283,0.3237883550106795,0.006245056307655222,0.0,0.5458585858585858,0.544040404040404,0.5404040404040404,0.002571297386132864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.31266789567571,26.84126556281136,21.743589094051178,3.9315799833225697,100.0,100.0,100.0,0.0,1.0,1.0,1.0,0.0,407.5212121212121,406.7448484848485,405.35737373737373,0.9834096231769839,407.5212121212121,406.7448484848485,405.35737373737373,0.9834096231769839,0.0,gauss_markov,3.9580639242601303,3.8741747144229457,3.7988231097141214,0.06528949522608239,3,100,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,improved_rl_isac,singlehop,True,1070.4237603062456,1070.4237603062456,1070.4237603062456,0.0,1.3125,1.3125,1.3125,0.0,1.25,600.0,600.0,600.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,4950.0,4950.0,4950.0,0.0
0.0,647.3111631092913,647.3111631092913,647.3111631092913,0.0,density,36,20292722.0,20291713.0,20290704.0,823.8450501560756,648,10.0,32.0,16.0,0.0,13.063945294843617,331.0,259.3333333333333,200.0,54.1869192907497,679.6767212647559,679.6767212647559,679.6767212647559,0.0,1.05,1.0,1.0,1.0,0.0,574.0,559.3333333333334,530.0,20.741798914805393,0.4685714285714286,0.45659863945578233,0.4326530612244898,0.016932080746779907,18,0.6533874211219749,0.642462074519304,0.6348953278802163,0.007914102324416777,0.0,0.4685714285714286,0.45659863945578233,0.4326530612244898,0.016932080746779907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.955517951013617,11.030598071083586,8.60973453004965,2.211320071895112,50.0,50.0,50.0,0.0,1.0,1.0,1.0,0.0,450.6702040816327,439.84054421768707,433.2457142857143,7.718097761174293,450.6702040816327,439.84054421768707,433.2457142857143,7.718097761174293,0.0,gauss_markov,4.311418759161204,4.127204394248218,3.953768670527548,0.14620882509702807,3,50,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,improved_rl_isac,singlehop,True,339.83836063237794,339.83836063237794,339.83836063237794,0.0,0.525,0.525,0.525,0.0,0.5,600.0,600.0,600.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,1225.0,1225.0,1225.0,0.0
0.0,647.3111631092913,647.3111631092913,647.3111631092913,0.0,density,36,20292722.0,20291713.0,20290704.0,823.8450501560756,648,10.0,33.0,17.0,1.0,13.063945294843617,557.0,404.6666666666667,288.0,112.67751427069298,679.6767212647559,679.6767212647559,679.6767212647559,0.0,1.05,1.0,1.0,1.0,0.0,658.0,621.6666666666666,603.0,25.69478978746902,0.5371428571428571,0.507482993197279,0.4922448979591837,0.020975338602015527,18,0.6329263216317469,0.6192650157342804,0.6035857955333611,0.01206290737576902,0.0,0.5371428571428571,0.507482993197279,0.4922448979591837,0.020975338602015527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.087427647633737,13.191215391498352,11.550208550901743,1.455295408193039,50.0,50.0,50.0,0.0,1.0,1.0,1.0,0.0,431.72163265306125,419.34122448979593,404.00326530612244,11.507600477472819,431.72163265306125,419.34122448979593,404.00326530612244,11.507600477472819,0.0,gauss_markov,4.311418759161204,4.127204394248218,3.953768670527548,0.14620882509702807,3,50,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,600.0,600.0,600.0,0.0,improved_rl_isac,singlehop,True,509.7575409485669,509.7575409485669,509.7575409485669,0.0,0.7875,0.7875,0.7875,0.0,0.75,600.0,600.0,600.0,0.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,1225.0,1225.0,1225.0,0.0
