alpha_occupancy,candidate,collision_count_mean,collision_per_slot_mean,confidence_decay,delay_fraction_mean,discovered_edges_mean,discovery_rate_mean,empty_scan_ratio_mean,episode_count,episodes_per_seed,exploration_floor,generation,is_elite,isolated_node_ratio_mean,lambda2_mean,lcc_ratio_mean,mean_delay_censored_mean,p90_delay_censored_mean,p95_delay_censored_mean,p99_delay_censored_mean,piggyback_sensing_period_multiplier,protocol,rank,score,seed_count,slots_per_episode,softmax_beta,true_edges_seen_mean
2.035552205316918,3,87.33333333333333,0.2911111111111111,0.9932079008550898,0.22245430169208413,48.666666666666664,0.914281684976953,0.20136635926910773,6.0,2,0.050876041520889766,2,0,0.0,3.7503176619267413,1.0,66.73629050762524,184.76666666666668,300.0,300.0,0.7941658963091515,improved_rl_isac,10,113.6565783489621,3,300.0,3.1024752050298576,53.166666666666664
2.013384767946321,4,87.16666666666667,0.29055555555555557,0.991767192725888,0.20448599335891995,49.666666666666664,0.9346389216462465,0.2044154006156256,6.0,2,0.08657259320367638,2,0,0.0,4.3826264763334395,1.0,61.34579800767599,152.63333333333335,283.63333333333316,300.0,0.5326437883676262,improved_rl_isac,5,119.34302562210063,3,300.0,2.633558209045913,53.166666666666664
1.6799166581971403,5,90.66666666666667,0.3022222222222222,0.9832862152402367,0.22575266539287195,49.333333333333336,0.9277906731037181,0.2106008001995745,6.0,2,0.09027635737368332,2,0,0.0,4.247567827898904,1.0,67.72579961786158,220.4,285.7416666666666,300.0,0.5,improved_rl_isac,8,116.98786603964422,3,300.0,2.6426086840025524,53.166666666666664
1.8171294532515454,6,106.83333333333333,0.3561111111111111,0.9753795707181603,0.17702702886974098,49.666666666666664,0.9362666393534896,0.1609946485007038,6.0,2,0.01,2,1,0.0,4.477127576320983,1.0,53.10810866092229,158.68333333333334,223.33333333333312,300.0,0.5,improved_rl_isac,3,120.35937575862535,3,300.0,4.350200864430953,53.166666666666664
2.06240236711865,7,78.16666666666667,0.2605555555555556,0.9838545160450106,0.2195563272245732,48.833333333333336,0.9195704603070025,0.24755540567930753,6.0,2,0.06209775708165,2,0,0.0,4.017545591298032,1.0,65.86689816737196,181.85,245.61666666666665,300.0,0.5,improved_rl_isac,9,115.29586494575597,3,300.0,1.477354990408936,53.166666666666664
1.694229833974911,8,87.83333333333333,0.29277777777777775,0.976788134746515,0.1816549983318867,50.166666666666664,0.9440319016676417,0.20190283586373062,6.0,2,0.06160131461040598,2,1,0.0,4.506446638798299,1.0,54.496499499566006,117.18333333333335,220.28333333333293,300.0,0.5,improved_rl_isac,2,121.5921611379689,3,300.0,2.8125582169151717,53.166666666666664
1.574632629102259,9,67.83333333333333,0.2261111111111111,0.995,0.18940772736835698,50.333333333333336,0.9483683683268035,0.2162046522271611,6.0,2,0.06168208482316078,2,1,0.0,4.36228947257399,1.0,56.82231821050709,141.43333333333337,184.53333333333322,299.29333333333335,0.5,improved_rl_isac,1,122.11973710773415,3,300.0,2.9556329737834304,53.166666666666664
1.8225600818766248,0,88.0,0.29333333333333333,0.9707100126430658,0.19662699937786654,49.666666666666664,0.9346389216462465,0.19729720719556984,6.0,2,0.04102064229879936,3,1,0.0,4.3978116329043075,1.0,58.98809981335996,140.4666666666667,266.4999999999996,300.0,0.7910743621239378,improved_rl_isac,2,119.74152953723211,3,300.0,3.621802737990205,53.166666666666664
1.8125899835524852,1,87.83333333333333,0.29277777777777775,0.9896590150370529,0.1987137198168377,49.833333333333336,0.937150703529613,0.18969501471625771,6.0,2,0.05355603567206272,3,1,0.0,4.374591570888672,1.0,59.61411594505131,139.01666666666668,273.4249999999999,300.0,0.5465968463648139,improved_rl_isac,1,119.97716076301884,3,300.0,3.8715886970349493,53.166666666666664
1.9037236204093972,2,106.66666666666667,0.35555555555555557,0.9669747943510477,0.19854141880778806,50.0,0.9410227615959507,0.18768737633882018,6.0,2,0.04350769682662095,3,0,0.0,4.11542484480929,1.0,59.562425642336414,139.45000000000002,270.2333333333331,300.0,0.5028191006597673,improved_rl_isac,6,117.85829918152034,3,300.0,3.272755699450705,53.166666666666664
1.868440444852751,3,99.16666666666667,0.33055555555555555,0.9762578389110452,0.2036704993287561,50.333333333333336,0.9460652415832046,0.18406632124287994,6.0,2,0.07276803723703988,3,1,0.0,4.192363941761913,1.0,61.101149798626835,171.61666666666665,248.93333333333325,268.80333333333334,0.7243350880611343,improved_rl_isac,3,119.16579135129862,3,300.0,3.9429683989726354,53.166666666666664
1.955622268958996,4,97.0,0.3233333333333333,0.9908606083258031,0.21485883155274796,49.166666666666664,0.9245705325884956,0.19457645610571447,6.0,2,0.023092709351284584,3,0,0.0,4.178027224082096,1.0,64.45764946582439,165.73333333333335,275.0833333333331,300.0,0.8093307367233811,improved_rl_isac,8,116.54322864389664,3,300.0,3.982158971629485,53.166666666666664
