algorithm,approx_kl,clip_fraction,collision_count,collision_normalized_efficiency,collision_penalized_discovery_rate,collisions_per_discovery_censored,connected_components,discovered_edges,discoveries_per_1000_scan_actions,discoveries_per_joule,discovery_per_scan_action,discovery_rate,empty_scan_count,empty_scan_ratio,energy_j,energy_per_discovery_censored_j,entropy,episode,episode_return_mean_per_agent,episode_return_sum,idle_actions,isolated_node_ratio,lambda2,largest_component_size,lcc_ratio,mean_delay_censored,mobility_model,moved_distance_mean_m,n_beams,n_nodes,p90_delay_censored,p95_delay_censored,p99_delay_censored,piggyback_sense_actions,policy_loss,protocol,rx_actions,scan_actions,scan_actions_per_discovery_censored,scenario_seed,seed,sense_actions,slots,step_reward_mean,step_reward_sum_mean,training_step,true_edges_seen,tx_actions,value_loss,run,network,reward_version,env_protocol,node_count,beam_count,azimuth_cells,elevation_cells,slot_duration_ms
isac_mappo,-9.207446964865085e-06,0.0,194,0.1491228070175438,0.1422594142259414,5.705882352941177,1,34,18.579234972677597,2.373390108547695,0.0185792349726775,0.7555555555555555,1509,0.8245901639344262,14.325499999999998,0.4213382352941175,5.968843460083008,10,-5.203000068664551,-52.02999877929688,334,0.0,4.65110578249928,10,1.0,138.88888888888889,gauss_markov,2.5769267703007475,648,10,300.0,300.0,300.0,1830,-4.334855184495723e-05,isac_structured_marl,877,1830,53.8235294117647,20260715,20260715,836,300,-0.0173433329910039,-0.1734333336353302,3300,45,953,0.7928292155265808,train_n10_b10_isac_mappo_300slot,shared,legacy,isac_structured_marl,10,648,36,18,5.0
isac_mappo,9.882628546620252e-06,0.0,301,0.1173020527859237,0.1156069364161849,7.525,1,40,22.1606648199446,2.785175901265514,0.0221606648199446,0.8888888888888888,1482,0.8210526315789474,14.36175,0.35904375,5.972262382507324,11,-3.810499668121338,-38.10499954223633,343,0.0,5.829913513373966,10,1.0,129.44444444444446,gauss_markov,2.506139911554235,648,10,298.4,300.0,300.0,1805,-0.0001558539009418,isac_structured_marl,833,1805,45.125,20260716,20260716,852,300,-0.0127016669139266,-0.1270166635513305,3600,45,972,0.3922896534204483,train_n10_b10_isac_mappo_300slot,shared,legacy,isac_structured_marl,10,648,36,18,5.0
isac_mappo,-2.1441241187858395e-05,0.0,236,0.1323529411764706,0.1281138790035587,6.555555555555555,1,36,20.01111728738188,2.5113358911754444,0.0200111172873818,0.8,1455,0.8087826570316843,14.335000000000004,0.3981944444444445,5.957564830780029,12,-4.681999683380127,-46.81999588012695,348,0.0,5.519780603804267,10,1.0,144.2,gauss_markov,2.7377949524779823,648,10,300.0,300.0,300.0,1799,2.3571690235257847e-05,isac_structured_marl,832,1799,49.97222222222222,20260717,20260717,853,300,-0.0156066650524735,-0.1560666561126709,3900,45,967,0.2779964357614517,train_n10_b10_isac_mappo_300slot,shared,legacy,isac_structured_marl,10,648,36,18,5.0
isac_mappo,2.4826069420669228e-05,0.0,198,0.1610169491525423,0.1563786008230452,5.2105263157894735,1,38,21.12284602556976,2.650253692047495,0.0211228460255697,0.8444444444444444,1480,0.8226792662590328,14.338250000000002,0.3773223684210527,5.959055185317993,13,-4.268499851226807,-42.68499755859375,345,0.0,5.0,10,1.0,142.04444444444445,gauss_markov,2.948807881042584,648,10,300.0,300.0,300.0,1799,-1.0635495115707272e-05,isac_structured_marl,839,1799,47.3421052631579,20260718,20260718,856,300,-0.0142283327877521,-0.1422833353281021,4200,45,960,0.2853004187345505,train_n10_b10_isac_mappo_300slot,shared,legacy,isac_structured_marl,10,648,36,18,5.0
isac_mappo,4.346078640082851e-05,0.0,233,0.1305970149253731,0.1258992805755395,6.6571428571428575,1,35,19.498607242339837,2.4443047698861653,0.0194986072423398,0.7777777777777778,1505,0.8384401114206128,14.319,0.4091142857142857,5.975240468978882,14,-4.880999565124512,-48.80999755859375,356,0.0,4.71051199397451,10,1.0,151.44444444444446,gauss_markov,2.9236032579583204,648,10,300.0,300.0,300.0,1795,-0.0001426535499825,isac_structured_marl,817,1795,51.285714285714285,20260719,20260719,849,300,-0.0162699986249208,-0.1626999974250793,4500,45,978,0.2006818279623985,train_n10_b10_isac_mappo_300slot,shared,legacy,isac_structured_marl,10,648,36,18,5.0
isac_mappo,3.324005956528708e-05,0.0,217,0.1456692913385826,0.1412213740458015,5.864864864864865,1,37,20.68194522079374,2.5925796167186346,0.0206819452207937,0.8222222222222222,1487,0.8311906092789267,14.2715,0.3857162162162162,5.978220939636231,15,-4.36799955368042,-43.68000030517578,358,0.0,5.518805695907984,10,1.0,147.77777777777777,gauss_markov,2.275382777846473,648,10,300.0,300.0,300.0,1789,2.260657102048924e-05,isac_structured_marl,835,1789,48.35135135135136,20260720,20260720,853,300,-0.014560000039637,-0.1456000059843063,4800,45,954,0.2012252062559127,train_n10_b10_isac_mappo_300slot,shared,legacy,isac_structured_marl,10,648,36,18,5.0
isac_mappo,-4.154233101871796e-05,0.0,132,0.1801242236024844,0.1638418079096045,4.551724137931035,1,29,16.53363740022805,2.025882394034125,0.016533637400228,0.6444444444444445,1403,0.7998859749144812,14.314750000000002,0.4936120689655173,5.937540531158447,16,-5.935499668121338,-59.35499954223633,347,0.0,3.472323769628609,10,1.0,189.9333333333333,gauss_markov,3.041358561655597,648,10,300.0,300.0,300.0,1754,-2.3799817179703808e-05,isac_structured_marl,845,1754,60.48275862068966,20260721,20260721,899,300,-0.0197850000113248,-0.1978499889373779,5100,45,909,0.2454730123281479,train_n10_b10_isac_mappo_300slot,shared,legacy,isac_structured_marl,10,648,36,18,5.0
isac_mappo,4.727677514893003e-05,0.0,198,0.1574468085106383,0.1522633744855967,5.351351351351352,1,37,20.98695405558707,2.578801554250666,0.020986954055587,0.8222222222222222,1462,0.8292682926829268,14.34775,0.387777027027027,5.975535869598389,17,-4.387499809265137,-43.874996185302734,351,0.0,4.940580372036518,10,1.0,143.95555555555555,gauss_markov,2.623897658408467,648,10,300.0,300.0,300.0,1763,-2.9628832475481204e-05,isac_structured_marl,817,1763,47.648648648648646,20260722,20260722,886,300,-0.0146249989047646,-0.1462499946355819,5400,45,946,0.185513898730278,train_n10_b10_isac_mappo_300slot,shared,legacy,isac_structured_marl,10,648,36,18,5.0
isac_mappo,-4.123067992622964e-05,0.0,226,0.1340996168582375,0.1291512915129151,6.457142857142857,1,35,20.43199065966141,2.4566575419386543,0.0204319906596614,0.7777777777777778,1429,0.8342089900758902,14.246999999999998,0.4070571428571428,5.9957115650177,18,-4.564999580383301,-45.649993896484375,372,0.0,5.045534177876858,10,1.0,144.86666666666667,gauss_markov,2.3731351472603266,648,10,300.0,300.0,300.0,1713,-1.7583489674954933e-05,isac_structured_marl,807,1713,48.94285714285714,20260723,20260723,915,300,-0.0152166644111275,-0.1521666646003723,5700,45,906,0.2504046708345413,train_n10_b10_isac_mappo_300slot,shared,legacy,isac_structured_marl,10,648,36,18,5.0
isac_mappo,-8.184771104424726e-06,0.0,172,0.173076923076923,0.1658986175115207,4.777777777777778,1,36,20.942408376963357,2.5213173883354054,0.0209424083769633,0.8,1409,0.8196625945317044,14.27825,0.3966180555555555,5.968673229217529,19,-4.382499694824219,-43.82499694824219,377,0.0,5.483420182548479,10,1.0,157.4,gauss_markov,2.730637116802922,648,10,300.0,300.0,300.0,1719,-6.050801293655539e-05,isac_structured_marl,777,1719,47.75,20260724,20260724,904,300,-0.0146083319559693,-0.1460833251476287,6000,45,942,0.1275155767798423,train_n10_b10_isac_mappo_300slot,shared,legacy,isac_structured_marl,10,648,36,18,5.0
isac_mappo,2.0063320334884335e-05,0.0,241,0.1268115942028985,0.1223776223776223,6.885714285714286,1,35,21.17362371445856,2.554138616751501,0.0211736237144585,0.7777777777777778,1394,0.8433151845130067,13.70325,0.3915214285714285,5.993189573287964,0,-4.177500247955322,-41.77499771118164,437,0.0,4.6900267512816285,10,1.0,146.66666666666666,gauss_markov,2.59513952023739,648,10,300.0,300.0,300.0,1653,-0.000554368905103,isac_structured_marl,892,1653,47.22857142857143,20260705,20260705,910,300,-0.0139249991625547,-0.1392500102519989,300,45,761,1.2570627927780151,train_n10_b10_isac_mappo_scalegraph_beam_300slot,scalegraph_beam,legacy,isac_structured_marl,10,648,36,18,5.0
isac_mappo,0.0005191561649553,0.0,135,0.2058823529411764,0.1944444444444444,3.857142857142857,1,35,21.604938271604937,2.565888347201349,0.0216049382716049,0.7777777777777778,1353,0.8351851851851851,13.6405,0.3897285714285714,6.015130043029785,1,-4.0169997215271,-40.16999816894531,442,0.0,4.446666504825365,10,1.0,133.15555555555557,gauss_markov,2.697961873981249,648,10,300.0,300.0,300.0,1620,-0.0004535176400093,isac_structured_marl,909,1620,46.285714285714285,20260706,20260706,938,300,-0.0133899990469217,-0.1339000016450882,600,45,711,1.3889641761779783,train_n10_b10_isac_mappo_scalegraph_beam_300slot,scalegraph_beam,legacy,isac_structured_marl,10,648,36,18,5.0
isac_mappo,0.0001887331163743,0.0,87,0.2983870967741935,0.2803030303030303,2.3513513513513518,1,37,24.135681669928243,2.697628638608899,0.0241356816699282,0.8222222222222222,1264,0.8245270711024135,13.715749999999998,0.3706959459459459,6.009719133377075,2,-3.1594996452331543,-31.59499931335449,463,0.0,5.829913513373965,10,1.0,149.64444444444445,gauss_markov,2.8371393568025978,648,10,300.0,300.0,300.0,1533,-0.0002009216908298,isac_structured_marl,811,1533,41.43243243243244,20260707,20260707,1004,300,-0.010531666688621,-0.105316661298275,900,45,722,0.5495910942554474,train_n10_b10_isac_mappo_scalegraph_beam_300slot,scalegraph_beam,legacy,isac_structured_marl,10,648,36,18,5.0
isac_mappo,-6.480931915575638e-05,0.0,69,0.2886597938144329,0.2456140350877192,2.4642857142857144,1,28,18.617021276595743,2.099540725466304,0.0186170212765957,0.6222222222222222,1254,0.8337765957446809,13.33625,0.4762946428571428,5.999089479446411,3,-4.839499473571777,-48.394996643066406,545,0.0,2.654927535891342,10,1.0,184.44444444444449,gauss_markov,2.756833604992181,648,10,300.0,300.0,300.0,1504,-3.4283398818502064e-05,isac_structured_marl,765,1504,53.71428571428572,20260708,20260708,951,300,-0.0161316655576229,-0.1613166481256485,1200,45,739,0.8616628646850586,train_n10_b10_isac_mappo_scalegraph_beam_300slot,scalegraph_beam,legacy,isac_structured_marl,10,648,36,18,5.0
isac_mappo,0.0001352654944639,0.0,74,0.3272727272727272,0.3025210084033613,2.055555555555556,1,36,23.66863905325444,2.6477402272643698,0.0236686390532544,0.8,1261,0.8290598290598291,13.5965,0.3776805555555555,6.020764112472534,4,-3.302999973297119,-33.02999496459961,498,0.0,4.984056381153562,10,1.0,150.8,gauss_markov,2.5220114630273405,648,10,300.0,300.0,300.0,1521,-0.0001934919012711,isac_structured_marl,770,1521,42.25,20260709,20260709,981,300,-0.0110099986195564,-0.1100999936461448,1500,45,751,0.6093627512454987,train_n10_b10_isac_mappo_scalegraph_beam_300slot,scalegraph_beam,legacy,isac_structured_marl,10,648,36,18,5.0
isac_mappo,-0.0001662344729993,0.0,164,0.1589743589743589,0.1483253588516746,5.290322580645161,1,31,19.135802469135804,2.2998738778841163,0.0191358024691358,0.6888888888888889,1343,0.8290123456790124,13.479,0.4348064516129032,6.002981662750244,5,-4.819999694824219,-48.19999313354492,508,0.0,4.193243545205561,10,1.0,165.22222222222223,gauss_markov,2.8220769984001177,648,10,300.0,300.0,300.0,1620,-5.269539217778174e-05,isac_structured_marl,800,1620,52.25806451612903,20260710,20260710,872,300,-0.0160666648298501,-0.160666674375534,1800,45,820,0.7817093729972839,train_n10_b10_isac_mappo_scalegraph_beam_300slot,scalegraph_beam,legacy,isac_structured_marl,10,648,36,18,5.0
isac_mappo,-2.1481435396708548e-05,0.0,172,0.1848341232227488,0.1797235023041474,4.410256410256411,1,39,24.344569288389515,2.887284841754581,0.0243445692883895,0.8666666666666667,1354,0.8451935081148564,13.5075,0.3463461538461538,6.005208492279053,6,-3.178999662399292,-31.789995193481445,510,0.0,5.771671784053364,10,1.0,148.17777777777778,gauss_markov,2.3666019077899896,648,10,300.0,300.0,300.0,1602,-0.0001387594481929,isac_structured_marl,780,1602,41.07692307692308,20260711,20260711,888,300,-0.010596664622426,-0.1059666574001312,2100,45,822,0.3206256628036499,train_n10_b10_isac_mappo_scalegraph_beam_300slot,scalegraph_beam,legacy,isac_structured_marl,10,648,36,18,5.0
isac_mappo,0.000209650301258,0.0,129,0.2085889570552147,0.1954022988505747,3.794117647058824,1,34,21.546261089987325,2.5400620073960627,0.0215462610899873,0.7555555555555555,1323,0.8384030418250951,13.3855,0.3936911764705882,6.032001495361328,7,-4.045999526977539,-40.459999084472656,542,0.0,4.352396374079792,10,1.0,145.93333333333334,gauss_markov,2.12396358514487,648,10,300.0,300.0,300.0,1578,1.576514963019804e-05,isac_structured_marl,749,1578,46.41176470588236,20260712,20260712,880,300,-0.0134866666048765,-0.1348666697740554,2400,45,829,0.6624383926391602,train_n10_b10_isac_mappo_scalegraph_beam_300slot,scalegraph_beam,legacy,isac_structured_marl,10,648,36,18,5.0
isac_mappo,0.0001940360234584,0.0,139,0.2011494252873563,0.1902173913043478,3.971428571428572,1,35,22.93577981651376,2.57395524994944,0.0229357798165137,0.7777777777777778,1275,0.8355176933158585,13.59775,0.3885071428571428,6.01104736328125,8,-3.496499300003052,-34.964996337890625,519,0.0,4.76393202250021,10,1.0,142.8,gauss_markov,2.772633275349849,648,10,300.0,300.0,300.0,1526,-0.0001268758712105,isac_structured_marl,709,1526,43.6,20260713,20260713,955,300,-0.0116549991071224,-0.1165499985218048,2700,45,817,0.4727834165096283,train_n10_b10_isac_mappo_scalegraph_beam_300slot,scalegraph_beam,legacy,isac_structured_marl,10,648,36,18,5.0
isac_mappo,-4.046531466883607e-05,0.0,170,0.154228855721393,0.1441860465116279,5.483870967741935,1,31,20.156046814044213,2.3293821501700074,0.0201560468140442,0.6888888888888889,1287,0.8368010403120937,13.30825,0.4292983870967741,6.01158595085144,9,-4.352499485015869,-43.524993896484375,529,0.0,2.9606550338762583,10,1.0,160.6888888888889,gauss_markov,2.1885395741668825,648,10,300.0,300.0,300.0,1538,-0.0001216303536573,isac_structured_marl,825,1538,49.61290322580645,20260714,20260714,933,300,-0.0145083311945199,-0.1450833231210708,3000,45,713,0.5524004101753235,train_n10_b10_isac_mappo_scalegraph_beam_300slot,scalegraph_beam,legacy,isac_structured_marl,10,648,36,18,5.0
isac_mappo,-3.068393561989069e-05,0.0,113,0.2364864864864864,0.2215189873417721,3.2285714285714286,1,35,22.17997465145754,2.6015534990894564,0.0221799746514575,0.7777777777777778,1288,0.8162230671736375,13.4535,0.3843857142857143,6.0264551639556885,10,-3.744999647140503,-37.44999694824219,502,0.0,3.888504160724198,10,1.0,158.8,gauss_markov,2.5769267703007475,648,10,300.0,300.0,300.0,1578,-5.382037040568832e-05,isac_structured_marl,830,1578,45.08571428571429,20260715,20260715,920,300,-0.0124833323061466,-0.1248333230614662,3300,45,748,0.1993088722229004,train_n10_b10_isac_mappo_scalegraph_beam_300slot,scalegraph_beam,legacy,isac_structured_marl,10,648,36,18,5.0
isac_mappo,6.806135388615076e-06,0.0,153,0.203125,0.1969696969696969,3.923076923076923,1,39,25.49019607843137,2.884402041269137,0.0254901960784313,0.8666666666666667,1303,0.8516339869281045,13.521,0.3466923076923077,6.012128829956055,11,-2.7699997425079346,-27.699996948242188,500,0.0,6.381966011250103,10,1.0,153.88888888888889,gauss_markov,2.506139911554235,648,10,300.0,300.0,300.0,1530,-0.0001551947663926,isac_structured_marl,802,1530,39.23076923076923,20260716,20260716,970,300,-0.0092333322390913,-0.0923333317041397,3600,45,728,0.0487911235541105,train_n10_b10_isac_mappo_scalegraph_beam_300slot,scalegraph_beam,legacy,isac_structured_marl,10,648,36,18,5.0
isac_mappo,7.842113700462505e-05,0.0,128,0.2242424242424242,0.2138728323699422,3.45945945945946,1,37,23.763648041104688,2.7153472158517564,0.0237636480411046,0.8222222222222222,1267,0.8137443802183687,13.626250000000002,0.3682770270270271,5.996793985366821,12,-3.1694998741149902,-31.694995880126957,481,0.0,4.940580372036516,10,1.0,160.9111111111111,gauss_markov,2.7377949524779823,648,10,300.0,300.0,300.0,1557,-8.91281354706841e-05,isac_structured_marl,804,1557,42.08108108108108,20260717,20260717,962,300,-0.0105649987235665,-0.1056499853730201,3900,45,753,0.1439195051789283,train_n10_b10_isac_mappo_scalegraph_beam_300slot,scalegraph_beam,legacy,isac_structured_marl,10,648,36,18,5.0
isac_mappo,-0.0001992377801798,0.0,98,0.2794117647058823,0.2657342657342657,2.5789473684210527,1,38,25.26595744680851,2.8597768621474664,0.0252659574468085,0.8444444444444444,1251,0.831781914893617,13.28775,0.3496776315789474,5.995903015136719,13,-2.8454995155334477,-28.45499610900879,511,0.0,5.224287144263785,10,1.0,134.15555555555557,gauss_markov,2.948807881042584,648,10,300.0,300.0,300.0,1504,-5.759511211866908e-05,isac_structured_marl,887,1504,39.578947368421055,20260718,20260718,985,300,-0.0094849988818168,-0.0948500037193298,4200,45,617,0.4345472753047943,train_n10_b10_isac_mappo_scalegraph_beam_300slot,scalegraph_beam,legacy,isac_structured_marl,10,648,36,18,5.0
isac_mappo,-0.0001865982048911,0.0,96,0.2440944881889764,0.2198581560283688,3.096774193548387,1,31,21.497919556171983,2.2957011145258632,0.0214979195561719,0.6888888888888889,1229,0.8522884882108183,13.503500000000004,0.4355967741935485,6.011158227920532,14,-4.0,-39.99999237060547,486,0.0,4.3496345257702576,10,1.0,173.22222222222223,gauss_markov,2.9236032579583204,648,10,300.0,300.0,300.0,1442,-2.5585334151312367e-05,isac_structured_marl,851,1442,46.516129032258064,20260719,20260719,1072,300,-0.0133333308622241,-0.1333333253860473,4500,45,591,0.1616861745715141,train_n10_b10_isac_mappo_scalegraph_beam_300slot,scalegraph_beam,legacy,isac_structured_marl,10,648,36,18,5.0
isac_mappo,-3.721376197063364e-05,0.0,104,0.2463768115942029,0.2281879194630872,3.0588235294117645,1,34,22.75769745649264,2.5433396293456503,0.0227576974564926,0.7555555555555555,1253,0.8386880856760375,13.368250000000003,0.3931838235294118,5.991069078445435,15,-3.5904994010925293,-35.904991149902344,505,0.0,4.467313247434797,10,1.0,150.26666666666668,gauss_markov,2.275382777846473,648,10,300.0,300.0,300.0,1494,-0.0003242871642579,isac_structured_marl,864,1494,43.94117647058823,20260720,20260720,1001,300,-0.0119683304801583,-0.1196833401918411,4800,45,630,0.3762613236904144,train_n10_b10_isac_mappo_scalegraph_beam_300slot,scalegraph_beam,legacy,isac_structured_marl,10,648,36,18,5.0
isac_mappo,0.0001836737646954,0.0,81,0.2894736842105263,0.2619047619047619,2.4545454545454546,1,33,21.912350597609564,2.4659991032730537,0.0219123505976095,0.7333333333333333,1289,0.8559096945551129,13.381999999999998,0.4055151515151514,6.010612726211548,16,-3.878000259399414,-38.77999877929688,504,0.0,4.288680848929683,10,1.0,152.3111111111111,gauss_markov,3.041358561655597,648,10,300.0,300.0,300.0,1506,-0.0001709873115566,isac_structured_marl,860,1506,45.63636363636363,20260721,20260721,990,300,-0.0129266660660505,-0.1292666643857956,5100,45,646,0.2936933934688568,train_n10_b10_isac_mappo_scalegraph_beam_300slot,scalegraph_beam,legacy,isac_structured_marl,10,648,36,18,5.0
isac_mappo,0.0001305675541516,0.0,56,0.3846153846153846,0.3465346534653465,1.6,1,35,24.071526822558457,2.6052327961591426,0.0240715268225584,0.7777777777777778,1212,0.8335625859697386,13.4345,0.3838428571428571,5.961543560028076,17,-3.3249995708465576,-33.249996185302734,498,0.0,5.21711114753285,10,1.0,162.73333333333332,gauss_markov,2.623897658408467,648,10,300.0,300.0,300.0,1454,2.3091077717474207e-05,isac_structured_marl,851,1454,41.54285714285714,20260722,20260722,1048,300,-0.0110833318904042,-0.1108333319425582,5400,45,603,0.1919034793972969,train_n10_b10_isac_mappo_scalegraph_beam_300slot,scalegraph_beam,legacy,isac_structured_marl,10,648,36,18,5.0
