collision_count_mean,collision_count_std,collision_penalized_discovery_rate_mean,collision_penalized_discovery_rate_std,completion_rate_mean,consumed_slots_censored_mean,consumed_slots_censored_std,discoveries_per_1000_scan_actions_mean,discoveries_per_1000_scan_actions_std,discoveries_per_joule_mean,discoveries_per_joule_std,discovery_rate_mean,discovery_rate_std,empty_scan_ratio_mean,empty_scan_ratio_std,isolated_node_ratio_mean,isolated_node_ratio_std,lambda2_mean,lambda2_std,largest_component_size_mean,largest_component_size_std,lcc_ratio_mean,lcc_ratio_std,mean_delay_censored_mean,mean_delay_censored_std,mean_sensing_pd_mean,mean_sensing_pd_std,mean_sensing_snr_db_mean,mean_sensing_snr_db_std,method_label,n_episodes,node_count,p95_delay_censored_mean,p95_delay_censored_std,protocol,rf_chains,scan_actions_mean,scan_actions_std,sensing_detection_rate_mean,sensing_detection_rate_std,sensing_false_alarm_ratio_mean,sensing_false_alarm_ratio_std,sensing_miss_ratio_mean,sensing_miss_ratio_std
1.6,1.4966629547095767,0.2505696102369325,0.024527291929289798,0.0,200.0,0.0,2.0,0.191847740553689,3.0019312080942786,0.2892943498023612,0.25263157894736843,0.024233398806781756,0.865275,0.004993231529892325,0.0,0.0,1.009048079007548,0.34104760599929435,20.0,0.0,1.0,0.0,173.2915789473684,3.2346438406141784,0.0,0.0,0.0,0.0,Uniform Random,5,20,200.0,0.0,uniform_random,6,24000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.006436781609195402,0.003049769922165885,0.0,200.0,0.0,0.4666666666666667,0.22110831935702668,0.11634941707076497,0.054882267085972804,0.006436781609195402,0.003049769922165885,0.8237666666666666,0.00689331399094643,0.8333333333333334,0.07302967433402216,-2.3248138324105748e-17,4.6496276648211496e-17,2.6,0.8,0.08666666666666667,0.02666666666666667,199.23724137931035,0.3932160892593577,0.0,0.0,0.0,0.0,Uniform Random,5,30,200.0,0.0,uniform_random,1,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.9797958971132712,0.08216418106736105,0.011303588415789585,0.0,200.0,0.0,1.988888888888889,0.2708012801545319,1.4942178403337183,0.2028574565223879,0.08229885057471265,0.01120557021329098,0.8154222222222223,0.003970974940151175,0.07333333333333333,0.038873012632302,-1.2877353215478222e-16,4.056358808915266e-16,26.6,3.006659275674582,0.8866666666666667,0.1002219758558194,192.16551724137932,1.3373676579794067,0.0,0.0,0.0,0.0,Uniform Random,5,30,200.0,0.0,uniform_random,3,18000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.8,2.7129319932501073,0.2661461038797694,0.026716210773815863,0.0,200.0,0.0,3.2666666666666666,0.3317555250407472,4.88328997391945,0.4882761150275503,0.2703448275862069,0.027455629658544582,0.8170222222222222,0.0042347183502770116,0.0,0.0,2.298542232395218,0.6102228056564672,30.0,0.0,1.0,0.0,171.58620689655174,2.8339213210970273,0.0,0.0,0.0,0.0,Uniform Random,5,30,200.0,0.0,uniform_random,6,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.008205128205128205,0.003202563076101743,0.0,200.0,0.0,0.8,0.3122498999199199,0.19988628321872934,0.07804653370118955,0.008205128205128205,0.003202563076101743,0.77595,0.0029470324056582666,0.7050000000000001,0.1041633332799983,-4.4408920985006264e-17,8.881784197001253e-17,2.8,0.7483314773547883,0.07,0.01870828693386971,199.27615384615385,0.28884202826329924,0.0,0.0,0.0,0.0,Uniform Random,5,40,200.0,0.0,uniform_random,1,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8,2.9933259094191533,0.06999161219926572,0.009641561532488322,0.0,200.0,0.0,2.283333333333333,0.3177612660822936,1.7135869134051842,0.23755714900986719,0.07025641025641026,0.009777269725609035,0.7800083333333333,0.010271332814088822,0.09,0.046368092477478515,-2.9149840994046767e-16,4.677032400552174e-16,36.0,2.6076809620810595,0.9,0.06519202405202647,192.6823076923077,0.7276864349883241,0.0,0.0,0.0,0.0,Uniform Random,5,40,200.0,0.0,uniform_random,3,24000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.2,6.6452990903344595,0.2551350547123054,0.010886668340495537,0.0,200.0,0.0,4.2625,0.14942017564200902,6.403769529495853,0.23341699577519795,0.2623076923076923,0.009195087731815946,0.782275,0.007528226975117631,0.0,0.0,3.9076623259626704,0.3616317956866635,40.0,0.0,1.0,0.0,172.6705128205128,1.7746248133448914,0.0,0.0,0.0,0.0,Uniform Random,5,40,200.0,0.0,uniform_random,6,48000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.007510204081632653,0.002702521690979077,0.0,200.0,0.0,0.92,0.33105890714493696,0.22978115820607736,0.08251925600414617,0.007510204081632653,0.002702521690979077,0.75164,0.002508864284890701,0.692,0.10007996802557441,-2.0903154880202558e-16,3.1911015603439726e-16,4.4,1.4966629547095767,0.08800000000000001,0.029933259094191537,199.21812244897959,0.2949614478652745,0.0,0.0,0.0,0.0,Uniform Random,5,50,200.0,0.0,uniform_random,1,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.6,1.9595917942265424,0.07357313170790324,0.007388190658089328,0.0,200.0,0.0,3.0133333333333336,0.30521395046025585,2.2587913961933364,0.23002942168825374,0.07379591836734693,0.007474627358210351,0.74688,0.003438966252944175,0.04,0.0282842712474619,0.061723933363233965,0.12344786672646788,48.0,1.4142135623730951,0.96,0.028284271247461894,193.05959183673468,0.8557106791126043,0.0,0.0,0.0,0.0,Uniform Random,5,50,200.0,0.0,uniform_random,3,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.2,4.261455150532504,0.24831546917666683,0.013173874658714039,0.0,200.0,0.0,5.223333333333334,0.27010286106510506,7.836490666891388,0.42295071826081443,0.2558367346938776,0.013229527888903119,0.7491133333333333,0.006639330622217225,0.0,0.0,5.355837364016542,0.7570924259700246,50.0,0.0,1.0,0.0,173.1391020408163,1.0362816429339539,0.0,0.0,0.0,0.0,Uniform Random,5,50,200.0,0.0,uniform_random,6,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
