beamwidth_az_deg,beamwidth_el_deg,case_id,collision_count,collision_normalized_efficiency,collision_penalized_discovery_rate,collisions_per_discovery_censored,connected_components,discovered_edges,discoveries_per_1000_scan_actions,discoveries_per_joule,discovery_per_scan_action,discovery_rate,empty_scan_count,empty_scan_ratio,energy_j,energy_per_discovery_censored_j,episode,finite_time_discovery_rate,idle_actions,isolated_node_ratio,lambda2,largest_component_size,lcc_ratio,mean_delay_censored,mean_discovery_delay,mean_sensing_pd,mean_sensing_snr_db,method_label,mobility_model,moved_distance_mean_m,node_count,p90_delay_censored,p90_discovery_delay,p95_delay_censored,p95_discovery_delay,p99_delay_censored,p99_discovery_delay,piggyback_sense_actions,protocol,rf_chains,rx_actions,scan_actions,scan_actions_per_discovery_censored,scenario_seed,seed,sense_actions,sensing_detection_rate,sensing_false_alarm_ratio,sensing_miss_ratio,sensing_observations,sensing_target_observations,slots,true_edges_seen,tx_actions
24.0,25.714285714285715,3,1012,0.12908777969018934,0.12479201331114809,6.746666666666667,1,150,37.5,8.29600132736021,0.0375,0.7894736842105263,3023,0.75575,18.081000000000003,0.12054000000000002,4,0.7894736842105263,0,0.0,10.942151176775882,20,1.0,94.87368421052632,94.87368421052632,0.8572145036684763,-1.497852591351678,Wang-like + sensing table,gauss_markov,7.571770020171494,20,200.0,200.0,200.0,200.0,200.0,200.0,2027,wang2025_isac_tables,1,1973,4000,26.666666666666668,20564753,20585192,0,0.8246471226927253,0.00763986835919135,0.1753528773072747,17016,3684,200,190,2027
24.0,25.714285714285715,3,1135,0.11741835147744946,0.11396226415094339,7.516556291390729,1,151,39.41529626729314,7.793850084519402,0.039415296267293135,0.7947368421052632,1619,0.4226050639519708,19.374249999999996,0.12830629139072847,0,0.7947368421052632,169,0.0,11.396865402282616,20,1.0,91.5578947368421,91.5578947368421,0.817876881167611,-2.9444938711279813,Ours: topology-aware ISAC rule,gauss_markov,7.587449202886674,20,200.0,200.0,200.0,200.0,200.0,200.0,3831,improved_rl_isac,1,1827,3831,25.370860927152318,20560717,20574939,0,0.7870341124447252,0.007560137457044674,0.2129658875552748,33465,12664,200,190,2004
24.0,25.714285714285715,3,1287,0.10500695410292073,0.10223425863236289,8.52317880794702,1,151,39.25136469976606,7.7363493141034665,0.039251364699766055,0.7947368421052632,1601,0.4161684429425526,19.518250000000002,0.12925993377483444,1,0.7947368421052632,153,0.0,11.66131224408767,20,1.0,93.82631578947368,93.82631578947368,0.8699960100036155,-1.8354431826753523,Ours: topology-aware ISAC rule,gauss_markov,7.965228705307827,20,200.0,200.0,200.0,200.0,200.0,200.0,3847,improved_rl_isac,1,1801,3847,25.47682119205298,20561726,20575948,0,0.8309443203918462,0.006289865343727853,0.16905567960815385,33864,13883,200,190,2046
24.0,25.714285714285715,3,1374,0.1013734466971877,0.09910485933503836,8.864516129032259,1,155,40.3540744597761,8.018727608996494,0.0403540744597761,0.8157894736842105,1695,0.44129133038271284,19.32975,0.12470806451612904,2,0.8157894736842105,159,0.0,11.272704592536014,20,1.0,90.23157894736842,90.23157894736842,0.8873392706174149,-0.07604668254827665,Ours: topology-aware ISAC rule,gauss_markov,7.305947553675102,20,200.0,200.0,200.0,200.0,200.0,200.0,3841,improved_rl_isac,1,1878,3841,24.780645161290323,20562735,20576957,0,0.8538809034907597,0.0064913697687636485,0.14611909650924024,33429,12175,200,190,1963
24.0,25.714285714285715,3,990,0.13612565445026178,0.13220338983050847,6.346153846153846,1,156,40.49844236760124,8.011915155872837,0.040498442367601244,0.8210526315789474,1738,0.45119418483904467,19.471,0.12481410256410257,3,0.8210526315789474,148,0.0,11.477218041455183,20,1.0,91.90526315789474,91.90526315789474,0.8562783221372481,-1.55577203361359,Ours: topology-aware ISAC rule,gauss_markov,7.577957756366155,20,200.0,200.0,200.0,200.0,200.0,200.0,3852,improved_rl_isac,1,1839,3852,24.692307692307693,20563744,20577966,0,0.8290293855743545,0.006645711719802425,0.1709706144256456,33405,12353,200,190,2013
24.0,25.714285714285715,3,1461,0.08744534665833854,0.08479709267110842,10.435714285714285,1,140,36.658811207122284,7.219006613125701,0.036658811207122284,0.7368421052631579,1593,0.4171249018067557,19.393250000000002,0.1385232142857143,4,0.7368421052631579,181,0.0,10.544589895545723,20,1.0,107.33684210526316,107.33684210526316,0.8428813020864429,-2.622681408010332,Ours: topology-aware ISAC rule,gauss_markov,7.571770020171494,20,200.0,200.0,200.0,200.0,200.0,200.0,3819,improved_rl_isac,1,1783,3819,27.27857142857143,20564753,20578975,0,0.8227809053751831,0.006643921709463099,0.17721909462481683,33414,12967,200,190,2036
24.0,25.714285714285715,4,2,0.8461538461538461,0.057291666666666664,0.18181818181818182,10,11,0.9166666666666666,0.6881020893281622,0.0009166666666666666,0.05789473684210526,10581,0.88175,15.985999999999999,1.4532727272727273,0,0.05789473684210526,0,0.4,-2.5670676148013624e-16,9,0.45,194.53684210526316,194.53684210526316,0.0,0.0,Uniform Random,gauss_markov,7.642731135883191,20,200.0,200.0,200.0,200.0,200.0,200.0,0,uniform_random,3,2007,12000,1090.909090909091,20660720,20671917,0,0.0,0.0,0.0,0,0,200,190,1993
24.0,25.714285714285715,4,0,1.0,0.06315789473684211,0.0,8,12,1.0,0.7432181345224823,0.001,0.06315789473684211,10426,0.8688333333333333,16.146,1.3455000000000001,1,0.06315789473684211,0,0.15,-4.637268217520742e-16,6,0.3,195.15263157894736,195.15263157894736,0.0,0.0,Uniform Random,gauss_markov,8.117745071010333,20,200.0,200.0,200.0,200.0,200.0,200.0,0,uniform_random,3,1927,12000,1000.0,20661729,20672926,0,0.0,0.0,0.0,0,0,200,190,2073
24.0,25.714285714285715,4,0,1.0,0.06842105263157895,0.0,9,13,1.0833333333333333,0.8115869646647521,0.0010833333333333333,0.06842105263157895,10494,0.8745,16.018,1.2321538461538462,2,0.06842105263157895,0,0.35,-3.770716463250955e-16,11,0.55,192.07894736842104,192.07894736842104,0.0,0.0,Uniform Random,gauss_markov,8.033052797189594,20,200.0,200.0,200.0,200.0,200.0,200.0,0,uniform_random,3,1991,12000,923.0769230769231,20662738,20673935,0,0.0,0.0,0.0,0,0,200,190,2009
24.0,25.714285714285715,4,0,1.0,0.06842105263157895,0.0,7,13,1.0833333333333333,0.8182275931520645,0.0010833333333333333,0.06842105263157895,10425,0.86875,15.888,1.2221538461538461,3,0.06842105263157895,0,0.2,-1.9289060384361292e-16,11,0.55,193.16315789473686,193.16315789473686,0.0,0.0,Uniform Random,gauss_markov,7.278457187183276,20,200.0,200.0,200.0,200.0,200.0,200.0,0,uniform_random,3,2056,12000,923.0769230769231,20663747,20674944,0,0.0,0.0,0.0,0,0,200,190,1944
24.0,25.714285714285715,4,0,1.0,0.11578947368421053,0.0,3,22,1.8333333333333333,1.3836477987421383,0.0018333333333333333,0.11578947368421053,10322,0.8601666666666666,15.9,0.7227272727272728,4,0.11578947368421053,0,0.1,-2.941476798193348e-16,18,0.9,189.5,189.5,0.0,0.0,Uniform Random,gauss_markov,8.018536275495055,20,200.0,200.0,200.0,200.0,200.0,200.0,0,uniform_random,3,2050,12000,545.4545454545455,20664756,20675953,0,0.0,0.0,0.0,0,0,200,190,1950
24.0,25.714285714285715,4,2460,0.05855338691159587,0.057735849056603776,16.07843137254902,1,153,12.75,8.536993639102779,0.01275,0.8052631578947368,5316,0.443,17.922,0.1171372549019608,0,0.8052631578947368,0,0.0,11.789955893799956,20,1.0,91.27368421052631,91.27368421052631,0.8969873466517927,1.415535309311507,"Wang-like ISAC, no table exchange",gauss_markov,7.642731135883191,20,200.0,200.0,200.0,200.0,200.0,200.0,1974,wang2025_isac_no_collab,3,2026,12000,78.43137254901961,20660720,20687786,0,0.8759276244475944,0.0075118810363329755,0.12407237555240556,39138,11993,200,190,1974
24.0,25.714285714285715,4,1980,0.06823529411764706,0.06682027649769585,13.655172413793103,1,145,12.083333333333334,8.067657041117231,0.012083333333333333,0.7631578947368421,5173,0.4310833333333333,17.973,0.12395172413793103,1,0.7631578947368421,0,0.0,10.618398868204714,20,1.0,92.33157894736843,92.33157894736843,0.9267771286924931,1.7213711717949918,"Wang-like ISAC, no table exchange",gauss_markov,8.117745071010333,20,200.0,200.0,200.0,200.0,200.0,200.0,1991,wang2025_isac_no_collab,3,2009,12000,82.75862068965517,20661729,20688795,0,0.894692045806252,0.007440252517661205,0.10530795419374807,39918,12924,200,190,1991
24.0,25.714285714285715,4,1958,0.07071665875652587,0.06936685288640596,13.140939597315436,1,149,12.416666666666666,8.3096313646757,0.012416666666666666,0.7842105263157895,5602,0.4668333333333333,17.931,0.12034228187919464,2,0.7842105263157895,0,0.0,11.397680239640511,20,1.0,89.88421052631578,89.88421052631578,0.894003576632495,-0.2866204007022847,"Wang-like ISAC, no table exchange",gauss_markov,8.033052797189594,20,200.0,200.0,200.0,200.0,200.0,200.0,1977,wang2025_isac_no_collab,3,2023,12000,80.53691275167785,20662738,20689804,0,0.864462676962677,0.006666005848243049,0.13553732303732305,40354,12432,200,190,1977
24.0,25.714285714285715,4,2195,0.06356655290102389,0.06247379454926625,14.731543624161073,1,149,12.416666666666666,8.311021865238734,0.012416666666666666,0.7842105263157895,5172,0.431,17.927999999999997,0.1203221476510067,3,0.7842105263157895,0,0.0,11.469277383768588,20,1.0,95.6421052631579,95.6421052631579,0.904186171529394,-0.019197041179119294,"Wang-like ISAC, no table exchange",gauss_markov,7.278457187183276,20,200.0,200.0,200.0,200.0,200.0,200.0,1976,wang2025_isac_no_collab,3,2024,12000,80.53691275167785,20663747,20690813,0,0.8712997746055597,0.007369416919782901,0.12870022539444026,40166,13310,200,190,1976
24.0,25.714285714285715,4,1457,0.0983910891089109,0.0965391621129326,9.163522012578616,1,159,13.25,8.901578770574403,0.01325,0.8368421052631579,5358,0.4465,17.862000000000002,0.11233962264150944,4,0.8368421052631579,0,0.0,12.13706938991801,20,1.0,80.88947368421053,80.88947368421053,0.8610797311050679,-1.9832216292573184,"Wang-like ISAC, no table exchange",gauss_markov,8.018536275495055,20,200.0,200.0,200.0,200.0,200.0,200.0,1954,wang2025_isac_no_collab,3,2046,12000,75.47169811320755,20664756,20691822,0,0.832982812386685,0.0067254001737188235,0.16701718761331497,40295,13789,200,190,1954
24.0,25.714285714285715,4,2974,0.04984025559105431,0.0493046776232617,19.064102564102566,1,156,13.0,8.599305440714403,0.013,0.8210526315789474,4997,0.41641666666666666,18.141000000000002,0.11628846153846155,0,0.8210526315789474,0,0.0,11.404384692269984,20,1.0,93.2421052631579,93.2421052631579,0.8963531251933138,1.3309682267347882,Wang-like + neighbor table,gauss_markov,7.642731135883191,20,200.0,200.0,200.0,200.0,200.0,200.0,2047,wang2025_comm_tables,3,1953,12000,76.92307692307692,20660720,20681329,0,0.881508875739645,0.007060563413877823,0.11849112426035503,41923,13520,200,190,2047
24.0,25.714285714285715,4,2485,0.06013615733736762,0.059439252336448596,15.628930817610064,1,159,13.25,8.842175508842177,0.01325,0.8368421052631579,4960,0.41333333333333333,17.982,0.11309433962264151,1,0.8368421052631579,0,0.0,11.60418778926225,20,1.0,86.02105263157895,86.02105263157895,0.9267626178064116,1.8517957371017186,Wang-like + neighbor table,gauss_markov,8.117745071010333,20,200.0,200.0,200.0,200.0,200.0,200.0,1994,wang2025_comm_tables,3,2006,12000,75.47169811320755,20661729,20682338,0,0.8930888788290328,0.0068634179821551134,0.10691112117096725,40796,13254,200,190,1994
24.0,25.714285714285715,4,2425,0.062620796289138,0.061950286806883366,14.969135802469136,1,162,13.5,9.060402684563758,0.0135,0.8526315789473684,5483,0.4569166666666667,17.88,0.11037037037037037,2,0.8526315789473684,0,0.0,12.55997112386915,20,1.0,82.53684210526316,82.53684210526316,0.8954089551963441,-0.324106384116889,Wang-like + neighbor table,gauss_markov,8.033052797189594,20,200.0,200.0,200.0,200.0,200.0,200.0,1960,wang2025_comm_tables,3,2040,12000,74.07407407407408,20662738,20683347,0,0.8660276073619632,0.007627098059219316,0.1339723926380368,41169,13040,200,190,1960
24.0,25.714285714285715,4,2293,0.06369946917109025,0.06282722513089005,14.698717948717949,1,156,13.0,8.645054031587696,0.013,0.8210526315789474,5061,0.42175,18.045,0.11567307692307693,3,0.8210526315789474,0,0.0,12.784881407166015,20,1.0,85.86842105263158,85.86842105263158,0.9046492557796059,0.0905992505073006,Wang-like + neighbor table,gauss_markov,7.278457187183276,20,200.0,200.0,200.0,200.0,200.0,200.0,2015,wang2025_comm_tables,3,1985,12000,76.92307692307692,20663747,20684356,0,0.8768418126216292,0.0061611821915868,0.12315818737837086,42362,14388,200,190,2015
24.0,25.714285714285715,4,1928,0.07839388145315487,0.07743153918791312,11.75609756097561,1,164,13.666666666666668,9.085369231621517,0.013666666666666667,0.8631578947368421,5417,0.4514166666666667,18.051000000000002,0.11006707317073172,4,0.8631578947368421,0,0.0,12.592539557820059,20,1.0,77.66315789473684,77.66315789473684,0.8597311713193305,-2.1077707340039855,Wang-like + neighbor table,gauss_markov,8.018536275495055,20,200.0,200.0,200.0,200.0,200.0,200.0,2017,wang2025_comm_tables,3,1983,12000,73.17073170731707,20664756,20685365,0,0.8361489924689599,0.00711344065892924,0.1638510075310401,42736,14739,200,190,2017
24.0,25.714285714285715,4,3238,0.04427390791027155,0.043757292882147025,21.586666666666666,1,150,12.5,8.351428094204108,0.0125,0.7894736842105263,4990,0.41583333333333333,17.961000000000002,0.11974000000000001,0,0.7894736842105263,0,0.0,12.032054382212612,20,1.0,84.3578947368421,84.3578947368421,0.894343548007932,1.2475180580799412,Wang-like + sensing table,gauss_markov,7.642731135883191,20,200.0,200.0,200.0,200.0,200.0,200.0,1987,wang2025_isac_tables,3,2013,12000,80.0,20660720,20681159,0,0.8749249249249249,0.0071778456763179595,0.12507507507507507,41238,13320,200,190,1987
24.0,25.714285714285715,4,2577,0.05500550055005501,0.054210336104083844,17.18,1,150,12.5,8.322237017310254,0.0125,0.7894736842105263,4873,0.40608333333333335,18.023999999999997,0.12015999999999999,1,0.7894736842105263,0,0.0,11.420487655983717,20,1.0,87.3,87.3,0.9272911550660088,1.9565603831605618,Wang-like + sensing table,gauss_markov,8.117745071010333,20,200.0,200.0,200.0,200.0,200.0,200.0,2008,wang2025_isac_tables,3,1992,12000,80.0,20661729,20682168,0,0.897628429113077,0.007120158650514898,0.1023715708869229,41853,13451,200,190,2008
24.0,25.714285714285715,4,2693,0.05242786769880366,0.05168227540756157,18.073825503355703,1,149,12.416666666666666,8.212081128747796,0.012416666666666666,0.7842105263157895,5388,0.449,18.144,0.1217718120805369,2,0.7842105263157895,0,0.0,10.42052281037118,20,1.0,89.91578947368421,89.91578947368421,0.8926221215531628,-0.3180707771482286,Wang-like + sensing table,gauss_markov,8.033052797189594,20,200.0,200.0,200.0,200.0,200.0,200.0,2048,wang2025_isac_tables,3,1952,12000,80.53691275167785,20662738,20683177,0,0.8616920498433287,0.007125126413533143,0.13830795015667127,43508,13723,200,190,2048
24.0,25.714285714285715,4,2495,0.05884571859675594,0.05810055865921788,15.993589743589743,1,156,13.0,8.682584738687593,0.013,0.8210526315789474,5110,0.42583333333333334,17.967000000000002,0.11517307692307693,3,0.8210526315789474,0,0.0,11.681328066253565,20,1.0,86.78421052631579,86.78421052631579,0.9046160975518547,0.2446350231585114,Wang-like + sensing table,gauss_markov,7.278457187183276,20,200.0,200.0,200.0,200.0,200.0,200.0,1989,wang2025_isac_tables,3,2011,12000,76.92307692307692,20663747,20684186,0,0.8775510204081632,0.0069231697020866,0.12244897959183673,41455,14161,200,190,1989
24.0,25.714285714285715,4,1917,0.08189655172413793,0.08115804461319412,11.210526315789474,1,171,14.25,9.555741827326068,0.01425,0.9,5326,0.44383333333333336,17.895,0.10464912280701755,4,0.9,0,0.0,15.05258735751955,20,1.0,74.25263157894737,74.25263157894737,0.8588670344260866,-2.0934714313718206,Wang-like + sensing table,gauss_markov,8.018536275495055,20,199.1,199.1,200.0,200.0,200.0,200.0,1965,wang2025_isac_tables,3,2035,12000,70.17543859649123,20664756,20685195,0,0.8319955329098904,0.00781995041007057,0.16800446709010958,41944,14327,200,190,1965
24.0,25.714285714285715,4,4279,0.02838328792007266,0.027970463190870442,34.232,1,125,10.758240812462347,6.366588145412874,0.010758240812462346,0.6578947368421053,2853,0.24554608830364058,19.63375,0.15707,0,0.6578947368421053,127,0.0,8.540755705090959,20,1.0,113.59473684210526,113.59473684210526,0.8920044568690788,0.9215850193657628,Ours: topology-aware ISAC rule,gauss_markov,7.642731135883191,20,200.0,200.0,200.0,200.0,200.0,200.0,3873,improved_rl_isac,3,1818,11619,92.952,20660720,20674942,0,0.8744302643573382,0.006562464411798201,0.1255697356426618,70248,26328,200,190,2055
24.0,25.714285714285715,4,3240,0.03800475059382423,0.037317784256559766,25.3125,1,128,11.042097998619738,6.569492917265448,0.011042097998619738,0.6736842105263158,2931,0.2528467908902691,19.484,0.15221875,1,0.6736842105263158,136,0.0,8.321844577837387,20,1.0,110.44736842105263,110.44736842105263,0.9268951901821989,1.6122905217212402,Ours: topology-aware ISAC rule,gauss_markov,8.117745071010333,20,200.0,200.0,200.0,200.0,200.0,200.0,3864,improved_rl_isac,3,1867,11592,90.5625,20661729,20675951,0,0.8927757520510483,0.006976543883322328,0.10722424794895169,69662,26328,200,190,1997
24.0,25.714285714285715,4,3389,0.03967129498441485,0.03911707180776753,24.207142857142856,1,140,12.118064571972647,7.1827101904700825,0.012118064571972648,0.7368421052631579,3537,0.3061542456504804,19.49125,0.1392232142857143,2,0.7368421052631579,149,0.0,8.560989174906913,20,1.0,107.97368421052632,107.97368421052632,0.8934816750892297,-0.45114580499595264,Ours: topology-aware ISAC rule,gauss_markov,8.033052797189594,20,200.0,200.0,200.0,200.0,200.0,200.0,3851,improved_rl_isac,3,1826,11553,82.52142857142857,20662738,20676960,0,0.8634249631338148,0.0069376026272578,0.1365750368661852,73080,26447,200,190,2025
24.0,25.714285714285715,4,3273,0.04437956204379562,0.04389257868899798,21.532894736842106,1,152,13.13969571230982,7.810894141829393,0.01313969571230982,0.8,2924,0.2527662517289073,19.46,0.12802631578947368,3,0.8,144,0.0,11.324752563735748,20,1.0,97.1,97.1,0.9031809924200401,-0.18393804175294906,Ours: topology-aware ISAC rule,gauss_markov,7.278457187183276,20,200.0,200.0,200.0,200.0,200.0,200.0,3856,improved_rl_isac,3,1856,11568,76.10526315789474,20663747,20677969,0,0.8755422899385694,0.006568190006374193,0.12445771006143061,72166,28813,200,190,2000
24.0,25.714285714285715,4,2719,0.051952580195258016,0.051220350635957375,18.248322147651006,1,149,12.957648491173146,7.671021301242035,0.012957648491173146,0.7842105263157895,3183,0.2768066788416384,19.423750000000002,0.13036073825503358,4,0.7842105263157895,167,0.0,11.817642841592011,20,1.0,89.06315789473685,89.06315789473685,0.8561511119283696,-2.3930911790313574,Ours: topology-aware ISAC rule,gauss_markov,8.018536275495055,20,200.0,200.0,200.0,200.0,200.0,200.0,3833,improved_rl_isac,3,1808,11499,77.1744966442953,20664756,20678978,0,0.8300926705981466,0.006571815718157181,0.1699073294018534,73800,29675,200,190,2025
24.0,25.714285714285715,5,2,0.9565217391304348,0.22916666666666666,0.045454545454545456,1,44,1.8333333333333333,2.757237749091365,0.0018333333333333333,0.23157894736842105,20797,0.8665416666666667,15.958,0.36268181818181816,0,0.23157894736842105,0,0.0,1.1873225503426263,20,1.0,177.8421052631579,177.8421052631579,0.0,0.0,Uniform Random,gauss_markov,7.792206478612224,20,200.0,200.0,200.0,200.0,200.0,200.0,0,uniform_random,6,2021,24000,545.4545454545455,20760723,20771920,0,0.0,0.0,0.0,0,0,200,190,1979
24.0,25.714285714285715,5,4,0.92,0.23711340206185566,0.08695652173913043,1,46,1.9166666666666665,2.8689035798927276,0.0019166666666666666,0.24210526315789474,20982,0.87425,16.034000000000002,0.3485652173913044,1,0.24210526315789474,0,0.0,0.7410222023973103,20,1.0,174.4578947368421,174.4578947368421,0.0,0.0,Uniform Random,gauss_markov,7.93392529362818,20,200.0,200.0,200.0,200.0,200.0,200.0,0,uniform_random,6,1983,24000,521.7391304347826,20761732,20772929,0,0.0,0.0,0.0,0,0,200,190,2017
24.0,25.714285714285715,5,0,1.0,0.28421052631578947,0.0,1,54,2.25,3.3724706470147394,0.00225,0.28421052631578947,20676,0.8615,16.011999999999997,0.29651851851851846,2,0.28421052631578947,0,0.0,1.5990629106055596,20,1.0,173.87894736842105,173.87894736842105,0.0,0.0,Uniform Random,gauss_markov,7.886330726860486,20,200.0,200.0,200.0,200.0,200.0,200.0,0,uniform_random,6,1994,24000,444.44444444444446,20762741,20773938,0,0.0,0.0,0.0,0,0,200,190,2006
24.0,25.714285714285715,5,2,0.9636363636363636,0.2760416666666667,0.03773584905660377,1,53,2.2083333333333335,3.3245514991845444,0.0022083333333333334,0.2789473684210526,20735,0.8639583333333334,15.941999999999998,0.30079245283018863,3,0.2789473684210526,0,0.0,0.7104476090898798,20,1.0,167.9,167.9,0.0,0.0,Uniform Random,gauss_markov,7.2361324303507475,20,200.0,200.0,200.0,200.0,200.0,200.0,0,uniform_random,6,2029,24000,452.8301886792453,20763750,20774947,0,0.0,0.0,0.0,0,0,200,190,1971
24.0,25.714285714285715,5,0,1.0,0.22631578947368422,0.0,1,43,1.7916666666666667,2.686492565288017,0.0017916666666666667,0.22631578947368422,20643,0.860125,16.006,0.3722325581395349,4,0.22631578947368422,0,0.0,0.8073851226023638,20,1.0,172.37894736842105,172.37894736842105,0.0,0.0,Uniform Random,gauss_markov,8.34997267593781,20,200.0,200.0,200.0,200.0,200.0,200.0,0,uniform_random,6,1997,24000,558.1395348837209,20764759,20775956,0,0.0,0.0,0.0,0,0,200,190,2003
24.0,25.714285714285715,5,2713,0.05239259517988124,0.05167068549776094,18.086666666666666,1,150,6.25,8.386447500838644,0.00625,0.7894736842105263,9226,0.3844166666666667,17.886000000000003,0.11924000000000001,0,0.7894736842105263,0,0.0,12.370973195792908,20,1.0,94.7421052631579,94.7421052631579,0.9149363656072595,0.6613158989821212,"Wang-like ISAC, no table exchange",gauss_markov,7.792206478612224,20,200.0,200.0,200.0,200.0,200.0,200.0,1962,wang2025_isac_no_collab,6,2038,24000,160.0,20760723,20787789,0,0.8745085705299576,0.0068190597759451785,0.12549142947004246,59539,19077,200,190,1962
24.0,25.714285714285715,5,2238,0.06672226855713094,0.06589785831960461,13.9875,1,160,6.666666666666667,8.951549737048227,0.006666666666666667,0.8421052631578947,10501,0.43754166666666666,17.874,0.11171249999999999,1,0.8421052631578947,0,0.0,13.006745236525534,20,1.0,80.35263157894737,80.35263157894737,0.8330029297833532,-1.6181614105212028,"Wang-like ISAC, no table exchange",gauss_markov,7.93392529362818,20,200.0,200.0,200.0,200.0,200.0,200.0,1958,wang2025_isac_no_collab,6,2042,24000,150.0,20761732,20788798,0,0.8111592753139936,0.007776396723714823,0.18884072468600643,62754,17994,200,190,1958
24.0,25.714285714285715,5,1974,0.07584269662921349,0.07486136783733827,12.185185185185185,1,162,6.75,8.952254641909814,0.00675,0.8526315789473684,9665,0.40270833333333333,18.096,0.11170370370370371,2,0.8526315789473684,0,0.0,12.887130074668653,20,1.0,79.39473684210526,79.39473684210526,0.8388949796640827,-2.560072362098931,"Wang-like ISAC, no table exchange",gauss_markov,7.886330726860486,20,200.0,200.0,200.0,200.0,200.0,200.0,2032,wang2025_isac_no_collab,6,1968,24000,148.14814814814815,20762741,20789807,0,0.8045392291136764,0.007557646332999152,0.1954607708863236,64835,20444,200,190,2032
24.0,25.714285714285715,5,2258,0.06694214876033058,0.0661764705882353,13.938271604938272,1,162,6.75,8.99400399733511,0.00675,0.8526315789473684,9085,0.37854166666666667,18.012,0.11118518518518519,3,0.8526315789473684,0,0.0,12.686206409561438,20,1.0,79.90526315789474,79.90526315789474,0.8730969793779827,-1.3308316068792698,"Wang-like ISAC, no table exchange",gauss_markov,7.2361324303507475,20,200.0,200.0,200.0,200.0,200.0,200.0,2004,wang2025_isac_no_collab,6,1996,24000,148.14814814814815,20763750,20790816,0,0.8371479749228778,0.0075562397888651505,0.1628520250771221,63656,20098,200,190,2004
24.0,25.714285714285715,5,2140,0.06550218340611354,0.06437768240343347,14.266666666666667,1,150,6.25,8.340283569641368,0.00625,0.7894736842105263,9208,0.38366666666666666,17.985,0.11989999999999999,4,0.7894736842105263,0,0.0,11.366555575857555,20,1.0,84.23157894736842,84.23157894736842,0.9112242596901945,0.2647530179811257,"Wang-like ISAC, no table exchange",gauss_markov,8.34997267593781,20,200.0,200.0,200.0,200.0,200.0,200.0,1995,wang2025_isac_no_collab,6,2005,24000,160.0,20764759,20791825,0,0.865080155332072,0.0075368721980378145,0.13491984466792792,61564,20086,200,190,1995
24.0,25.714285714285715,5,2995,0.048299968223705116,0.04772370486656201,19.70394736842105,1,152,6.333333333333333,8.399646330680813,0.006333333333333333,0.8,8709,0.362875,18.096,0.11905263157894737,0,0.8,0,0.0,11.776362591477497,20,1.0,87.32631578947368,87.32631578947368,0.9171322811548995,0.7409193001134103,Wang-like + neighbor table,gauss_markov,7.792206478612224,20,200.0,200.0,200.0,200.0,200.0,200.0,2032,wang2025_comm_tables,6,1968,24000,157.89473684210526,20760723,20781332,0,0.8757955546852051,0.006689485941138776,0.12420444531479487,63981,20426,200,190,2032
24.0,25.714285714285715,5,2641,0.059472934472934474,0.058989756269869305,15.81437125748503,1,167,6.958333333333334,9.327524575513852,0.006958333333333334,0.8789473684210526,9576,0.399,17.904,0.10720958083832335,1,0.8789473684210526,0,0.0,13.34856210147357,20,1.0,78.29473684210527,78.29473684210527,0.8302012282532564,-1.6617797016472586,Wang-like + neighbor table,gauss_markov,7.93392529362818,20,200.0,200.0,200.0,200.0,200.0,200.0,1968,wang2025_comm_tables,6,2032,24000,143.7125748502994,20761732,20782341,0,0.8079788885439304,0.007746241694987906,0.19202111145606954,65322,19326,200,190,1968
24.0,25.714285714285715,5,2250,0.06832298136645963,0.06762295081967214,13.636363636363637,1,165,6.875,9.11652577490469,0.006875,0.868421052631579,9367,0.39029166666666665,18.099,0.10969090909090909,2,0.868421052631579,0,0.0,13.374454692788492,20,1.0,73.33157894736843,73.33157894736843,0.8390315287187216,-2.5542351779268957,Wang-like + neighbor table,gauss_markov,7.886330726860486,20,200.0,200.0,200.0,200.0,200.0,200.0,2033,wang2025_comm_tables,6,1967,24000,145.45454545454547,20762741,20783350,0,0.8075966007793793,0.007371376240447988,0.1924033992206207,66609,21299,200,190,2033
24.0,25.714285714285715,5,2494,0.06275836151822622,0.06222056631892697,14.934131736526947,1,167,6.958333333333334,9.297923278213906,0.006958333333333334,0.8789473684210526,8760,0.365,17.961000000000002,0.10755089820359283,3,0.8789473684210526,0,0.0,14.166182444227662,20,1.0,75.39473684210526,75.39473684210526,0.8757975280033025,-1.2682738085805643,Wang-like + neighbor table,gauss_markov,7.2361324303507475,20,200.0,200.0,200.0,200.0,200.0,200.0,1987,wang2025_comm_tables,6,2013,24000,143.7125748502994,20763750,20784359,0,0.836062397054549,0.007448241688474582,0.163937602945451,64579,20642,200,190,1987
24.0,25.714285714285715,5,2301,0.06463414634146342,0.06382978723404255,14.471698113207546,1,159,6.625,8.801062769843904,0.006625,0.8368421052631579,8917,0.37154166666666666,18.066000000000003,0.11362264150943398,4,0.8368421052631579,0,0.0,13.095602522554278,20,1.0,80.52105263157895,80.52105263157895,0.9124613544861336,0.2816166427381729,Wang-like + neighbor table,gauss_markov,8.34997267593781,20,200.0,200.0,200.0,200.0,200.0,200.0,2022,wang2025_comm_tables,6,1978,24000,150.9433962264151,20764759,20785368,0,0.8709412446849633,0.007276621883416547,0.12905875531503672,63491,20696,200,190,2022
