path_loss_exponent,sinr_threshold_db,tx_power_w,samples,edge_coverage_rate,edge_coverage_ci95_low,edge_coverage_ci95_high,mid_coverage_rate,mid_coverage_ci95_low,mid_coverage_ci95_high,equal_power_decode_rate,equal_power_decode_ci95_low,equal_power_decode_ci95_high,near_far_capture_rate,near_far_capture_ci95_low,near_far_capture_ci95_high,one_sided_interference_survival_rate,one_sided_interference_survival_ci95_low,one_sided_interference_survival_ci95_high,edge_snr_mean_db,edge_snr_p10_db,edge_snr_p50_db,feasible,calibration_score
2.1,2.5,0.5,20000,0.99855,0.9979183363699895,0.9989901844784685,0.99985,0.9995590363727073,0.999948985182005,0.50855,0.5016205172732381,0.5154761989102025,0.98265,0.9807455165870568,0.9843691110079854,0.99955,0.9991449078924859,0.99976322888386,12.386659082808965,8.73773096483251,12.495013463887119,0,0.5056499999999999
2.0,2.5,0.25,20000,0.9994,0.9989514644540893,0.9996567299330732,0.9999,0.9996354263863794,0.9999725759647273,0.51225,0.5053208732621869,0.5191744218544384,0.97595,0.9737335717583239,0.9779836291198701,0.9999,0.9996354263863794,0.9999725759647273,13.614919753528998,9.965991635552555,13.723274134607149,0,0.5110499999999998
2.2,2.5,2.0,20000,0.99955,0.9991449078924859,0.99976322888386,0.99995,0.9997168094297738,0.9999911737177268,0.51465,0.5077213071837621,0.5215730661597942,0.98735,0.9857048684867288,0.9888079539693858,0.99965,0.9992776515467302,0.9998304468224045,14.168698368728743,10.519770250752291,14.2770527498069,0,0.5137500000000002
2.1,2.5,1.0,20000,0.99985,0.9995590363727073,0.999948985182005,0.99995,0.9997168094297738,0.9999911737177268,0.51695,0.5100218729913141,0.5238716169863841,0.9829,0.9810083041629561,0.984606227414058,0.99995,0.9997168094297738,0.9999911737177268,15.396959039448774,11.74803092147232,15.50531342052693,0,0.51665
2.0,2.5,0.5,20000,0.9999,0.9996354263863794,0.9999725759647273,1.0,0.9998079639438954,0.9999999999999999,0.51915,0.5122225516000062,0.5260700934190451,0.97625,0.974046458452871,0.9782706272036892,0.99995,0.9997168094297738,0.9999911737177268,16.625219710168807,12.976291592192366,16.733574091246957,0,0.51895
2.1,2.5,2.0,20000,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,0.52185,0.5149235681523905,0.5287680398719579,0.98295,0.9810608734853044,0.9846536388881042,0.99995,0.9997168094297738,0.9999911737177268,18.40725899608859,14.758330878112133,18.515613377166744,0,0.5218499999999999
2.0,2.5,1.0,20000,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,0.52305,0.5161240849730374,0.5299670621647762,0.97645,0.974255098400962,0.9784619104411759,0.99995,0.9997168094297738,0.9999911737177268,19.63551966680862,15.986591548832179,19.74387404788677,0,0.52305
2.0,2.5,2.0,20000,1.0,0.9998079639438954,0.9999999999999999,1.0,0.9998079639438954,0.9999999999999999,0.525,0.5180750101893445,0.5319153880078502,0.9766,0.9744116043361357,0.9786053468951854,0.99995,0.9997168094297738,0.9999911737177268,22.645819623448435,18.99689150547199,22.754174004526583,0,0.5249999999999999
2.2,10.0,1.0,20000,0.67235,0.6658126139916091,0.6788211911798517,0.9821,0.9801677220792498,0.983847116755454,0.01095,0.009598719993084337,0.012489110473391596,0.63875,0.632066574255297,0.6453801357391341,0.9135,0.9095243689533197,0.9173168172282817,11.15839841208893,7.50947029411248,11.266752793167088,0,0.56655
2.4,5.0,2.0,20000,0.612,0.605225672081541,0.6187313118418916,0.98215,0.9802202300378904,0.9838945895932079,0.1574,0.15241869768030905,0.16251288542533385,0.9673,0.9647440316773855,0.9696764914245791,0.96085,0.9580723170677995,0.9634506832992887,5.691577114009108,2.0426489960326615,5.79993149508727,0,0.5760000000000001
