episode,process_cpu_percent,rss_mb,slot,system_available_mb,system_memory_percent,training_step,run,algorithm,network,reward_version,env_protocol,method,method_label,training_seed,node_count,beam_count,azimuth_cells,elevation_cells,slot_duration_ms
8,,492.16796875,299,18954.6953125,41.47187958004608,2700,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
9,,447.734375,99,18967.8515625,41.431255841622416,2800,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
9,,466.06640625,199,18972.7734375,41.41605812475372,2900,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
9,,484.8984375,299,18905.90625,41.622529963927136,3000,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
10,,461.15625,99,18888.07421875,41.67759153337606,3100,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
10,,479.2421875,199,18914.15234375,41.59706775733203,3200,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
10,,497.90625,299,18896.31640625,41.65214138846101,3300,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
11,,593.72265625,99,18685.05078125,42.30448529253012,3400,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
11,,593.8046875,199,18801.36328125,41.94533670722648,3500,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
11,,594.3984375,299,18853.56640625,41.78414441497777,3600,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
12,,613.328125,99,18753.31640625,42.09369537189718,3700,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
12,,613.33984375,199,18724.984375,42.18117873733267,3800,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
12,,613.36328125,299,18707.0546875,42.23654184878296,3900,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
13,,637.078125,99,18750.4453125,42.10256070673726,4000,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
13,,637.08984375,199,18719.0859375,42.19939187421501,4100,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
13,,637.1015625,299,18710.96875,42.22445604536832,4200,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
14,,635.64453125,99,18809.3828125,41.92057407807454,4300,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
14,,635.65625,199,18772.44921875,42.034617262990096,4400,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
14,,635.66796875,299,18789.3359375,41.98247462011437,4500,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
15,,632.60546875,99,18764.50390625,42.059150720221005,4600,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
15,,632.60546875,199,18696.76171875,42.26832437572664,4700,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
15,,632.71875,299,18798.75390625,41.9533939095029,4800,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
16,,635.796875,99,18551.96484375,42.715426731987904,4900,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
16,,635.796875,199,18829.7734375,41.85761210818989,5000,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
16,,635.87890625,299,18777.4453125,42.01919037420036,5100,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
17,,636.1875,99,18816.7265625,41.89789811957202,5200,train_n10_b10_mappo_no_isac_100ep_300slot_seed20260731,mappo,shared,legacy,structured_marl_no_isac,mappo_no_isac,MAPPO w/o ISAC,20260731,10,648,36,18,5.0
