access_gate_aggressive_count,access_gate_aggressive_ratio,access_gate_backoff_count,access_gate_backoff_ratio,access_gate_normal_count,access_gate_normal_ratio,access_gate_total,algorithm,approx_kl,clip_fraction,collision_count,collision_normalized_efficiency,collision_penalized_discovery_rate,collisions_per_discovery_censored,connected_components,discovered_edges,discoveries_per_1000_scan_actions,discoveries_per_joule,discovery_per_scan_action,discovery_rate,empty_scan_count,empty_scan_ratio,energy_j,energy_per_discovery_censored_j,entropy,episode,episode_return_mean_per_agent,episode_return_sum,expert_bc_loss,idle_actions,isolated_node_ratio,lambda2,largest_component_size,lcc_ratio,mean_delay_censored,mean_sensing_pd,mean_sensing_snr_db,mobility_model,moved_distance_mean_m,n_beams,n_nodes,p90_delay_censored,p95_delay_censored,p99_delay_censored,piggyback_sense_actions,policy_loss,protocol,rx_actions,scan_actions,scan_actions_per_discovery_censored,scenario_seed,seed,sense_actions,sensing_detection_rate,sensing_false_alarm_ratio,sensing_miss_ratio,sensing_observations,sensing_target_observations,slots,step_reward_mean,step_reward_sum_mean,training_step,true_edges_seen,tx_actions,value_loss
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,9.361543110569805e-05,0.0,2,0.925925925925926,0.5319148936170213,0.08,1,25,13.572204125950057,2.652097809367209,0.01357220412595,0.5555555555555556,490,0.266015200868621,9.4265,0.37706,2.9140275716781616,10,8.535175323486328,85.35174560546875,0.0,158,0.0,2.456086588607243,10,1.0,146.0888888888889,0.9370425367996822,0.5947252614878661,gauss_markov,8.074887970782468,105,10,200.0,200.0,200.0,1287,-0.0003334541898221,wang2025_isac_tables,555,1842,73.68,2026090211,2026090211,0,0.8759370314842578,0.008798185941043,0.1240629685157421,11025,2668,200,0.0426758714020252,0.426758736371994,2200,45,1287,1.6870689392089844
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,0.0004336370720994,0.0,0,1.0,0.6,0.0,1,27,14.713896457765667,2.849228333992877,0.0147138964577656,0.6,478,0.2604904632152588,9.47625,0.3509722222222222,2.711011528968811,11,9.056638717651367,90.5663833618164,0.0,165,0.0,2.594621602444873,10,1.0,137.48888888888888,0.8352882838235722,-2.730761760776136,gauss_markov,7.292849918616102,105,10,200.0,200.0,200.0,1310,-0.0002174836953634,wang2025_isac_tables,525,1835,67.96296296296296,2026090212,2026090212,0,0.7903164315669081,0.0088534749889331,0.2096835684330918,11295,2623,200,0.0452831909060478,0.4528319537639618,2400,45,1310,2.3380709886550903
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,0.0012220502858981,0.0,0,1.0,0.5555555555555556,0.0,1,25,13.383297644539615,2.568845047266749,0.0133832976445396,0.5555555555555556,434,0.2323340471092077,9.732,0.3892799999999999,2.5690726041793823,12,8.034441947937012,80.34443664550781,0.0,132,0.0,0.9543130349819646,10,1.0,149.7111111111111,0.8182716123666506,-3.072989672712132,gauss_markov,7.473983276510578,105,10,200.0,200.0,200.0,1365,-0.0010121295498688,wang2025_isac_tables,503,1868,74.72,2026090213,2026090213,0,0.764767563788885,0.0072761513439479,0.235232436211115,11682,2861,200,0.0401722192764282,0.401722103357315,2600,45,1365,0.9619788825511932
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,0.0003716725260019,0.0,0,1.0,0.4888888888888889,0.0,1,22,11.60337552742616,2.281211115719618,0.0116033755274261,0.4888888888888889,588,0.310126582278481,9.644,0.4383636363636363,2.660053968429565,13,6.873882293701172,68.73881530761719,0.0,104,0.0,0.6455664023801432,10,1.0,145.7111111111111,0.7877303176091653,-3.2691354110731217,gauss_markov,7.523697014917952,105,10,200.0,200.0,200.0,1310,6.258076167409143e-05,wang2025_isac_tables,586,1896,86.18181818181819,2026090214,2026090214,0,0.7158102766798419,0.0075140322288611,0.2841897233201581,11046,2530,200,0.03436940908432,0.3436940908432007,2800,45,1310,2.226224184036255
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,0.0004133669773582,0.0,2,0.9230769230769232,0.5106382978723404,0.0833333333333333,1,24,12.585212375458836,2.481582008530438,0.0125852123754588,0.5333333333333333,499,0.2616675406397483,9.67125,0.40296875,2.515194296836853,14,7.9690399169921875,79.69039916992188,0.0,93,0.0,0.9761953775292,10,1.0,145.84444444444443,0.8219472770384476,-1.8939601386082352,gauss_markov,7.719093017164267,105,10,200.0,200.0,200.0,1309,-0.0002179558529751,wang2025_isac_tables,598,1907,79.45833333333333,2026090215,2026090215,0,0.776824034334764,0.0094247354850182,0.223175965665236,11247,2796,200,0.039845198392868,0.3984519839286804,3000,45,1309,2.2483736276626587
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,-0.0001434337598038,0.0,2,0.935483870967742,0.6170212765957447,0.0689655172413793,1,29,15.31959852086635,3.051427068262528,0.0153195985208663,0.6444444444444445,520,0.2746962493396724,9.50375,0.3277155172413793,2.681839227676392,15,9.473527908325195,94.73527526855467,0.0,107,0.0,2.74300020522891,10,1.0,135.9777777777778,0.8287810332367942,-2.982138268090287,gauss_markov,7.961114864293475,105,10,200.0,200.0,200.0,1266,-7.391518302024558e-05,wang2025_isac_tables,627,1893,65.27586206896552,2026090216,2026090216,0,0.7820871651339464,0.0091247672253258,0.2179128348660536,10740,2501,200,0.0473676361143589,0.4736763834953308,3200,45,1266,1.6712191104888916
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,0.0003208142668009,0.0,2,0.9230769230769232,0.5106382978723404,0.0833333333333333,1,24,12.572027239392352,2.5255846991660307,0.0125720272393923,0.5333333333333333,557,0.2917757988475641,9.50275,0.3959479166666667,2.548265814781189,16,7.738894462585449,77.38894653320312,0.0,91,0.0,1.8312556007030585,10,1.0,137.04444444444445,0.8173869427412608,-2.7571009638005624,gauss_markov,7.008168830606043,105,10,200.0,200.0,200.0,1251,-7.32446620821392e-05,wang2025_isac_tables,658,1909,79.54166666666667,2026090217,2026090217,0,0.7851166886833993,0.0090614886731391,0.2148833113166006,10815,2271,200,0.0386944748461246,0.3869447410106659,3400,45,1251,2.610476016998291
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,4.692068687289774e-05,0.0,0,1.0,0.5555555555555556,0.0,1,25,13.034410844629823,2.5721487730850354,0.0130344108446298,0.5555555555555556,467,0.2434827945776851,9.7195,0.38878,2.5650614500045776,17,8.830100059509277,88.30099487304688,0.0,82,0.0,1.8611950658016103,10,1.0,136.57777777777778,0.8563756580691584,-1.5057173396412866,gauss_markov,7.537931539041407,105,10,200.0,200.0,200.0,1315,-0.0007252416042611,wang2025_isac_tables,603,1918,76.72,2026090218,2026090218,0,0.8052032520325203,0.0073679538393253,0.1947967479674796,11265,3075,200,0.0441504977643489,0.4415050446987152,3600,45,1315,2.2977774143218994
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,0.0008849523891694,0.0,0,1.0,0.6666666666666666,0.0,1,30,15.568240788790868,3.0210719770398526,0.0155682407887908,0.6666666666666666,505,0.2620653866113129,9.93025,0.3310083333333333,2.6375635862350464,18,9.720060348510742,97.20063018798828,0.0,73,0.0,3.3404663284002525,10,1.0,140.75555555555556,0.8530409059019761,-2.0987039919490336,gauss_markov,6.928692634407774,105,10,200.0,200.0,200.0,1377,-0.0001388987236423,wang2025_isac_tables,550,1927,64.23333333333333,2026090219,2026090219,0,0.7969018932874354,0.0071758072783188,0.2030981067125645,11706,2905,200,0.0486003160476684,0.4860031008720398,3800,45,1377,1.143662929534912
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,-0.0001050738855264,0.0,0,1.0,0.6666666666666666,0.0,1,30,15.748031496062993,2.9958806640868807,0.0157480314960629,0.6666666666666666,507,0.2661417322834645,10.01375,0.3337916666666666,2.514489889144897,19,10.017374038696287,100.17374420166016,0.0,95,0.0,2.7124911742844637,10,1.0,128.42222222222222,0.7710569762485887,-3.1299663729667646,gauss_markov,7.391696746502731,105,10,200.0,200.0,200.0,1425,-9.203186410022823e-05,wang2025_isac_tables,480,1905,63.5,2026090220,2026090220,0,0.7336975076818026,0.0083272103845211,0.2663024923181973,12249,2929,200,0.0500868707895278,0.5008687376976013,4000,45,1425,2.6945196390151978
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,-8.758740394843034e-05,0.0,4,0.8823529411764706,0.6122448979591837,0.1333333333333333,1,30,15.616866215512754,2.9537007408866023,0.0156168662155127,0.6666666666666666,501,0.260801665799063,10.15675,0.3385583333333333,2.46118426322937,20,9.822393417358398,98.22393798828124,0.0,79,0.0,1.9354426363241743,10,1.0,136.33333333333334,0.7934224067020532,-3.545510073829052,gauss_markov,7.7474939449503,105,10,200.0,200.0,200.0,1458,-0.0002240971931023,wang2025_isac_tables,463,1921,64.03333333333333,2026090221,2026090221,0,0.7563435263500325,0.0084418716835504,0.2436564736499674,12438,3074,200,0.049111969769001,0.4911196529865265,4200,45,1458,1.624653697013855
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,0.0002728525295387,0.0,0,1.0,0.4666666666666667,0.0,1,21,10.88646967340591,2.045039561777237,0.0108864696734059,0.4666666666666667,419,0.2172109901503369,10.26875,0.4889880952380953,2.3957290649414062,21,6.948793888092041,69.48793029785156,0.0,71,0.0,1.6239210217114806,10,1.0,155.2888888888889,0.8261671611857232,-3.875394356069864,gauss_markov,7.710208136208938,105,10,200.0,200.0,200.0,1488,-0.0001369446563765,wang2025_isac_tables,441,1929,91.85714285714286,2026090222,2026090222,0,0.7827264520012037,0.0078112915699922,0.2172735479987962,12930,3323,200,0.0347439646720886,0.3474396765232086,4400,45,1488,1.001023292541504
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,0.0005399731104263,0.0,0,1.0,0.5333333333333333,0.0,1,24,12.27621483375959,2.3069713791363275,0.0122762148337595,0.5333333333333333,412,0.2107416879795396,10.40325,0.43346875,2.4877471923828125,22,7.893139839172363,78.931396484375,0.0,45,0.0,1.6146896153872925,10,1.0,165.17777777777778,0.7962671125427516,-3.735694430299361,gauss_markov,7.994836362276445,105,10,200.0,200.0,200.0,1509,-0.0017231504712253,wang2025_isac_tables,446,1955,81.45833333333333,2026090223,2026090223,0,0.7513892244503503,0.0076406575596202,0.2486107755496496,12957,4139,200,0.0394656993448734,0.3946569859981537,4600,45,1509,0.3719150424003601
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,0.0008582338578999,0.0,2,0.9411764705882352,0.6808510638297872,0.0625,1,32,16.74515960230246,3.350697625716604,0.0167451596023024,0.7111111111111111,521,0.2726321297749869,9.55025,0.2984453125,2.4538947343826294,23,10.465519905090332,104.65519714355467,0.0,89,0.0,2.723768551455525,10,1.0,125.13333333333334,0.8405241264744351,-2.7971923602835256,gauss_markov,7.275596850382369,105,10,200.0,200.0,200.0,1265,0.0010773040466012,wang2025_isac_tables,646,1911,59.71875,2026090224,2026090224,0,0.7939311594202898,0.0087260034904013,0.2060688405797101,10887,2208,200,0.05232759937644,0.5232759714126587,4800,45,1265,3.128042459487915
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,-4.898396073257927e-05,0.0,0,1.0,0.7333333333333333,0.0,1,33,17.35928458705944,3.5676639909186734,0.0173592845870594,0.7333333333333333,663,0.3487638085218306,9.24975,0.2802954545454545,2.795673966407776,24,10.988882064819336,109.88882446289062,0.0,99,0.0,4.487174802647736,10,1.0,125.84444444444443,0.9033829164856766,-0.7883601230697986,gauss_markov,7.702873858211779,105,10,200.0,200.0,200.0,1174,0.0008384954365902,wang2025_isac_tables,727,1901,57.60606060606061,2026090225,2026090225,0,0.8471986417657046,0.0093281730673811,0.1528013582342954,10077,2356,200,0.0549444109201431,0.5494440793991089,5000,45,1174,2.835740208625793
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,0.0003677462290507,0.0,2,0.9333333333333332,0.5957446808510638,0.0714285714285714,1,28,14.652014652014651,3.0045336266330445,0.0146520146520146,0.6222222222222222,561,0.2935635792778649,9.31925,0.3328303571428571,2.589229106903076,25,8.761369705200195,87.61370086669922,0.0,89,0.0,2.164404672665157,10,1.0,138.7111111111111,0.8081144596749007,-3.451505254788408,gauss_markov,8.590538113385211,105,10,200.0,200.0,200.0,1188,-0.0002634077630938,wang2025_isac_tables,723,1911,68.25,2026090226,2026090226,0,0.7562141491395793,0.0086438152011922,0.2437858508604206,10065,2092,200,0.0438068509101867,0.4380685091018677,5200,45,1188,1.2291890382766724
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,-1.267005521365938e-05,0.0,0,1.0,0.4666666666666667,0.0,1,21,10.9375,2.268553527060603,0.0109375,0.4666666666666667,632,0.3291666666666666,9.257,0.4408095238095238,2.5171600580215454,26,6.1911821365356445,61.91182708740234,0.0,80,0.0,1.3575823552948376,10,1.0,147.33333333333334,0.6358706227496681,-6.727857278580017,gauss_markov,7.915501761116498,105,10,200.0,200.0,200.0,1159,9.297211718362064e-05,wang2025_isac_tables,761,1920,91.42857142857144,2026090227,2026090227,0,0.592627158189454,0.0085806581869573,0.4073728418105459,9906,2143,200,0.0309559144079685,0.3095591366291046,5400,45,1159,2.113769292831421
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,-0.000135566923418,0.0,0,1.0,0.6666666666666666,0.0,1,30,15.616866215512754,3.259895140039662,0.0156168662155127,0.6666666666666666,668,0.3477355543987506,9.20275,0.3067583333333333,2.8773967027664185,27,9.35634994506836,93.56350708007812,0.0,79,0.0,2.7852405470784376,10,1.0,141.93333333333334,0.876695458313396,-2.449585000737667,gauss_markov,6.734692001566716,105,10,200.0,200.0,200.0,1140,-0.0004541655580978,wang2025_isac_tables,781,1921,64.03333333333333,2026090228,2026090228,0,0.8131970260223048,0.0097949188858279,0.1868029739776951,9801,2152,200,0.0467817522585392,0.4678175449371338,5600,45,1140,1.604733645915985
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,0.0007710730158724,0.0,0,1.0,0.5111111111111111,0.0,1,23,11.972930765226444,2.495185918472512,0.0119729307652264,0.5111111111111111,765,0.3982300884955752,9.21775,0.4007717391304348,2.6796271800994877,28,6.646006107330322,66.4600601196289,0.0,79,0.0,1.4656551308748222,10,1.0,145.26666666666668,0.6575233226089642,-4.418976823097619,gauss_markov,7.595241408242908,105,10,200.0,200.0,200.0,1145,-0.000325516925427,wang2025_isac_tables,776,1921,83.52173913043478,2026090229,2026090229,0,0.62088772845953,0.0088058419243986,0.3791122715404699,9312,1915,200,0.0332300290465354,0.3323002755641937,5800,45,1145,1.4272558689117432
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,0.000141446656431,0.0,0,1.0,0.6444444444444445,0.0,1,29,15.088449531737774,3.258610034271588,0.0150884495317377,0.6444444444444445,569,0.2960457856399583,8.899500000000002,0.3068793103448276,2.6659575700759888,29,9.164036750793455,91.64036560058594,0.0,78,0.0,3.5078287230015275,10,1.0,138.04444444444445,0.7917192420808513,-3.748746138455592,gauss_markov,7.709406301103513,105,10,200.0,200.0,200.0,1038,-6.549733877181385e-05,wang2025_isac_tables,884,1922,66.27586206896552,2026090230,2026090230,0,0.744927536231884,0.0075552548488949,0.2550724637681159,8868,2070,200,0.0458201840519905,0.4582018256187439,6000,45,1038,1.2512693405151367
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,5.050122799010737e-05,0.0,0,1.0,0.8,0.0,1,36,18.65284974093264,4.073550212164073,0.0186528497409326,0.8,626,0.3243523316062176,8.8375,0.2454861111111111,2.814772367477417,30,11.798789024353027,117.98788452148438,0.0,70,0.0,4.817480581289551,10,1.0,120.66666666666669,0.8721777023733118,-0.850078064341602,gauss_markov,7.710683353813333,105,10,200.0,200.0,200.0,1010,-1.7802447066728178e-05,wang2025_isac_tables,920,1930,53.61111111111112,2026090231,2026090231,0,0.8231966053748232,0.0066410346032855,0.1768033946251768,8583,2121,200,0.0589939430356025,0.5899394154548645,6200,45,1010,1.8510484099388125
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,2.213586855215333e-05,0.0,2,0.935483870967742,0.6170212765957447,0.0689655172413793,1,29,14.948453608247425,3.1998234580161093,0.0149484536082474,0.6444444444444445,605,0.3118556701030928,9.063,0.3125172413793103,2.722713589668274,31,9.133615493774414,91.3361587524414,0.0,60,0.0,2.805420345636187,10,1.0,140.3111111111111,0.9165652870045172,0.0027684783546492,gauss_markov,7.947847602233082,105,10,200.0,200.0,200.0,1076,-0.0001987580361308,wang2025_isac_tables,864,1940,66.89655172413794,2026090232,2026090232,0,0.8629722921914358,0.0081379162651247,0.1370277078085642,9339,1985,200,0.0456680804491043,0.4566807448863983,6400,45,1076,1.3093660473823547
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,-2.2088318626600767e-05,0.0,2,0.935483870967742,0.6170212765957447,0.0689655172413793,1,29,14.940752189592994,3.268065924778137,0.0149407521895929,0.6444444444444445,707,0.3642452344152498,8.873750000000001,0.3059913793103448,2.823805332183838,32,9.358405113220217,93.5840301513672,0.0,59,0.0,2.7963394833566344,10,1.0,125.93333333333334,0.8382819440810778,-2.341976984939083,gauss_markov,7.277946719455484,105,10,200.0,200.0,200.0,1012,7.648766062740009e-06,wang2025_isac_tables,929,1941,66.93103448275862,2026090233,2026090233,0,0.7842696629213484,0.0092788348602302,0.2157303370786517,8514,1780,200,0.0467920154333114,0.4679202139377594,6600,45,1012,1.8110979795455933
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,3.247359223323976e-05,0.0,0,1.0,0.5333333333333333,0.0,1,24,12.326656394453003,2.6689649420334174,0.012326656394453,0.5333333333333333,728,0.3739085772984078,8.99225,0.3746770833333333,2.6308764219284058,33,7.196691989898682,71.96692657470703,0.0,53,0.0,2.042753753824952,10,1.0,137.13333333333333,0.7629167506058814,-3.567819133155501,gauss_markov,7.50164930606728,105,10,200.0,200.0,200.0,1046,7.230700837723703e-05,wang2025_isac_tables,901,1947,81.125,2026090234,2026090234,0,0.7183622828784119,0.0074518963407852,0.2816377171215881,8991,1612,200,0.0359834618866443,0.3598345816135406,6800,45,1046,1.7721205949783323
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,4.592481371946955e-05,0.0,0,1.0,0.6444444444444445,0.0,1,29,14.803471158754466,3.217485368762655,0.0148034711587544,0.6444444444444445,620,0.3164880040837162,9.01325,0.310801724137931,2.781838297843933,34,9.253015518188477,92.53014373779295,0.0,41,0.0,3.318268304555819,10,1.0,138.88888888888889,0.8914382684652848,-2.021240469609129,gauss_markov,6.79879119416758,105,10,200.0,200.0,200.0,1042,-0.0002977079802657,wang2025_isac_tables,917,1959,67.55172413793103,2026090235,2026090235,0,0.8132942326490714,0.0083194675540765,0.1867057673509286,9015,2046,200,0.046265073120594,0.4626506865024566,7000,45,1042,0.5784703195095062
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,0.000100174141291,0.0,0,1.0,0.7555555555555555,0.0,1,34,17.552916881775943,3.829799217143983,0.0175529168817759,0.7555555555555555,602,0.3107898812596799,8.87775,0.2611102941176471,2.9171531200408936,35,11.065105438232422,110.65104675292967,0.0,63,0.0,4.417810561941726,10,1.0,129.0,0.9456612059514378,2.489700070736772,gauss_markov,8.412115109551015,105,10,200.0,200.0,200.0,1017,0.0001023594439613,wang2025_isac_tables,920,1937,56.97058823529412,2026090236,2026090236,0,0.8818778394750126,0.0062004822597313,0.1181221605249873,8709,1981,200,0.0553255230188369,0.5532552599906921,7200,45,1017,2.1074529886245728
