area_diagonal_m,area_scale,azimuth_cells,base_seed,beam_count,beamwidth_deg,case_id,collision_count,communication_range_m,communication_range_to_diagonal_ratio,connected_components,discovered_edges,discovery_rate,elevation_cells,empty_scan_ratio,episode,finite_time_discovery_rate,isolated_node_ratio,lambda2,largest_component_size,lcc_ratio,mean_delay_censored,mean_discovery_delay,mobility_model,moved_distance_mean_m,node_count,p90_delay_censored,p90_discovery_delay,p95_delay_censored,p95_discovery_delay,p99_delay_censored,p99_discovery_delay,protocol,range_mode,range_sweep_enabled,scenario_seed,seed,sensing_range_m,sensing_range_to_diagonal_ratio,sensing_to_comm_range_ratio,slots,train_beamwidth_deg,train_node_count,true_edges_seen
378.549864614954,density,24,20290704,288,15.0,3,0,397.4773578457017,1.05,10,0,0.0,12,0.9691850751809913,0,0.0,1.0,0.0,1,0.1,600.0,600.0,gauss_markov,3.371907089390524,10,600.0,600.0,600.0,600.0,600.0,600.0,rl_no_isac,singlehop,False,20290704,20296402,397.4773578457017,1.05,1.0,600,10.0,10,45
378.549864614954,density,24,20290704,288,15.0,3,0,397.4773578457017,1.05,10,0,0.0,12,0.967862608399932,0,0.0,1.0,0.0,1,0.1,600.0,600.0,gauss_markov,3.371907089390524,10,600.0,600.0,600.0,600.0,600.0,600.0,improved_rl_no_isac,singlehop,False,20290704,20310583,397.4773578457017,1.05,1.0,600,10.0,10,45
378.549864614954,density,24,20290704,288,15.0,3,123,397.4773578457017,1.05,1,43,0.9555555555555556,12,0.7504771820232518,0,0.9555555555555556,0.0,7.000000000000002,10,1.0,206.15555555555557,206.15555555555557,gauss_markov,3.371907089390524,10,464.20000000000005,464.20000000000005,551.1999999999998,551.1999999999998,600.0,600.0,improved_rl_isac,singlehop,False,20290704,20304926,397.4773578457017,1.05,1.0,600,10.0,10,45
378.549864614954,density,12,20290704,72,30.0,4,0,397.4773578457017,1.05,8,2,0.044444444444444446,6,0.9055,0,0.044444444444444446,0.6,0.0,2,0.2,591.0222222222222,591.0222222222222,gauss_markov,3.371907089390524,10,600.0,600.0,600.0,600.0,600.0,600.0,skyorbs_like_skip_scan,singlehop,False,20290704,20317340,397.4773578457017,1.05,1.0,600,10.0,10,45
378.549864614954,density,12,20290704,72,30.0,4,0,397.4773578457017,1.05,9,1,0.022222222222222223,6,0.8995897636257082,0,0.022222222222222223,0.8,0.0,2,0.2,595.8666666666667,595.8666666666667,gauss_markov,3.371907089390524,10,600.0,600.0,600.0,600.0,600.0,600.0,uniform_random,singlehop,False,20290704,20301901,397.4773578457017,1.05,1.0,600,10.0,10,45
378.549864614954,density,12,20290704,72,30.0,4,0,397.4773578457017,1.05,8,2,0.044444444444444446,6,0.8975310933729348,0,0.044444444444444446,0.6,0.0,2,0.2,598.9111111111112,598.9111111111112,gauss_markov,3.371907089390524,10,600.0,600.0,600.0,600.0,600.0,600.0,rl_no_isac,singlehop,False,20290704,20296402,397.4773578457017,1.05,1.0,600,10.0,10,45
378.549864614954,density,12,20290704,72,30.0,4,0,397.4773578457017,1.05,6,4,0.08888888888888889,6,0.9014492753623189,0,0.08888888888888889,0.3,0.0,3,0.3,569.8666666666667,569.8666666666667,gauss_markov,3.371907089390524,10,600.0,600.0,600.0,600.0,600.0,600.0,improved_rl_no_isac,singlehop,False,20290704,20310583,397.4773578457017,1.05,1.0,600,10.0,10,45
378.549864614954,density,12,20290704,72,30.0,4,1999,397.4773578457017,1.05,1,44,0.9777777777777777,6,0.42502172024326673,0,0.9777777777777777,0.0,8.000000000000002,10,1.0,77.62222222222222,77.62222222222222,gauss_markov,3.371907089390524,10,135.00000000000006,135.00000000000006,401.7999999999999,401.7999999999999,545.4400000000003,545.4400000000003,improved_rl_isac,singlehop,False,20290704,20304926,397.4773578457017,1.05,1.0,600,10.0,10,45
476.9429428632349,density,120,20290704,7200,3.0,5,0,500.79009000639667,1.05,20,0,0.0,60,0.9968333333333333,0,0.0,1.0,0.0,1,0.05,600.0,600.0,gauss_markov,3.159618391172253,20,600.0,600.0,600.0,600.0,600.0,600.0,skyorbs_like_skip_scan,singlehop,False,20290704,20317340,500.79009000639667,1.05,1.0,600,10.0,10,190
476.9429428632349,density,120,20290704,7200,3.0,5,0,500.79009000639667,1.05,20,0,0.0,60,0.9979433943786113,0,0.0,1.0,0.0,1,0.05,600.0,600.0,gauss_markov,3.159618391172253,20,600.0,600.0,600.0,600.0,600.0,600.0,uniform_random,singlehop,False,20290704,20301901,500.79009000639667,1.05,1.0,600,10.0,10,190
476.9429428632349,density,120,20290704,7200,3.0,5,0,500.79009000639667,1.05,20,0,0.0,60,0.9980492336274965,0,0.0,1.0,0.0,1,0.05,600.0,600.0,gauss_markov,3.159618391172253,20,600.0,600.0,600.0,600.0,600.0,600.0,rl_no_isac,singlehop,False,20290704,20296402,500.79009000639667,1.05,1.0,600,10.0,10,190
476.9429428632349,density,120,20290704,7200,3.0,5,0,500.79009000639667,1.05,20,0,0.0,60,0.9984688669615516,0,0.0,1.0,0.0,1,0.05,600.0,600.0,gauss_markov,3.159618391172253,20,600.0,600.0,600.0,600.0,600.0,600.0,improved_rl_no_isac,singlehop,False,20290704,20310583,500.79009000639667,1.05,1.0,600,10.0,10,190
476.9429428632349,density,120,20290704,7200,3.0,5,0,500.79009000639667,1.05,19,1,0.005263157894736842,60,0.9907407407407407,0,0.005263157894736842,0.9,0.0,2,0.1,598.5473684210526,598.5473684210526,gauss_markov,3.159618391172253,20,600.0,600.0,600.0,600.0,600.0,600.0,improved_rl_isac,singlehop,False,20290704,20304926,500.79009000639667,1.05,1.0,600,10.0,10,190
476.9429428632349,density,72,20290704,2592,5.0,6,0,500.79009000639667,1.05,20,0,0.0,36,0.9919166666666667,0,0.0,1.0,0.0,1,0.05,600.0,600.0,gauss_markov,3.159618391172253,20,600.0,600.0,600.0,600.0,600.0,600.0,skyorbs_like_skip_scan,singlehop,False,20290704,20317340,500.79009000639667,1.05,1.0,600,10.0,10,190
476.9429428632349,density,72,20290704,2592,5.0,6,0,500.79009000639667,1.05,20,0,0.0,36,0.9920673783175007,0,0.0,1.0,0.0,1,0.05,600.0,600.0,gauss_markov,3.159618391172253,20,600.0,600.0,600.0,600.0,600.0,600.0,uniform_random,singlehop,False,20290704,20301901,500.79009000639667,1.05,1.0,600,10.0,10,190
476.9429428632349,density,72,20290704,2592,5.0,6,0,500.79009000639667,1.05,20,0,0.0,36,0.991546679052485,0,0.0,1.0,0.0,1,0.05,600.0,600.0,gauss_markov,3.159618391172253,20,600.0,600.0,600.0,600.0,600.0,600.0,rl_no_isac,singlehop,False,20290704,20296402,500.79009000639667,1.05,1.0,600,10.0,10,190
476.9429428632349,density,72,20290704,2592,5.0,6,0,500.79009000639667,1.05,20,0,0.0,36,0.9918339571282749,0,0.0,1.0,0.0,1,0.05,600.0,600.0,gauss_markov,3.159618391172253,20,600.0,600.0,600.0,600.0,600.0,600.0,improved_rl_no_isac,singlehop,False,20290704,20310583,500.79009000639667,1.05,1.0,600,10.0,10,190
476.9429428632349,density,72,20290704,2592,5.0,6,0,500.79009000639667,1.05,5,16,0.08421052631578947,36,0.9616591738060905,0,0.08421052631578947,0.1,-1.814795386335715e-16,13,0.65,566.9526315789474,566.9526315789474,gauss_markov,3.159618391172253,20,600.0,600.0,600.0,600.0,600.0,600.0,improved_rl_isac,singlehop,False,20290704,20304926,500.79009000639667,1.05,1.0,600,10.0,10,190
476.9429428632349,density,36,20290704,648,10.0,7,0,500.79009000639667,1.05,20,0,0.0,18,0.9731666666666666,0,0.0,1.0,0.0,1,0.05,600.0,600.0,gauss_markov,3.159618391172253,20,600.0,600.0,600.0,600.0,600.0,600.0,skyorbs_like_skip_scan,singlehop,False,20290704,20317340,500.79009000639667,1.05,1.0,600,10.0,10,190
476.9429428632349,density,36,20290704,648,10.0,7,0,500.79009000639667,1.05,20,0,0.0,18,0.9751248653412986,0,0.0,1.0,0.0,1,0.05,600.0,600.0,gauss_markov,3.159618391172253,20,600.0,600.0,600.0,600.0,600.0,600.0,uniform_random,singlehop,False,20290704,20301901,500.79009000639667,1.05,1.0,600,10.0,10,190
476.9429428632349,density,36,20290704,648,10.0,7,0,500.79009000639667,1.05,20,0,0.0,18,0.9735253135160241,0,0.0,1.0,0.0,1,0.05,600.0,600.0,gauss_markov,3.159618391172253,20,600.0,600.0,600.0,600.0,600.0,600.0,rl_no_isac,singlehop,False,20290704,20296402,500.79009000639667,1.05,1.0,600,10.0,10,190
476.9429428632349,density,36,20290704,648,10.0,7,0,500.79009000639667,1.05,20,0,0.0,18,0.9752466825450834,0,0.0,1.0,0.0,1,0.05,600.0,600.0,gauss_markov,3.159618391172253,20,600.0,600.0,600.0,600.0,600.0,600.0,improved_rl_no_isac,singlehop,False,20290704,20310583,500.79009000639667,1.05,1.0,600,10.0,10,190
476.9429428632349,density,36,20290704,648,10.0,7,80,500.79009000639667,1.05,1,112,0.5894736842105263,18,0.799965451718777,0,0.5894736842105263,0.0,6.347547037576822,20,1.0,385.7368421052632,385.7368421052632,gauss_markov,3.159618391172253,20,600.0,600.0,600.0,600.0,600.0,600.0,improved_rl_isac,singlehop,False,20290704,20304926,500.79009000639667,1.05,1.0,600,10.0,10,190
476.9429428632349,density,24,20290704,288,15.0,8,0,500.79009000639667,1.05,20,0,0.0,12,0.9464166666666667,0,0.0,1.0,0.0,1,0.05,600.0,600.0,gauss_markov,3.159618391172253,20,600.0,600.0,600.0,600.0,600.0,600.0,skyorbs_like_skip_scan,singlehop,False,20290704,20317340,500.79009000639667,1.05,1.0,600,10.0,10,190
476.9429428632349,density,24,20290704,288,15.0,8,0,500.79009000639667,1.05,20,0,0.0,12,0.9489765938693566,0,0.0,1.0,0.0,1,0.05,600.0,600.0,gauss_markov,3.159618391172253,20,600.0,600.0,600.0,600.0,600.0,600.0,uniform_random,singlehop,False,20290704,20301901,500.79009000639667,1.05,1.0,600,10.0,10,190
476.9429428632349,density,24,20290704,288,15.0,8,0,500.79009000639667,1.05,20,0,0.0,12,0.9474222015791919,0,0.0,1.0,0.0,1,0.05,600.0,600.0,gauss_markov,3.159618391172253,20,600.0,600.0,600.0,600.0,600.0,600.0,rl_no_isac,singlehop,False,20290704,20296402,500.79009000639667,1.05,1.0,600,10.0,10,190
476.9429428632349,density,24,20290704,288,15.0,8,0,500.79009000639667,1.05,20,0,0.0,12,0.9473460360666893,0,0.0,1.0,0.0,1,0.05,600.0,600.0,gauss_markov,3.159618391172253,20,600.0,600.0,600.0,600.0,600.0,600.0,improved_rl_no_isac,singlehop,False,20290704,20310583,500.79009000639667,1.05,1.0,600,10.0,10,190
476.9429428632349,density,24,20290704,288,15.0,8,839,500.79009000639667,1.05,1,160,0.8421052631578947,12,0.590995506394746,0,0.8421052631578947,0.0,12.511506070015274,20,1.0,237.39473684210526,237.39473684210526,gauss_markov,3.159618391172253,20,600.0,600.0,600.0,600.0,600.0,600.0,improved_rl_isac,singlehop,False,20290704,20304926,500.79009000639667,1.05,1.0,600,10.0,10,190
476.9429428632349,density,12,20290704,72,30.0,9,0,500.79009000639667,1.05,12,8,0.042105263157894736,6,0.8448333333333333,0,0.042105263157894736,0.4,-1.4094545834095038e-16,4,0.2,588.9368421052632,588.9368421052632,gauss_markov,3.159618391172253,20,600.0,600.0,600.0,600.0,600.0,600.0,skyorbs_like_skip_scan,singlehop,False,20290704,20317340,500.79009000639667,1.05,1.0,600,10.0,10,190
476.9429428632349,density,12,20290704,72,30.0,9,0,500.79009000639667,1.05,12,8,0.042105263157894736,6,0.8468318480070512,0,0.042105263157894736,0.45,-1.8880492172881814e-16,6,0.3,588.9157894736842,588.9157894736842,gauss_markov,3.159618391172253,20,600.0,600.0,600.0,600.0,600.0,600.0,uniform_random,singlehop,False,20290704,20301901,500.79009000639667,1.05,1.0,600,10.0,10,190
476.9429428632349,density,12,20290704,72,30.0,9,0,500.79009000639667,1.05,15,5,0.02631578947368421,6,0.8523920111472364,0,0.02631578947368421,0.6,-2.1362427361697873e-16,4,0.2,589.4684210526316,589.4684210526316,gauss_markov,3.159618391172253,20,600.0,600.0,600.0,600.0,600.0,600.0,rl_no_isac,singlehop,False,20290704,20296402,500.79009000639667,1.05,1.0,600,10.0,10,190
476.9429428632349,density,12,20290704,72,30.0,9,0,500.79009000639667,1.05,14,6,0.031578947368421054,6,0.8444710305930611,0,0.031578947368421054,0.6,-1.2279488863268901e-16,6,0.3,588.5368421052632,588.5368421052632,gauss_markov,3.159618391172253,20,600.0,600.0,600.0,600.0,600.0,600.0,improved_rl_no_isac,singlehop,False,20290704,20310583,500.79009000639667,1.05,1.0,600,10.0,10,190
476.9429428632349,density,12,20290704,72,30.0,9,7831,500.79009000639667,1.05,1,179,0.9421052631578948,6,0.30202913631633715,0,0.9421052631578948,0.0,16.58578643762691,20,1.0,138.08947368421053,138.08947368421053,gauss_markov,3.159618391172253,20,421.89999999999975,421.89999999999975,600.0,600.0,600.0,600.0,improved_rl_isac,singlehop,False,20290704,20304926,500.79009000639667,1.05,1.0,600,10.0,10,190
647.3111631092913,density,120,20290704,7200,3.0,10,0,679.6767212647559,1.05,50,0,0.0,60,0.9934666666666667,0,0.0,1.0,0.0,1,0.02,600.0,600.0,gauss_markov,4.1164257530559025,50,600.0,600.0,600.0,600.0,600.0,600.0,skyorbs_like_skip_scan,singlehop,False,20290704,20317340,679.6767212647559,1.05,1.0,600,10.0,10,1225
647.3111631092913,density,120,20290704,7200,3.0,10,0,679.6767212647559,1.05,50,0,0.0,60,0.9929406227939446,0,0.0,1.0,0.0,1,0.02,600.0,600.0,gauss_markov,4.1164257530559025,50,600.0,600.0,600.0,600.0,600.0,600.0,uniform_random,singlehop,False,20290704,20301901,679.6767212647559,1.05,1.0,600,10.0,10,1225
647.3111631092913,density,120,20290704,7200,3.0,10,0,679.6767212647559,1.05,50,0,0.0,60,0.9929974064468322,0,0.0,1.0,0.0,1,0.02,600.0,600.0,gauss_markov,4.1164257530559025,50,600.0,600.0,600.0,600.0,600.0,600.0,rl_no_isac,singlehop,False,20290704,20296402,679.6767212647559,1.05,1.0,600,10.0,10,1225
647.3111631092913,density,120,20290704,7200,3.0,10,0,679.6767212647559,1.05,50,0,0.0,60,0.9934313525287591,0,0.0,1.0,0.0,1,0.02,600.0,600.0,gauss_markov,4.1164257530559025,50,600.0,600.0,600.0,600.0,600.0,600.0,improved_rl_no_isac,singlehop,False,20290704,20310583,679.6767212647559,1.05,1.0,600,10.0,10,1225
647.3111631092913,density,120,20290704,7200,3.0,10,0,679.6767212647559,1.05,40,10,0.00816326530612245,60,0.9702429149797571,0,0.00816326530612245,0.64,0.0,3,0.06,597.2138775510205,597.2138775510205,gauss_markov,4.1164257530559025,50,600.0,600.0,600.0,600.0,600.0,600.0,improved_rl_isac,singlehop,False,20290704,20304926,679.6767212647559,1.05,1.0,600,10.0,10,1225
647.3111631092913,density,72,20290704,2592,5.0,11,0,679.6767212647559,1.05,50,0,0.0,36,0.9835,0,0.0,1.0,0.0,1,0.02,600.0,600.0,gauss_markov,4.1164257530559025,50,600.0,600.0,600.0,600.0,600.0,600.0,skyorbs_like_skip_scan,singlehop,False,20290704,20317340,679.6767212647559,1.05,1.0,600,10.0,10,1225
647.3111631092913,density,72,20290704,2592,5.0,11,0,679.6767212647559,1.05,50,0,0.0,36,0.9819985881245588,0,0.0,1.0,0.0,1,0.02,600.0,600.0,gauss_markov,4.1164257530559025,50,600.0,600.0,600.0,600.0,600.0,600.0,uniform_random,singlehop,False,20290704,20301901,679.6767212647559,1.05,1.0,600,10.0,10,1225
647.3111631092913,density,72,20290704,2592,5.0,11,0,679.6767212647559,1.05,50,0,0.0,36,0.980844757317525,0,0.0,1.0,0.0,1,0.02,600.0,600.0,gauss_markov,4.1164257530559025,50,600.0,600.0,600.0,600.0,600.0,600.0,rl_no_isac,singlehop,False,20290704,20296402,679.6767212647559,1.05,1.0,600,10.0,10,1225
647.3111631092913,density,72,20290704,2592,5.0,11,0,679.6767212647559,1.05,50,0,0.0,36,0.9821999863862229,0,0.0,1.0,0.0,1,0.02,600.0,600.0,gauss_markov,4.1164257530559025,50,600.0,600.0,600.0,600.0,600.0,600.0,improved_rl_no_isac,singlehop,False,20290704,20310583,679.6767212647559,1.05,1.0,600,10.0,10,1225
647.3111631092913,density,72,20290704,2592,5.0,11,4,679.6767212647559,1.05,3,119,0.09714285714285714,36,0.9002942585369191,0,0.09714285714285714,0.04,-1.836222734135928e-18,48,0.96,571.1232653061224,571.1232653061224,gauss_markov,4.1164257530559025,50,600.0,600.0,600.0,600.0,600.0,600.0,improved_rl_isac,singlehop,False,20290704,20304926,679.6767212647559,1.05,1.0,600,10.0,10,1225
647.3111631092913,density,36,20290704,648,10.0,12,0,679.6767212647559,1.05,49,1,0.0008163265306122449,18,0.939,0,0.0008163265306122449,0.96,0.0,2,0.04,599.7093877551021,599.7093877551021,gauss_markov,4.1164257530559025,50,600.0,600.0,600.0,600.0,600.0,600.0,skyorbs_like_skip_scan,singlehop,False,20290704,20317340,679.6767212647559,1.05,1.0,600,10.0,10,1225
647.3111631092913,density,36,20290704,648,10.0,12,0,679.6767212647559,1.05,50,0,0.0,18,0.9398776374617617,0,0.0,1.0,0.0,1,0.02,600.0,600.0,gauss_markov,4.1164257530559025,50,600.0,600.0,600.0,600.0,600.0,600.0,uniform_random,singlehop,False,20290704,20301901,679.6767212647559,1.05,1.0,600,10.0,10,1225
647.3111631092913,density,36,20290704,648,10.0,12,0,679.6767212647559,1.05,50,0,0.0,18,0.9417562060022231,0,0.0,1.0,0.0,1,0.02,600.0,600.0,gauss_markov,4.1164257530559025,50,600.0,600.0,600.0,600.0,600.0,600.0,rl_no_isac,singlehop,False,20290704,20296402,679.6767212647559,1.05,1.0,600,10.0,10,1225
647.3111631092913,density,36,20290704,648,10.0,12,0,679.6767212647559,1.05,50,0,0.0,18,0.938908175073174,0,0.0,1.0,0.0,1,0.02,600.0,600.0,gauss_markov,4.1164257530559025,50,600.0,600.0,600.0,600.0,600.0,600.0,improved_rl_no_isac,singlehop,False,20290704,20310583,679.6767212647559,1.05,1.0,600,10.0,10,1225
647.3111631092913,density,36,20290704,648,10.0,12,283,679.6767212647559,1.05,1,570,0.46530612244897956,18,0.6274754189170475,0,0.46530612244897956,0.0,10.324496649931264,50,1.0,429.83591836734695,429.83591836734695,gauss_markov,4.1164257530559025,50,600.0,600.0,600.0,600.0,600.0,600.0,improved_rl_isac,singlehop,False,20290704,20304926,679.6767212647559,1.05,1.0,600,10.0,10,1225
647.3111631092913,density,24,20290704,288,15.0,13,0,679.6767212647559,1.05,47,3,0.0024489795918367346,12,0.8895333333333333,0,0.0024489795918367346,0.88,0.0,2,0.04,599.164081632653,599.164081632653,gauss_markov,4.1164257530559025,50,600.0,600.0,600.0,600.0,600.0,600.0,skyorbs_like_skip_scan,singlehop,False,20290704,20317340,679.6767212647559,1.05,1.0,600,10.0,10,1225
647.3111631092913,density,24,20290704,288,15.0,13,2,679.6767212647559,1.05,47,3,0.0024489795918367346,12,0.889599184249745,0,0.0024489795918367346,0.88,0.0,2,0.04,599.3942857142857,599.3942857142857,gauss_markov,4.1164257530559025,50,600.0,600.0,600.0,600.0,600.0,600.0,uniform_random,singlehop,False,20290704,20301901,679.6767212647559,1.05,1.0,600,10.0,10,1225
647.3111631092913,density,24,20290704,288,15.0,13,0,679.6767212647559,1.05,47,3,0.0024489795918367346,12,0.8917747313819934,0,0.0024489795918367346,0.88,0.0,2,0.04,599.2383673469387,599.2383673469387,gauss_markov,4.1164257530559025,50,600.0,600.0,600.0,600.0,600.0,600.0,rl_no_isac,singlehop,False,20290704,20296402,679.6767212647559,1.05,1.0,600,10.0,10,1225
647.3111631092913,density,24,20290704,288,15.0,13,0,679.6767212647559,1.05,47,3,0.0024489795918367346,12,0.8903950953678474,0,0.0024489795918367346,0.88,0.0,2,0.04,599.1665306122449,599.1665306122449,gauss_markov,4.1164257530559025,50,600.0,600.0,600.0,600.0,600.0,600.0,improved_rl_no_isac,singlehop,False,20290704,20310583,679.6767212647559,1.05,1.0,600,10.0,10,1225
647.3111631092913,density,24,20290704,288,15.0,13,2636,679.6767212647559,1.05,1,820,0.6693877551020408,12,0.4256667821267752,0,0.6693877551020408,0.0,23.48132581708542,50,1.0,340.0342857142857,340.0342857142857,gauss_markov,4.1164257530559025,50,600.0,600.0,600.0,600.0,600.0,600.0,improved_rl_isac,singlehop,False,20290704,20304926,679.6767212647559,1.05,1.0,600,10.0,10,1225
647.3111631092913,density,12,20290704,72,30.0,14,2,679.6767212647559,1.05,4,71,0.05795918367346939,6,0.7491,0,0.05795918367346939,0.06,-1.0204527257135377e-15,47,0.94,581.3591836734694,581.3591836734694,gauss_markov,4.1164257530559025,50,600.0,600.0,600.0,600.0,600.0,600.0,skyorbs_like_skip_scan,singlehop,False,20290704,20317340,679.6767212647559,1.05,1.0,600,10.0,10,1225
