access_gate_aggressive_count,access_gate_aggressive_ratio,access_gate_backoff_count,access_gate_backoff_ratio,access_gate_normal_count,access_gate_normal_ratio,ack_decode_failures,active_actions,active_discovered_edges,algorithm,beam_candidate_count_mean_active,beam_score_gap_mean_active,beam_selected_score_mean_active,beam_top1_rate_active,beam_top3_rate_active,collision_count,discovered_edges,discovery_rate,empty_scan_ratio,env_protocol,episode,episode_cumulative_reward,forward_decode_failures,handshake_attempts,handshake_successes,idle_actions,interference_limited_failures,knowledge_lambda2,lambda2,lcc_ratio,mean_handshake_sinr_db,new_edges_count,phy_outage_failures,positive_reward_agents,reciprocal_actor_pair_count,reciprocal_report_pair_count,reciprocal_scheduled_pair_count,rendezvous_beam_hit_count,rendezvous_beam_hit_rate,rendezvous_joint_action_count,rendezvous_joint_action_rate,rendezvous_mode_match_count,rendezvous_mode_match_rate,rendezvous_observation_agent_count,reward_max_agent,reward_mean,reward_min_agent,reward_std_across_agents,reward_sum,rx_actions,scan_actions,seed,sense_actions,slot,training_step,true_edges,tx_actions
0,0.0,0,0.0,210,1.0,0,10,1,isac_mappo,11.2,0.7218428939580918,0.2781571060419082,0.0,0.2,0,1,0.0222222222222222,0.6952380952380952,improved_rl_isac_tables,0,5.039965981384739,0,1,1,0,0,0.0,0.0,0.2,5.111364270802403,0,0,1,0,3,0,0,0.0,0,0.0,0,0.0,1,0.0104999998584389,-0.0011500001419335,-0.003000000026077,0.0039118411950767,-0.0115000009536743,108,210,23260800,0,20,21,45,102
0,0.0,0,0.0,220,1.0,0,10,1,isac_mappo,11.7,0.5100140780210495,0.4899859219789505,0.2,0.4,0,1,0.0222222222222222,0.6863636363636364,improved_rl_isac_tables,0,5.053465980803594,0,1,1,0,0,0.0,0.0,0.2,5.111364270802403,0,0,3,0,3,0,1,0.5,0,0.0,1,0.5,2,0.0104999998584389,0.0013499999186024,-0.003000000026077,0.0060043735429644,0.0134999994188547,111,220,23260800,0,21,22,45,109
0,0.0,0,0.0,230,1.0,0,10,1,isac_mappo,11.3,0.6311028838157654,0.3688971161842346,0.2,0.4,0,1,0.0222222222222222,0.6782608695652174,improved_rl_isac_tables,0,5.081465977942571,0,1,1,0,0,0.0,0.0,0.2,5.111364270802403,0,0,4,0,3,0,0,0.0,0,0.0,0,0.0,1,0.0104999998584389,0.0027999996673315,-0.003000000026077,0.0062976186163723,0.027999997138977,115,230,23260800,0,22,23,45,115
0,0.0,0,0.0,240,1.0,0,10,1,isac_mappo,11.1,0.6713559418683872,0.3286440581316128,0.1,0.3,0,1,0.0222222222222222,0.6916666666666667,improved_rl_isac_tables,0,5.0534659752156585,0,1,1,0,0,0.0,0.0,0.2,5.111364270802403,0,0,0,0,4,0,0,0.0,0,0.0,1,1.0,1,-0.0020000000949949,-0.0028000003658235,-0.003000000026077,0.0003999999607913,-0.0280000027269125,117,240,23260800,0,23,24,45,123
0,0.0,0,0.0,250,1.0,0,10,1,isac_mappo,11.3,0.5368798308074474,0.4631201691925525,0.3,0.5,0,1,0.0222222222222222,0.696,improved_rl_isac_tables,0,5.05546597391367,0,1,1,0,0,0.0,0.0,0.2,5.111364270802403,0,0,2,0,4,0,0,0.0,0,0.0,0,0.0,1,0.0104999998584389,0.0001999998639803,-0.003000000026077,0.0051681715995073,0.001999998698011,122,250,23260800,0,24,25,45,128
0,0.0,0,0.0,260,1.0,0,10,1,isac_mappo,10.8,0.6961709015886299,0.30382909841137,0.0,0.2,0,1,0.0222222222222222,0.6961538461538461,improved_rl_isac_tables,0,5.056465972680599,0,1,1,0,0,0.0,0.0,0.2,5.111364270802403,0,0,2,0,4,0,0,0.0,0,0.0,2,1.0,2,0.0104999998584389,9.999987378250808e-05,-0.003000000026077,0.0052191955037415,0.0009999987669289,126,260,23260800,0,25,26,45,134
0,0.0,0,0.0,270,1.0,0,10,1,isac_mappo,10.8,0.7218392424285411,0.2781607575714588,0.0,0.4,0,1,0.0222222222222222,0.6962962962962963,improved_rl_isac_tables,0,5.056465971283615,0,1,1,0,0,0.0,0.0,0.2,5.111364270802403,0,0,2,0,4,0,0,0.0,0,0.0,0,0.0,0,0.0104999998584389,-1.3969839174343687e-10,-0.003000000026077,0.0052678268402814,-1.3969838619232178e-09,129,270,23260800,0,26,27,45,141
0,0.0,0,0.0,280,1.0,0,10,1,isac_mappo,10.8,0.5470515195658663,0.4529484804341336,0.2,0.5,0,1,0.0222222222222222,0.7,improved_rl_isac_tables,0,5.033465969376266,0,1,1,0,0,0.0,0.0,0.2,5.111364270802403,0,0,0,0,3,0,0,0.0,0,0.0,2,0.6666666666666666,3,-0.0020000000949949,-0.0023000002838671,-0.003000000026077,0.000458257534774,-0.0230000019073486,136,280,23260800,0,27,28,45,144
0,0.0,0,0.0,290,1.0,0,10,1,isac_mappo,10.4,0.6579722821712494,0.3420277178287506,0.1,0.4,0,1,0.0222222222222222,0.6931034482758621,improved_rl_isac_tables,0,5.035465968074277,0,1,1,0,0,0.0,0.0,0.2,5.111364270802403,0,0,2,0,3,0,0,0.0,0,0.0,0,0.0,0,0.0104999998584389,0.0001999998639803,-0.003000000026077,0.0051681715995073,0.001999998698011,141,290,23260800,0,28,29,45,149
0,0.0,0,0.0,300,1.0,0,10,1,isac_mappo,9.2,0.6699241753784009,0.3300758246215992,0.0,0.4,0,1,0.0222222222222222,0.6966666666666667,improved_rl_isac_tables,0,5.038465965772048,0,1,1,0,0,0.0,0.0,0.2,5.111364270802403,0,0,2,0,3,0,0,0.0,0,0.0,1,1.0,1,0.0104999998584389,0.0002999997814185,-0.003000000026077,0.0051146848127245,0.0029999976977705,147,300,23260800,0,29,30,45,153
