collision_count_mean,collision_count_std,discovery_rate_mean,discovery_rate_std,empty_scan_ratio_mean,empty_scan_ratio_std,idle_actions_mean,idle_actions_std,lambda2_mean,lambda2_std,lcc_ratio_mean,lcc_ratio_std,marl_trained,mean_delay_censored_mean,mean_delay_censored_std,method_family,method_label,n_episodes,node_count,p95_delay_censored_mean,p95_delay_censored_std,piggyback_sense_actions_mean,piggyback_sense_actions_std,protocol,rf_chains,rx_actions_mean,rx_actions_std,sense_actions_mean,sense_actions_std,sensing_observations_mean,sensing_observations_std,tx_actions_mean,tx_actions_std
0.0,0.0,0.06222222222222222,0.035555555555555556,0.7584384909686503,0.03983604675343436,23.8,6.11228271597445,-1.3816864251466665e-17,2.3727836909262704e-17,0.38,0.16,0,194.05777777777777,4.124257658605711,common_env_action_policy,Budgeted ISAC rule,5,10,200.0,0.0,533.2,13.644046320648432,budgeted_collision_aware_isac,1,1443.0,12.649110640673518,0.0,0.0,4629.0,56.7626637852735,533.2,13.644046320648432
0.4,0.8,0.4711111111111111,0.025915341754867996,0.3371079947072168,0.024783783173753435,266.4,13.720058308913996,1.7070933912306876,0.20496199033969284,1.0,0.0,1,153.8,5.539122362180666,trained_marl,"MARL + Wang ISAC tables, discovery-first",5,10,200.0,0.0,934.6,19.622436138257655,marl_wang_isac_tables_discovery_first,1,799.0,16.112107248898266,0.0,0.0,7930.8,165.567388093187,934.6,19.622436138257655
0.0,0.0,0.0,0.0,0.9272,0.002541653005427784,0.0,0.0,0.0,0.0,0.1,0.0,0,200.0,0.0,common_env_action_policy,Uniform TX/RX/IDLE random,5,10,200.0,0.0,991.4,27.339348931530903,uniform_trx_idle_random,1,1008.6,27.339348931530903,0.0,0.0,8064.6,249.39655170029917,991.4,27.339348931530903
0.0,0.0,0.09777777777777777,0.017777777777777774,0.8174,0.009723168207945372,0.0,0.0,0.0,0.0,0.44,0.08,0,185.54222222222222,4.016474714946244,common_env_action_policy,Wang sensing-table action policy,5,10,200.0,0.0,988.4,9.264987857520376,wang2025_isac_tables,1,1011.6,9.264987857520376,0.0,0.0,8543.4,81.41891672087021,988.4,9.264987857520376
