protocol,slot,sample_count,true_edges_n,true_edges_mean,true_edges_std,true_edges_median,true_edges_min,true_edges_max,true_edges_ci95,true_edges_seen_n,true_edges_seen_mean,true_edges_seen_std,true_edges_seen_median,true_edges_seen_min,true_edges_seen_max,true_edges_seen_ci95,discovered_edges_n,discovered_edges_mean,discovered_edges_std,discovered_edges_median,discovered_edges_min,discovered_edges_max,discovered_edges_ci95,new_edges_n,new_edges_mean,new_edges_std,new_edges_median,new_edges_min,new_edges_max,new_edges_ci95,empty_scan_ratio_n,empty_scan_ratio_mean,empty_scan_ratio_std,empty_scan_ratio_median,empty_scan_ratio_min,empty_scan_ratio_max,empty_scan_ratio_ci95,collision_count_n,collision_count_mean,collision_count_std,collision_count_median,collision_count_min,collision_count_max,collision_count_ci95,lcc_ratio_n,lcc_ratio_mean,lcc_ratio_std,lcc_ratio_median,lcc_ratio_min,lcc_ratio_max,lcc_ratio_ci95,lambda2_n,lambda2_mean,lambda2_std,lambda2_median,lambda2_min,lambda2_max,lambda2_ci95
improved_rl_isac,0,20,20,42.1,6.84336,41,32,55,2.99923,20,42.1,6.84336,41,32,55,2.99923,20,0.45,0.759155,0,0,2,0.332714,20,0.45,0.759155,0,0,2,0.332714,20,0.458333,0.190221,0.416667,0.166667,0.916667,0.0833682,20,0,0,0,0,0,0,20,0.1125,0.0489286,0.0833333,0.0833333,0.25,0.0214439,20,0,0,0,0,0,0
improved_rl_isac,1,20,20,42.3,6.8372,41.5,32,55,2.99654,20,42.3,6.8372,41.5,32,55,2.99654,20,0.95,0.944513,1,0,3,0.413951,20,0.5,0.82717,0,0,3,0.362523,20,0.39846,0.116746,0.395833,0.208333,0.583333,0.0511662,20,0.2,0.615587,0,0,2,0.269793,20,0.141667,0.0547456,0.166667,0.0833333,0.25,0.0239933,20,0,0,0,0,0,0
improved_rl_isac,2,20,20,42.4,6.91604,42,32,55,3.03109,20,42.4,6.91604,42,32,55,3.03109,20,1.55,1.05006,1.5,0,4,0.46021,20,0.6,0.680557,0.5,0,2,0.298267,20,0.363333,0.115348,0.347222,0.194444,0.611111,0.0505533,20,0.6,1.14248,0,0,4,0.500714,20,0.175,0.0598487,0.166667,0.0833333,0.333333,0.0262299,20,0,0,0,0,0,0
improved_rl_isac,3,20,20,42.35,6.94546,41.5,32,55,3.04398,20,42.45,6.91661,42,32,55,3.03134,20,2.15,1.22582,2,0,4,0.537239,20,0.6,0.502625,1,0,1,0.220285,20,0.323889,0.0908926,0.333333,0.1875,0.5,0.0398354,20,1,1.52177,0,0,4,0.666946,20,0.2,0.0783604,0.166667,0.0833333,0.416667,0.034343,20,-1.11022e-17,4.96507e-17,0,-2.22045e-16,0,2.17604e-17
improved_rl_isac,4,20,20,42.35,6.89222,41.5,32,55,3.02065,20,42.5,6.86333,42,32,55,3.00799,20,2.75,1.16416,3,0,5,0.510215,20,0.6,0.680557,0.5,0,2,0.298267,20,0.300215,0.0775017,0.294068,0.183333,0.482759,0.0339666,20,1.5,2.01311,0,0,7,0.882287,20,0.2125,0.0739201,0.166667,0.0833333,0.416667,0.0323969,20,-3.35239e-18,1.49923e-17,0,-6.70478e-17,0,6.57068e-18
improved_rl_isac,5,20,20,42.3,6.80634,41.5,32,55,2.98301,20,42.5,6.86333,42,32,55,3.00799,20,3.7,1.8666,4,0,8,0.818075,20,0.95,0.998683,1,0,3,0.437692,20,0.279169,0.0687627,0.267606,0.180556,0.42029,0.0301366,20,1.5,2.01311,0,0,7,0.882287,20,0.291667,0.131066,0.25,0.0833333,0.666667,0.0574423,20,-3.60283e-17,8.24523e-17,0,-2.82014e-16,0,3.61363e-17
improved_rl_isac,6,20,20,42.4,6.81639,41.5,32,55,2.98741,20,42.6,6.87023,42.5,32,55,3.01101,20,4.7,2.29645,4.5,0,8,1.00646,20,1,1.1698,1,0,3,0.512685,20,0.262516,0.0615075,0.251506,0.166667,0.37037,0.0269569,20,1.7,1.94936,2,0,7,0.854344,20,0.341667,0.14784,0.333333,0.0833333,0.666667,0.0647938,20,-3.9123e-17,7.88339e-17,0,-2.64407e-16,0,3.45505e-17
improved_rl_isac,7,20,20,42.4,6.81639,41.5,32,55,2.98741,20,42.6,6.87023,42.5,32,55,3.01101,20,5.75,2.48945,5.5,1,10,1.09105,20,1.05,0.998683,1,0,4,0.437692,20,0.259781,0.0554717,0.256524,0.178947,0.354839,0.0243115,20,1.9,1.97084,2,0,7,0.863759,20,0.4,0.149561,0.416667,0.166667,0.666667,0.0655479,20,-8.26574e-17,1.36187e-16,0,-4.99593e-16,0,5.96865e-17
improved_rl_isac,8,20,20,42.3,6.69721,41,32,55,2.93518,20,42.65,6.87693,42.5,32,55,3.01395,20,6.5,2.56495,6,2,10,1.12414,20,0.75,0.786398,1,0,2,0.344654,20,0.256885,0.0544139,0.261705,0.175926,0.37037,0.023848,20,1.9,1.97084,2,0,7,0.863759,20,0.470833,0.216759,0.416667,0.166667,0.833333,0.094999,20,-4.16651e-17,1.01423e-16,0,-2.64407e-16,1.19703e-16,4.44506e-17
improved_rl_isac,9,20,20,42.4,6.57267,41,33,55,2.8806,20,42.75,6.75024,42.5,33,55,2.95842,20,7.7,2.67739,7.5,3,12,1.17342,20,1.2,0.833509,1,0,3,0.365301,20,0.249628,0.0554648,0.256303,0.159664,0.366667,0.0243085,20,2.1,2.07491,2,0,7,0.909371,20,0.566667,0.231951,0.541667,0.25,0.916667,0.101657,20,-4.98159e-17,1.69774e-16,-3.09858e-17,-2.97226e-16,4.16147e-16,7.44066e-17
improved_rl_isac,10,20,20,42.35,6.63543,41,32,55,2.90811,20,42.8,6.67754,42.5,33,55,2.92656,20,8.75,2.88143,9,4,14,1.26284,20,1.05,0.944513,1,0,3,0.413951,20,0.238365,0.0563476,0.236431,0.145038,0.363636,0.0246954,20,3.05,2.64525,2,0,9,1.15933,20,0.633333,0.223607,0.625,0.25,0.916667,0.098,20,-4.46732e-17,2.05832e-16,0,-6.00012e-16,3.95534e-16,9.02098e-17
improved_rl_isac,11,20,20,42.4,6.66807,41.5,32,55,2.92241,20,42.9,6.75823,42.5,33,55,2.96193,20,9.55,2.87411,9,4,15,1.25964,20,0.8,0.615587,1,0,2,0.269793,20,0.233723,0.0533917,0.238599,0.153846,0.354167,0.0233999,20,3.3,2.69698,2.5,0,9,1.182,20,0.658333,0.217811,0.666667,0.25,1,0.0954598,20,0.0166923,0.0746501,0,-4.03201e-16,0.333845,0.0327169
improved_rl_isac,12,20,20,42.35,6.73776,41.5,32,55,2.95295,20,42.95,6.83239,42.5,33,55,2.99443,20,10.25,2.93571,10,5,16,1.28663,20,0.7,0.864505,0.5,0,3,0.378886,20,0.229666,0.0529736,0.227273,0.142857,0.346154,0.0232167,20,3.75,2.7886,4,0,9,1.22216,20,0.6875,0.229217,0.708333,0.25,1,0.100459,20,0.0262657,0.0840787,-6.54851e-17,-7.04808e-16,0.333845,0.0368491
improved_rl_isac,13,20,20,42.35,6.83085,41.5,31,55,2.99375,20,42.95,6.83239,42.5,33,55,2.99443,20,11.1,3.09329,11,6,18,1.35569,20,0.85,0.67082,1,0,2,0.294,20,0.22384,0.0505999,0.228916,0.13253,0.327381,0.0221764,20,4.4,3.29912,4.5,0,13,1.4459,20,0.745833,0.204973,0.833333,0.416667,1,0.0898333,20,0.0262974,0.0841444,-3.22142e-17,-7.04808e-16,0.333847,0.0368779
improved_rl_isac,14,20,20,42.25,6.64811,41.5,31,55,2.91366,20,42.95,6.83239,42.5,33,55,2.99443,20,11.9,3.32297,11.5,6,18,1.45635,20,0.8,0.894427,0.5,0,2,0.392,20,0.222251,0.0457709,0.225989,0.146067,0.316667,0.02006,20,5.15,3.376,5,0,13,1.4796,20,0.775,0.211338,0.833333,0.416667,1,0.092623,20,0.0657298,0.140208,0,-7.04808e-16,0.416681,0.0614487
improved_rl_isac,15,20,20,42.3,6.64197,41,31,55,2.91097,20,43.05,6.80924,42.5,33,55,2.98428,20,12.65,3.68889,12,7,20,1.61673,20,0.75,0.910465,0.5,0,3,0.399029,20,0.220241,0.0442787,0.223382,0.147368,0.307292,0.019406,20,5.75,3.62557,6,0,15,1.58897,20,0.791667,0.203227,0.875,0.416667,1,0.0890681,20,0.0793103,0.173709,1.05064e-16,-9.62403e-16,0.562592,0.0761312
improved_rl_isac,16,20,20,42.4,6.50829,41.5,31,55,2.85239,20,43.2,6.73248,43,33,55,2.95064,20,13.55,3.9132,13,8,22,1.71504,20,0.9,0.91191,1,0,3,0.399662,20,0.216094,0.0423246,0.219747,0.144279,0.29902,0.0185496,20,6.2,4.17511,6,0,17,1.82982,20,0.841667,0.170783,0.916667,0.416667,1,0.0748487,20,0.103265,0.179282,8.21555e-17,-8.88178e-16,0.567885,0.0785738
improved_rl_isac,17,20,20,42.3,6.55423,41.5,31,55,2.87252,20,43.2,6.73248,43,33,55,2.95064,20,14.6,3.71908,14,9,22,1.62996,20,1.05,0.825578,1,0,3,0.361825,20,0.216625,0.0429341,0.220142,0.149533,0.305556,0.0188167,20,6.5,4.48975,6,0,19,1.96772,20,0.875,0.146848,0.916667,0.5,1,0.064359,20,0.127993,0.208833,0,-8.88178e-16,0.630844,0.091525
improved_rl_isac,18,20,20,42.3,6.37512,41.5,31,55,2.79402,20,43.3,6.6102,43,33,55,2.89705,20,15.15,3.66024,14.5,9,22,1.60417,20,0.55,0.604805,0.5,0,2,0.265068,20,0.213593,0.0416776,0.222222,0.146018,0.298246,0.018266,20,7,4.63397,6,0,19,2.03093,20,0.895833,0.134846,0.916667,0.5,1,0.0590989,20,0.161543,0.236453,1.77942e-16,-8.88178e-16,0.641941,0.10363
improved_rl_isac,19,20,20,42.15,6.45857,41.5,31,55,2.83059,20,43.3,6.6102,43,33,55,2.89705,20,15.75,3.61102,15,10,22,1.5826,20,0.6,0.820783,0,0,3,0.359724,20,0.210023,0.0395429,0.218215,0.142857,0.283333,0.0173304,20,7.3,4.99579,6,0,19,2.1895,20,0.9,0.122713,0.916667,0.583333,1,0.0537813,20,0.18813,0.257619,6.50383e-16,-8.88178e-16,0.664793,0.112906
improved_rl_isac,20,20,20,42.3,6.51395,41.5,31,55,2.85487,20,43.45,6.58927,43,33,55,2.88787,20,16.5,3.34821,15.5,11,22,1.46742,20,0.75,0.71635,1,0,2,0.313954,20,0.209726,0.0382602,0.214142,0.137652,0.277778,0.0167683,20,7.3,4.99579,6,0,19,2.1895,20,0.9375,0.0805455,0.958333,0.75,1,0.0353006,20,0.235802,0.274166,0.0915843,-8.88178e-16,0.742817,0.120159
improved_rl_isac,21,20,20,42.4,6.45959,41.5,31,55,2.83104,20,43.55,6.54117,43,33,55,2.86679,20,17.1,3.21018,17,12,22,1.40692,20,0.6,0.598243,1,0,2,0.262192,20,0.208186,0.0375207,0.206559,0.135135,0.272727,0.0164442,20,7.4,5.07211,6,0,19,2.22295,20,0.941667,0.0815601,1,0.75,1,0.0357453,20,0.25833,0.284575,0.177074,-8.88178e-16,0.761734,0.12472
improved_rl_isac,22,20,20,42.45,6.34512,41.5,32,55,2.78087,20,43.75,6.51213,43,34,55,2.85407,20,17.85,3.34467,17.5,12,23,1.46587,20,0.75,1.01955,0.5,0,4,0.446836,20,0.205966,0.0357637,0.201842,0.140741,0.267399,0.0156741,20,8.05,4.96806,7,0,21,2.17735,20,0.941667,0.0815601,1,0.75,1,0.0357453,20,0.279073,0.307467,0.177074,-4.80995e-16,0.772251,0.134753
improved_rl_isac,23,20,20,42.45,6.34512,41.5,32,55,2.78087,20,43.75,6.51213,43,34,55,2.85407,20,18.65,3.28113,19,12,23,1.43802,20,0.8,0.833509,1,0,2,0.365301,20,0.204359,0.0353109,0.195083,0.139286,0.264085,0.0154757,20,8.45,4.94682,7.5,0,21,2.16804,20,0.954167,0.0687982,1,0.75,1,0.0301521,20,0.320785,0.322388,0.261953,-2.29454e-16,0.791696,0.141293
improved_rl_isac,24,20,20,42.5,6.37842,41.5,32,55,2.79546,20,43.8,6.53412,43,34,55,2.8637,20,19.45,3.17017,20,14,24,1.38939,20,0.8,0.767772,1,0,2,0.336491,20,0.202411,0.0344556,0.193927,0.133562,0.256757,0.0151009,20,9.05,5.18576,8.5,0,23,2.27276,20,0.958333,0.0689308,1,0.75,1,0.0302103,20,0.388452,0.339858,0.43958,-3.28627e-16,0.908173,0.148949
improved_rl_isac,25,20,20,42.6,6.36933,41.5,32,55,2.79148,20,43.9,6.52041,43,34,55,2.8577,20,19.95,3.06894,20.5,14,25,1.34502,20,0.5,0.606977,0,0,2,0.266019,20,0.200792,0.0354173,0.191117,0.131579,0.263844,0.0155223,20,9.9,5.59041,9.5,0,23,2.4501,20,0.958333,0.0689308,1,0.75,1,0.0302103,20,0.399163,0.348767,0.442811,-3.28627e-16,0.908173,0.152854
improved_rl_isac,26,20,20,42.75,6.27338,41.5,33,55,2.74943,20,44.05,6.42753,43.5,35,55,2.81699,20,20.25,3.17681,20.5,14,26,1.3923,20,0.3,0.470162,0,0,1,0.206058,20,0.19859,0.0339573,0.192368,0.136076,0.260188,0.0148825,20,10.4,5.6884,10,0,25,2.49305,20,0.9625,0.0687982,1,0.75,1,0.0301521,20,0.42885,0.339173,0.496313,-8.81214e-16,0.908173,0.148649
improved_rl_isac,27,20,20,42.8,6.28783,41.5,33,55,2.75576,20,44.1,6.43101,43.5,35,55,2.81851,20,20.95,3.17017,21.5,14,26,1.38939,20,0.7,0.801315,0.5,0,2,0.351192,20,0.196998,0.0348636,0.195983,0.134146,0.260606,0.0152796,20,10.7,5.73172,10,0,25,2.51204,20,0.9625,0.0687982,1,0.75,1,0.0301521,20,0.45824,0.364498,0.520981,-8.81214e-16,1.01859,0.159748
improved_rl_isac,28,20,20,42.85,6.33516,41.5,33,55,2.7765,20,44.1,6.43101,43.5,35,55,2.81851,20,21.45,3.41012,22,14,27,1.49455,20,0.5,0.760886,0,0,2,0.333473,20,0.196247,0.0350277,0.193559,0.129412,0.263158,0.0153516,20,10.95,5.69834,10,0,25,2.49741,20,0.9625,0.0687982,1,0.75,1,0.0301521,20,0.482142,0.388257,0.54122,0,1.19453,0.170161
improved_rl_isac,29,20,20,42.95,6.31185,42,33,55,2.76629,20,44.3,6.41626,44.5,35,55,2.81205,20,22.15,3.60227,22.5,14,28,1.57876,20,0.7,1.0311,0,0,3,0.451898,20,0.196015,0.0366595,0.195477,0.131429,0.269122,0.0160667,20,11.25,5.71125,11,0,25,2.50307,20,0.9625,0.0687982,1,0.75,1,0.0301521,20,0.551318,0.466046,0.562095,-1.49691e-15,1.56509,0.204254
improved_rl_isac,30,20,20,43.1,6.18912,42.5,33,55,2.7125,20,44.45,6.27841,44.5,35,55,2.75163,20,22.65,3.39155,24,14,28,1.48641,20,0.5,0.688247,0,0,2,0.301638,20,0.195321,0.0374702,0.193413,0.127072,0.273973,0.016422,20,11.95,5.90695,12.5,0,25,2.58884,20,0.966667,0.0683986,1,0.75,1,0.029977,20,0.622585,0.46697,0.631526,-1.49691e-15,1.56509,0.204659
improved_rl_isac,31,20,20,43.1,6.08622,42.5,32,54,2.6674,20,44.55,6.18551,44.5,35,55,2.71092,20,23.3,3.43511,24,15,29,1.5055,20,0.65,0.67082,1,0,2,0.294,20,0.194038,0.0374799,0.193884,0.128342,0.27321,0.0164263,20,12.5,5.53933,12.5,0,25,2.42772,20,0.983333,0.0435957,1,0.833333,1,0.0191067,20,0.667776,0.434528,0.692785,-1.49691e-15,1.56562,0.19044
improved_rl_isac,32,20,20,43.05,6.09119,42,32,54,2.66958,20,44.55,6.18551,44.5,35,55,2.71092,20,23.8,3.75009,24,15,31,1.64355,20,0.5,1,0,0,4,0.438269,20,0.193588,0.0359716,0.195072,0.12987,0.267352,0.0157653,20,12.8,5.76377,12.5,0,25,2.52608,20,0.983333,0.0435957,1,0.833333,1,0.0191067,20,0.718076,0.47088,0.767339,-1.49691e-15,1.64428,0.206372
improved_rl_isac,33,20,20,43.05,6.05653,42.5,32,54,2.65439,20,44.6,6.18487,45,35,55,2.71064,20,24.8,3.83337,24.5,16,32,1.68005,20,1,0.794719,1,0,2,0.348301,20,0.192233,0.0361194,0.19522,0.128463,0.2675,0.01583,20,13.35,6.31852,12.5,0,30,2.76921,20,0.991667,0.0256495,1,0.916667,1,0.0112414,20,0.814713,0.487657,0.7904,-1.11014e-16,1.66865,0.213725
improved_rl_isac,34,20,20,43.05,6.00417,42.5,32,54,2.63144,20,44.65,6.17529,45,35,55,2.70644,20,25.2,3.72191,25,17,32,1.6312,20,0.4,0.598243,0,0,2,0.262192,20,0.192375,0.0350039,0.195611,0.127139,0.26699,0.0153411,20,14.05,6.15138,13.5,0,30,2.69596,20,0.991667,0.0256495,1,0.916667,1,0.0112414,20,0.85091,0.498442,0.7904,-1.11014e-16,1.66865,0.218452
improved_rl_isac,35,20,20,43.15,5.86044,42.5,33,54,2.56845,20,44.75,6.0339,45,36,55,2.64447,20,25.7,3.88113,25.5,17,33,1.70098,20,0.5,0.760886,0,0,2,0.333473,20,0.192129,0.0363457,0.192864,0.128266,0.271868,0.0159292,20,14.35,6.36003,14,0,30,2.78741,20,0.991667,0.0256495,1,0.916667,1,0.0112414,20,0.923544,0.576719,0.875418,2.37596e-16,2.33875,0.252758
improved_rl_isac,36,20,20,43.1,5.91074,42.5,33,54,2.5905,20,44.75,6.0339,45,36,55,2.64447,20,26.2,3.7641,26,18,33,1.64969,20,0.5,0.606977,0,0,2,0.266019,20,0.19184,0.0372578,0.188679,0.127021,0.271264,0.0163289,20,14.55,6.68443,14,0,32,2.92958,20,0.991667,0.0256495,1,0.916667,1,0.0112414,20,0.937328,0.579591,0.889545,1.08664e-16,2.33875,0.254017
improved_rl_isac,37,20,20,43.05,5.79905,43,33,54,2.54154,20,44.8,6.04022,45,36,55,2.64724,20,26.55,3.53144,26,20,33,1.54772,20,0.35,0.587143,0,0,2,0.257327,20,0.191079,0.0367964,0.186053,0.130337,0.270694,0.0161267,20,14.75,6.8662,14,0,32,3.00925,20,0.991667,0.0256495,1,0.916667,1,0.0112414,20,0.983449,0.571961,0.967557,1.08664e-16,2.33875,0.250673
improved_rl_isac,38,20,20,42.95,5.78996,42.5,33,54,2.53756,20,44.8,6.04022,45,36,55,2.64724,20,26.85,3.57292,26,20,33,1.5659,20,0.3,0.571241,0,0,2,0.250357,20,0.190406,0.0360508,0.184161,0.133479,0.265795,0.0158,20,15.1,7.45442,14,0,35,3.26704,20,0.991667,0.0256495,1,0.916667,1,0.0112414,20,0.98774,0.574097,0.967557,1.08664e-16,2.33875,0.251609
improved_rl_isac,39,20,20,43.05,5.82621,42.5,33,54,2.55345,20,44.9,6.0689,45,36,55,2.65981,20,27.15,3.55816,27,20,33,1.55943,20,0.3,0.470162,0,0,1,0.206058,20,0.188962,0.0357984,0.18178,0.135193,0.267516,0.0156894,20,15.75,7.93311,14.5,0,37,3.47684,20,0.995833,0.0186339,1,0.916667,1,0.00816667,20,1.05445,0.53836,0.982624,1.77649e-15,2.33875,0.235947
improved_rl_isac,40,20,20,43,5.8938,43,33,54,2.58307,20,44.95,6.09983,45,36,55,2.67337,20,27.7,3.59971,27,21,34,1.57764,20,0.55,0.686333,0,0,2,0.300799,20,0.187388,0.0355546,0.178969,0.132075,0.26087,0.0155825,20,16.05,8.37587,14.5,0,39,3.67089,20,0.995833,0.0186339,1,0.916667,1,0.00816667,20,1.0835,0.549952,0.982624,1.77649e-15,2.33875,0.241027
improved_rl_isac,41,20,20,43,5.86695,42.5,33,54,2.5713,20,45,6.06977,45,36,55,2.66019,20,28.4,3.67638,28,21,34,1.61125,20,0.7,0.801315,0.5,0,2,0.351192,20,0.1871,0.0359694,0.180899,0.130879,0.265182,0.0157643,20,16.15,8.18391,14.5,2,39,3.58675,20,0.995833,0.0186339,1,0.916667,1,0.00816667,20,1.12132,0.56215,1.16152,1.77649e-15,2.35606,0.246373
improved_rl_isac,42,20,20,42.9,5.69302,42.5,33,53,2.49508,20,45,6.06977,45,36,55,2.66019,20,29.2,3.83337,29,22,36,1.68005,20,0.8,0.695852,1,0,2,0.304971,20,0.186257,0.0350692,0.179747,0.13,0.26087,0.0153697,20,16.55,8.30647,15.5,2,39,3.64047,20,0.995833,0.0186339,1,0.916667,1,0.00816667,20,1.18292,0.584729,1.17036,1.10722e-15,2.35606,0.256269
improved_rl_isac,43,20,20,42.95,5.57697,42.5,33,53,2.44422,20,45.1,6.05153,45.5,36,55,2.6522,20,29.85,4.13299,30,22,37,1.81136,20,0.65,0.933302,0,0,3,0.409038,20,0.186311,0.0358417,0.181733,0.126953,0.262548,0.0157083,20,16.75,8.49071,15.5,2,39,3.72122,20,0.995833,0.0186339,1,0.916667,1,0.00816667,20,1.32722,0.725495,1.37935,1.10722e-15,2.98313,0.317962
improved_rl_isac,44,20,20,42.95,5.63331,42.5,34,53,2.46891,20,45.2,6.0663,45.5,37,56,2.65867,20,30.15,4.06882,30.5,22,37,1.78324,20,0.3,0.470162,0,0,1,0.206058,20,0.185312,0.0349715,0.179057,0.126195,0.26087,0.0153269,20,16.85,8.62844,15.5,2,39,3.78158,20,0.995833,0.0186339,1,0.916667,1,0.00816667,20,1.33963,0.727416,1.44191,1.10722e-15,2.98313,0.318804
improved_rl_isac,45,20,20,43,5.7308,42.5,34,54,2.51164,20,45.25,6.1548,45.5,37,56,2.69746,20,30.55,4.28553,31,22,38,1.87822,20,0.4,0.680557,0,0,2,0.298267,20,0.185355,0.0355008,0.178031,0.125234,0.259259,0.0155589,20,17.05,8.91761,15.5,2,39,3.90831,20,0.995833,0.0186339,1,0.916667,1,0.00816667,20,1.37353,0.775741,1.44191,1.10722e-15,3.12539,0.339983
improved_rl_isac,46,20,20,42.95,5.71678,42.5,34,54,2.50549,20,45.35,6.14967,45.5,37,56,2.69521,20,30.95,4.65069,31,22,40,2.03826,20,0.4,0.680557,0,0,2,0.298267,20,0.184755,0.0348174,0.175853,0.129799,0.257713,0.0152594,20,17.15,8.8334,15.5,2,39,3.87141,20,1,0,1,1,1,0,20,1.46872,0.732376,1.50944,0.583436,3.22354,0.320978
improved_rl_isac,47,20,20,42.95,5.68909,42.5,34,54,2.49336,20,45.4,6.0819,45.5,37,56,2.66551,20,31.5,4.86123,32.5,22,41,2.13053,20,0.55,0.604805,0.5,0,2,0.265068,20,0.183617,0.0346692,0.17536,0.127013,0.254448,0.0151944,20,17.25,8.91406,15.5,2,39,3.90676,20,1,0,1,1,1,0,20,1.51442,0.765182,1.56133,0.583436,3.51336,0.335356
improved_rl_isac,48,20,20,43,5.62887,43,34,54,2.46696,20,45.55,6.03913,45.5,37,56,2.64676,20,31.6,4.93537,32.5,22,41,2.16302,20,0.1,0.307794,0,0,1,0.134896,20,0.18377,0.0352639,0.175379,0.126095,0.256098,0.0154551,20,17.55,9.40591,15.5,2,41,4.12232,20,1,0,1,1,1,0,20,1.51589,0.765042,1.56133,0.583436,3.51336,0.335295
improved_rl_isac,49,20,20,42.95,5.52959,43,34,53,2.42345,20,45.55,6.03913,45.5,37,56,2.64676,20,31.9,4.99368,33,23,41,2.18858,20,0.3,0.571241,0,0,2,0.250357,20,0.183963,0.0355356,0.174604,0.12693,0.259386,0.0155741,20,17.75,9.3689,16.5,2,41,4.1061,20,1,0,1,1,1,0,20,1.54338,0.795139,1.58336,0.583436,3.51336,0.348485
improved_rl_isac,50,20,20,42.9,5.46665,43,34,52,2.39586,20,45.6,6.01227,45.5,37,56,2.63499,20,32.45,5.28628,33,23,43,2.31681,20,0.55,0.686333,0,0,2,0.300799,20,0.183981,0.035521,0.17459,0.128162,0.261307,0.0155678,20,18.1,9.79742,17,2,44,4.29391,20,1,0,1,1,1,0,20,1.61149,0.886039,1.64471,0.583436,4.02173,0.388324
improved_rl_isac,51,20,20,42.95,5.42388,43,34,52,2.37712,20,45.65,5.94957,45.5,37,56,2.60751,20,32.6,5.3646,33,23,43,2.35114,20,0.15,0.366348,0,0,1,0.160559,20,0.183762,0.0360539,0.174364,0.127483,0.264368,0.0158013,20,18.2,9.92392,17,2,44,4.34935,20,1,0,1,1,1,0,20,1.61889,0.881657,1.64471,0.583436,4.02173,0.386403
improved_rl_isac,52,20,20,43.1,5.38907,42.5,34,53,2.36187,20,45.9,5.93739,45.5,37,56,2.60218,20,32.8,5.30739,33,23,43,2.32607,20,0.2,0.410391,0,0,1,0.179862,20,0.182792,0.0355256,0.173548,0.12987,0.26409,0.0155698,20,18.6,9.95992,17.5,4,46,4.36513,20,1,0,1,1,1,0,20,1.64097,0.889047,1.64471,0.583436,4.02173,0.389642
improved_rl_isac,53,20,20,43.15,5.33385,42.5,34,53,2.33766,20,46,5.90272,45.5,37,56,2.58698,20,33.1,5.54313,33.5,23,43,2.42938,20,0.3,0.571241,0,0,2,0.250357,20,0.182276,0.0352855,0.172616,0.1328,0.263823,0.0154646,20,18.8,10.1338,17.5,4,46,4.44135,20,1,0,1,1,1,0,20,1.71365,0.911719,1.71865,0.583436,4.02173,0.399579
improved_rl_isac,54,20,20,43.1,5.41829,42.5,34,53,2.37467,20,46.05,5.91586,45.5,37,56,2.59274,20,33.35,5.69649,33.5,23,44,2.4966,20,0.25,0.444262,0,0,1,0.194706,20,0.181418,0.0355456,0.171066,0.130298,0.260465,0.0155785,20,19.15,9.9275,18.5,4,46,4.35092,20,1,0,1,1,1,0,20,1.74089,0.961751,1.72663,0.583436,4.18273,0.421506
improved_rl_isac,55,20,20,43.15,5.34371,42.5,34,53,2.34199,20,46.1,5.84808,45.5,37,56,2.56303,20,33.75,5.56185,33.5,24,44,2.43759,20,0.4,0.598243,0,0,2,0.262192,20,0.180511,0.0350802,0.170362,0.12943,0.258752,0.0153746,20,19.95,10.0602,19,4,48,4.40908,20,1,0,1,1,1,0,20,1.75578,0.963084,1.75826,0.583436,4.18273,0.42209
improved_rl_isac,56,20,20,43.2,5.37636,42.5,34,53,2.35629,20,46.15,5.86941,45.5,37,56,2.57238,20,34.05,5.51052,34,24,44,2.41509,20,0.3,0.571241,0,0,2,0.250357,20,0.179754,0.0346522,0.17029,0.128593,0.255605,0.015187,20,20.2,10.1856,19,4,48,4.46406,20,1,0,1,1,1,0,20,1.80882,0.989762,1.75826,0.583513,4.18273,0.433782
improved_rl_isac,57,20,20,43.3,5.34199,42.5,34,53,2.34123,20,46.3,5.75006,46,37,56,2.52007,20,34.4,5.26558,35,25,44,2.30774,20,0.35,0.48936,0,0,1,0.214472,20,0.179184,0.0338512,0.169383,0.127786,0.251101,0.0148359,20,20.7,10.408,19,6,48,4.5615,20,1,0,1,1,1,0,20,1.83129,0.976135,1.77027,0.586464,4.18273,0.42781
improved_rl_isac,58,20,20,43.35,5.25432,42.5,35,53,2.30281,20,46.35,5.6687,46,38,56,2.48442,20,34.9,5.23048,35.5,25,45,2.29236,20,0.5,0.606977,0,0,2,0.266019,20,0.178625,0.0333575,0.170196,0.127007,0.249639,0.0146196,20,21.45,10.3134,20,6,48,4.52004,20,1,0,1,1,1,0,20,1.85088,0.983907,1.77617,0.634608,4.18273,0.431216
improved_rl_isac,59,20,20,43.2,5.30739,42.5,35,53,2.32607,20,46.35,5.6687,46,38,56,2.48442,20,35.2,5.34691,36,25,46,2.34339,20,0.3,0.470162,0,0,1,0.206058,20,0.178586,0.0323442,0.171081,0.13056,0.248227,0.0141755,20,22,10.2598,20,6,48,4.49655,20,1,0,1,1,1,0,20,1.8806,1.00992,1.77617,0.635864,4.23611,0.442616
improved_rl_isac,60,20,20,43.1,5.21031,42.5,35,52,2.28352,20,46.35,5.6687,46,38,56,2.48442,20,35.5,5.39493,36,26,47,2.36443,20,0.3,0.571241,0,0,2,0.250357,20,0.178042,0.031841,0.172176,0.128713,0.24581,0.0139549,20,22.7,10.0739,21.5,6,48,4.4151,20,1,0,1,1,1,0,20,1.88424,1.01388,1.77617,0.635864,4.26778,0.444351
