access_gate_aggressive_count,access_gate_aggressive_ratio,access_gate_backoff_count,access_gate_backoff_ratio,access_gate_normal_count,access_gate_normal_ratio,active_actions,algorithm,beam_candidate_count_mean_active,beam_score_gap_mean_active,beam_selected_score_mean_active,beam_top1_rate_active,beam_top3_rate_active,collision_count,discovered_edges,discovery_rate,empty_scan_ratio,env_protocol,episode,episode_cumulative_reward,idle_actions,lambda2,lcc_ratio,new_edges_count,reward_mean,reward_sum,rx_actions,scan_actions,seed,sense_actions,slot,training_step,true_edges,tx_actions
0,0.0,0,0.0,1210,1.0,8,isac_mappo,4.625,0.2035550586879253,0.7964449413120747,0.375,1.0,0,19,0.4222222222222222,0.4835555555555555,wang2025_isac_tables,1,65.04914797469974,85,1.033961210284854,1.0,0,0.0007545041153207,0.0075450409203767,600,1125,2026091702,0,120,321,45,525
0,0.0,0,0.0,1410,1.0,9,isac_mappo,5.0,0.5163595875104269,0.4836404124895732,0.1111111111111111,0.5555555555555556,0,24,0.5333333333333333,0.445635528330781,wang2025_isac_tables,1,80.07219063490629,104,1.7079689980515596,1.0,0,-0.0133840758353471,-0.1338407546281814,703,1306,2026091702,0,140,341,45,603
0,0.0,0,0.0,1610,1.0,7,isac_mappo,5.0,0.311221889087132,0.688778110912868,0.5714285714285714,0.7142857142857143,0,27,0.6,0.4243443174176193,wang2025_isac_tables,1,87.4396954998374,123,1.8573801072493987,1.0,0,-0.0096641974523663,-0.0966419726610183,807,1487,2026091702,0,160,361,45,680
0,0.0,0,0.0,1810,1.0,7,isac_mappo,19.571428571428573,0.3319879855428423,0.5251548716000148,0.4285714285714285,0.7142857142857143,0,29,0.6444444444444445,0.4043583535108959,wang2025_isac_tables,1,91.02791262418032,158,3.579886191521004,1.0,0,-0.005753313191235,-0.0575331337749958,906,1652,2026091702,0,180,381,45,746
0,0.0,0,0.0,10,1.0,10,isac_mappo,105.0,0.0,0.5,1.0,1.0,0,0,0.0,1.0,wang2025_isac_tables,2,-0.1624999940395355,0,0.0,0.1,0,-0.0162499994039535,-0.1624999940395355,3,10,2026091703,0,0,401,45,7
0,0.0,0,0.0,210,1.0,9,isac_mappo,41.66666666666666,0.6793965167469449,0.3206034832530551,0.1111111111111111,0.3333333333333333,0,0,0.0,0.8780487804878049,wang2025_isac_tables,2,-3.2067497968673706,5,0.0,0.1,0,-0.0163999982178211,-0.1639999896287918,103,205,2026091703,0,20,421,45,102
0,0.0,0,0.0,410,1.0,10,isac_mappo,17.1,0.6190383493900299,0.3809616506099701,0.1,0.2,0,1,0.0222222222222222,0.7480916030534351,wang2025_isac_tables,2,-0.7177075408399105,17,0.0,0.2,1,0.4841679632663727,4.841679573059082,190,393,2026091703,0,40,441,45,203
0,0.0,0,0.0,610,1.0,10,isac_mappo,10.7,0.4368480205535888,0.5631519794464112,0.3,0.4,0,6,0.1333333333333333,0.6655231560891939,wang2025_isac_tables,2,20.58523616567254,27,0.0,0.7,0,-0.0132199991494417,-0.1321999877691269,297,583,2026091703,0,60,461,45,286
0,0.0,0,0.0,810,1.0,10,isac_mappo,17.6,0.4619062915444374,0.4880937084555626,0.1,0.8,0,12,0.2666666666666666,0.5961038961038961,wang2025_isac_tables,2,43.46023823693395,40,0.3030415357144461,1.0,0,-0.01617749966681,-0.16177499294281,395,770,2026091703,0,80,481,45,375
0,0.0,0,0.0,1010,1.0,9,isac_mappo,15.333333333333334,0.3549101948738098,0.5895342495706346,0.3333333333333333,1.0,0,12,0.2666666666666666,0.5463157894736842,wang2025_isac_tables,2,41.06989847123623,60,0.3030415357144461,1.0,0,-0.0124976765364408,-0.1249767616391182,484,950,2026091703,0,100,501,45,466
0,0.0,0,0.0,1210,1.0,9,isac_mappo,38.55555555555556,0.1755046277410454,0.6578287055922879,0.5555555555555556,0.8888888888888888,0,13,0.2888888888888888,0.4863436123348018,wang2025_isac_tables,2,42.12627512961626,75,0.3087059520724239,1.0,0,-0.0146490652114152,-0.1464906483888626,571,1135,2026091703,0,120,521,45,564
0,0.0,0,0.0,1410,1.0,10,isac_mappo,13.3,0.2558177053928375,0.5941822946071624,0.6,1.0,0,15,0.3333333333333333,0.4601971190295678,wang2025_isac_tables,2,46.05054875463247,91,0.373646976318071,1.0,0,-0.0134459864348173,-0.1344598680734634,669,1319,2026091703,0,140,541,45,650
0,0.0,0,0.0,1610,1.0,9,isac_mappo,26.88888888888889,0.1696527467833625,0.6636805865499709,0.4444444444444444,0.8888888888888888,0,18,0.4,0.4364604125083167,wang2025_isac_tables,2,53.58385261148214,107,0.4035180567581301,1.0,0,-0.0084706712514162,-0.0847067162394523,761,1503,2026091703,0,160,561,45,742
0,0.0,0,0.0,1810,1.0,8,isac_mappo,16.125,0.2544700726866722,0.6205299273133278,0.625,0.875,0,20,0.4444444444444444,0.4158767772511848,wang2025_isac_tables,2,57.49800777435303,122,0.4169030606302704,1.0,0,-0.0109402583912014,-0.1094025820493698,852,1688,2026091703,0,180,581,45,836
0,0.0,0,0.0,10,1.0,10,isac_mappo,105.0,0.0,0.5,1.0,1.0,0,0,0.0,0.9,wang2025_isac_tables,3,-0.1744999885559082,0,0.0,0.1,0,-0.0174499992281198,-0.1744999885559082,3,10,2026091704,0,0,601,45,7
0,0.0,0,0.0,210,1.0,10,isac_mappo,44.6,0.8091971933841705,0.1908028066158294,0.0,0.2,0,1,0.0222222222222222,0.7980295566502463,wang2025_isac_tables,3,2.305370330810547,7,0.0,0.2,1,0.5046244859695435,5.046245098114014,94,203,2026091704,0,20,621,45,109
0,0.0,0,0.0,410,1.0,9,isac_mappo,20.33333333333333,0.3864956431918674,0.6135043568081326,0.0,0.3333333333333333,0,2,0.0444444444444444,0.7102564102564103,wang2025_isac_tables,3,4.981066677719355,20,0.0,0.2,0,-0.0130770830437541,-0.1307708323001861,175,390,2026091704,0,40,641,45,215
0,0.0,0,0.0,610,1.0,10,isac_mappo,10.9,0.5736892998218537,0.4263107001781464,0.0,0.1,0,5,0.1111111111111111,0.6206896551724138,wang2025_isac_tables,3,17.63010250777006,30,0.0,0.6,0,-0.0125789362937211,-0.1257893592119217,265,580,2026091704,0,60,661,45,315
0,0.0,0,0.0,810,1.0,9,isac_mappo,10.333333333333334,0.3054656916194492,0.6945343083805509,0.1111111111111111,0.4444444444444444,0,10,0.2222222222222222,0.5274869109947644,wang2025_isac_tables,3,36.63715919479728,46,-5.249761499787188e-17,0.7,0,-0.0113668944686651,-0.1136689484119415,364,764,2026091704,0,80,681,45,400
0,0.0,0,0.0,1010,1.0,9,isac_mappo,6.111111111111111,0.335589736700058,0.664410263299942,0.2222222222222222,0.7777777777777778,0,14,0.3111111111111111,0.484688489968321,wang2025_isac_tables,3,51.01914124563336,63,0.9021332097771608,1.0,0,-0.0131129901856184,-0.1311299055814743,457,947,2026091704,0,100,701,45,490
0,0.0,0,0.0,1210,1.0,6,isac_mappo,22.0,0.1786706944306691,0.7379959722359976,0.5,0.6666666666666666,0,16,0.3555555555555555,0.4523597506678539,wang2025_isac_tables,3,56.09734805300832,87,0.9551538702714082,1.0,0,-0.0081052780151367,-0.0810527801513671,544,1123,2026091704,0,120,721,45,579
0,0.0,0,0.0,1410,1.0,8,isac_mappo,7.5,0.1284583806991577,0.8090416193008423,0.5,0.875,0,22,0.4888888888888889,0.4307811291569992,wang2025_isac_tables,3,74.73648834228516,117,1.739694312239092,1.0,0,-0.0092653539031744,-0.0926535427570343,636,1293,2026091704,0,140,741,45,657
0,0.0,0,0.0,1610,1.0,8,isac_mappo,6.125,0.3161180131137371,0.6213819868862629,0.375,0.625,0,25,0.5555555555555556,0.4189373297002725,wang2025_isac_tables,3,82.58489297702909,142,2.4688529734040223,1.0,0,-0.0092287017032504,-0.0922870188951492,721,1468,2026091704,0,160,761,45,747
0,0.0,0,0.0,1810,1.0,9,isac_mappo,5.0,0.2865908741950989,0.7134091258049011,0.3333333333333333,0.7777777777777778,0,26,0.5777777777777777,0.3903186274509804,wang2025_isac_tables,3,84.10871917195618,178,2.7827720179678748,1.0,0,-0.0036589452065527,-0.0365894511342048,795,1632,2026091704,0,180,781,45,837
0,0.0,0,0.0,10,1.0,9,isac_mappo,105.0,0.0,0.5,1.0,1.0,0,0,0.0,0.8888888888888888,wang2025_isac_tables,4,-0.1599999815225601,1,0.0,0.1,0,-0.015999998897314,-0.1599999815225601,4,9,2026091705,0,0,801,45,5
0,0.0,0,0.0,210,1.0,10,isac_mappo,42.2,0.9031181871891022,0.0968818128108978,0.0,0.2,0,1,0.0222222222222222,0.8507462686567164,wang2025_isac_tables,4,1.8682436272501943,9,0.0,0.2,0,-0.0185000002384185,-0.1850000023841858,97,201,2026091705,0,20,821,45,104
0,0.0,0,0.0,410,1.0,9,isac_mappo,18.0,0.4690045846833123,0.5309954153166877,0.2222222222222222,0.4444444444444444,0,3,0.0666666666666666,0.7350649350649351,wang2025_isac_tables,4,8.93938621878624,25,-2.300444717850926e-16,0.4,1,0.4691054821014404,4.691054821014404,203,385,2026091705,0,40,841,45,182
0,0.0,0,0.0,610,1.0,10,isac_mappo,8.4,0.1620006442070007,0.8379993557929992,0.0,0.6,0,4,0.0888888888888888,0.6360485268630849,wang2025_isac_tables,4,11.476934503763914,33,-4.333867118039484e-17,0.5,0,-0.011413749307394,-0.1141374930739402,301,577,2026091705,0,60,861,45,276
0,0.0,0,0.0,810,1.0,7,isac_mappo,6.142857142857143,0.3890233891350882,0.6109766108649117,0.1428571428571428,0.4285714285714285,0,9,0.2,0.5593667546174143,wang2025_isac_tables,4,32.109684956260026,52,-1.9216923109870545e-17,0.9,0,-0.0078132711350917,-0.0781327113509178,407,758,2026091705,0,80,881,45,351
0,0.0,0,0.0,1010,1.0,9,isac_mappo,7.444444444444445,0.2564952274163564,0.7435047725836436,0.4444444444444444,0.8888888888888888,0,15,0.3333333333333333,0.5010683760683761,wang2025_isac_tables,4,52.9166925707832,74,0.6432959715614496,1.0,0,-0.008619044907391,-0.0861904472112655,495,936,2026091705,0,100,901,45,441
0,0.0,0,0.0,1210,1.0,9,isac_mappo,4.555555555555555,0.1639598972267574,0.8360401027732425,0.4444444444444444,1.0,0,16,0.3555555555555555,0.447653429602888,wang2025_isac_tables,4,54.35197521466762,102,0.7140650253117297,1.0,0,-0.0098353596404194,-0.0983535945415496,590,1108,2026091705,0,120,921,45,518
0,0.0,0,0.0,1410,1.0,10,isac_mappo,4.8,0.3043646037578583,0.6956353962421418,0.3,0.8,0,19,0.4222222222222222,0.4123148869836321,wang2025_isac_tables,4,62.81220392789692,127,0.7758144349261371,1.0,0,-0.0047187739983201,-0.0471877381205558,682,1283,2026091705,0,140,941,45,601
