access_gate_aggressive_count,access_gate_aggressive_ratio,access_gate_backoff_count,access_gate_backoff_ratio,access_gate_normal_count,access_gate_normal_ratio,access_gate_total,algorithm,approx_kl,beam_active_fraction,beam_policy_loss,beam_rank_aux_loss,clip_fraction,collision_count,collision_normalized_efficiency,collision_penalized_discovery_rate,collisions_per_discovery_censored,connected_components,discovered_edges,discoveries_per_1000_scan_actions,discoveries_per_joule,discovery_per_scan_action,discovery_rate,empty_scan_count,empty_scan_ratio,energy_j,energy_per_discovery_censored_j,entropy,episode,episode_return_mean_per_agent,episode_return_sum,expert_bc_loss,gate_policy_loss,idle_actions,isolated_node_ratio,lambda2,largest_component_size,lcc_ratio,mean_delay_censored,mean_sensing_pd,mean_sensing_snr_db,mobility_model,mode_policy_loss,moved_distance_mean_m,n_beams,n_nodes,p90_delay_censored,p95_delay_censored,p99_delay_censored,piggyback_sense_actions,policy_loss,protocol,rx_actions,scan_actions,scan_actions_per_discovery_censored,scenario_seed,seed,sense_actions,sensing_detection_rate,sensing_false_alarm_ratio,sensing_miss_ratio,sensing_observations,sensing_target_observations,slots,step_reward_mean,step_reward_sum_mean,training_step,true_edges_seen,tx_actions,value_loss
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,-0.0001061297472333,0.8924999833106995,-0.066461257636547,1.7374715209007263,0.0,0,1.0,0.5555555555555556,0.0,1,25,14.00560224089636,3.227576412871575,0.0140056022408963,0.5555555555555556,725,0.4061624649859944,7.745749999999999,0.30983,3.0186262130737305,10,7.284149169921875,72.84149169921875,0.0,1.4007091042600452e-08,215,0.0,1.862979936037605,10,1.0,148.86666666666667,0.7383039935345969,-1.91873452042046,gauss_markov,-7.855924713684459e-05,8.052106817906482,105,10,200.0,200.0,200.0,779,-0.0399553105235099,wang2025_isac_tables,1006,1785,71.4,2026091711,2026091711,0,0.7241379310344828,0.0094282238442822,0.2758620689655172,6576,1276,200,0.0364207476377487,0.3642074167728424,2200,45,779,2.370936632156372
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,0.0001666608956875,0.8974999785423279,-0.0330443680286407,2.0746136903762817,0.0,0,1.0,0.5555555555555556,0.0,1,25,13.927576601671309,3.206258616820033,0.0139275766016713,0.5555555555555556,670,0.3732590529247911,7.79725,0.31189,3.3051671981811523,11,7.4342041015625,74.342041015625,0.0,-5.960464477539064e-08,205,0.0,2.542099171167653,10,1.0,160.2888888888889,0.9398733642975052,1.588907971030871,gauss_markov,-0.0002252871096146,7.40202496965856,105,10,200.0,200.0,200.0,787,-0.0200519226491451,wang2025_isac_tables,1008,1795,71.8,2026091712,2026091712,0,0.8778337531486146,0.0072819141031356,0.1221662468513853,6729,1588,200,0.0371710211038589,0.3717102408409118,2400,45,787,1.3625722527503967
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,0.0005108899469488,0.8955000042915344,-0.0395533312112093,1.976685345172882,0.0,0,1.0,0.5777777777777777,0.0,1,26,14.517029592406477,3.348250217314317,0.0145170295924064,0.5777777777777777,684,0.3819095477386934,7.76525,0.2986634615384615,3.2097851037979126,12,7.666571140289307,76.66571044921875,0.0,-3.99351107738255e-09,209,0.0,1.9054581543710811,10,1.0,152.2888888888889,0.8845521959591836,-0.9596321074555124,gauss_markov,-0.0002604314731434,7.543590212621979,105,10,200.0,200.0,200.0,780,-0.0239924322813749,wang2025_isac_tables,1011,1791,68.88461538461539,2026091713,2026091713,0,0.8526785714285714,0.0072300045187528,0.1473214285714285,6639,1344,200,0.0383328534662723,0.3833285272121429,2600,45,780,1.453206717967987
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,0.0003421779377385,0.8769999742507935,-0.0621108245104551,1.915274202823639,0.0,0,1.0,0.5777777777777777,0.0,1,26,14.823261117445838,3.4939192367130283,0.0148232611174458,0.5777777777777777,824,0.4697833523375142,7.4415,0.2862115384615384,3.1629955768585205,13,7.694882392883301,76.9488296508789,0.0,3.0994414812468563e-09,246,0.0,2.399231426447716,10,1.0,144.55555555555554,0.819638898098511,-3.160631739983822,gauss_markov,-3.741863358297515e-05,8.043133489212511,105,10,200.0,200.0,200.0,706,-0.0373039133846759,wang2025_isac_tables,1048,1754,67.46153846153847,2026091714,2026091714,0,0.7553299492385787,0.0092312856663309,0.2446700507614213,5958,985,200,0.0384744144976139,0.3847441375255584,2800,45,706,2.027392029762268
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,0.0002433492315467,0.8865000009536743,-0.0612839441746473,2.1665672063827515,0.0,0,1.0,0.5777777777777777,0.0,1,26,14.664410603496895,3.544769760387198,0.0146644106034968,0.5777777777777777,758,0.4275239706711788,7.33475,0.2821057692307692,3.3662396669387817,14,7.677384376525879,76.77384948730469,0.0,2.503394824771021e-09,227,0.0,2.6838890698448514,10,1.0,147.9777777777778,0.8622231949810159,-1.2408674939720563,gauss_markov,-0.0010813296549021,6.740483798183549,105,10,200.0,200.0,200.0,653,-0.0378516968339681,wang2025_isac_tables,1120,1773,68.1923076923077,2026091715,2026091715,0,0.8132530120481928,0.0076965365585486,0.1867469879518072,5457,1162,200,0.0383869260549545,0.3838692903518677,3000,45,653,1.281281590461731
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,-4.536904310226131e-05,0.9014999866485596,-0.0469398759305477,1.936040461063385,0.0,2,0.9310344827586208,0.574468085106383,0.074074074074074,1,27,14.975041597337771,3.727608463051807,0.0149750415973377,0.6,929,0.5152523571824736,7.24325,0.2682685185185185,3.131910800933838,15,7.800724983215332,78.00724792480469,0.0,-2.1457672971791908e-08,197,0.0,2.169990672340562,10,1.0,142.64444444444445,0.7206200748199911,-4.724913287150221,gauss_markov,-6.910741014909405e-05,7.152899458385616,105,10,200.0,200.0,200.0,595,-0.0282330391928553,wang2025_isac_tables,1208,1803,66.77777777777777,2026091716,2026091716,0,0.6773127753303965,0.0091981603679264,0.3226872246696035,5001,908,200,0.0390036255121231,0.3900362849235534,3200,45,595,1.1880983710289
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,0.0004327358605805,0.9350000023841858,-0.0223832922056317,1.7560919523239136,0.0,0,1.0,0.4,0.0,1,18,9.625668449197862,2.3716977402990977,0.0096256684491978,0.4,788,0.4213903743315508,7.589499999999999,0.4216388888888888,2.941365361213684,16,4.26076078414917,42.60760498046875,0.0,8.9168551653529e-08,130,0.0,0.8434852398665473,10,1.0,169.0,0.7391490720278401,-4.430007205252109,gauss_markov,-0.0003728011879147,7.024047720987132,105,10,200.0,200.0,200.0,649,-0.0138027546927332,wang2025_isac_tables,1221,1870,103.88888888888889,2026091717,2026091717,0,0.6775210084033614,0.0083845723868082,0.3224789915966387,5367,952,200,0.0213038027286529,0.2130379825830459,3400,45,649,0.9451793730258942
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,0.000285081826616,0.9334999918937684,-0.0242660595104098,1.9847020506858823,0.0,0,1.0,0.5333333333333333,0.0,1,24,12.854847348687734,3.0994737351887123,0.0128548473486877,0.5333333333333333,804,0.4306373861810391,7.743250000000001,0.3226354166666667,3.1445295810699463,17,6.542454719543457,65.4245376586914,0.0,1.00135799652179e-08,133,0.0,1.7692507953000594,10,1.0,156.64444444444445,0.8521976500802572,-3.084674738429541,gauss_markov,-0.0002404520529091,7.957703054801298,105,10,200.0,200.0,200.0,703,-0.0148000861518085,wang2025_isac_tables,1164,1867,77.79166666666667,2026091718,2026091718,0,0.7821782178217822,0.0082952429321144,0.2178217821782178,5907,1010,200,0.0327122695744037,0.327122688293457,3600,45,703,1.048209547996521
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,0.0004041673548054,0.9120000004768372,-0.0486205108463764,1.8587461113929749,0.0,0,1.0,0.6666666666666666,0.0,1,30,16.44736842105263,3.874967708602429,0.0164473684210526,0.6666666666666666,688,0.3771929824561403,7.741999999999999,0.2580666666666666,3.0694572925567627,18,9.345474243164062,93.45474243164062,0.0,-1.1801719601578498e-08,176,0.0,3.5426341446824603,10,1.0,141.82222222222222,0.8892987117129927,0.6817716344711977,gauss_markov,-2.150106379117389e-05,8.505996459678244,105,10,200.0,200.0,200.0,742,-0.0291938111186027,wang2025_isac_tables,1082,1824,60.8,2026091719,2026091719,0,0.8375241779497099,0.0081415374980429,0.1624758220502901,6387,1551,200,0.0467273704707622,0.4672737121582031,3800,45,742,1.345306217670441
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,0.0006194833335466,0.9139999747276306,-0.0363814756274223,1.8689652681350708,0.0,0,1.0,0.5777777777777777,0.0,1,26,14.223194748358862,3.3137904664797357,0.0142231947483588,0.5777777777777777,690,0.3774617067833698,7.845999999999999,0.3017692307692307,3.0904998779296875,19,8.010491371154785,80.10490417480469,0.0,-6.735325186468799e-09,172,0.0,2.195213272802219,10,1.0,141.93333333333334,0.8578446960482685,-2.375642101534741,gauss_markov,-0.0004370447052642,7.406154615763219,105,10,200.0,200.0,200.0,773,-0.0222659325227141,wang2025_isac_tables,1055,1828,70.3076923076923,2026091720,2026091720,0,0.8054651919323357,0.0078360458107293,0.1945348080676643,6636,1537,200,0.0400524511933326,0.4005245566368103,4000,45,773,2.308834314346313
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,0.0005659042489715,0.9334999918937684,-0.0310421101748943,1.7725892663002014,0.0,0,1.0,0.6222222222222222,0.0,1,28,14.997321906802355,3.447745113129137,0.0149973219068023,0.6222222222222222,811,0.4343867166577397,8.12125,0.2900446428571429,3.009001851081848,20,8.096583366394043,80.9658203125,0.0,1.9073489454513037e-09,133,0.0,2.540337220554089,10,1.0,143.93333333333334,0.7156983616077004,-5.276817229713844,gauss_markov,-0.0001552530499174,7.724111741164516,105,10,200.0,200.0,200.0,829,-0.0187805192545056,wang2025_isac_tables,1038,1867,66.67857142857143,2026091721,2026091721,0,0.6641901931649331,0.0091106290672451,0.3358098068350668,6915,1346,200,0.0404829084873199,0.4048291742801666,4200,45,829,1.5895900130271912
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,-2.340543214812696e-05,0.9505000114440918,-0.0223195683211088,1.8444380164146423,0.0,0,1.0,0.5777777777777777,0.0,1,26,13.677012098895318,3.075194417339366,0.0136770120988953,0.5777777777777777,657,0.345607574960547,8.454749999999999,0.3251826923076922,3.032239556312561,21,8.254254341125488,82.54254150390625,0.0,-1.1920953113531138e-10,99,0.0,2.316658778618744,10,1.0,144.8,0.8887993833172381,-0.5811112765657891,gauss_markov,0.0001580967620249,7.799864600577789,105,10,200.0,200.0,200.0,909,-0.0132336444221436,wang2025_isac_tables,992,1901,73.11538461538461,2026091722,2026091722,0,0.8303975842979366,0.0063905930470347,0.1696024157020634,7824,1987,200,0.0412712693214416,0.4127126932144165,4400,45,909,1.4546275734901428
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,-3.541901667625247e-06,0.9549999833106996,-0.0098896231502294,1.571789562702179,0.0,0,1.0,0.4444444444444444,0.0,1,20,10.471204188481677,2.308802308802309,0.0104712041884816,0.4444444444444444,728,0.381151832460733,8.6625,0.433125,2.789920687675476,22,5.529804706573486,55.29805374145508,0.0,3.0755995972242545e-08,90,0.0,1.3513762246565355,10,1.0,152.75555555555556,0.6481012319163576,-6.206624345133409,gauss_markov,7.033962133551341e-05,8.385045565218833,105,10,200.0,200.0,200.0,970,-0.0058634267188608,wang2025_isac_tables,940,1910,95.5,2026091723,2026091723,0,0.5959252971137521,0.0079774177712322,0.4040747028862478,8148,1767,200,0.027649026364088,0.2764902412891388,4600,45,970,2.0951606035232544
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,7.077145419320807e-05,0.9555000066757202,-0.0156787140294909,1.6010687351226809,0.0,0,1.0,0.6,0.0,1,27,14.1287284144427,3.1409044641558816,0.0141287284144427,0.6,618,0.3233908948194662,8.596250000000001,0.3183796296296297,2.765431880950928,23,8.058237075805664,80.58236694335938,0.0,-1.93119058522484e-08,89,0.0,2.105776736579476,10,1.0,143.9777777777778,0.7744586868204965,-3.9784901232176617,gauss_markov,-0.0001031473269099,7.060618916572419,105,10,200.0,200.0,200.0,947,-0.0095103806816041,wang2025_isac_tables,964,1911,70.77777777777777,2026091724,2026091724,0,0.7054871220604704,0.0085756897837434,0.2945128779395297,8046,1786,200,0.0402911826968193,0.4029118418693542,4800,45,947,1.3861767649650574
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,-4.655191401253811e-05,0.9434999823570251,-0.0339965354651212,1.8745776414871216,0.0,0,1.0,0.7111111111111111,0.0,1,32,16.95813460519343,3.8377357359158095,0.0169581346051934,0.7111111111111111,677,0.3587705352411234,8.33825,0.2605703125,3.0303462743759155,24,10.076305389404297,100.76304626464844,0.0,2.5212764986903835e-08,113,0.0,3.3142313674474204,10,1.0,133.55555555555554,0.9111929287989996,0.0707946606907576,gauss_markov,-1.8661886904691727e-05,7.566566551172762,105,10,200.0,200.0,200.0,883,-0.0204165773466229,wang2025_isac_tables,1004,1887,58.96875,2026091725,2026091725,0,0.8524492234169654,0.0094711917916337,0.1475507765830346,7602,1674,200,0.0503815226256847,0.5038151741027832,5000,45,883,2.885260224342346
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,-0.0003631493959109,0.9445000290870668,-0.0275757331401109,1.7173421382904053,0.0,0,1.0,0.6444444444444445,0.0,1,29,15.352038115404977,3.5341071809401945,0.0153520381154049,0.6444444444444445,785,0.4155637903652726,8.20575,0.2829568965517241,2.972477674484253,25,8.75468635559082,87.54685974121094,0.0,2.086162798065061e-09,111,0.0,3.718260494049707,10,1.0,134.7111111111111,0.7771647733700224,-4.243715147528442,gauss_markov,-6.584909470985778e-05,6.822800711389907,105,10,200.0,200.0,200.0,837,-0.0166112892329692,wang2025_isac_tables,1052,1889,65.13793103448276,2026091726,2026091726,0,0.7248322147651006,0.0066808813077469,0.2751677852348993,7035,1341,200,0.0437734313309192,0.437734305858612,5200,45,837,2.1873347759246826
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,-2.196577117130616e-05,0.9480000138282776,-0.0068819674197584,1.759833574295044,0.0,0,1.0,0.5777777777777777,0.0,1,26,13.713080168776372,3.1257513825438807,0.0137130801687763,0.5777777777777777,695,0.3665611814345991,8.318,0.3199230769230769,2.9186391830444336,26,7.696893215179443,76.96893310546875,0.0,2.0742416118046947e-08,104,0.0,2.3816054477169497,10,1.0,147.64444444444445,0.8312192876428444,-1.9230767058572715,gauss_markov,-0.0008835367294959,7.999632412764437,105,10,200.0,200.0,200.0,868,-0.0050127122085541,wang2025_isac_tables,1028,1896,72.92307692307692,2026091727,2026091727,0,0.7677664974619289,0.0062254702936797,0.232233502538071,7389,1576,200,0.0384844653308391,0.3848446309566498,5400,45,868,1.856727421283722
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,5.211351634348826e-05,0.9434999823570251,-0.0338192675262689,1.9629675149917605,0.0,0,1.0,0.5555555555555556,0.0,1,25,13.248542660307368,3.082519034555038,0.0132485426603073,0.5555555555555556,709,0.3757286698463169,8.11025,0.32441,3.088482141494751,27,7.151664733886719,71.51665496826172,0.0,5.722046392264701e-09,113,0.0,2.3586715787681545,10,1.0,150.17777777777778,0.807518525657583,-3.453939261850589,gauss_markov,0.0004298062752932,6.57113389072091,105,10,200.0,200.0,200.0,807,-0.0198617540299892,wang2025_isac_tables,1080,1887,75.48,2026091728,2026091728,0,0.7474348855564326,0.0073441247002398,0.2525651144435675,6672,1267,200,0.0357583276927471,0.3575832843780517,5600,45,807,1.0509064197540283
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,-8.805544831558265e-05,0.940500020980835,-0.0201788432896137,1.9675620198249817,0.0,2,0.9230769230769232,0.5106382978723404,0.0833333333333333,1,24,12.759170653907496,2.977390441336104,0.0127591706539074,0.5333333333333333,751,0.3992557150451887,8.06075,0.3358645833333333,3.1202847957611084,28,6.697822570800781,66.97822570800781,0.0,2.9087065867017262e-08,119,0.0,1.8309298424406275,10,1.0,155.37777777777777,0.8493882423096039,-1.7086220165341397,gauss_markov,-5.8936000655762655e-05,8.066783930645126,105,10,200.0,200.0,200.0,796,-0.0121662351302802,wang2025_isac_tables,1085,1881,78.375,2026091729,2026091729,0,0.8057498057498057,0.0081553973902728,0.1942501942501942,6744,1287,200,0.0334891118109226,0.3348911702632904,5800,45,796,0.5509476065635681
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,-2.2711872385117186e-05,0.9355000257492064,-0.0299892518669366,1.9020172953605647,0.0,0,1.0,0.7333333333333333,0.0,1,33,17.637626937466592,4.12796697626419,0.0176376269374665,0.7333333333333333,836,0.4468198824158204,7.99425,0.24225,3.116282820701599,29,9.644048690795898,96.4404754638672,0.0,6.204843572277241e-08,129,0.0,4.337623465450764,10,1.0,144.9777777777778,0.8857064753701674,-0.170219835738836,gauss_markov,7.103187078616457e-05,7.204778878697033,105,10,200.0,200.0,200.0,783,-0.0179225048050284,wang2025_isac_tables,1088,1871,56.696969696969695,2026091730,2026091730,0,0.8260511129431163,0.0084973166368515,0.1739488870568837,6708,1213,200,0.0482202395796775,0.4822023808956146,6000,45,783,1.821956753730774
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,0.0001487009959528,0.9449999928474426,-0.0161229250952601,1.988073170185089,0.0,0,1.0,0.4888888888888889,0.0,1,22,11.64021164021164,2.7412622266525446,0.0116402116402116,0.4888888888888889,723,0.3825396825396825,8.025500000000001,0.3647954545454546,3.1719969511032104,30,6.5058770179748535,65.05876159667969,0.0,-2.55107881486083e-08,110,0.0,2.141486990705832,10,1.0,160.2,0.8485386229769094,-1.285915193229234,gauss_markov,-0.0001772977103247,7.4563816130398575,105,10,200.0,200.0,200.0,776,-0.0098510598763823,wang2025_isac_tables,1114,1890,85.9090909090909,2026091731,2026091731,0,0.7921083627797408,0.0085313833028641,0.2078916372202591,6564,1698,200,0.032529380172491,0.3252938389778137,6200,45,776,0.5561641156673431
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,0.000216830960242,0.9449999928474426,-0.0123112527653574,2.102357864379883,0.0,0,1.0,0.6666666666666666,0.0,1,30,15.873015873015872,3.724163614921482,0.0158730158730158,0.6666666666666666,796,0.4211640211640212,8.0555,0.2685166666666667,3.267478704452514,31,9.112444877624512,91.12444305419922,0.0,-9.059906158626065e-09,110,0.0,2.7886619698933943,10,1.0,144.75555555555556,0.9425250966714874,0.4695049137870117,gauss_markov,-0.0002046813955534,7.980032285342206,105,10,200.0,200.0,200.0,786,-0.0075914356857538,wang2025_isac_tables,1104,1890,63.0,2026091732,2026091732,0,0.8863955119214586,0.0084235860409145,0.1136044880785413,6648,1426,200,0.0455622225999832,0.4556222259998321,6400,45,786,1.2131283283233645
