access_gate_aggressive_count,access_gate_aggressive_ratio,access_gate_backoff_count,access_gate_backoff_ratio,access_gate_normal_count,access_gate_normal_ratio,access_gate_total,algorithm,approx_kl,beam_active_fraction,beam_policy_loss,beam_rank_aux_loss,clip_fraction,collision_count,collision_normalized_efficiency,collision_penalized_discovery_rate,collisions_per_discovery_censored,connected_components,discovered_edges,discoveries_per_1000_scan_actions,discoveries_per_joule,discovery_per_scan_action,discovery_rate,empty_scan_count,empty_scan_ratio,energy_j,energy_per_discovery_censored_j,entropy,episode,episode_return_mean_per_agent,episode_return_sum,expert_bc_loss,gate_policy_loss,idle_actions,isolated_node_ratio,lambda2,largest_component_size,lcc_ratio,mean_delay_censored,mean_sensing_pd,mean_sensing_snr_db,mobility_model,mode_policy_loss,moved_distance_mean_m,n_beams,n_nodes,p90_delay_censored,p95_delay_censored,p99_delay_censored,piggyback_sense_actions,policy_loss,protocol,rx_actions,scan_actions,scan_actions_per_discovery_censored,scenario_seed,seed,sense_actions,sensing_detection_rate,sensing_false_alarm_ratio,sensing_miss_ratio,sensing_observations,sensing_target_observations,slots,step_reward_mean,step_reward_sum_mean,training_step,true_edges_seen,tx_actions,value_loss
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,0.0021638379935174,0.8964999914169312,-0.0529529154300689,1.8020309805870056,0.0,0,1.0,0.5555555555555556,0.0,1,25,13.943112102621305,3.1694716490760992,0.0139431121026213,0.5555555555555556,744,0.41494701617401,7.88775,0.3155099999999999,3.023068904876709,0,7.278325080871582,72.78325653076172,0.0,6.026029808481327e-08,207,0.0,2.2515345418625303,10,1.0,148.62222222222223,0.7348498970574486,-4.691487694183439,gauss_markov,-0.0011787918526664,7.833954613425137,105,10,200.0,200.0,200.0,819,-0.067369919270277,wang2025_isac_tables,974,1793,71.72,2026091601,2026091601,0,0.698956780923994,0.0098882201203783,0.3010432190760059,6978,1342,200,0.0363916270434856,0.3639162480831146,200,45,819,5.512070417404175
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,-0.0001926480133552,0.9014999866485596,-0.0266803903505206,1.8104036450386047,0.0,0,1.0,0.5333333333333333,0.0,1,24,13.311148086522463,2.8679831505989903,0.0133111480865224,0.5333333333333333,601,0.3333333333333333,8.36825,0.3486770833333333,3.0232787132263184,1,6.973533630371094,69.73533630371094,0.0,4.363059868950359e-08,197,0.0,1.71583092144026,10,1.0,158.0222222222222,0.7832711657188451,-4.164039746811862,gauss_markov,-0.0002965922227602,7.326185437760161,105,10,200.0,200.0,200.0,970,-0.0336470697075128,wang2025_isac_tables,833,1803,75.125,2026091602,2026091602,0,0.722279792746114,0.011231884057971,0.277720207253886,8280,1930,200,0.0348676666617393,0.3486766517162323,400,45,970,4.1609485149383545
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,0.0003289330503902,0.8880000114440918,-0.0461601037532091,1.6277264952659607,0.0,0,1.0,0.5777777777777777,0.0,1,26,14.63963963963964,3.09781961158108,0.0146396396396396,0.5777777777777777,584,0.3288288288288288,8.392999999999999,0.3228076923076922,2.8994187116622925,2,8.10484504699707,81.04844665527344,0.0,-3.820657834552321e-08,224,0.0,1.804348843903643,10,1.0,144.0,0.7853319959778545,-3.570585173550306,gauss_markov,-0.0002871268012096,7.49010748513808,105,10,200.0,200.0,200.0,1003,-0.0579872671514749,wang2025_isac_tables,773,1776,68.3076923076923,2026091603,2026091603,0,0.753006012024048,0.0074461896451425,0.2469939879759519,8595,1996,200,0.0405242219567298,0.4052422046661377,600,45,1003,5.038419485092163
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,0.0002247225678293,0.8690000176429749,-0.0551151372492313,1.7331936359405518,0.0,2,0.9428571428571428,0.7021276595744681,0.0606060606060606,1,33,18.9873417721519,3.912038409104381,0.0189873417721519,0.7333333333333333,677,0.3895281933256617,8.4355,0.2556212121212121,3.0474129915237427,3,10.452017784118652,104.52017974853516,0.0,6.18100166605018e-08,262,0.0,3.218160705915307,10,1.0,130.9111111111111,0.8695933183077003,-1.1105469611543517,gauss_markov,-0.0004836676511912,8.200147857640268,105,10,200.0,200.0,200.0,1052,-0.0693775750696659,wang2025_isac_tables,686,1738,52.66666666666666,2026091604,2026091604,0,0.8193548387096774,0.0093240093240093,0.1806451612903225,9009,1860,200,0.0522600896656513,0.5226008892059326,800,45,1052,7.015705823898315
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,0.0009042681907303,0.8884999752044678,-0.041467810049653,1.841120958328247,0.0,0,1.0,0.6666666666666666,0.0,1,30,16.882386043894204,3.446394210057727,0.0168823860438942,0.6666666666666666,554,0.3117613956105796,8.70475,0.2901583333333333,3.08268940448761,4,9.446467399597168,94.46467590332033,0.0,-7.009506175492676e-08,223,0.0,3.2122968840017614,10,1.0,143.6,0.8579300940759788,-1.9928344038317711,gauss_markov,-0.0001903761088613,8.038677007996142,105,10,200.0,200.0,200.0,1106,-0.0520251579582691,wang2025_isac_tables,671,1777,59.23333333333333,2026091605,2026091605,0,0.8148325358851675,0.0077911139187197,0.1851674641148325,9498,2090,200,0.047232337296009,0.4723234176635742,1000,45,1106,5.920186519622803
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,0.0003507393528707,0.8560000061988831,-0.0645513497292995,1.6956449747085571,0.0,0,1.0,0.6888888888888889,0.0,1,31,18.10747663551402,3.615581992069045,0.018107476635514,0.6888888888888889,517,0.3019859813084112,8.574000000000002,0.2765806451612904,2.985335946083069,5,10.41476821899414,104.14768981933594,0.0,3.933907422037919e-09,288,0.0,2.740618284170054,10,1.0,128.35555555555555,0.9349863892177688,2.6015591229245643,gauss_markov,-0.0003082732404582,7.725320702689723,105,10,200.0,200.0,200.0,1122,-0.0809974521398544,wang2025_isac_tables,590,1712,55.2258064516129,2026091606,2026091606,0,0.8768939393939394,0.0086717428087986,0.1231060606060606,9456,2112,200,0.0520738437771797,0.520738422870636,1200,45,1122,8.57803201675415
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,7.561717939097434e-05,0.8379999995231628,-0.0658406987786293,1.72529798746109,0.0,2,0.935483870967742,0.6170212765957447,0.0689655172413793,1,29,17.30310262529833,3.4001641458553173,0.0173031026252983,0.6444444444444445,552,0.3293556085918854,8.529,0.294103448275862,2.9513639211654663,6,9.317541122436523,93.17540740966795,0.0,-1.0627508473248781e-07,324,0.0,2.801407241380614,10,1.0,136.26666666666668,0.8480511405007228,-0.2733656723409348,gauss_markov,-0.0001080642367625,6.989607028637829,105,10,200.0,200.0,200.0,1140,-0.0824089609086513,wang2025_isac_tables,536,1676,57.793103448275865,2026091607,2026091607,0,0.8013090229079008,0.0096954368215828,0.1986909770920991,9489,2139,200,0.0465877018868923,0.4658770263195038,1400,45,1140,4.829611539840698
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,-0.0002128960577538,0.8305000066757202,-0.0639902465045452,1.7205954194068909,0.0,0,1.0,0.5555555555555556,0.0,1,25,15.051173991571345,2.989804765748797,0.0150511739915713,0.5555555555555556,532,0.3202889825406381,8.361749999999999,0.3344699999999999,3.0298640727996826,7,8.153563499450684,81.53564453125,0.0,3.1113623677470066e-08,339,0.0,2.360923603407852,10,1.0,143.64444444444445,0.8708146772752318,-0.1809378393024037,gauss_markov,-0.0004328151200896,7.167023854634499,105,10,200.0,200.0,200.0,1098,-0.0804206170141696,wang2025_isac_tables,563,1661,66.44,2026091608,2026091608,0,0.811965811965812,0.0107905982905982,0.188034188034188,9360,2106,200,0.0407678224146366,0.4076782166957855,1600,45,1098,4.266002416610718
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,0.0001914673378924,0.8264999985694885,-0.089360199868679,1.7571277022361755,0.0,0,1.0,0.6222222222222222,0.0,1,28,16.93889897156685,3.397748991293268,0.0169388989715668,0.6222222222222222,581,0.3514821536600121,8.24075,0.2943125,3.104504704475403,8,8.728439331054688,87.2844009399414,0.0,-5.8352946474826695e-08,347,0.0,2.648089155030505,10,1.0,143.33333333333334,0.8632517917084893,-2.363089711923895,gauss_markov,9.557526960435324e-05,6.321811941763097,105,10,200.0,200.0,200.0,1065,-0.1116046942770481,wang2025_isac_tables,588,1653,59.035714285714285,2026091609,2026091609,0,0.8383371824480369,0.0082918739635157,0.161662817551963,9045,1732,200,0.0436422005295753,0.4364219307899475,1800,45,1065,4.0281020402908325
0,0.0,0,0.0,2000,1.0,2000,isac_mappo,0.000173093215446,0.8495000004768372,-0.0507925227284431,1.9361672401428225,0.0,0,1.0,0.4,0.0,1,18,10.59446733372572,2.107419874140202,0.0105944673337257,0.4,465,0.2736904061212478,8.54125,0.4745138888888889,3.213730812072754,9,6.073927879333496,60.7392807006836,0.0,4.79221331506352e-08,301,0.0,0.7654172119218121,10,1.0,158.48888888888888,0.8826377441598201,-2.03207576906379,gauss_markov,-0.0006239185063168,8.960184073397288,105,10,200.0,200.0,200.0,1123,-0.0641145594418048,wang2025_isac_tables,576,1699,94.38888888888889,2026091610,2026091610,0,0.8328756375049039,0.0079561892953089,0.1671243624950961,9678,2549,200,0.0303696412593126,0.3036963939666748,2000,45,1123,1.938853681087494
