method,slot,mean_discovery_rate,ci95_low,ci95_high
isac_candidate_pool_random,225,1.0,1.0,1.0
isac_candidate_pool_random,226,1.0,1.0,1.0
isac_candidate_pool_random,227,1.0,1.0,1.0
isac_candidate_pool_random,228,1.0,1.0,1.0
isac_candidate_pool_random,229,1.0,1.0,1.0
isac_candidate_pool_random,230,1.0,1.0,1.0
isac_candidate_pool_random,231,1.0,1.0,1.0
isac_candidate_pool_random,232,1.0,1.0,1.0
isac_candidate_pool_random,233,1.0,1.0,1.0
isac_candidate_pool_random,234,1.0,1.0,1.0
isac_candidate_pool_random,235,1.0,1.0,1.0
isac_candidate_pool_random,236,1.0,1.0,1.0
isac_candidate_pool_random,237,1.0,1.0,1.0
isac_candidate_pool_random,238,1.0,1.0,1.0
isac_candidate_pool_random,239,1.0,1.0,1.0
isac_candidate_pool_random,240,1.0,1.0,1.0
isac_candidate_pool_random,241,1.0,1.0,1.0
isac_candidate_pool_random,242,1.0,1.0,1.0
isac_candidate_pool_random,243,1.0,1.0,1.0
isac_candidate_pool_random,244,1.0,1.0,1.0
isac_candidate_pool_random,245,1.0,1.0,1.0
isac_candidate_pool_random,246,1.0,1.0,1.0
isac_candidate_pool_random,247,1.0,1.0,1.0
isac_candidate_pool_random,248,1.0,1.0,1.0
isac_candidate_pool_random,249,1.0,1.0,1.0
isac_candidate_pool_random,250,1.0,1.0,1.0
isac_candidate_pool_random,251,1.0,1.0,1.0
isac_candidate_pool_random,252,1.0,1.0,1.0
isac_candidate_pool_random,253,1.0,1.0,1.0
isac_candidate_pool_random,254,1.0,1.0,1.0
isac_candidate_pool_random,255,1.0,1.0,1.0
isac_candidate_pool_random,256,1.0,1.0,1.0
isac_candidate_pool_random,257,1.0,1.0,1.0
isac_candidate_pool_random,258,1.0,1.0,1.0
isac_candidate_pool_random,259,1.0,1.0,1.0
isac_candidate_pool_random,260,1.0,1.0,1.0
isac_candidate_pool_random,261,1.0,1.0,1.0
isac_candidate_pool_random,262,1.0,1.0,1.0
isac_candidate_pool_random,263,1.0,1.0,1.0
isac_candidate_pool_random,264,1.0,1.0,1.0
isac_candidate_pool_random,265,1.0,1.0,1.0
isac_candidate_pool_random,266,1.0,1.0,1.0
isac_candidate_pool_random,267,1.0,1.0,1.0
isac_candidate_pool_random,268,1.0,1.0,1.0
isac_candidate_pool_random,269,1.0,1.0,1.0
isac_candidate_pool_random,270,1.0,1.0,1.0
isac_candidate_pool_random,271,1.0,1.0,1.0
isac_candidate_pool_random,272,1.0,1.0,1.0
isac_candidate_pool_random,273,1.0,1.0,1.0
isac_candidate_pool_random,274,1.0,1.0,1.0
isac_candidate_pool_random,275,1.0,1.0,1.0
isac_candidate_pool_random,276,1.0,1.0,1.0
isac_candidate_pool_random,277,1.0,1.0,1.0
isac_candidate_pool_random,278,1.0,1.0,1.0
isac_candidate_pool_random,279,1.0,1.0,1.0
isac_candidate_pool_random,280,1.0,1.0,1.0
isac_candidate_pool_random,281,1.0,1.0,1.0
isac_candidate_pool_random,282,1.0,1.0,1.0
isac_candidate_pool_random,283,1.0,1.0,1.0
isac_candidate_pool_random,284,1.0,1.0,1.0
isac_candidate_pool_random,285,1.0,1.0,1.0
isac_candidate_pool_random,286,1.0,1.0,1.0
isac_candidate_pool_random,287,1.0,1.0,1.0
isac_candidate_pool_random,288,1.0,1.0,1.0
isac_candidate_pool_random,289,1.0,1.0,1.0
isac_candidate_pool_random,290,1.0,1.0,1.0
isac_candidate_pool_random,291,1.0,1.0,1.0
isac_candidate_pool_random,292,1.0,1.0,1.0
isac_candidate_pool_random,293,1.0,1.0,1.0
isac_candidate_pool_random,294,1.0,1.0,1.0
isac_candidate_pool_random,295,1.0,1.0,1.0
isac_candidate_pool_random,296,1.0,1.0,1.0
isac_candidate_pool_random,297,1.0,1.0,1.0
isac_candidate_pool_random,298,1.0,1.0,1.0
isac_candidate_pool_random,299,1.0,1.0,1.0
isac_candidate_pool_random,300,1.0,1.0,1.0
mappo_direct_isac,1,0.0,0.0,0.0
mappo_direct_isac,2,0.00044444444444444447,0.0,0.0013155555555555555
mappo_direct_isac,3,0.0017777777777777779,8.973120419993367e-05,0.003465824351355622
mappo_direct_isac,4,0.0031111111111111114,0.0006191130531287914,0.005603109169093431
