algorithm,approx_kl,clip_fraction,collision_count,collision_normalized_efficiency,collision_penalized_discovery_rate,collisions_per_discovery_censored,connected_components,discovered_edges,discoveries_per_1000_scan_actions,discoveries_per_joule,discovery_per_scan_action,discovery_rate,empty_scan_count,empty_scan_ratio,energy_j,energy_per_discovery_censored_j,entropy,episode,episode_return_mean_per_agent,episode_return_sum,idle_actions,isolated_node_ratio,lambda2,largest_component_size,lcc_ratio,mean_delay_censored,mobility_model,moved_distance_mean_m,n_beams,n_nodes,p90_delay_censored,p95_delay_censored,p99_delay_censored,piggyback_sense_actions,policy_loss,protocol,rx_actions,scan_actions,scan_actions_per_discovery_censored,scenario_seed,seed,sense_actions,slots,step_reward_mean,step_reward_sum_mean,training_step,true_edges_seen,tx_actions,value_loss,run,network,reward_version,env_protocol,method,method_label,training_seed,node_count,beam_count,azimuth_cells,elevation_cells,slot_duration_ms
isac_mappo,0.0005871387983982,0.0,188,0.168141592920354,0.1630901287553648,4.947368421052632,1,38,18.527547537786447,2.6803978274670244,0.0185275475377864,0.8444444444444444,1716,0.8366650414431984,14.176999999999998,0.373078947368421,5.852821111679077,0,-8.364999771118164,-83.64999389648438,252,0.0,5.785680256622465,10,1.0,133.75555555555556,gauss_markov,2.3006283418548907,648,10,300.0,300.0,300.0,2051,-0.0008098878269109,isac_structured_marl,1187,2051,53.97368421052632,20260743,20260743,697,300,-0.0278833322227001,-0.2788332998752594,300,45,864,3.138843417167664,train_seed20260743,balanced_topology_gated_contention_shared,collision_topology,isac_structured_marl,balanced_topology_gated_contention_actor,Balanced topology gated ISAC-MAPPO,20260743,10,648,36,18,5.0
isac_mappo,-2.3658354752126295e-05,0.0,196,0.1551724137931034,0.1493775933609958,5.444444444444445,1,36,18.508997429305914,2.4727822234433496,0.0185089974293059,0.8,1653,0.8498714652956298,14.5585,0.4044027777777777,5.882853984832764,1,-8.092000961303711,-80.91999816894531,242,0.0,4.7887181596322845,10,1.0,143.86666666666667,gauss_markov,2.894095778139512,648,10,300.0,300.0,300.0,1945,-0.0003375463551691,isac_structured_marl,1025,1945,54.02777777777778,20260744,20260744,813,300,-0.026973333209753,-0.2697333395481109,600,45,920,2.91021192073822,train_seed20260743,balanced_topology_gated_contention_shared,collision_topology,isac_structured_marl,balanced_topology_gated_contention_actor,Balanced topology gated ISAC-MAPPO,20260743,10,648,36,18,5.0
isac_mappo,0.0002491828971542,0.0,221,0.1400778210116731,0.1353383458646616,6.138888888888889,1,36,18.977332630469164,2.4743968657639703,0.0189773326304691,0.8,1615,0.8513442277279916,14.549,0.4041388888888889,5.878297328948975,2,-8.048999786376953,-80.489990234375,252,0.0,5.829913513373968,10,1.0,143.7111111111111,gauss_markov,2.3806109826174726,648,10,300.0,300.0,300.0,1897,-7.86193986614947e-05,isac_structured_marl,1001,1897,52.69444444444444,20260745,20260745,851,300,-0.0268299970775842,-0.2683000266551971,900,45,896,2.746514320373535,train_seed20260743,balanced_topology_gated_contention_shared,collision_topology,isac_structured_marl,balanced_topology_gated_contention_actor,Balanced topology gated ISAC-MAPPO,20260743,10,648,36,18,5.0
isac_mappo,0.0004340712196038,0.0,226,0.1406844106463878,0.1365313653136531,6.108108108108108,1,37,19.77552111170497,2.52039304507757,0.0197755211117049,0.8222222222222222,1564,0.8359166221272047,14.68025,0.3967635135135135,5.877082824707031,3,-7.831500053405762,-78.31500244140625,233,0.0,5.2679491924311215,10,1.0,148.33333333333334,gauss_markov,2.620778862419662,648,10,300.0,300.0,300.0,1871,-0.0004141282938263,isac_structured_marl,990,1871,50.567567567567565,20260746,20260746,896,300,-0.0261050015687942,-0.2610500156879425,1200,45,881,2.3893896341323853,train_seed20260743,balanced_topology_gated_contention_shared,collision_topology,isac_structured_marl,balanced_topology_gated_contention_actor,Balanced topology gated ISAC-MAPPO,20260743,10,648,36,18,5.0
isac_mappo,0.0001670187126147,0.0,162,0.1818181818181818,0.1739130434782608,4.5,1,36,20.15677491601344,2.453945910942213,0.0201567749160134,0.8,1532,0.8577827547592385,14.67025,0.4075069444444444,5.894078731536865,4,-6.975499629974365,-69.75499725341797,257,0.0,5.337603669787816,10,1.0,138.6888888888889,gauss_markov,2.1807738886440635,648,10,300.0,300.0,300.0,1786,-0.0001403338568408,isac_structured_marl,926,1786,49.61111111111112,20260747,20260747,957,300,-0.0232516657561063,-0.232516661286354,1500,45,860,2.015325665473938,train_seed20260743,balanced_topology_gated_contention_shared,collision_topology,isac_structured_marl,balanced_topology_gated_contention_actor,Balanced topology gated ISAC-MAPPO,20260743,10,648,36,18,5.0
isac_mappo,0.000109164076508,0.0,114,0.2244897959183673,0.2075471698113207,3.4545454545454546,1,33,18.404907975460123,2.2561402909053623,0.0184049079754601,0.7333333333333333,1490,0.8310094813162298,14.626749999999998,0.4432348484848484,5.865495681762695,5,-6.867499351501465,-68.67499542236328,259,0.0,4.779210651078626,10,1.0,164.8,gauss_markov,2.695761475288773,648,10,300.0,300.0,300.0,1793,-0.0003134973842335,isac_structured_marl,942,1793,54.333333333333336,20260748,20260748,948,300,-0.0228916648775339,-0.2289166450500488,1800,45,851,1.3439695239067078,train_seed20260743,balanced_topology_gated_contention_shared,collision_topology,isac_structured_marl,balanced_topology_gated_contention_actor,Balanced topology gated ISAC-MAPPO,20260743,10,648,36,18,5.0
isac_mappo,8.523502012636186e-05,0.0,139,0.2102272727272727,0.2010869565217391,3.756756756756757,1,37,21.91943127962085,2.561794641002562,0.0219194312796208,0.8222222222222222,1409,0.8347156398104265,14.443,0.3903513513513513,5.887958288192749,6,-5.931999683380127,-59.31999969482422,300,0.0,5.593512539699808,10,1.0,150.42222222222222,gauss_markov,2.6337097992172844,648,10,300.0,300.0,300.0,1688,-1.2681126953850708e-05,isac_structured_marl,916,1688,45.62162162162162,20260749,20260749,1012,300,-0.0197733324021101,-0.1977333575487136,2100,45,772,0.918904721736908,train_seed20260743,balanced_topology_gated_contention_shared,collision_topology,isac_structured_marl,balanced_topology_gated_contention_actor,Balanced topology gated ISAC-MAPPO,20260743,10,648,36,18,5.0
isac_mappo,-2.369270738078466e-05,0.0,104,0.2517985611510791,0.2348993288590604,2.9714285714285715,1,35,21.393643031784844,2.3992322456813824,0.0213936430317848,0.7777777777777778,1389,0.8490220048899756,14.587999999999996,0.4167999999999999,5.900854110717773,7,-5.558999538421631,-55.58999252319336,304,0.0,4.504177209809135,10,1.0,137.0222222222222,gauss_markov,3.067186880664233,648,10,300.0,300.0,300.0,1636,-0.0001108541882712,isac_structured_marl,832,1636,46.74285714285714,20260750,20260750,1060,300,-0.0185299981385469,-0.1852999925613403,2400,45,804,1.1766671538352966,train_seed20260743,balanced_topology_gated_contention_shared,collision_topology,isac_structured_marl,balanced_topology_gated_contention_actor,Balanced topology gated ISAC-MAPPO,20260743,10,648,36,18,5.0
isac_mappo,0.0001554782364595,0.0,184,0.167420814479638,0.1615720524017467,4.972972972972973,1,37,23.02426882389545,2.5734207369025053,0.0230242688238954,0.8222222222222222,1403,0.8730553827006845,14.37775,0.3885878378378378,5.88896107673645,8,-6.131499290466309,-61.31499099731445,327,0.0,4.6589226940375,10,1.0,145.93333333333334,gauss_markov,2.590623188268112,648,10,300.0,300.0,300.0,1607,-0.0004083868645459,isac_structured_marl,871,1607,43.43243243243244,20260751,20260751,1066,300,-0.0204383302479982,-0.2043833136558532,2700,45,736,0.8934897184371948,train_seed20260743,balanced_topology_gated_contention_shared,collision_topology,isac_structured_marl,balanced_topology_gated_contention_actor,Balanced topology gated ISAC-MAPPO,20260743,10,648,36,18,5.0
isac_mappo,0.0001083477549448,0.0,172,0.1690821256038647,0.1612903225806451,4.914285714285715,1,35,22.137887413029727,2.439534397435003,0.0221378874130297,0.7777777777777778,1366,0.8640101201771031,14.347000000000005,0.4099142857142858,5.869798421859741,9,-6.125999450683594,-61.25999450683594,348,0.0,4.948105450246469,10,1.0,153.22222222222223,gauss_markov,2.7979998107513806,648,10,300.0,300.0,300.0,1581,-8.141509676384828e-05,isac_structured_marl,826,1581,45.17142857142857,20260752,20260752,1071,300,-0.0204199980944395,-0.2041999846696853,3000,45,755,0.7005000412464142,train_seed20260743,balanced_topology_gated_contention_shared,collision_topology,isac_structured_marl,balanced_topology_gated_contention_actor,Balanced topology gated ISAC-MAPPO,20260743,10,648,36,18,5.0
