episode,process_cpu_percent,rss_mb,slot,system_available_mb,system_memory_percent,training_step,run,algorithm,network,reward_version,env_protocol,method,method_label,training_seed,node_count,beam_count,azimuth_cells,elevation_cells,slot_duration_ms
6,0.0,673.58984375,299,15773.8671875,51.3,2100,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
7,0.0,692.078125,99,15756.27734375,51.3,2200,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
7,0.0,692.19921875,199,15752.2265625,51.4,2300,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
7,0.0,692.2265625,299,15768.01953125,51.3,2400,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
8,0.0,455.453125,99,15979.4765625,50.7,2500,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
8,0.0,455.453125,199,15990.14453125,50.6,2600,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
8,0.0,463.90234375,299,15885.09375,51.0,2700,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
9,0.0,722.88671875,99,15487.34765625,52.2,2800,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
9,0.0,723.109375,199,15533.69921875,52.0,2900,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
9,0.0,723.140625,299,15552.43359375,52.0,3000,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
10,0.0,725.50390625,99,15568.8984375,51.9,3100,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
10,0.0,725.50390625,199,15533.375,52.0,3200,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
10,0.0,725.53125,299,15531.65625,52.0,3300,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
11,0.0,725.7890625,99,15372.60546875,52.5,3400,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
11,0.0,725.734375,199,15380.59765625,52.5,3500,train_n10_b10_gated_contention_actor_100ep_300slot_seed20260731,isac_mappo,gated_contention_shared,collision_topology,isac_structured_marl,gated_contention_actor,Gated contention ISAC-MAPPO,20260731,10,648,36,18,5.0
