angular_cell_offset_std,area_diagonal_m,area_scale,azimuth_cells,base_seed,beam_count,beamwidth_deg,case_id,collision_count,collision_normalized_efficiency,collision_penalized_discovery_rate,collisions_per_discovery_censored,communication_range_m,communication_range_to_diagonal_ratio,connected_components,discovered_edges,discoveries_per_1000_scan_actions,discovery_per_scan_action,discovery_rate,elevation_cells,empty_scan_count,empty_scan_ratio,episode,false_alarm_rate,finite_time_discovery_rate,idle_actions,isac_error_sweep_enabled,isolated_node_ratio,lambda2,largest_component_size,lcc_ratio,mean_delay_censored,mean_discovery_delay,miss_detection_rate,mobility_model,moved_distance_mean_m,node_count,p90_delay_censored,p90_discovery_delay,p95_delay_censored,p95_discovery_delay,p99_delay_censored,p99_discovery_delay,piggyback_sense_actions,protocol,range_mode,range_sweep_enabled,rx_actions,scan_actions,scan_actions_per_discovery_censored,scenario_seed,seed,sense_actions,sensing_range_m,sensing_range_to_diagonal_ratio,sensing_to_comm_range_ratio,slots,train_beamwidth_deg,train_node_count,true_edges_seen,tx_actions
0.0,815.56096023333,density,36,20291713,648,10.0,10,34,0.9330708661417323,0.09510433386837881,0.07172995780590717,856.3390082449965,1.05,1,474,8.14853017019082,0.00814853017019082,0.09575757575757576,18,44199,0.7598246518824137,0,0.0,0.09575757575757576,1830,False,0.0,2.2009823610751456,100,1.0,573.0149494949495,573.0149494949495,0.0,random_walk,0.5581402116265517,100,600.0,600.0,600.0,600.0,600.0,600.0,58170,ablation_isac_one_slot_delay,singlehop,False,27363,58170,122.72151898734177,20291713,20334541,0,856.3390082449965,1.05,1.0,600,10.0,10,4950,30807
0.0,815.56096023333,density,36,20291713,648,10.0,10,137,0.8837011884550084,0.2046392765873796,0.13160422670509125,856.3390082449965,1.05,1,1041,17.981759137704692,0.01798175913770469,0.2103030303030303,18,43976,0.7596213639190216,0,0.0,0.2103030303030303,2108,False,0.0,6.655112809754215,100,1.0,538.1632323232324,538.1632323232324,0.0,random_walk,0.5581402116265517,100,600.0,600.0,600.0,600.0,600.0,600.0,57892,improved_rl_isac,singlehop,False,27359,57892,55.611911623439,20291713,20305935,0,856.3390082449965,1.05,1.0,600,10.0,10,4950,30533
0.0,815.56096023333,density,24,20291713,288,15.0,11,0,1.0,0.0030303030303030303,0.0,856.3390082449965,1.05,85,15,0.25568908207619534,0.00025568908207619537,0.0030303030303030303,12,49109,0.8371090087786585,0,0.0,0.0030303030303030303,1335,False,0.72,0.0,3,0.03,598.979393939394,598.979393939394,0.0,random_walk,0.5581402116265517,100,600.0,600.0,600.0,600.0,600.0,600.0,0,improved_rl_no_isac,singlehop,False,26881,58665,3911.0,20291713,20311592,0,856.3390082449965,1.05,1.0,600,10.0,10,4950,31784
0.0,815.56096023333,density,24,20291713,288,15.0,11,401,0.7864749733759319,0.276023173238647,0.27149627623561273,856.3390082449965,1.05,1,1477,25.55363321799308,0.02555363321799308,0.29838383838383836,12,36944,0.6391695501730104,0,0.0,0.29838383838383836,2200,False,0.0,9.662648347558912,100,1.0,508.6141414141414,508.6141414141414,0.0,random_walk,0.5581402116265517,100,600.0,600.0,600.0,600.0,600.0,600.0,57800,ablation_isac_one_slot_delay,singlehop,False,27487,57800,39.13337846987136,20291713,20334541,0,856.3390082449965,1.05,1.0,600,10.0,10,4950,30313
0.0,815.56096023333,density,24,20291713,288,15.0,11,1040,0.6888090963494913,0.38430717863105174,0.45178105994787143,856.3390082449965,1.05,1,2302,39.88771832547824,0.03988771832547824,0.46505050505050505,12,37062,0.642188799556418,0,0.0,0.46505050505050505,2288,False,0.0,25.161918237586598,100,1.0,451.2141414141414,451.2141414141414,0.0,random_walk,0.5581402116265517,100,600.0,600.0,600.0,600.0,600.0,600.0,57712,improved_rl_isac,singlehop,False,27481,57712,25.07037358818419,20291713,20305935,0,856.3390082449965,1.05,1.0,600,10.0,10,4950,30231
0.0,815.56096023333,density,36,20291713,648,10.0,12,0,1.0,0.00101010101010101,0.0,856.3390082449965,1.05,95,5,0.0850933474021001,8.509334740210011e-05,0.00101010101010101,18,53017,0.9022787998434283,0,0.0,0.00101010101010101,1241,False,0.9,0.0,2,0.02,599.7981818181818,599.7981818181818,0.0,random_direction,2.643184426193971,100,600.0,600.0,600.0,600.0,600.0,600.0,0,improved_rl_no_isac,singlehop,False,26920,58759,11751.8,20291713,20311592,0,856.3390082449965,1.05,1.0,600,10.0,10,4950,31839
0.0,815.56096023333,density,36,20291713,648,10.0,12,634,0.317545748116254,0.05282951289398281,2.1491525423728812,856.3390082449965,1.05,2,295,5.057431853248757,0.0050574318532487575,0.0595959595959596,18,17233,0.2954397394136808,0,0.0,0.0595959595959596,1670,False,0.01,3.866614348174051e-16,99,0.99,581.2159595959596,581.2159595959596,0.0,random_direction,2.643184426193971,100,600.0,600.0,600.0,600.0,600.0,600.0,58330,ablation_isac_one_slot_delay,singlehop,False,27293,58330,197.72881355932202,20291713,20334541,0,856.3390082449965,1.05,1.0,600,10.0,10,4950,31037
0.0,815.56096023333,density,36,20291713,648,10.0,12,738,0.3160333642261353,0.059950773558368496,2.164222873900293,856.3390082449965,1.05,2,341,5.849257264400151,0.005849257264400151,0.06888888888888889,18,16902,0.2899241826477752,0,0.0,0.06888888888888889,1702,False,0.01,-3.2707150594762493e-15,99,0.99,579.1567676767677,579.1567676767677,0.0,random_direction,2.643184426193971,100,600.0,600.0,600.0,600.0,600.0,600.0,58298,improved_rl_isac,singlehop,False,27096,58298,170.96187683284458,20291713,20305935,0,856.3390082449965,1.05,1.0,600,10.0,10,4950,31202
0.0,815.56096023333,density,24,20291713,288,15.0,13,0,1.0,0.0038383838383838384,0.0,856.3390082449965,1.05,81,19,0.32368524165658696,0.000323685241656587,0.0038383838383838384,12,49096,0.8364026644406208,0,0.0,0.0038383838383838384,1301,False,0.67,-5.829051040894863e-16,4,0.04,599.0765656565657,599.0765656565657,0.0,random_direction,2.643184426193971,100,600.0,600.0,600.0,600.0,600.0,600.0,0,improved_rl_no_isac,singlehop,False,26900,58699,3089.4210526315787,20291713,20311592,0,856.3390082449965,1.05,1.0,600,10.0,10,4950,31799
0.0,815.56096023333,density,24,20291713,288,15.0,13,3605,0.1645422943221321,0.08299240210403273,5.077464788732394,856.3390082449965,1.05,1,710,12.258710590835319,0.012258710590835319,0.14343434343434344,12,12268,0.21181670637798267,0,0.0,0.14343434343434344,2082,False,0.0,3.4552548889527728,100,1.0,556.0410101010101,556.0410101010101,0.0,random_direction,2.643184426193971,100,600.0,600.0,600.0,600.0,600.0,600.0,57918,ablation_isac_one_slot_delay,singlehop,False,27482,57918,81.57464788732395,20291713,20334541,0,856.3390082449965,1.05,1.0,600,10.0,10,4950,30436
