active_count,belief_max,belief_mean,candidate_count,discovered_edges_before,method,node,positive_count,score_max,slot
,0.964134693145752,0.07565545290708542,11,8,ours_marl,8,,1.0,99
,0.880940854549408,0.06221161410212517,11,8,ours_marl,9,,1.0,99
,0.8898302316665649,0.10378078371286392,12,9,ours_marl,0,,1.0,100
,0.9649538397789001,0.11733155697584152,11,9,ours_marl,1,,1.0,100
,0.9316683411598206,0.0675140991806984,12,9,ours_marl,2,,1.0,100
,0.8675698041915894,0.05938791111111641,12,9,ours_marl,3,,1.0,100
,0.8992940783500671,0.07075956463813782,11,9,ours_marl,4,,1.0,100
,0.9547471404075623,0.07231078296899796,11,9,ours_marl,5,,1.0,100
,0.8631446957588196,0.08571770787239075,12,9,ours_marl,6,,1.0,100
,0.954287588596344,0.05059880018234253,11,9,ours_marl,7,,1.0,100
,0.9448519945144653,0.07414234429597855,11,9,ours_marl,8,,1.0,100
,0.8633220195770264,0.06051572784781456,11,9,ours_marl,9,,1.0,100
,0.939751386642456,0.11182879656553268,12,9,ours_marl,0,,1.0,101
,0.9456547498703003,0.1149848997592926,12,9,ours_marl,1,,1.0,101
,0.913034975528717,0.07268700748682022,12,9,ours_marl,2,,1.0,101
,0.9161479473114014,0.05353774130344391,11,9,ours_marl,3,,1.0,101
,0.8813081979751587,0.071831114590168,11,9,ours_marl,4,,1.0,101
,0.9356521964073181,0.07086457312107086,11,9,ours_marl,5,,1.0,101
,0.902462899684906,0.08411357551813126,12,9,ours_marl,6,,1.0,101
,0.9352018237113953,0.05330798774957657,11,9,ours_marl,7,,1.0,101
,0.9259549379348755,0.07265949994325638,11,9,ours_marl,8,,1.0,101
,0.8976767659187317,0.06705310195684433,11,9,ours_marl,9,,1.0,101
,0.9209563732147217,0.11008661240339279,12,9,ours_marl,0,,1.0,102
,0.9267416596412659,0.11268521100282669,11,9,ours_marl,1,,1.0,102
,0.952648401260376,0.07672455161809921,11,9,ours_marl,2,,1.0,102
,0.9540212154388428,0.056968774646520615,11,9,ours_marl,3,,1.0,102
,0.9386569261550903,0.07110520452260971,11,9,ours_marl,4,,1.0,102
,0.9626225829124451,0.06909827142953873,12,9,ours_marl,5,,1.0,102
,0.9479861259460449,0.08270901441574097,11,9,ours_marl,6,,1.0,102
,0.9420013427734375,0.04780731350183487,11,9,ours_marl,7,,1.0,102
,0.9074358344078064,0.07120630890130997,11,9,ours_marl,8,,1.0,102
,0.944442629814148,0.0643097311258316,11,9,ours_marl,9,,1.0,102
,0.9025372266769409,0.10788489133119583,13,9,ours_marl,0,,1.0,103
,0.9082068204879761,0.11043151468038559,11,9,ours_marl,1,,1.0,103
,0.9701179265975952,0.07680714875459671,11,9,ours_marl,2,,1.0,103
,0.9349408149719238,0.055829405784606934,11,9,ours_marl,3,,1.0,103
,0.9198837876319885,0.06968309730291367,11,9,ours_marl,4,,1.0,103
,0.9433701634407043,0.0677163153886795,12,9,ours_marl,5,,1.0,103
,0.9680618643760681,0.08297309279441833,11,9,ours_marl,6,,1.0,103
,0.9654225707054138,0.051785364747047424,11,9,ours_marl,7,,1.0,103
,0.8892871141433716,0.06738051772117615,11,9,ours_marl,8,,1.0,103
,0.9255537986755371,0.06302352994680405,11,9,ours_marl,9,,1.0,103
,0.8844864964485168,0.1057271882891655,13,9,ours_marl,0,,1.0,104
,0.8900427222251892,0.10822287946939468,11,9,ours_marl,1,,1.0,104
,0.9507156014442444,0.07317178696393967,11,9,ours_marl,2,,1.0,104
,0.9623088836669922,0.05204258859157562,11,9,ours_marl,3,,1.0,104
,0.9014860987663269,0.06828943639993668,11,9,ours_marl,4,,1.0,104
,0.9637662768363953,0.059871647506952286,12,9,ours_marl,5,,1.0,104
,0.9487006664276123,0.08131363242864609,12,9,ours_marl,6,,1.0,104
,0.9461141228675842,0.05074965953826904,12,9,ours_marl,7,,1.0,104
,0.8715013861656189,0.06603290140628815,11,9,ours_marl,8,,1.0,104
,0.9070426821708679,0.063508540391922,11,9,ours_marl,9,,1.0,104
,0.9119512438774109,0.10586640238761902,13,9,ours_marl,0,,1.0,105
,0.8722418546676636,0.10605841875076294,11,9,ours_marl,1,,1.0,105
,0.9692655801773071,0.07555467635393143,11,9,ours_marl,2,,1.0,105
,0.9430627226829529,0.05100173503160477,12,9,ours_marl,3,,1.0,105
,0.8834563493728638,0.06692364811897278,11,9,ours_marl,4,,1.0,105
,0.9444909691810608,0.05867421254515648,12,9,ours_marl,5,,1.0,105
,0.9297266602516174,0.07968735694885254,11,9,ours_marl,6,,1.0,105
,0.9271918535232544,0.04973466694355011,12,9,ours_marl,7,,1.0,105
,0.8540713787078857,0.06471224129199982,11,9,ours_marl,8,,1.0,105
,0.9011686444282532,0.06553440541028976,11,9,ours_marl,9,,1.0,105
,0.8937122225761414,0.10374907404184341,13,9,ours_marl,0,,1.0,106
,0.8547970056533813,0.09821784496307373,11,9,ours_marl,1,,1.0,106
,0.9498802423477173,0.07404357939958572,11,9,ours_marl,2,,1.0,106
,0.965890645980835,0.05447505787014961,11,9,ours_marl,3,,1.0,106
,0.8657872676849365,0.06450088322162628,12,9,ours_marl,4,,1.0,106
,0.9256011247634888,0.053649045526981354,11,9,ours_marl,5,,1.0,106
,0.9111320972442627,0.07809361070394516,11,9,ours_marl,6,,1.0,106
,0.9086480140686035,0.0487399660050869,12,9,ours_marl,7,,1.0,106
,0.8369899392127991,0.06341800093650818,11,9,ours_marl,8,,1.0,106
,0.883145272731781,0.06422372907400131,12,9,ours_marl,9,,1.0,106
,0.8758379817008972,0.10332156717777252,12,9,ours_marl,0,,1.0,107
,0.8377010822296143,0.09625350683927536,12,9,ours_marl,1,,1.0,107
,0.9308826327323914,0.07256270200014114,11,9,ours_marl,2,,1.0,107
,0.9465728402137756,0.05338555574417114,11,9,ours_marl,3,,1.0,107
,0.8484715223312378,0.06673236936330795,11,9,ours_marl,4,,1.0,107
,0.9581900835037231,0.05531156808137894,11,9,ours_marl,5,,1.0,107
,0.8929094672203064,0.07653173804283142,11,9,ours_marl,6,,1.0,107
,0.8904750347137451,0.04776516929268837,11,9,ours_marl,7,,1.0,107
,0.843394935131073,0.06551403552293777,11,9,ours_marl,8,,1.0,107
,0.8654823303222656,0.06293924897909164,11,9,ours_marl,9,,1.0,107
,0.936244547367096,0.10282577574253082,12,9,ours_marl,0,,1.0,108
,0.8209470510482788,0.09432841837406158,11,9,ours_marl,1,,1.0,108
,0.9348403811454773,0.07410932332277298,11,9,ours_marl,2,,1.0,108
,0.9276413917541504,0.05505925416946411,11,9,ours_marl,3,,1.0,108
,0.8315020799636841,0.0653977245092392,11,9,ours_marl,4,,1.0,108
,0.9725618362426758,0.05096574127674103,11,9,ours_marl,5,,1.0,108
,0.8750512599945068,0.07892288267612457,11,9,ours_marl,6,,1.0,108
,0.9426994919776917,0.05032673850655556,11,9,ours_marl,7,,1.0,108
,0.8265269994735718,0.06420375406742096,11,9,ours_marl,8,,1.0,108
,0.9264822602272034,0.06291680783033371,11,9,ours_marl,9,,1.0,108
,0.9175196290016174,0.10076923668384552,13,9,ours_marl,0,,1.0,109
,0.8045281171798706,0.0924418494105339,11,9,ours_marl,1,,1.0,109
,0.916143536567688,0.07262713462114334,12,9,ours_marl,2,,1.0,109
,0.9090885519981384,0.053958065807819366,11,9,ours_marl,3,,1.0,109
,0.8148720264434814,0.0617516003549099,12,9,ours_marl,4,,1.0,109
,0.9531105756759644,0.04994642734527588,11,9,ours_marl,5,,1.0,109
,0.9358975887298584,0.07333242148160934,11,9,ours_marl,6,,1.0,109
,0.9238455295562744,0.049320198595523834,11,9,ours_marl,7,,1.0,109
,0.9044957160949707,0.06621444225311279,11,9,ours_marl,8,,1.0,109
,0.9079526662826538,0.06287173926830292,11,9,ours_marl,9,,1.0,109
,0.8991692662239075,0.10050656646490097,12,9,ours_marl,0,,1.0,110
,0.9047968983650208,0.09408577531576157,11,9,ours_marl,1,,1.0,110
,0.9442166090011597,0.06896824389696121,11,9,ours_marl,2,,1.0,110
,0.890906810760498,0.052878912538290024,11,9,ours_marl,3,,1.0,110
,0.7985745668411255,0.060516566038131714,11,9,ours_marl,4,,1.0,110
,0.9340483546257019,0.04549684002995491,11,9,ours_marl,5,,1.0,110
,0.9171796441078186,0.06805425137281418,11,9,ours_marl,6,,1.0,110
,0.9574158787727356,0.05047600716352463,11,9,ours_marl,7,,1.0,110
,0.8864057660102844,0.06489016115665436,11,9,ours_marl,8,,1.0,110
,0.9165632724761963,0.06396156549453735,11,9,ours_marl,9,,1.0,110
,0.9375709891319275,0.12958131730556488,11,10,ours_marl,0,,1.0,111
,0.8867009282112122,0.09220406413078308,11,10,ours_marl,1,,1.0,111
,0.925332248210907,0.06758887320756912,12,10,ours_marl,2,,1.0,111
,0.8730886578559875,0.051821332424879074,11,10,ours_marl,3,,1.0,111
,0.8723143935203552,0.06213963031768799,11,10,ours_marl,4,,1.0,111
,0.9153674244880676,0.0445869006216526,11,10,ours_marl,5,,1.0,111
,0.898836076259613,0.06669315695762634,12,10,ours_marl,6,,1.0,111
,0.9382675290107727,0.04875484108924866,11,10,ours_marl,7,,1.0,111
,0.9000642895698547,0.09067010134458542,11,10,ours_marl,8,,1.0,111
,0.8982320427894592,0.06251958757638931,12,10,ours_marl,9,,1.0,111
,0.9188195466995239,0.1269897073507309,11,10,ours_marl,0,,1.0,112
,0.8689669370651245,0.09035998582839966,12,10,ours_marl,1,,1.0,112
,0.906825602054596,0.06623709201812744,11,10,ours_marl,2,,1.0,112
,0.9161474108695984,0.052736055105924606,11,10,ours_marl,3,,1.0,112
,0.8548681139945984,0.06089683249592781,11,10,ours_marl,4,,1.0,112
,0.8970600962638855,0.04369515925645828,11,10,ours_marl,5,,1.0,112
,0.8808593153953552,0.06535928696393967,12,10,ours_marl,6,,1.0,112
,0.9637759923934937,0.04932784661650658,11,10,ours_marl,7,,1.0,112
,0.8820629715919495,0.08885670453310013,11,10,ours_marl,8,,1.0,112
,0.9345510005950928,0.06824144721031189,11,10,ours_marl,9,,1.0,112
,0.9004431962966919,0.12444990128278732,11,10,ours_marl,0,,1.0,113
,0.92920982837677,0.08127158135175705,11,10,ours_marl,1,,1.0,113
,0.9210768938064575,0.06830938160419464,11,10,ours_marl,2,,1.0,113
,0.8978244662284851,0.051681336015462875,12,10,ours_marl,3,,1.0,113
,0.8377707600593567,0.061680641025304794,11,10,ours_marl,4,,1.0,113
,0.8791188597679138,0.042821262031793594,11,10,ours_marl,5,,1.0,113
,0.8632421493530273,0.06405211240053177,11,10,ours_marl,6,,1.0,113
,0.9445004463195801,0.0483412966132164,11,10,ours_marl,7,,1.0,113
,0.8644217252731323,0.0811675414443016,13,10,ours_marl,8,,1.0,113
,0.9158599972724915,0.0668766126036644,11,10,ours_marl,9,,1.0,113
,0.8824343085289001,0.12853334844112396,11,10,ours_marl,0,,1.0,114
,0.9106256365776062,0.07964614778757095,11,10,ours_marl,1,,1.0,114
,0.9026553630828857,0.0669431984424591,11,10,ours_marl,2,,1.0,114
,0.8798679709434509,0.04999132081866264,12,10,ours_marl,3,,1.0,114
,0.9194568991661072,0.06497211009263992,11,10,ours_marl,4,,1.0,114
,0.8615365028381348,0.04196483641862869,11,10,ours_marl,5,,1.0,114
,0.863722026348114,0.06341726332902908,11,10,ours_marl,6,,1.0,114
,0.9641121625900269,0.04827482998371124,11,10,ours_marl,7,,1.0,114
,0.8471332788467407,0.07954419404268265,13,10,ours_marl,8,,1.0,114
,0.8975427746772766,0.06553907692432404,11,10,ours_marl,9,,1.0,114
,0.8647856116294861,0.12596270442008972,11,10,ours_marl,0,,1.0,115
,0.9515858888626099,0.0784052237868309,11,10,ours_marl,1,,1.0,115
,0.9480710029602051,0.06832503527402878,11,10,ours_marl,2,,1.0,115
,0.8622705936431885,0.04899149388074875,11,10,ours_marl,3,,1.0,115
,0.9010677933692932,0.062358055263757706,11,10,ours_marl,4,,1.0,115
,0.8443057537078857,0.04112553969025612,11,10,ours_marl,5,,1.0,115
,0.9309014081954956,0.06791429966688156,11,10,ours_marl,6,,1.0,115
,0.9448299407958984,0.04730933532118797,12,10,ours_marl,7,,1.0,115
,0.9235857725143433,0.08021465688943863,13,10,ours_marl,8,,1.0,115
,0.9458163380622864,0.06317536532878876,11,10,ours_marl,9,,1.0,115
,0.9313704371452332,0.12224546819925308,11,11,ours_marl,0,,1.0,116
,0.9325541853904724,0.07683712989091873,12,11,ours_marl,1,,1.0,116
,0.9291095733642578,0.06571661680936813,11,11,ours_marl,2,,1.0,116
,0.9051413536071777,0.08752333372831345,11,11,ours_marl,3,,1.0,116
,0.9473708868026733,0.06257156282663345,11,11,ours_marl,4,,1.0,116
,0.827419638633728,0.040303029119968414,12,11,ours_marl,5,,1.0,116
,0.9122833609580994,0.10752011090517044,14,11,ours_marl,6,,1.0,116
,0.925933301448822,0.04636315256357193,11,11,ours_marl,7,,1.0,116
,0.9051140546798706,0.07861035317182541,14,11,ours_marl,8,,1.0,116
,0.9671050310134888,0.06176181510090828,11,11,ours_marl,9,,1.0,116
,0.9607343673706055,0.11956112831830978,11,11,ours_marl,0,,1.0,117
,0.9467581510543823,0.07628221809864044,11,11,ours_marl,1,,1.0,117
,0.9105274081230164,0.06257019191980362,11,11,ours_marl,2,,1.0,117
,0.88703852891922,0.08577287197113037,11,11,ours_marl,3,,1.0,117
,0.9284234642982483,0.06132013350725174,11,11,ours_marl,4,,1.0,117
,0.8108712434768677,0.03949696198105812,12,11,ours_marl,5,,1.0,117
,0.9489349722862244,0.10655873268842697,12,11,ours_marl,6,,1.0,117
,0.9074146747589111,0.0451522096991539,11,11,ours_marl,7,,1.0,117
,0.949155330657959,0.07843030989170074,13,11,ours_marl,8,,1.0,117
,0.9762197136878967,0.05660746991634369,11,11,ours_marl,9,,1.0,117
,0.9736838340759277,0.11727383732795715,11,12,ours_marl,0,,1.0,118
,0.927823007106781,0.07620153576135635,11,12,ours_marl,1,,1.0,118
,0.8923168778419495,0.06131879612803459,11,12,ours_marl,2,,1.0,118
,0.8692977428436279,0.07411014288663864,11,12,ours_marl,3,,1.0,118
,0.9098550081253052,0.060093726962804794,11,12,ours_marl,4,,1.0,118
,0.7946538329124451,0.038707029074430466,11,12,ours_marl,5,,1.0,118
,0.9299562573432922,0.10442756116390228,12,12,ours_marl,6,,1.0,118
,0.8892663717269897,0.07644142955541611,11,12,ours_marl,7,,1.0,118
,0.9858598709106445,0.10122601687908173,12,12,ours_marl,8,,1.0,118
,0.9566953182220459,0.05488290265202522,12,12,ours_marl,9,,1.0,118
,0.9793945550918579,0.11510367691516876,11,12,ours_marl,0,,1.0,119
,0.9092665314674377,0.0751345306634903,12,12,ours_marl,1,,1.0,119
,0.9377018809318542,0.06527125835418701,11,12,ours_marl,2,,1.0,119
,0.8519117832183838,0.07262793928384781,12,12,ours_marl,3,,1.0,119
,0.8916578888893127,0.05889185145497322,11,12,ours_marl,4,,1.0,119
,0.7787607312202454,0.03793288767337799,11,12,ours_marl,5,,1.0,119
,0.9113571643829346,0.102339006960392,12,12,ours_marl,6,,1.0,119
,0.8714810609817505,0.07491260021924973,11,12,ours_marl,7,,1.0,119
,0.9661426544189453,0.10331952571868896,12,12,ours_marl,8,,1.0,119
,0.9375613927841187,0.05378524586558342,12,12,ours_marl,9,,1.0,119
,0.9598066806793213,0.11280161887407303,11,12,ours_marl,0,,1.0,120
,0.9102944731712341,0.07489997893571854,12,12,ours_marl,1,,1.0,120
,0.9189478754997253,0.06396583467721939,11,12,ours_marl,2,,1.0,120
,0.8348735570907593,0.06647013127803802,11,12,ours_marl,3,,1.0,120
,0.8738247156143188,0.057714011520147324,11,12,ours_marl,4,,1.0,120
,0.7631855607032776,0.03717422857880592,12,12,ours_marl,5,,1.0,120
,0.8931300044059753,0.09193270653486252,13,12,ours_marl,6,,1.0,120
,0.9343231320381165,0.07012151181697845,12,12,ours_marl,7,,1.0,120
,0.9468198418617249,0.10125313699245453,13,12,ours_marl,8,,1.0,120
,0.9188101887702942,0.052709538489580154,11,12,ours_marl,9,,1.0,120
,0.9406105279922485,0.1111549437046051,11,12,ours_marl,0,,1.0,121
,0.8920885920524597,0.07340198010206223,13,12,ours_marl,1,,1.0,121
,0.9005689024925232,0.06268651783466339,11,12,ours_marl,2,,1.0,121
,0.8181760907173157,0.0651407316327095,11,12,ours_marl,3,,1.0,121
,0.8638812303543091,0.05811293423175812,11,12,ours_marl,4,,1.0,121
,0.7479218244552612,0.03643074631690979,11,12,ours_marl,5,,1.0,121
,0.8752673864364624,0.08192756026983261,12,12,ours_marl,6,,1.0,121
,0.9156366586685181,0.06871908903121948,12,12,ours_marl,7,,1.0,121
,0.9278834462165833,0.09396688640117645,13,12,ours_marl,8,,1.0,121
,0.9004339575767517,0.051655352115631104,11,12,ours_marl,9,,1.0,121
,0.9217983484268188,0.10344227403402328,12,12,ours_marl,0,,1.0,122
,0.8742467761039734,0.06894727051258087,12,12,ours_marl,1,,1.0,122
,0.8825575113296509,0.06143278256058693,11,12,ours_marl,2,,1.0,122
,0.8018125891685486,0.0638379156589508,11,12,ours_marl,3,,1.0,122
,0.8466036319732666,0.05695067346096039,11,12,ours_marl,4,,1.0,122
,0.8798335194587708,0.04205801710486412,11,12,ours_marl,5,,1.0,122
,0.8577620387077332,0.08028902113437653,11,12,ours_marl,6,,1.0,122
,0.9537957906723022,0.0644584596157074,12,12,ours_marl,7,,1.0,122
,0.9093257784843445,0.09208755195140839,12,12,ours_marl,8,,1.0,122
,0.9470914006233215,0.05746880918741226,11,12,ours_marl,9,,1.0,122
,0.9277239441871643,0.10068253427743912,11,12,ours_marl,0,,1.0,123
,0.8567618727684021,0.06756831705570221,11,12,ours_marl,1,,1.0,123
,0.864906370639801,0.06020412594079971,11,12,ours_marl,2,,1.0,123
,0.7857763171195984,0.06256115436553955,11,12,ours_marl,3,,1.0,123
,0.8296715617179871,0.05783209949731827,11,12,ours_marl,4,,1.0,123
,0.938006579875946,0.05453842133283615,11,12,ours_marl,5,,1.0,123
,0.7919765114784241,0.07049717009067535,11,12,ours_marl,6,,1.0,123
,0.9706239104270935,0.06334370374679565,11,12,ours_marl,7,,1.0,123
,0.9163234829902649,0.0931686982512474,12,12,ours_marl,8,,1.0,123
,0.9281495213508606,0.05585317686200142,11,12,ours_marl,9,,1.0,123
,0.9591262936592102,0.09867847710847855,11,12,ours_marl,0,,1.0,124
,0.8396266102790833,0.06621695309877396,11,12,ours_marl,1,,1.0,124
,0.8476082682609558,0.05900004878640175,11,12,ours_marl,2,,1.0,124
,0.7700607776641846,0.06130993366241455,12,12,ours_marl,3,,1.0,124
,0.8130781054496765,0.0531606487929821,11,12,ours_marl,4,,1.0,124
,0.9192464351654053,0.05275667831301689,12,12,ours_marl,5,,1.0,124
,0.7761369943618774,0.06908722966909409,12,12,ours_marl,6,,1.0,124
,0.9641957879066467,0.06211473420262337,12,12,ours_marl,7,,1.0,124
,0.8979970216751099,0.09130533039569855,13,12,ours_marl,8,,1.0,124
,0.9593139290809631,0.05852549895644188,11,12,ours_marl,9,,1.0,124
,0.9399437308311462,0.09141777455806732,12,12,ours_marl,0,,1.0,125
,0.8228340744972229,0.06489261239767075,11,12,ours_marl,1,,1.0,125
,0.830656111240387,0.057820048183202744,11,12,ours_marl,2,,1.0,125
,0.8895968198776245,0.06439494341611862,11,12,ours_marl,3,,1.0,125
,0.9085674285888672,0.05314876511693001,11,12,ours_marl,4,,1.0,125
,0.9008615016937256,0.05170154199004173,11,12,ours_marl,5,,1.0,125
,0.7606142163276672,0.061752237379550934,12,12,ours_marl,6,,1.0,125
,0.9449118971824646,0.060872435569763184,12,12,ours_marl,7,,1.0,125
,0.8800370693206787,0.0894792228937149,12,12,ours_marl,8,,1.0,125
,0.9401276707649231,0.057354990392923355,11,12,ours_marl,9,,1.0,125
,0.9211448431015015,0.08551893383264542,13,12,ours_marl,0,,1.0,126
,0.8063774108886719,0.0635947659611702,12,12,ours_marl,1,,1.0,126
,0.8140429854393005,0.056663643568754196,11,12,ours_marl,2,,1.0,126
,0.8718048930168152,0.06310704350471497,11,12,ours_marl,3,,1.0,126
,0.8903961181640625,0.05208579823374748,11,12,ours_marl,4,,1.0,126
,0.9472799301147461,0.05543844401836395,11,12,ours_marl,5,,1.0,126
,0.745401918888092,0.06051720306277275,12,12,ours_marl,6,,1.0,126
,0.9610945582389832,0.059667378664016724,12,12,ours_marl,7,,1.0,126
,0.8624362945556641,0.08768962323665619,12,12,ours_marl,8,,1.0,126
,0.921325147151947,0.07146355509757996,11,12,ours_marl,9,,1.0,126
,0.9027219414710999,0.08380855619907379,12,12,ours_marl,0,,1.0,127
,0.7902498841285706,0.062322866171598434,11,12,ours_marl,1,,1.0,127
,0.9089929461479187,0.06545405834913254,12,12,ours_marl,2,,1.0,127
,0.8543687462806702,0.0589461587369442,11,12,ours_marl,3,,1.0,127
,0.8913652896881104,0.05272001028060913,11,12,ours_marl,4,,1.0,127
,0.9677504301071167,0.0503680594265461,12,12,ours_marl,5,,1.0,127
,0.8787222504615784,0.0681595653295517,11,12,ours_marl,6,,1.0,127
,0.9738426804542542,0.05953019857406616,12,12,ours_marl,7,,1.0,127
,0.8451876044273376,0.08041401952505112,13,12,ours_marl,8,,1.0,127
,0.9028986096382141,0.07003428041934967,11,12,ours_marl,9,,1.0,127
,0.8846675157546997,0.08213239163160324,12,12,ours_marl,0,,1.0,128
,0.7744448781013489,0.061076413840055466,11,12,ours_marl,1,,1.0,128
,0.8908131122589111,0.06414497643709183,13,12,ours_marl,2,,1.0,128
,0.924170970916748,0.06309282779693604,11,12,ours_marl,3,,1.0,128
,0.8735380172729492,0.051665619015693665,11,12,ours_marl,4,,1.0,128
,0.976777970790863,0.05316600948572159,11,12,ours_marl,5,,1.0,128
,0.8611478209495544,0.06679637730121613,12,12,ours_marl,6,,1.0,128
,0.9794646501541138,0.05945315584540367,12,12,ours_marl,7,,1.0,128
,0.8282838463783264,0.07268950343132019,12,12,ours_marl,8,,1.0,128
,0.9481036067008972,0.06925150752067566,11,12,ours_marl,9,,1.0,128
,0.9401383996009827,0.08443570882081985,12,12,ours_marl,0,,1.0,129
,0.7589559555053711,0.059854887425899506,11,12,ours_marl,1,,1.0,129
,0.9323864579200745,0.06534009426832199,12,12,ours_marl,2,,1.0,129
,0.9056875705718994,0.06183096393942833,11,12,ours_marl,3,,1.0,129
,0.8560672402381897,0.05063231289386749,11,12,ours_marl,4,,1.0,129
,0.9807590842247009,0.052812013775110245,11,12,ours_marl,5,,1.0,129
,0.843924880027771,0.0654604583978653,12,12,ours_marl,6,,1.0,129
,0.9598753452301025,0.05826409533619881,12,12,ours_marl,7,,1.0,129
,0.8117181658744812,0.06888886541128159,14,12,ours_marl,8,,1.0,129
,0.9291415214538574,0.06848626583814621,11,12,ours_marl,9,,1.0,129
,0.9646010398864746,0.07432527840137482,12,12,ours_marl,0,,1.0,130
,0.8772393465042114,0.06244136765599251,11,12,ours_marl,1,,1.0,130
,0.9137387275695801,0.06403330713510513,12,12,ours_marl,2,,1.0,130
,0.9118562936782837,0.059519968926906586,11,12,ours_marl,3,,1.0,130
,0.8389459252357483,0.049619656056165695,11,12,ours_marl,4,,1.0,130
,0.9611439108848572,0.05175577476620674,12,12,ours_marl,5,,1.0,130
,0.8270463347434998,0.06415123492479324,11,12,ours_marl,6,,1.0,130
,0.9406778216362,0.057098809629678726,12,12,ours_marl,7,,1.0,130
,0.7954837679862976,0.06751108914613724,14,12,ours_marl,8,,1.0,130
,0.9105587005615234,0.06711653620004654,12,12,ours_marl,9,,1.0,130
,0.9453089833259583,0.10235395282506943,13,13,ours_marl,0,,1.0,131
,0.8596945405006409,0.06119254603981972,12,13,ours_marl,1,,1.0,131
,0.8954640030860901,0.06275264173746109,12,13,ours_marl,2,,1.0,131
,0.8936191201210022,0.058329563587903976,12,13,ours_marl,3,,1.0,131
,0.9199751615524292,0.050525274127721786,11,13,ours_marl,4,,1.0,131
,0.9419209957122803,0.05072065815329552,11,13,ours_marl,5,,1.0,131
,0.8105054497718811,0.06286821514368057,11,13,ours_marl,6,,1.0,131
,0.9218642711639404,0.05585574731230736,13,13,ours_marl,7,,1.0,131
,0.7795740962028503,0.06616087257862091,14,13,ours_marl,8,,1.0,131
,0.9345992803573608,0.0844842791557312,13,13,ours_marl,9,,1.0,131
,0.9264028072357178,0.10030686855316162,13,13,ours_marl,0,,1.0,132
,0.9291253089904785,0.06553149223327637,11,13,ours_marl,1,,1.0,132
,0.877554714679718,0.06149758771061897,12,13,ours_marl,2,,1.0,132
,0.8757467865943909,0.057162970304489136,11,13,ours_marl,3,,1.0,132
,0.9015756249427795,0.0495147742331028,11,13,ours_marl,4,,1.0,132
,0.9230825901031494,0.04905981943011284,12,13,ours_marl,5,,1.0,132
,0.7942953109741211,0.05951899662613869,12,13,ours_marl,6,,1.0,132
,0.9565421342849731,0.05541633069515228,11,13,ours_marl,7,,1.0,132
,0.7639826536178589,0.06483764946460724,14,13,ours_marl,8,,1.0,132
,0.9159072637557983,0.08279460668563843,13,13,ours_marl,9,,1.0,132
,0.9078747630119324,0.09850399196147919,13,13,ours_marl,0,,1.0,133
,0.9105427861213684,0.0642208680510521,12,13,ours_marl,1,,1.0,133
,0.8600035905838013,0.06490899622440338,12,13,ours_marl,2,,1.0,133
,0.8582318425178528,0.05601971969008446,11,13,ours_marl,3,,1.0,133
,0.8835441470146179,0.048524484038352966,11,13,ours_marl,4,,1.0,133
,0.9046209454536438,0.04807862266898155,11,13,ours_marl,5,,1.0,133
,0.7784094214439392,0.05832861363887787,13,13,ours_marl,6,,1.0,133
,0.9718350768089294,0.05565434694290161,11,13,ours_marl,7,,1.0,133
,0.7487030029296875,0.06354090571403503,13,13,ours_marl,8,,1.0,133
,0.8975891470909119,0.0811387225985527,13,13,ours_marl,9,,1.0,133
,0.8897172808647156,0.0965338945388794,13,13,ours_marl,0,,1.0,134
,0.8923319578170776,0.06687067449092865,11,13,ours_marl,1,,1.0,134
,0.9051039814949036,0.06533905118703842,12,13,ours_marl,2,,1.0,134
,0.9284802079200745,0.05993561074137688,11,13,ours_marl,3,,1.0,134
,0.8658732175827026,0.04932580515742302,11,13,ours_marl,4,,1.0,134
,0.8865285515785217,0.04711705446243286,12,13,ours_marl,5,,1.0,134
,0.7628412246704102,0.05716204270720482,12,13,ours_marl,6,,1.0,134
,0.9523983597755432,0.05454126372933388,12,13,ours_marl,7,,1.0,134
,0.8801780343055725,0.06645464897155762,13,13,ours_marl,8,,1.0,134
,0.8796373605728149,0.07951594144105911,13,13,ours_marl,9,,1.0,134
,0.8719229102134705,0.09460321813821793,14,13,ours_marl,0,,1.0,135
,0.8744853138923645,0.06553326547145844,12,13,ours_marl,1,,1.0,135
,0.8870019316673279,0.06403227895498276,12,13,ours_marl,2,,1.0,135
,0.9099106192588806,0.058736905455589294,11,13,ours_marl,3,,1.0,135
,0.8485558032989502,0.0444459430873394,11,13,ours_marl,4,,1.0,135
,0.940959095954895,0.044839177280664444,11,13,ours_marl,5,,1.0,135
,0.7475844025611877,0.056018806993961334,12,13,ours_marl,6,,1.0,135
,0.9333504438400269,0.053450439125299454,11,13,ours_marl,7,,1.0,135
,0.9381585121154785,0.06728600710630417,13,13,ours_marl,8,,1.0,135
,0.8620445728302002,0.07792561501264572,13,13,ours_marl,9,,1.0,135
,0.854484498500824,0.09271116554737091,13,13,ours_marl,0,,1.0,136
,0.8966367840766907,0.06870082765817642,11,13,ours_marl,1,,1.0,136
,0.8692618608474731,0.0627516359090805,11,13,ours_marl,2,,1.0,136
,0.8917124271392822,0.057207170873880386,11,13,ours_marl,3,,1.0,136
,0.9229198098182678,0.03974560275673866,11,13,ours_marl,4,,1.0,136
,0.9221398830413818,0.043942391872406006,12,13,ours_marl,5,,1.0,136
