beam,discovered_edges_after,empty_scan_ratio,method,mode,new_edges_this_slot,node,sensing_detection_rate,slot
0,8,0.4454732510288066,ours_marl,idle,0,7,0.8642117376294591,105
40,8,0.4454732510288066,ours_marl,rx,0,8,0.8642117376294591,105
0,8,0.4454732510288066,ours_marl,idle,0,9,0.8642117376294591,105
15,8,0.4413863404689093,ours_marl,tx,0,0,0.8643101482326112,106
0,8,0.4413863404689093,ours_marl,idle,0,1,0.8643101482326112,106
53,8,0.4413863404689093,ours_marl,rx,0,2,0.8643101482326112,106
101,8,0.4413863404689093,ours_marl,rx,0,3,0.8643101482326112,106
28,8,0.4413863404689093,ours_marl,tx,0,4,0.8643101482326112,106
65,8,0.4413863404689093,ours_marl,tx,0,5,0.8643101482326112,106
23,8,0.4413863404689093,ours_marl,rx,0,6,0.8643101482326112,106
54,8,0.4413863404689093,ours_marl,rx,0,7,0.8643101482326112,106
67,8,0.4413863404689093,ours_marl,tx,0,8,0.8643101482326112,106
73,8,0.4413863404689093,ours_marl,rx,0,9,0.8643101482326112,106
48,8,0.43693239152371344,ours_marl,tx,0,0,0.8659217877094972,107
36,8,0.43693239152371344,ours_marl,rx,0,1,0.8659217877094972,107
5,8,0.43693239152371344,ours_marl,tx,0,2,0.8659217877094972,107
55,8,0.43693239152371344,ours_marl,tx,0,3,0.8659217877094972,107
68,8,0.43693239152371344,ours_marl,rx,0,4,0.8659217877094972,107
80,8,0.43693239152371344,ours_marl,tx,0,5,0.8659217877094972,107
23,8,0.43693239152371344,ours_marl,tx,0,6,0.8659217877094972,107
26,8,0.43693239152371344,ours_marl,tx,0,7,0.8659217877094972,107
40,8,0.43693239152371344,ours_marl,rx,0,8,0.8659217877094972,107
73,8,0.43693239152371344,ours_marl,tx,0,9,0.8659217877094972,107
0,8,0.4364364364364364,ours_marl,idle,0,0,0.8666666666666667,108
38,8,0.4364364364364364,ours_marl,rx,0,1,0.8666666666666667,108
0,8,0.4364364364364364,ours_marl,idle,0,2,0.8666666666666667,108
102,8,0.4364364364364364,ours_marl,rx,0,3,0.8666666666666667,108
68,8,0.4364364364364364,ours_marl,tx,0,4,0.8666666666666667,108
54,8,0.4364364364364364,ours_marl,rx,0,5,0.8666666666666667,108
41,8,0.4364364364364364,ours_marl,tx,0,6,0.8666666666666667,108
26,8,0.4364364364364364,ours_marl,rx,0,7,0.8666666666666667,108
84,8,0.4364364364364364,ours_marl,tx,0,8,0.8666666666666667,108
85,8,0.4364364364364364,ours_marl,tx,0,9,0.8666666666666667,108
48,9,0.43310208126858274,ours_marl,tx,1,0,0.8660130718954249,109
24,9,0.43310208126858274,ours_marl,tx,1,1,0.8660130718954249,109
69,9,0.43310208126858274,ours_marl,tx,1,2,0.8660130718954249,109
7,9,0.43310208126858274,ours_marl,rx,1,3,0.8660130718954249,109
68,9,0.43310208126858274,ours_marl,rx,1,4,0.8660130718954249,109
80,9,0.43310208126858274,ours_marl,tx,1,5,0.8660130718954249,109
41,9,0.43310208126858274,ours_marl,tx,1,6,0.8660130718954249,109
26,9,0.43310208126858274,ours_marl,tx,1,7,0.8660130718954249,109
37,9,0.43310208126858274,ours_marl,rx,1,8,0.8660130718954249,109
27,9,0.43310208126858274,ours_marl,tx,1,9,0.8660130718954249,109
48,10,0.43222003929273084,ours_marl,tx,1,0,0.8663793103448276,110
36,10,0.43222003929273084,ours_marl,rx,1,1,0.8663793103448276,110
0,10,0.43222003929273084,ours_marl,idle,1,2,0.8663793103448276,110
18,10,0.43222003929273084,ours_marl,rx,1,3,0.8663793103448276,110
64,10,0.43222003929273084,ours_marl,tx,1,4,0.8663793103448276,110
65,10,0.43222003929273084,ours_marl,rx,1,5,0.8663793103448276,110
37,10,0.43222003929273084,ours_marl,tx,1,6,0.8663793103448276,110
53,10,0.43222003929273084,ours_marl,tx,1,7,0.8663793103448276,110
56,10,0.43222003929273084,ours_marl,rx,1,8,0.8663793103448276,110
57,10,0.43222003929273084,ours_marl,tx,1,9,0.8663793103448276,110
48,10,0.4294060370009737,ours_marl,rx,0,0,0.8665955176093917,111
0,10,0.4294060370009737,ours_marl,idle,0,1,0.8665955176093917,111
86,10,0.4294060370009737,ours_marl,rx,0,2,0.8665955176093917,111
55,10,0.4294060370009737,ours_marl,tx,0,3,0.8665955176093917,111
68,10,0.4294060370009737,ours_marl,rx,0,4,0.8665955176093917,111
55,10,0.4294060370009737,ours_marl,rx,0,5,0.8665955176093917,111
24,10,0.4294060370009737,ours_marl,rx,0,6,0.8665955176093917,111
26,10,0.4294060370009737,ours_marl,tx,0,7,0.8665955176093917,111
82,10,0.4294060370009737,ours_marl,rx,0,8,0.8665955176093917,111
72,10,0.4294060370009737,ours_marl,tx,0,9,0.8665955176093917,111
40,10,0.42857142857142855,ours_marl,rx,0,0,0.8671625929861849,112
54,10,0.42857142857142855,ours_marl,tx,0,1,0.8671625929861849,112
23,10,0.42857142857142855,ours_marl,tx,0,2,0.8671625929861849,112
0,10,0.42857142857142855,ours_marl,idle,0,3,0.8671625929861849,112
28,10,0.42857142857142855,ours_marl,tx,0,4,0.8671625929861849,112
65,10,0.42857142857142855,ours_marl,rx,0,5,0.8671625929861849,112
37,10,0.42857142857142855,ours_marl,rx,0,6,0.8671625929861849,112
44,10,0.42857142857142855,ours_marl,rx,0,7,0.8671625929861849,112
86,10,0.42857142857142855,ours_marl,tx,0,8,0.8671625929861849,112
72,10,0.42857142857142855,ours_marl,rx,0,9,0.8671625929861849,112
15,10,0.42638623326959846,ours_marl,tx,0,0,0.8686974789915967,113
53,10,0.42638623326959846,ours_marl,rx,0,1,0.8686974789915967,113
23,10,0.42638623326959846,ours_marl,rx,0,2,0.8686974789915967,113
98,10,0.42638623326959846,ours_marl,tx,0,3,0.8686974789915967,113
40,10,0.42638623326959846,ours_marl,tx,0,4,0.8686974789915967,113
80,10,0.42638623326959846,ours_marl,tx,0,5,0.8686974789915967,113
23,10,0.42638623326959846,ours_marl,tx,0,6,0.8686974789915967,113
42,10,0.42638623326959846,ours_marl,tx,0,7,0.8686974789915967,113
67,10,0.42638623326959846,ours_marl,rx,0,8,0.8686974789915967,113
85,10,0.42638623326959846,ours_marl,rx,0,9,0.8686974789915967,113
48,10,0.4255924170616114,ours_marl,rx,0,0,0.8686659772492245,114
11,10,0.4255924170616114,ours_marl,tx,0,1,0.8686659772492245,114
39,10,0.4255924170616114,ours_marl,tx,0,2,0.8686659772492245,114
2,10,0.4255924170616114,ours_marl,rx,0,3,0.8686659772492245,114
3,10,0.4255924170616114,ours_marl,tx,0,4,0.8686659772492245,114
54,10,0.4255924170616114,ours_marl,tx,0,5,0.8686659772492245,114
24,10,0.4255924170616114,ours_marl,tx,0,6,0.8686659772492245,114
0,10,0.4255924170616114,ours_marl,idle,0,7,0.8686659772492245,114
67,10,0.4255924170616114,ours_marl,tx,0,8,0.8686659772492245,114
72,10,0.4255924170616114,ours_marl,tx,0,9,0.8686659772492245,114
48,10,0.4246704331450094,ours_marl,tx,0,0,0.869120654396728,115
0,10,0.4246704331450094,ours_marl,idle,0,1,0.869120654396728,115
86,10,0.4246704331450094,ours_marl,tx,0,2,0.869120654396728,115
18,10,0.4246704331450094,ours_marl,tx,0,3,0.869120654396728,115
40,10,0.4246704331450094,ours_marl,tx,0,4,0.869120654396728,115
0,10,0.4246704331450094,ours_marl,idle,0,5,0.869120654396728,115
19,10,0.4246704331450094,ours_marl,rx,0,6,0.869120654396728,115
19,10,0.4246704331450094,ours_marl,rx,0,7,0.869120654396728,115
0,10,0.4246704331450094,ours_marl,idle,0,8,0.869120654396728,115
72,10,0.4246704331450094,ours_marl,tx,0,9,0.869120654396728,115
39,10,0.4239028944911298,ours_marl,tx,0,0,0.8659274193548387,116
25,10,0.4239028944911298,ours_marl,tx,0,1,0.8659274193548387,116
5,10,0.4239028944911298,ours_marl,tx,0,2,0.8659274193548387,116
13,10,0.4239028944911298,ours_marl,rx,0,3,0.8659274193548387,116
5,10,0.4239028944911298,ours_marl,rx,0,4,0.8659274193548387,116
0,10,0.4239028944911298,ours_marl,idle,0,5,0.8659274193548387,116
41,10,0.4239028944911298,ours_marl,tx,0,6,0.8659274193548387,116
54,10,0.4239028944911298,ours_marl,tx,0,7,0.8659274193548387,116
67,10,0.4239028944911298,ours_marl,tx,0,8,0.8659274193548387,116
12,10,0.4239028944911298,ours_marl,tx,0,9,0.8659274193548387,116
39,10,0.42183163737280294,ours_marl,tx,0,0,0.8661338661338661,117
52,10,0.42183163737280294,ours_marl,tx,0,1,0.8661338661338661,117
39,10,0.42183163737280294,ours_marl,rx,0,2,0.8661338661338661,117
5,10,0.42183163737280294,ours_marl,tx,0,3,0.8661338661338661,117
16,10,0.42183163737280294,ours_marl,rx,0,4,0.8661338661338661,117
37,10,0.42183163737280294,ours_marl,tx,0,5,0.8661338661338661,117
19,10,0.42183163737280294,ours_marl,rx,0,6,0.8661338661338661,117
40,10,0.42183163737280294,ours_marl,rx,0,7,0.8661338661338661,117
43,10,0.42183163737280294,ours_marl,tx,0,8,0.8661338661338661,117
72,10,0.42183163737280294,ours_marl,tx,0,9,0.8661338661338661,117
48,10,0.42056932966023874,ours_marl,tx,0,0,0.8663366336633663,118
54,10,0.42056932966023874,ours_marl,tx,0,1,0.8663366336633663,118
69,10,0.42056932966023874,ours_marl,tx,0,2,0.8663366336633663,118
0,10,0.42056932966023874,ours_marl,idle,0,3,0.8663366336633663,118
38,10,0.42056932966023874,ours_marl,rx,0,4,0.8663366336633663,118
83,10,0.42056932966023874,ours_marl,rx,0,5,0.8663366336633663,118
49,10,0.42056932966023874,ours_marl,rx,0,6,0.8663366336633663,118
40,10,0.42056932966023874,ours_marl,rx,0,7,0.8663366336633663,118
41,10,0.42056932966023874,ours_marl,tx,0,8,0.8663366336633663,118
0,10,0.42056932966023874,ours_marl,idle,0,9,0.8663366336633663,118
68,10,0.4198542805100182,ours_marl,rx,0,0,0.8665358194308145,119
52,10,0.4198542805100182,ours_marl,tx,0,1,0.8665358194308145,119
53,10,0.4198542805100182,ours_marl,rx,0,2,0.8665358194308145,119
87,10,0.4198542805100182,ours_marl,tx,0,3,0.8665358194308145,119
40,10,0.4198542805100182,ours_marl,rx,0,4,0.8665358194308145,119
83,10,0.4198542805100182,ours_marl,tx,0,5,0.8665358194308145,119
43,10,0.4198542805100182,ours_marl,tx,0,6,0.8665358194308145,119
40,10,0.4198542805100182,ours_marl,tx,0,7,0.8665358194308145,119
0,10,0.4198542805100182,ours_marl,idle,0,8,0.8665358194308145,119
85,10,0.4198542805100182,ours_marl,rx,0,9,0.8665358194308145,119
58,10,0.4218608852755194,ours_marl,tx,0,0,0.8665358194308145,120
0,10,0.4218608852755194,ours_marl,idle,0,1,0.8665358194308145,120
72,10,0.4218608852755194,ours_marl,rx,0,2,0.8665358194308145,120
67,10,0.4218608852755194,ours_marl,rx,0,3,0.8665358194308145,120
16,10,0.4218608852755194,ours_marl,tx,0,4,0.8665358194308145,120
66,10,0.4218608852755194,ours_marl,rx,0,5,0.8665358194308145,120
59,10,0.4218608852755194,ours_marl,tx,0,6,0.8665358194308145,120
19,10,0.4218608852755194,ours_marl,rx,0,7,0.8665358194308145,120
73,10,0.4218608852755194,ours_marl,tx,0,8,0.8665358194308145,120
72,10,0.4218608852755194,ours_marl,rx,0,9,0.8665358194308145,120
36,10,0.41897940913160253,ours_marl,tx,0,0,0.8660194174757282,121
24,10,0.41897940913160253,ours_marl,tx,0,1,0.8660194174757282,121
53,10,0.41897940913160253,ours_marl,rx,0,2,0.8660194174757282,121
101,10,0.41897940913160253,ours_marl,rx,0,3,0.8660194174757282,121
41,10,0.41897940913160253,ours_marl,rx,0,4,0.8660194174757282,121
11,10,0.41897940913160253,ours_marl,tx,0,5,0.8660194174757282,121
41,10,0.41897940913160253,ours_marl,rx,0,6,0.8660194174757282,121
42,10,0.41897940913160253,ours_marl,tx,0,7,0.8660194174757282,121
43,10,0.41897940913160253,ours_marl,rx,0,8,0.8660194174757282,121
73,10,0.41897940913160253,ours_marl,tx,0,9,0.8660194174757282,121
52,10,0.4179236912156167,ours_marl,tx,0,0,0.8657718120805369,122
25,10,0.4179236912156167,ours_marl,rx,0,1,0.8657718120805369,122
86,10,0.4179236912156167,ours_marl,rx,0,2,0.8657718120805369,122
72,10,0.4179236912156167,ours_marl,rx,0,3,0.8657718120805369,122
64,10,0.4179236912156167,ours_marl,tx,0,4,0.8657718120805369,122
66,10,0.4179236912156167,ours_marl,tx,0,5,0.8657718120805369,122
91,10,0.4179236912156167,ours_marl,tx,0,6,0.8657718120805369,122
40,10,0.4179236912156167,ours_marl,tx,0,7,0.8657718120805369,122
40,10,0.4179236912156167,ours_marl,tx,0,8,0.8657718120805369,122
78,10,0.4179236912156167,ours_marl,tx,0,9,0.8657718120805369,122
35,10,0.4163732394366197,ours_marl,tx,0,0,0.864326375711575,123
36,10,0.4163732394366197,ours_marl,rx,0,1,0.864326375711575,123
23,10,0.4163732394366197,ours_marl,rx,0,2,0.864326375711575,123
0,10,0.4163732394366197,ours_marl,idle,0,3,0.864326375711575,123
3,10,0.4163732394366197,ours_marl,tx,0,4,0.864326375711575,123
65,10,0.4163732394366197,ours_marl,tx,0,5,0.864326375711575,123
23,10,0.4163732394366197,ours_marl,rx,0,6,0.864326375711575,123
42,10,0.4163732394366197,ours_marl,tx,0,7,0.864326375711575,123
67,10,0.4163732394366197,ours_marl,rx,0,8,0.864326375711575,123
72,10,0.4163732394366197,ours_marl,tx,0,9,0.864326375711575,123
36,10,0.4143356643356643,ours_marl,tx,0,0,0.8642789820923656,124
52,10,0.4143356643356643,ours_marl,rx,0,1,0.8642789820923656,124
72,10,0.4143356643356643,ours_marl,rx,0,2,0.8642789820923656,124
102,10,0.4143356643356643,ours_marl,tx,0,3,0.8642789820923656,124
0,10,0.4143356643356643,ours_marl,idle,0,4,0.8642789820923656,124
78,10,0.4143356643356643,ours_marl,rx,0,5,0.8642789820923656,124
37,10,0.4143356643356643,ours_marl,tx,0,6,0.8642789820923656,124
0,10,0.4143356643356643,ours_marl,idle,0,7,0.8642789820923656,124
56,10,0.4143356643356643,ours_marl,rx,0,8,0.8642789820923656,124
43,10,0.4143356643356643,ours_marl,rx,0,9,0.8642789820923656,124
83,10,0.4123263888888889,ours_marl,tx,0,0,0.8634237605238541,125
0,10,0.4123263888888889,ours_marl,idle,0,1,0.8634237605238541,125
39,10,0.4123263888888889,ours_marl,rx,0,2,0.8634237605238541,125
102,10,0.4123263888888889,ours_marl,rx,0,3,0.8634237605238541,125
11,10,0.4123263888888889,ours_marl,tx,0,4,0.8634237605238541,125
65,10,0.4123263888888889,ours_marl,tx,0,5,0.8634237605238541,125
0,10,0.4123263888888889,ours_marl,idle,0,6,0.8634237605238541,125
42,10,0.4123263888888889,ours_marl,tx,0,7,0.8634237605238541,125
82,10,0.4123263888888889,ours_marl,rx,0,8,0.8634237605238541,125
15,10,0.4123263888888889,ours_marl,tx,0,9,0.8634237605238541,125
48,10,0.4113597246127367,ours_marl,rx,0,0,0.8632162661737524,126
52,10,0.4113597246127367,ours_marl,rx,0,1,0.8632162661737524,126
53,10,0.4113597246127367,ours_marl,tx,0,2,0.8632162661737524,126
37,10,0.4113597246127367,ours_marl,tx,0,3,0.8632162661737524,126
16,10,0.4113597246127367,ours_marl,tx,0,4,0.8632162661737524,126
66,10,0.4113597246127367,ours_marl,tx,0,5,0.8632162661737524,126
24,10,0.4113597246127367,ours_marl,tx,0,6,0.8632162661737524,126
40,10,0.4113597246127367,ours_marl,tx,0,7,0.8632162661737524,126
17,10,0.4113597246127367,ours_marl,tx,0,8,0.8632162661737524,126
73,10,0.4113597246127367,ours_marl,rx,0,9,0.8632162661737524,126
52,10,0.40905209222886424,ours_marl,rx,0,0,0.8614402917046491,127
24,10,0.40905209222886424,ours_marl,rx,0,1,0.8614402917046491,127
0,10,0.40905209222886424,ours_marl,idle,0,2,0.8614402917046491,127
72,10,0.40905209222886424,ours_marl,tx,0,3,0.8614402917046491,127
40,10,0.40905209222886424,ours_marl,rx,0,4,0.8614402917046491,127
66,10,0.40905209222886424,ours_marl,tx,0,5,0.8614402917046491,127
63,10,0.40905209222886424,ours_marl,rx,0,6,0.8614402917046491,127
26,10,0.40905209222886424,ours_marl,tx,0,7,0.8614402917046491,127
77,10,0.40905209222886424,ours_marl,tx,0,8,0.8614402917046491,127
73,10,0.40905209222886424,ours_marl,tx,0,9,0.8614402917046491,127
52,10,0.40812870448772226,ours_marl,tx,0,0,0.8619133574007221,128
11,10,0.40812870448772226,ours_marl,rx,0,1,0.8619133574007221,128
23,10,0.40812870448772226,ours_marl,tx,0,2,0.8619133574007221,128
102,10,0.40812870448772226,ours_marl,rx,0,3,0.8619133574007221,128
13,10,0.40812870448772226,ours_marl,rx,0,4,0.8619133574007221,128
80,10,0.40812870448772226,ours_marl,tx,0,5,0.8619133574007221,128
59,10,0.40812870448772226,ours_marl,rx,0,6,0.8619133574007221,128
32,10,0.40812870448772226,ours_marl,rx,0,7,0.8619133574007221,128
92,10,0.40812870448772226,ours_marl,tx,0,8,0.8619133574007221,128
27,10,0.40812870448772226,ours_marl,tx,0,9,0.8619133574007221,128
52,10,0.4074074074074074,ours_marl,tx,0,0,0.8616071428571429,129
25,10,0.4074074074074074,ours_marl,tx,0,1,0.8616071428571429,129
72,10,0.4074074074074074,ours_marl,rx,0,2,0.8616071428571429,129
87,10,0.4074074074074074,ours_marl,tx,0,3,0.8616071428571429,129
13,10,0.4074074074074074,ours_marl,rx,0,4,0.8616071428571429,129
0,10,0.4074074074074074,ours_marl,idle,0,5,0.8616071428571429,129
37,10,0.4074074074074074,ours_marl,rx,0,6,0.8616071428571429,129
61,10,0.4074074074074074,ours_marl,rx,0,7,0.8616071428571429,129
0,10,0.4074074074074074,ours_marl,idle,0,8,0.8616071428571429,129
0,10,0.4074074074074074,ours_marl,idle,0,9,0.8616071428571429,129
26,11,0.40585774058577406,ours_marl,tx,1,0,0.8620996441281139,130
0,11,0.40585774058577406,ours_marl,idle,1,1,0.8620996441281139,130
69,11,0.40585774058577406,ours_marl,rx,1,2,0.8620996441281139,130
0,11,0.40585774058577406,ours_marl,idle,1,3,0.8620996441281139,130
40,11,0.40585774058577406,ours_marl,tx,1,4,0.8620996441281139,130
37,11,0.40585774058577406,ours_marl,rx,1,5,0.8620996441281139,130
41,11,0.40585774058577406,ours_marl,rx,1,6,0.8620996441281139,130
20,11,0.40585774058577406,ours_marl,tx,1,7,0.8620996441281139,130
0,11,0.40585774058577406,ours_marl,idle,1,8,0.8620996441281139,130
73,11,0.40585774058577406,ours_marl,rx,1,9,0.8620996441281139,130
36,11,0.40448504983388706,ours_marl,rx,0,0,0.8634361233480177,131
25,11,0.40448504983388706,ours_marl,tx,0,1,0.8634361233480177,131
86,11,0.40448504983388706,ours_marl,rx,0,2,0.8634361233480177,131
67,11,0.40448504983388706,ours_marl,rx,0,3,0.8634361233480177,131
11,11,0.40448504983388706,ours_marl,rx,0,4,0.8634361233480177,131
80,11,0.40448504983388706,ours_marl,tx,0,5,0.8634361233480177,131
19,11,0.40448504983388706,ours_marl,tx,0,6,0.8634361233480177,131
42,11,0.40448504983388706,ours_marl,tx,0,7,0.8634361233480177,131
0,11,0.40448504983388706,ours_marl,idle,0,8,0.8634361233480177,131
101,11,0.40448504983388706,ours_marl,rx,0,9,0.8634361233480177,131
26,11,0.4014839241549876,ours_marl,tx,0,0,0.8640350877192983,132
0,11,0.4014839241549876,ours_marl,idle,0,1,0.8640350877192983,132
5,11,0.4014839241549876,ours_marl,tx,0,2,0.8640350877192983,132
72,11,0.4014839241549876,ours_marl,rx,0,3,0.8640350877192983,132
40,11,0.4014839241549876,ours_marl,rx,0,4,0.8640350877192983,132
80,11,0.4014839241549876,ours_marl,rx,0,5,0.8640350877192983,132
19,11,0.4014839241549876,ours_marl,rx,0,6,0.8640350877192983,132
26,11,0.4014839241549876,ours_marl,tx,0,7,0.8640350877192983,132
67,11,0.4014839241549876,ours_marl,rx,0,8,0.8640350877192983,132
57,11,0.4014839241549876,ours_marl,rx,0,9,0.8640350877192983,132
55,11,0.4004914004914005,ours_marl,rx,0,0,0.8643478260869565,133
19,11,0.4004914004914005,ours_marl,tx,0,1,0.8643478260869565,133
69,11,0.4004914004914005,ours_marl,tx,0,2,0.8643478260869565,133
101,11,0.4004914004914005,ours_marl,tx,0,3,0.8643478260869565,133
11,11,0.4004914004914005,ours_marl,tx,0,4,0.8643478260869565,133
0,11,0.4004914004914005,ours_marl,idle,0,5,0.8643478260869565,133
49,11,0.4004914004914005,ours_marl,rx,0,6,0.8643478260869565,133
0,11,0.4004914004914005,ours_marl,idle,0,7,0.8643478260869565,133
40,11,0.4004914004914005,ours_marl,tx,0,8,0.8643478260869565,133
27,11,0.4004914004914005,ours_marl,rx,0,9,0.8643478260869565,133
0,11,0.40097799511002447,ours_marl,idle,0,0,0.8640692640692641,134
0,11,0.40097799511002447,ours_marl,idle,0,1,0.8640692640692641,134
0,11,0.40097799511002447,ours_marl,idle,0,2,0.8640692640692641,134
87,11,0.40097799511002447,ours_marl,rx,0,3,0.8640692640692641,134
28,11,0.40097799511002447,ours_marl,tx,0,4,0.8640692640692641,134
66,11,0.40097799511002447,ours_marl,tx,0,5,0.8640692640692641,134
59,11,0.40097799511002447,ours_marl,rx,0,6,0.8640692640692641,134
19,11,0.40097799511002447,ours_marl,rx,0,7,0.8640692640692641,134
17,11,0.40097799511002447,ours_marl,tx,0,8,0.8640692640692641,134
0,11,0.40097799511002447,ours_marl,idle,0,9,0.8640692640692641,134
73,11,0.3991902834008097,ours_marl,rx,0,0,0.8652360515021459,135
11,11,0.3991902834008097,ours_marl,tx,0,1,0.8652360515021459,135
53,11,0.3991902834008097,ours_marl,rx,0,2,0.8652360515021459,135
56,11,0.3991902834008097,ours_marl,tx,0,3,0.8652360515021459,135
41,11,0.3991902834008097,ours_marl,tx,0,4,0.8652360515021459,135
0,11,0.3991902834008097,ours_marl,idle,0,5,0.8652360515021459,135
23,11,0.3991902834008097,ours_marl,rx,0,6,0.8652360515021459,135
54,11,0.3991902834008097,ours_marl,tx,0,7,0.8652360515021459,135
82,11,0.3991902834008097,ours_marl,rx,0,8,0.8652360515021459,135
0,11,0.3991902834008097,ours_marl,idle,0,9,0.8652360515021459,135
0,12,0.3993558776167472,ours_marl,idle,1,0,0.8660409556313993,136
0,12,0.3993558776167472,ours_marl,idle,1,1,0.8660409556313993,136
86,12,0.3993558776167472,ours_marl,tx,1,2,0.8660409556313993,136
102,12,0.3993558776167472,ours_marl,rx,1,3,0.8660409556313993,136
6,12,0.3993558776167472,ours_marl,tx,1,4,0.8660409556313993,136
54,12,0.3993558776167472,ours_marl,rx,1,5,0.8660409556313993,136
0,12,0.3993558776167472,ours_marl,idle,1,6,0.8660409556313993,136
54,12,0.3993558776167472,ours_marl,rx,1,7,0.8660409556313993,136
73,12,0.3993558776167472,ours_marl,tx,1,8,0.8660409556313993,136
72,12,0.3993558776167472,ours_marl,tx,1,9,0.8660409556313993,136
36,12,0.3977635782747604,ours_marl,tx,0,0,0.8662150719729044,137
25,12,0.3977635782747604,ours_marl,rx,0,1,0.8662150719729044,137
86,12,0.3977635782747604,ours_marl,rx,0,2,0.8662150719729044,137
72,12,0.3977635782747604,ours_marl,rx,0,3,0.8662150719729044,137
20,12,0.3977635782747604,ours_marl,rx,0,4,0.8662150719729044,137
65,12,0.3977635782747604,ours_marl,tx,0,5,0.8662150719729044,137
63,12,0.3977635782747604,ours_marl,rx,0,6,0.8662150719729044,137
40,12,0.3977635782747604,ours_marl,rx,0,7,0.8662150719729044,137
41,12,0.3977635782747604,ours_marl,tx,0,8,0.8662150719729044,137
96,12,0.3977635782747604,ours_marl,tx,0,9,0.8662150719729044,137
36,13,0.3976190476190476,ours_marl,rx,1,0,0.8657094594594594,138
36,13,0.3976190476190476,ours_marl,rx,1,1,0.8657094594594594,138
55,13,0.3976190476190476,ours_marl,rx,1,2,0.8657094594594594,138
102,13,0.3976190476190476,ours_marl,tx,1,3,0.8657094594594594,138
41,13,0.3976190476190476,ours_marl,rx,1,4,0.8657094594594594,138
11,13,0.3976190476190476,ours_marl,rx,1,5,0.8657094594594594,138
0,13,0.3976190476190476,ours_marl,idle,1,6,0.8657094594594594,138
0,13,0.3976190476190476,ours_marl,idle,1,7,0.8657094594594594,138
59,13,0.3976190476190476,ours_marl,rx,1,8,0.8657094594594594,138
72,13,0.3976190476190476,ours_marl,rx,1,9,0.8657094594594594,138
55,13,0.3971631205673759,ours_marl,rx,0,0,0.8660488626790227,139
0,13,0.3971631205673759,ours_marl,idle,0,1,0.8660488626790227,139
86,13,0.3971631205673759,ours_marl,rx,0,2,0.8660488626790227,139
101,13,0.3971631205673759,ours_marl,rx,0,3,0.8660488626790227,139
11,13,0.3971631205673759,ours_marl,rx,0,4,0.8660488626790227,139
66,13,0.3971631205673759,ours_marl,rx,0,5,0.8660488626790227,139
24,13,0.3971631205673759,ours_marl,rx,0,6,0.8660488626790227,139
88,13,0.3971631205673759,ours_marl,tx,0,7,0.8660488626790227,139
82,13,0.3971631205673759,ours_marl,tx,0,8,0.8660488626790227,139
101,13,0.3971631205673759,ours_marl,tx,0,9,0.8660488626790227,139
73,13,0.3967136150234742,ours_marl,tx,0,0,0.8664440734557596,140
36,13,0.3967136150234742,ours_marl,tx,0,1,0.8664440734557596,140
85,13,0.3967136150234742,ours_marl,rx,0,2,0.8664440734557596,140
62,13,0.3967136150234742,ours_marl,rx,0,3,0.8664440734557596,140
6,13,0.3967136150234742,ours_marl,rx,0,4,0.8664440734557596,140
35,13,0.3967136150234742,ours_marl,tx,0,5,0.8664440734557596,140
23,13,0.3967136150234742,ours_marl,tx,0,6,0.8664440734557596,140
0,13,0.3967136150234742,ours_marl,idle,0,7,0.8664440734557596,140
56,13,0.3967136150234742,ours_marl,rx,0,8,0.8664440734557596,140
72,13,0.3967136150234742,ours_marl,tx,0,9,0.8664440734557596,140
55,13,0.3954933954933955,ours_marl,rx,0,0,0.8667776852622814,141
26,13,0.3954933954933955,ours_marl,rx,0,1,0.8667776852622814,141
69,13,0.3954933954933955,ours_marl,rx,0,2,0.8667776852622814,141
47,13,0.3954933954933955,ours_marl,rx,0,3,0.8667776852622814,141
53,13,0.3954933954933955,ours_marl,rx,0,4,0.8667776852622814,141
80,13,0.3954933954933955,ours_marl,tx,0,5,0.8667776852622814,141
41,13,0.3954933954933955,ours_marl,rx,0,6,0.8667776852622814,141
0,13,0.3954933954933955,ours_marl,idle,0,7,0.8667776852622814,141
82,13,0.3954933954933955,ours_marl,rx,0,8,0.8667776852622814,141
73,13,0.3954933954933955,ours_marl,rx,0,9,0.8667776852622814,141
0,13,0.39597834493426143,ours_marl,idle,0,0,0.8669991687448046,142
0,13,0.39597834493426143,ours_marl,idle,0,1,0.8669991687448046,142
5,13,0.39597834493426143,ours_marl,rx,0,2,0.8669991687448046,142
63,13,0.39597834493426143,ours_marl,tx,0,3,0.8669991687448046,142
40,13,0.39597834493426143,ours_marl,tx,0,4,0.8669991687448046,142
11,13,0.39597834493426143,ours_marl,rx,0,5,0.8669991687448046,142
23,13,0.39597834493426143,ours_marl,rx,0,6,0.8669991687448046,142
0,13,0.39597834493426143,ours_marl,idle,0,7,0.8669991687448046,142
59,13,0.39597834493426143,ours_marl,rx,0,8,0.8669991687448046,142
0,13,0.39597834493426143,ours_marl,idle,0,9,0.8669991687448046,142
26,13,0.39400921658986177,ours_marl,rx,0,0,0.8666666666666667,143
26,13,0.39400921658986177,ours_marl,rx,0,1,0.8666666666666667,143
69,13,0.39400921658986177,ours_marl,tx,0,2,0.8666666666666667,143
87,13,0.39400921658986177,ours_marl,rx,0,3,0.8666666666666667,143
