block,source,treatment,control,metric,n_pairs,treatment_mean,control_mean,delta_mean,delta_std,bootstrap_ci95_low,bootstrap_ci95_high,n_positive,n_negative,n_zero,filters_json,pair_cols,note
mobility_b10_gauss_markov_vs_no_isac,06_analysis/paper_tables/round5_mobility_transfer/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,lambda2,3,12.922207974007792,0.0,12.922207974007792,2.3279520234363047,10.791232168390762,15.406698065090632,3,0,0,"{""area_scale"": ""density"", ""beamwidth_deg"": 10.0, ""mobility_model"": ""gauss_markov"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model",Mobility-boundary paired comparison against enhanced no-ISAC.
mobility_b10_gauss_markov_vs_no_isac,06_analysis/paper_tables/round5_mobility_transfer/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,collision_count,3,1050.0,0.0,1050.0,24.63736998950984,1024.0,1073.0,3,0,0,"{""area_scale"": ""density"", ""beamwidth_deg"": 10.0, ""mobility_model"": ""gauss_markov"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model",Mobility-boundary paired comparison against enhanced no-ISAC.
mobility_b10_random_walk_vs_no_isac,06_analysis/paper_tables/round5_mobility_transfer/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,discovery_rate,3,0.2024242424242424,0.0003367003367003333,0.20208754208754207,0.010728648608398287,0.1898989898989899,0.2101010101010101,3,0,0,"{""area_scale"": ""density"", ""beamwidth_deg"": 10.0, ""mobility_model"": ""random_walk"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model",Mobility-boundary paired comparison against enhanced no-ISAC.
mobility_b10_random_walk_vs_no_isac,06_analysis/paper_tables/round5_mobility_transfer/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,collision_penalized_discovery_rate,3,0.19722627749330446,0.0003367003367003333,0.19688957715660416,0.009488637937882176,0.18623760890057697,0.2044372563853594,3,0,0,"{""area_scale"": ""density"", ""beamwidth_deg"": 10.0, ""mobility_model"": ""random_walk"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model",Mobility-boundary paired comparison against enhanced no-ISAC.
mobility_b10_random_walk_vs_no_isac,06_analysis/paper_tables/round5_mobility_transfer/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,empty_scan_ratio,3,0.7631174645759109,0.9023556854733368,-0.13923822089742585,0.009622710570182384,-0.14662093377467067,-0.12835532626126722,0,3,0,"{""area_scale"": ""density"", ""beamwidth_deg"": 10.0, ""mobility_model"": ""random_walk"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model",Mobility-boundary paired comparison against enhanced no-ISAC.
mobility_b10_random_walk_vs_no_isac,06_analysis/paper_tables/round5_mobility_transfer/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,lambda2,3,5.953557774098862,0.0,5.953557774098862,0.6080253065168884,5.579112296390391,6.655112809754215,3,0,0,"{""area_scale"": ""density"", ""beamwidth_deg"": 10.0, ""mobility_model"": ""random_walk"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model",Mobility-boundary paired comparison against enhanced no-ISAC.
mobility_b10_random_walk_vs_no_isac,06_analysis/paper_tables/round5_mobility_transfer/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,collision_count,3,129.66666666666666,0.0,129.66666666666666,29.687258770949757,97.0,155.0,3,0,0,"{""area_scale"": ""density"", ""beamwidth_deg"": 10.0, ""mobility_model"": ""random_walk"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model",Mobility-boundary paired comparison against enhanced no-ISAC.
mobility_b10_random_direction_vs_no_isac,06_analysis/paper_tables/round5_mobility_transfer/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,discovery_rate,3,0.06269360269360263,0.0008754208754208666,0.06181818181818177,0.00526416736193751,0.058383838383838295,0.0678787878787878,3,0,0,"{""area_scale"": ""density"", ""beamwidth_deg"": 10.0, ""mobility_model"": ""random_direction"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model",Mobility-boundary paired comparison against enhanced no-ISAC.
mobility_b10_random_direction_vs_no_isac,06_analysis/paper_tables/round5_mobility_transfer/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,collision_penalized_discovery_rate,3,0.05533671720810516,0.0008754208754208666,0.054461296332684296,0.0038802632557918913,0.0521330956625074,0.058940672548267396,3,0,0,"{""area_scale"": ""density"", ""beamwidth_deg"": 10.0, ""mobility_model"": ""random_direction"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model",Mobility-boundary paired comparison against enhanced no-ISAC.
mobility_b10_random_direction_vs_no_isac,06_analysis/paper_tables/round5_mobility_transfer/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,empty_scan_ratio,3,0.290194373529561,0.9021726840564438,-0.6119783105268829,0.003785355617982835,-0.6155614583105302,-0.6080188560744652,0,3,0,"{""area_scale"": ""density"", ""beamwidth_deg"": 10.0, ""mobility_model"": ""random_direction"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model",Mobility-boundary paired comparison against enhanced no-ISAC.
mobility_b10_random_direction_vs_no_isac,06_analysis/paper_tables/round5_mobility_transfer/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,lambda2,3,0.21966112312369399,0.0,0.21966112312369399,0.38046422569788374,-3.2707150594762493e-15,0.6589833693710854,1,2,0,"{""area_scale"": ""density"", ""beamwidth_deg"": 10.0, ""mobility_model"": ""random_direction"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model",Mobility-boundary paired comparison against enhanced no-ISAC.
mobility_b10_random_direction_vs_no_isac,06_analysis/paper_tables/round5_mobility_transfer/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,collision_count,3,654.6666666666666,0.0,654.6666666666666,86.12394169644892,566.0,738.0,3,0,0,"{""area_scale"": ""density"", ""beamwidth_deg"": 10.0, ""mobility_model"": ""random_direction"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model",Mobility-boundary paired comparison against enhanced no-ISAC.
mobility_b10_random_waypoint_vs_no_isac,06_analysis/paper_tables/round5_mobility_transfer/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,discovery_rate,3,0.0153535353535353,0.0003367003367003333,0.015016835016834965,0.00042053858575072936,0.0145454545454545,0.0153535353535353,3,0,0,"{""area_scale"": ""density"", ""beamwidth_deg"": 10.0, ""mobility_model"": ""random_waypoint"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model",Mobility-boundary paired comparison against enhanced no-ISAC.
mobility_b10_random_waypoint_vs_no_isac,06_analysis/paper_tables/round5_mobility_transfer/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,collision_penalized_discovery_rate,3,0.011830726668998365,0.0003367003367003333,0.011494026332298034,0.001058222539124672,0.010571720045404201,0.0126493323963457,3,0,0,"{""area_scale"": ""density"", ""beamwidth_deg"": 10.0, ""mobility_model"": ""random_waypoint"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model",Mobility-boundary paired comparison against enhanced no-ISAC.
mobility_b10_random_waypoint_vs_no_isac,06_analysis/paper_tables/round5_mobility_transfer/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,empty_scan_ratio,3,0.137672053484502,0.9034376480515535,-0.7657655945670513,0.0014466698555125116,-0.7673723794649135,-0.7645665565825078,0,3,0,"{""area_scale"": ""density"", ""beamwidth_deg"": 10.0, ""mobility_model"": ""random_waypoint"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model",Mobility-boundary paired comparison against enhanced no-ISAC.
mobility_b10_random_waypoint_vs_no_isac,06_analysis/paper_tables/round5_mobility_transfer/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,lambda2,3,-1.1004096240528214e-15,0.0,-1.1004096240528214e-15,6.721503973427757e-17,-1.1778962724867037e-15,-1.0578288459477579e-15,0,3,0,"{""area_scale"": ""density"", ""beamwidth_deg"": 10.0, ""mobility_model"": ""random_waypoint"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model",Mobility-boundary paired comparison against enhanced no-ISAC.
mobility_b10_random_waypoint_vs_no_isac,06_analysis/paper_tables/round5_mobility_transfer/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,collision_count,3,1500.6666666666667,0.0,1500.6666666666667,686.7906037019823,742.0,2080.0,3,0,0,"{""area_scale"": ""density"", ""beamwidth_deg"": 10.0, ""mobility_model"": ""random_waypoint"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model",Mobility-boundary paired comparison against enhanced no-ISAC.
mobility_b15_gauss_markov_vs_no_isac,06_analysis/paper_tables/round5_mobility_transfer/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,discovery_rate,3,0.544040404040404,0.0037710437710437336,0.5402693602693603,0.002998713007166553,0.5369696969696971,0.5428282828282828,3,0,0,"{""area_scale"": ""density"", ""beamwidth_deg"": 15.0, ""mobility_model"": ""gauss_markov"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model",Mobility-boundary paired comparison against enhanced no-ISAC.
mobility_b15_gauss_markov_vs_no_isac,06_analysis/paper_tables/round5_mobility_transfer/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,collision_penalized_discovery_rate,3,0.2036344286463546,0.0037710437710437336,0.19986338487531086,0.0079104018598329,0.1938515921066257,0.2088248012507068,3,0,0,"{""area_scale"": ""density"", ""beamwidth_deg"": 15.0, ""mobility_model"": ""gauss_markov"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model",Mobility-boundary paired comparison against enhanced no-ISAC.
mobility_b15_gauss_markov_vs_no_isac,06_analysis/paper_tables/round5_mobility_transfer/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,empty_scan_ratio,3,0.3292709187112828,0.8344309835492592,-0.5051600648379765,0.008146987550001485,-0.5114635597341022,-0.4959607666285916,0,3,0,"{""area_scale"": ""density"", ""beamwidth_deg"": 15.0, ""mobility_model"": ""gauss_markov"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model",Mobility-boundary paired comparison against enhanced no-ISAC.
mobility_b15_gauss_markov_vs_no_isac,06_analysis/paper_tables/round5_mobility_transfer/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,lambda2,3,26.84126556281136,-5.148781885218722e-16,26.84126556281136,4.815182421040146,21.743589094051178,31.312667895675713,3,0,0,"{""area_scale"": ""density"", ""beamwidth_deg"": 15.0, ""mobility_model"": ""gauss_markov"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model",Mobility-boundary paired comparison against enhanced no-ISAC.
mobility_b15_gauss_markov_vs_no_isac,06_analysis/paper_tables/round5_mobility_transfer/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,collision_count,3,8285.0,0.0,8285.0,424.844677499907,7804.0,8609.0,3,0,0,"{""area_scale"": ""density"", ""beamwidth_deg"": 15.0, ""mobility_model"": ""gauss_markov"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model",Mobility-boundary paired comparison against enhanced no-ISAC.
mobility_b15_random_walk_vs_no_isac,06_analysis/paper_tables/round5_mobility_transfer/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,discovery_rate,3,0.4513131313131313,0.004107744107744067,0.44720538720538716,0.0150560403804213,0.431919191919192,0.462020202020202,3,0,0,"{""area_scale"": ""density"", ""beamwidth_deg"": 15.0, ""mobility_model"": ""random_walk"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model",Mobility-boundary paired comparison against enhanced no-ISAC.
mobility_b15_random_walk_vs_no_isac,06_analysis/paper_tables/round5_mobility_transfer/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,collision_penalized_discovery_rate,3,0.3749614334648442,0.004107744107744067,0.37085368935710017,0.009559618052850398,0.3624950041308015,0.3812768756007487,3,0,0,"{""area_scale"": ""density"", ""beamwidth_deg"": 15.0, ""mobility_model"": ""random_walk"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model",Mobility-boundary paired comparison against enhanced no-ISAC.
mobility_b15_random_walk_vs_no_isac,06_analysis/paper_tables/round5_mobility_transfer/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,empty_scan_ratio,3,0.6425806415169748,0.834149355806287,-0.1915687142893121,0.006264402762766386,-0.19544439486075604,-0.18434153878493986,0,3,0,"{""area_scale"": ""density"", ""beamwidth_deg"": 15.0, ""mobility_model"": ""random_walk"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model",Mobility-boundary paired comparison against enhanced no-ISAC.
mobility_b15_random_walk_vs_no_isac,06_analysis/paper_tables/round5_mobility_transfer/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,lambda2,3,24.183022263079476,-2.9061706897969126e-16,24.183022263079476,0.944036429675424,23.27821083993557,25.1619182375866,3,0,0,"{""area_scale"": ""density"", ""beamwidth_deg"": 15.0, ""mobility_model"": ""random_walk"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model",Mobility-boundary paired comparison against enhanced no-ISAC.
mobility_b15_random_walk_vs_no_isac,06_analysis/paper_tables/round5_mobility_transfer/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,collision_count,3,1008.6666666666666,0.0,1008.6666666666666,160.31323505354553,835.0,1151.0,3,0,0,"{""area_scale"": ""density"", ""beamwidth_deg"": 15.0, ""mobility_model"": ""random_walk"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model",Mobility-boundary paired comparison against enhanced no-ISAC.
mobility_b15_random_direction_vs_no_isac,06_analysis/paper_tables/round5_mobility_transfer/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,discovery_rate,3,0.1358249158249158,0.003703703703703666,0.1321212121212121,0.011711945891422814,0.1191919191919192,0.142020202020202,3,0,0,"{""area_scale"": ""density"", ""beamwidth_deg"": 15.0, ""mobility_model"": ""random_direction"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model",Mobility-boundary paired comparison against enhanced no-ISAC.
mobility_b15_random_direction_vs_no_isac,06_analysis/paper_tables/round5_mobility_transfer/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,collision_penalized_discovery_rate,3,0.07817445708495335,0.003703703703703666,0.0744707533812497,0.0017462600331647916,0.072583261440023,0.0760288727987843,3,0,0,"{""area_scale"": ""density"", ""beamwidth_deg"": 15.0, ""mobility_model"": ""random_direction"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model",Mobility-boundary paired comparison against enhanced no-ISAC.
mobility_b15_random_direction_vs_no_isac,06_analysis/paper_tables/round5_mobility_transfer/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,empty_scan_ratio,3,0.21249934737591614,0.8336168481967574,-0.6211175008208413,0.004932132413897042,-0.6261189030487402,-0.6162576871694554,0,3,0,"{""area_scale"": ""density"", ""beamwidth_deg"": 15.0, ""mobility_model"": ""random_direction"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model",Mobility-boundary paired comparison against enhanced no-ISAC.
mobility_b15_random_direction_vs_no_isac,06_analysis/paper_tables/round5_mobility_transfer/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,lambda2,3,3.723050642226385,-7.30788088887946e-16,3.7230506422263865,0.43420179233315465,3.270125157643237,4.135725831810464,3,0,0,"{""area_scale"": ""density"", ""beamwidth_deg"": 15.0, ""mobility_model"": ""random_direction"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model",Mobility-boundary paired comparison against enhanced no-ISAC.
mobility_b15_random_direction_vs_no_isac,06_analysis/paper_tables/round5_mobility_transfer/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,collision_count,3,3649.3333333333335,0.0,3649.3333333333335,722.0867907207092,2816.0,4090.0,3,0,0,"{""area_scale"": ""density"", ""beamwidth_deg"": 15.0, ""mobility_model"": ""random_direction"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model",Mobility-boundary paired comparison against enhanced no-ISAC.
mobility_b15_random_waypoint_vs_no_isac,06_analysis/paper_tables/round5_mobility_transfer/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,discovery_rate,3,0.0388552188552188,0.003703703703703666,0.035151515151515135,0.0019271499018524508,0.0333333333333333,0.0371717171717172,3,0,0,"{""area_scale"": ""density"", ""beamwidth_deg"": 15.0, ""mobility_model"": ""random_waypoint"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model",Mobility-boundary paired comparison against enhanced no-ISAC.
mobility_b15_random_waypoint_vs_no_isac,06_analysis/paper_tables/round5_mobility_transfer/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,collision_penalized_discovery_rate,3,0.018548294037350165,0.003703703703703666,0.014844590333646499,0.0014936888169370583,0.013626832314467896,0.0165112525615218,3,0,0,"{""area_scale"": ""density"", ""beamwidth_deg"": 15.0, ""mobility_model"": ""random_waypoint"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model",Mobility-boundary paired comparison against enhanced no-ISAC.
mobility_b15_random_waypoint_vs_no_isac,06_analysis/paper_tables/round5_mobility_transfer/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,empty_scan_ratio,3,0.1089808410652171,0.8398834960903554,-0.7309026550251384,0.0022488994284955493,-0.7334950862882135,-0.7294759643034089,0,3,0,"{""area_scale"": ""density"", ""beamwidth_deg"": 15.0, ""mobility_model"": ""random_waypoint"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model",Mobility-boundary paired comparison against enhanced no-ISAC.
mobility_b15_random_waypoint_vs_no_isac,06_analysis/paper_tables/round5_mobility_transfer/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,lambda2,3,0.123787739430183,-4.613595055963856e-16,0.12378773943018344,0.214406654047174,-3.0672136821993446e-16,0.37136321829054914,2,1,0,"{""area_scale"": ""density"", ""beamwidth_deg"": 15.0, ""mobility_model"": ""random_waypoint"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model",Mobility-boundary paired comparison against enhanced no-ISAC.
mobility_b15_random_waypoint_vs_no_isac,06_analysis/paper_tables/round5_mobility_transfer/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,collision_count,3,5443.666666666667,0.0,5443.666666666667,581.434719752212,5076.0,6114.0,3,0,0,"{""area_scale"": ""density"", ""beamwidth_deg"": 15.0, ""mobility_model"": ""random_waypoint"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model",Mobility-boundary paired comparison against enhanced no-ISAC.
error_b15_gauss_markov_nominal_vs_no_isac,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_600slot/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,discovery_rate,3,0.5477441077441078,0.003703703703703667,0.5440404040404041,0.004035350374835947,0.5395959595959597,0.5474747474747476,3,0,0,"{""angular_cell_offset_std"": 0.0, ""area_scale"": ""density"", ""beamwidth_deg"": 15.0, ""false_alarm_rate"": 0.0, ""miss_detection_rate"": 0.0, ""mobility_model"": ""gauss_markov"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model,false_alarm_rate,miss_detection_rate,angular_cell_offset_std",B=15 configured ISAC-error paired comparison against enhanced no-ISAC.
error_b15_gauss_markov_nominal_vs_no_isac,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_600slot/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,collision_penalized_discovery_rate,3,0.19798928961136297,0.003703703703703667,0.19428558590765932,0.010887377234949433,0.18202170734528952,0.2028118820986803,3,0,0,"{""angular_cell_offset_std"": 0.0, ""area_scale"": ""density"", ""beamwidth_deg"": 15.0, ""false_alarm_rate"": 0.0, ""miss_detection_rate"": 0.0, ""mobility_model"": ""gauss_markov"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model,false_alarm_rate,miss_detection_rate,angular_cell_offset_std",B=15 configured ISAC-error paired comparison against enhanced no-ISAC.
error_b15_gauss_markov_nominal_vs_no_isac,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_600slot/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,empty_scan_ratio,3,0.3941648513488567,0.8345408059692074,-0.4403759546203508,0.011818763680242622,-0.4516897293865199,-0.42810982746746534,0,3,0,"{""angular_cell_offset_std"": 0.0, ""area_scale"": ""density"", ""beamwidth_deg"": 15.0, ""false_alarm_rate"": 0.0, ""miss_detection_rate"": 0.0, ""mobility_model"": ""gauss_markov"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model,false_alarm_rate,miss_detection_rate,angular_cell_offset_std",B=15 configured ISAC-error paired comparison against enhanced no-ISAC.
error_b15_gauss_markov_nominal_vs_no_isac,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_600slot/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,lambda2,3,29.061546535718293,-2.8484348683029113e-16,29.061546535718293,3.9991417683912465,24.601175635999187,32.32708383948825,3,0,0,"{""angular_cell_offset_std"": 0.0, ""area_scale"": ""density"", ""beamwidth_deg"": 15.0, ""false_alarm_rate"": 0.0, ""miss_detection_rate"": 0.0, ""mobility_model"": ""gauss_markov"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model,false_alarm_rate,miss_detection_rate,angular_cell_offset_std",B=15 configured ISAC-error paired comparison against enhanced no-ISAC.
error_b15_gauss_markov_nominal_vs_no_isac,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_600slot/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,collision_count,3,8769.666666666666,0.0,8769.666666666666,687.713845529762,8230.0,9544.0,3,0,0,"{""angular_cell_offset_std"": 0.0, ""area_scale"": ""density"", ""beamwidth_deg"": 15.0, ""false_alarm_rate"": 0.0, ""miss_detection_rate"": 0.0, ""mobility_model"": ""gauss_markov"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model,false_alarm_rate,miss_detection_rate,angular_cell_offset_std",B=15 configured ISAC-error paired comparison against enhanced no-ISAC.
error_b15_gauss_markov_mild_vs_no_isac,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_600slot/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,discovery_rate,3,0.5851851851851851,0.003703703703703667,0.5814814814814815,0.003638233712926675,0.578989898989899,0.5856565656565658,3,0,0,"{""angular_cell_offset_std"": 0.5, ""area_scale"": ""density"", ""beamwidth_deg"": 15.0, ""false_alarm_rate"": 0.01, ""miss_detection_rate"": 0.05, ""mobility_model"": ""gauss_markov"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model,false_alarm_rate,miss_detection_rate,angular_cell_offset_std",B=15 configured ISAC-error paired comparison against enhanced no-ISAC.
error_b15_gauss_markov_mild_vs_no_isac,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_600slot/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,collision_penalized_discovery_rate,3,0.25217402393361327,0.003703703703703667,0.24847032022990964,0.00969174225771649,0.24017467912204749,0.2591232635303512,3,0,0,"{""angular_cell_offset_std"": 0.5, ""area_scale"": ""density"", ""beamwidth_deg"": 15.0, ""false_alarm_rate"": 0.01, ""miss_detection_rate"": 0.05, ""mobility_model"": ""gauss_markov"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model,false_alarm_rate,miss_detection_rate,angular_cell_offset_std",B=15 configured ISAC-error paired comparison against enhanced no-ISAC.
error_b15_gauss_markov_mild_vs_no_isac,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_600slot/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,empty_scan_ratio,3,0.44082775573839883,0.8345408059692074,-0.3937130502308086,0.007128714435441902,-0.4010370216208059,-0.3867971204965011,0,3,0,"{""angular_cell_offset_std"": 0.5, ""area_scale"": ""density"", ""beamwidth_deg"": 15.0, ""false_alarm_rate"": 0.01, ""miss_detection_rate"": 0.05, ""mobility_model"": ""gauss_markov"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model,false_alarm_rate,miss_detection_rate,angular_cell_offset_std",B=15 configured ISAC-error paired comparison against enhanced no-ISAC.
error_b15_gauss_markov_mild_vs_no_isac,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_600slot/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,lambda2,3,32.70126347094098,-2.8484348683029113e-16,32.70126347094098,2.3076111476859866,30.56946292519733,35.15159107444448,3,0,0,"{""angular_cell_offset_std"": 0.5, ""area_scale"": ""density"", ""beamwidth_deg"": 15.0, ""false_alarm_rate"": 0.01, ""miss_detection_rate"": 0.05, ""mobility_model"": ""gauss_markov"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model,false_alarm_rate,miss_detection_rate,angular_cell_offset_std",B=15 configured ISAC-error paired comparison against enhanced no-ISAC.
error_b15_gauss_markov_mild_vs_no_isac,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_600slot/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,collision_count,3,6548.666666666667,0.0,6548.666666666667,482.8874955238884,6055.0,7020.0,3,0,0,"{""angular_cell_offset_std"": 0.5, ""area_scale"": ""density"", ""beamwidth_deg"": 15.0, ""false_alarm_rate"": 0.01, ""miss_detection_rate"": 0.05, ""mobility_model"": ""gauss_markov"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model,false_alarm_rate,miss_detection_rate,angular_cell_offset_std",B=15 configured ISAC-error paired comparison against enhanced no-ISAC.
error_b15_gauss_markov_moderate_vs_no_isac,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_600slot/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,discovery_rate,3,0.5420875420875421,0.003703703703703667,0.5383838383838384,0.012422189203752168,0.524040404040404,0.5456565656565657,3,0,0,"{""angular_cell_offset_std"": 1.0, ""area_scale"": ""density"", ""beamwidth_deg"": 15.0, ""false_alarm_rate"": 0.05, ""miss_detection_rate"": 0.15, ""mobility_model"": ""gauss_markov"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model,false_alarm_rate,miss_detection_rate,angular_cell_offset_std",B=15 configured ISAC-error paired comparison against enhanced no-ISAC.
error_b15_gauss_markov_moderate_vs_no_isac,06_analysis/paper_tables/round8_error_profiles_b15_gm_rw_600slot/per_episode_summary.csv,improved_rl_isac,improved_rl_no_isac,collision_penalized_discovery_rate,3,0.30529651196709895,0.003703703703703667,0.3015928082633953,0.004143752651761761,0.2980191126845959,0.30613505275228037,3,0,0,"{""angular_cell_offset_std"": 1.0, ""area_scale"": ""density"", ""beamwidth_deg"": 15.0, ""false_alarm_rate"": 0.05, ""miss_detection_rate"": 0.15, ""mobility_model"": ""gauss_markov"", ""node_count"": 100}","scenario_seed,node_count,beamwidth_deg,area_scale,mobility_model,false_alarm_rate,miss_detection_rate,angular_cell_offset_std",B=15 configured ISAC-error paired comparison against enhanced no-ISAC.
