method,method_label,train_algorithm,train_network,train_reward_version,env_protocol,phase,node_count,beamwidth_deg,beam_count,slots_per_episode,communication_range_m,sensing_range_m,eval_n,episodes,run_n,discovery_rate_mean,discovery_rate_std,discovery_rate_ci95,collision_penalized_discovery_rate_mean,collision_penalized_discovery_rate_std,collision_penalized_discovery_rate_ci95,mean_delay_censored_mean,mean_delay_censored_std,mean_delay_censored_ci95,p95_delay_censored_mean,p95_delay_censored_std,p95_delay_censored_ci95,empty_scan_ratio_mean,empty_scan_ratio_std,empty_scan_ratio_ci95,lambda2_mean,lambda2_std,lambda2_ci95,largest_component_size_mean,largest_component_size_std,largest_component_size_ci95,lcc_ratio_mean,lcc_ratio_std,lcc_ratio_ci95,isolated_node_ratio_mean,isolated_node_ratio_std,isolated_node_ratio_ci95,collision_count_mean,collision_count_std,collision_count_ci95,collisions_per_discovery_censored_mean,collisions_per_discovery_censored_std,collisions_per_discovery_censored_ci95,discoveries_per_1000_scan_actions_mean,discoveries_per_1000_scan_actions_std,discoveries_per_1000_scan_actions_ci95,discoveries_per_joule_mean,discoveries_per_joule_std,discoveries_per_joule_ci95
contention_actor,contention_actor,isac_mappo,contention_shared,collision_topology,isac_structured_marl,eval_stochastic,100,10.0,648,3000,900.0,900.0,10,10,1,0.3429090909090909,0.0086469471319278,0.0053594333578146,0.2262830389833648,0.0108213695432532,0.006707154331175,2304.538161616162,16.26963622819054,10.084025007960722,3000.0,0.0,0.0,0.054263433450183,0.0018085101441327,0.0011209262004878,14.381436830276732,1.5941499047079302,0.9880643476010178,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2563.7,338.4142924483736,209.75135155067136,1.5104483813950913,0.1970963484106111,0.1221615823780092,14.472512371463532,0.3795377644012757,0.2352399435370551,1.6097554892049764,0.0409757741342403,0.0253970479299514
contention_no_isac,contention_no_isac,mappo,contention_shared,collision_topology,structured_marl_no_isac,eval_stochastic,100,10.0,648,3000,900.0,900.0,10,10,1,0.0007676767676767,0.0003785446282169,0.0002346243913527,0.0007676767676767,0.0003785446282169,0.0002346243913527,2998.5856363636367,0.884285054744223,0.548085555272332,3000.0,0.0,0.0,0.9018983402662302,0.0020915779773959,0.0012963734612341,0.0,0.0,0.0,2.1,0.3162277660168379,0.1959999999999999,0.0209999999999999,0.0031622776601683,0.0019599999999999,0.925,0.0374907395973399,0.0232370011452042,0.0,0.0,0.0,0.0,0.0,0.0,0.0245119596013654,0.0121017481660153,0.0075007412233772,0.0036492550175339,0.0018007275972901,0.00111610252798
mappo_no_isac,mappo_no_isac,mappo,shared,legacy,structured_marl_no_isac,eval_stochastic,100,10.0,648,3000,900.0,900.0,10,10,1,0.0004848484848484,0.0002371288466216,0.0001469739818336,0.0004848484848484,0.0002371288466216,0.0001469739818336,2999.174484848485,0.5571852114727234,0.3453469719760119,3000.0,0.0,0.0,0.9018672476529914,0.0020915973819114,0.0012963854882774,0.0,0.0,0.0,2.0,0.4714045207910317,0.2921795490599725,0.0199999999999999,0.0047140452079103,0.0029217954905997,0.953,0.0231180545125329,0.0143287186369813,0.0,0.0,0.0,0.0,0.0,0.0,0.0215675679437561,0.0105210370576698,0.0065210063280575,0.0023278302441363,0.0011387256183661,0.000705789450468
skyorbs_like,SkyOrbs-like,protocol_baseline,skyorbs_like,none,skyorbs_like_skip_scan,eval_stochastic,100,10.0,648,3000,900.0,900.0,10,10,1,0.003090909090909,0.0008730867613932,0.0005411447811447,0.003090909090909,0.0008730867613932,0.0005411447811447,2995.011434343434,1.5342835192808604,0.9509587774877316,3000.0,0.0,0.0,0.9022843333333332,0.002091608778895,0.0012963925522011,-3.816592718834423e-16,3.9236233605317023e-16,2.4318869539851394e-16,4.1,1.3703203194062976,0.8493333333333332,0.0409999999999999,0.0137032031940629,0.0084933333333333,0.7369999999999999,0.0648159788255265,0.0401733598849342,0.0,0.0,0.0,0.0,0.0,0.0,0.0509999999999999,0.0144059315629892,0.0089288888888888,0.0127499999999999,0.0036014828907473,0.0022322222222222
uniform_random,Uniform random,protocol_baseline,uniform_random,none,uniform_random,eval_stochastic,100,10.0,648,3000,900.0,900.0,10,10,1,0.0027878787878787,0.0009321188672322,0.0005777332594121,0.0027878787878787,0.0009321188672322,0.0005777332594121,2995.763292929293,1.907477248536364,1.182266647303894,3000.0,0.0,0.0,0.9021039995300296,0.0022093352347336,0.0013693601654977,-1.7678310511619908e-16,2.9279424731706005e-16,1.8147575463404463e-16,3.7,0.8232726023485646,0.510269645492568,0.037,0.0082327260234856,0.0051026964549256,0.764,0.0661983551323008,0.0410301655966544,0.0,0.0,0.0,0.0,0.0,0.0,0.0541310686953705,0.018122470992505,0.011232423892663,0.0106931987148243,0.0035738166112084,0.0022150744845079
