algorithm,approx_kl,clip_fraction,collision_count,collision_normalized_efficiency,collision_penalized_discovery_rate,collisions_per_discovery_censored,connected_components,discovered_edges,discoveries_per_1000_scan_actions,discoveries_per_joule,discovery_per_scan_action,discovery_rate,empty_scan_count,empty_scan_ratio,energy_j,energy_per_discovery_censored_j,entropy,episode,episode_return_mean_per_agent,episode_return_sum,idle_actions,isolated_node_ratio,lambda2,largest_component_size,lcc_ratio,mean_delay_censored,mobility_model,moved_distance_mean_m,n_beams,n_nodes,p90_delay_censored,p95_delay_censored,p99_delay_censored,piggyback_sense_actions,policy_loss,protocol,rx_actions,scan_actions,scan_actions_per_discovery_censored,scenario_seed,seed,sense_actions,slots,step_reward_mean,step_reward_sum_mean,training_step,true_edges_seen,tx_actions,value_loss,run,network,reward_version,env_protocol,method,method_label,training_seed,node_count,beam_count,azimuth_cells,elevation_cells,slot_duration_ms
mappo,9.60460100323246e-05,0.0,0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0,1773,0.9888455103179028,11.74025,11.74025,7.825557231903076,10,-5.764499664306641,-57.64500045776367,517,1.0,0.0,1,0.1,300.0,gauss_markov,2.5836880367957824,648,10,300.0,300.0,300.0,0,-0.0001687390068951,structured_marl_no_isac,747,1793,1793.0,20260741,20260741,690,300,-0.0192150007933378,-0.1921499967575073,3300,45,1046,0.3057895749807358,train_n10_b10_contention_no_isac_100ep_300slot_seed20260731,contention_shared,collision_topology,structured_marl_no_isac,contention_no_isac,Contention-aware MAPPO w/o ISAC,20260731,10,648,36,18,5.0
mappo,3.190159890448241e-06,0.0,0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0,1735,0.985235661555934,11.63,11.63,7.829601526260376,11,-5.60099983215332,-56.0099983215332,532,1.0,0.0,1,0.1,300.0,gauss_markov,2.7892506672342137,648,10,300.0,300.0,300.0,0,-3.146052273095279e-05,structured_marl_no_isac,775,1761,1761.0,20260742,20260742,707,300,-0.0186700001358985,-0.1867000013589859,3600,45,986,0.2221473827958107,train_n10_b10_contention_no_isac_100ep_300slot_seed20260731,contention_shared,collision_topology,structured_marl_no_isac,contention_no_isac,Contention-aware MAPPO w/o ISAC,20260731,10,648,36,18,5.0
mappo,-0.0001475015851901,0.0,0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0,1771,0.9866295264623955,11.37825,11.37825,7.833913087844849,12,-5.652499675750732,-56.52499771118164,533,1.0,0.0,1,0.1,300.0,gauss_markov,2.3006283418548907,648,10,300.0,300.0,300.0,0,-0.0001970285519874,structured_marl_no_isac,881,1795,1795.0,20260743,20260743,672,300,-0.018841665238142,-0.1884166598320007,3900,45,914,0.2135602682828903,train_n10_b10_contention_no_isac_100ep_300slot_seed20260731,contention_shared,collision_topology,structured_marl_no_isac,contention_no_isac,Contention-aware MAPPO w/o ISAC,20260731,10,648,36,18,5.0
mappo,-5.0712923199247584e-05,0.0,0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0,1748,0.9853438556933484,11.21225,11.21225,7.836809396743774,13,-5.507499694824219,-55.07499694824219,585,1.0,0.0,1,0.1,300.0,gauss_markov,2.894095778139512,648,10,300.0,300.0,300.0,0,-0.000162302808448,structured_marl_no_isac,825,1774,1774.0,20260744,20260744,641,300,-0.0183583330363035,-0.1835833489894867,4200,45,949,0.1480778083205223,train_n10_b10_contention_no_isac_100ep_300slot_seed20260731,contention_shared,collision_topology,structured_marl_no_isac,contention_no_isac,Contention-aware MAPPO w/o ISAC,20260731,10,648,36,18,5.0
mappo,0.0001121091035893,0.0,0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0,1792,0.9846153846153848,11.037,11.037,7.839032411575317,14,-5.621999740600586,-56.220001220703125,588,1.0,0.0,1,0.1,300.0,gauss_markov,2.3806109826174726,648,10,300.0,300.0,300.0,0,-0.0003891538102962,structured_marl_no_isac,881,1820,1820.0,20260745,20260745,592,300,-0.0187400002032518,-0.1873999983072281,4500,45,939,0.1370644494891166,train_n10_b10_contention_no_isac_100ep_300slot_seed20260731,contention_shared,collision_topology,structured_marl_no_isac,contention_no_isac,Contention-aware MAPPO w/o ISAC,20260731,10,648,36,18,5.0
mappo,-5.579924656196056e-05,0.0,0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0,1748,0.9909297052154196,10.90425,10.90425,7.842453718185425,15,-5.6414995193481445,-56.415000915527344,609,1.0,0.0,1,0.1,300.0,gauss_markov,2.620778862419662,648,10,300.0,300.0,300.0,0,-8.602333266694018e-05,structured_marl_no_isac,915,1764,1764.0,20260746,20260746,627,300,-0.0188050009310245,-0.1880499869585037,4800,45,849,0.1123125404119491,train_n10_b10_contention_no_isac_100ep_300slot_seed20260731,contention_shared,collision_topology,structured_marl_no_isac,contention_no_isac,Contention-aware MAPPO w/o ISAC,20260731,10,648,36,18,5.0
mappo,2.4076799221894877e-05,0.0,0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0,1712,0.9850402761795168,10.70575,10.70575,7.842017650604248,16,-5.494500160217285,-54.94499588012695,647,1.0,0.0,1,0.1,300.0,gauss_markov,2.1807738886440635,648,10,300.0,300.0,300.0,0,-0.0002113729255506,structured_marl_no_isac,918,1738,1738.0,20260747,20260747,615,300,-0.0183149985969066,-0.1831499934196472,5100,45,820,0.0909069329500198,train_n10_b10_contention_no_isac_100ep_300slot_seed20260731,contention_shared,collision_topology,structured_marl_no_isac,contention_no_isac,Contention-aware MAPPO w/o ISAC,20260731,10,648,36,18,5.0
mappo,4.938397759302049e-05,0.0,0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0,1697,0.9866279069767442,10.41625,10.41625,7.839474678039551,17,-5.507500171661377,-55.07500076293945,697,1.0,0.0,1,0.1,300.0,gauss_markov,2.695761475288773,648,10,300.0,300.0,300.0,0,3.5210450097800106e-06,structured_marl_no_isac,928,1720,1720.0,20260748,20260748,583,300,-0.0183583330363035,-0.1835833340883255,5400,45,792,0.0897976160049438,train_n10_b10_contention_no_isac_100ep_300slot_seed20260731,contention_shared,collision_topology,structured_marl_no_isac,contention_no_isac,Contention-aware MAPPO w/o ISAC,20260731,10,648,36,18,5.0
mappo,0.0003886578348465,0.0,0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0,1747,0.9926136363636364,10.736,10.736,7.836265087127685,18,-5.560000419616699,-55.60000228881836,632,1.0,0.0,1,0.1,300.0,gauss_markov,2.6337097992172844,648,10,300.0,300.0,300.0,0,-0.0002685876581041,structured_marl_no_isac,935,1760,1760.0,20260749,20260749,608,300,-0.0185333341360092,-0.1853333264589309,5700,45,825,0.0788023509085178,train_n10_b10_contention_no_isac_100ep_300slot_seed20260731,contention_shared,collision_topology,structured_marl_no_isac,contention_no_isac,Contention-aware MAPPO w/o ISAC,20260731,10,648,36,18,5.0
mappo,0.000242029628794,0.0,0,0.0,0.0,0.0,10,0,0.0,0.0,0.0,0.0,1722,0.9856897538637664,10.44725,10.44725,7.833198547363281,19,-5.514500141143799,-55.144996643066406,665,1.0,0.0,1,0.1,300.0,gauss_markov,3.067186880664233,648,10,300.0,300.0,300.0,0,-2.8216124085211906e-05,structured_marl_no_isac,991,1747,1747.0,20260750,20260750,588,300,-0.0183816663920879,-0.1838166862726211,6000,45,756,0.0859397649765014,train_n10_b10_contention_no_isac_100ep_300slot_seed20260731,contention_shared,collision_topology,structured_marl_no_isac,contention_no_isac,Contention-aware MAPPO w/o ISAC,20260731,10,648,36,18,5.0
