beamwidth_az_deg,beamwidth_el_deg,case_id,collision_count,collision_normalized_efficiency,collision_penalized_discovery_rate,collisions_per_discovery_censored,connected_components,discovered_edges,discoveries_per_1000_scan_actions,discoveries_per_joule,discovery_per_scan_action,discovery_rate,empty_scan_count,empty_scan_ratio,energy_j,energy_per_discovery_censored_j,episode,finite_time_discovery_rate,idle_actions,isolated_node_ratio,lambda2,largest_component_size,lcc_ratio,mean_delay_censored,mean_discovery_delay,mean_sensing_pd,mean_sensing_snr_db,method_label,mobility_model,moved_distance_mean_m,node_count,p90_delay_censored,p90_discovery_delay,p95_delay_censored,p95_discovery_delay,p99_delay_censored,p99_discovery_delay,piggyback_sense_actions,protocol,rf_chains,rx_actions,scan_actions,scan_actions_per_discovery_censored,scenario_seed,seed,sense_actions,sensing_detection_rate,sensing_false_alarm_ratio,sensing_miss_ratio,sensing_observations,sensing_target_observations,slots,true_edges_seen,tx_actions
24.0,25.714285714285715,0,59,0.4158415841584158,0.40384615384615385,1.4047619047619047,1,42,21.51639344262295,4.890544946436888,0.02151639344262295,0.9333333333333333,1267,0.649077868852459,8.588000000000001,0.2044761904761905,2,0.9333333333333333,48,0.0,6.999999999999999,10,1.0,81.08888888888889,81.08888888888889,0.8554808503733595,-2.6727245211465522,Ours: budgeted ISAC access,gauss_markov,8.291113590860327,10,162.20000000000002,162.20000000000002,194.5999999999999,194.5999999999999,200.0,200.0,1952,budgeted_collision_aware_isac,1,1568,1952,46.476190476190474,20262726,20308207,0,0.7933621933621934,0.008643499735403069,0.20663780663780665,17007,3465,200,45,384
24.0,25.714285714285715,0,74,0.36752136752136755,0.36134453781512604,1.7209302325581395,1,43,22.19927723283428,5.043544556197402,0.02219927723283428,0.9555555555555556,1131,0.5838926174496645,8.52575,0.1982732558139535,3,0.9555555555555556,63,0.0,8.000000000000005,10,1.0,65.02222222222223,65.02222222222223,0.9192907994136466,0.5702856726571021,Ours: budgeted ISAC access,gauss_markov,7.518056426690228,10,138.8,138.8,159.39999999999995,159.39999999999995,200.0,200.0,1937,budgeted_collision_aware_isac,1,1556,1937,45.04651162790697,20263735,20309216,0,0.8598625066102591,0.0071061746088618176,0.14013749338974088,16746,3782,200,45,381
24.0,25.714285714285715,0,69,0.3783783783783784,0.3684210526315789,1.6428571428571428,1,42,21.694214876033058,4.948162111215835,0.02169421487603306,0.9333333333333333,1184,0.6115702479338843,8.488,0.20209523809523808,4,0.9333333333333333,64,0.0,7.999999999999995,10,1.0,65.17777777777778,65.17777777777778,0.7507896474522532,-4.3653253266321395,Ours: budgeted ISAC access,gauss_markov,7.313179675233741,10,156.0,156.0,192.7999999999999,192.7999999999999,200.0,200.0,1936,budgeted_collision_aware_isac,1,1572,1936,46.095238095238095,20264744,20310225,0,0.7022544700699663,0.008785895394775636,0.29774552993003367,16959,3859,200,45,364
24.0,25.714285714285715,1,0,0.0,0.0,0.0,20,0,0.0,0.0,0.0,0.0,3445,0.86125,15.941999999999998,15.941999999999998,0,0.0,0,1.0,0.0,1,0.05,200.0,200.0,0.0,0.0,Uniform Random,gauss_markov,7.023984120465873,20,200.0,200.0,200.0,200.0,200.0,200.0,0,uniform_random,1,2029,4000,4000.0,20360711,20371908,0,0.0,0.0,0.0,0,0,200,190,1971
24.0,25.714285714285715,1,0,1.0,0.010526315789473684,0.0,18,2,0.5,0.12501562695336918,0.0005,0.010526315789473684,3499,0.87475,15.998,7.999,1,0.010526315789473684,0,0.8,0.0,2,0.1,199.0421052631579,199.0421052631579,0.0,0.0,Uniform Random,gauss_markov,6.43735646296372,20,200.0,200.0,200.0,200.0,200.0,200.0,0,uniform_random,1,2001,4000,2000.0,20361720,20372917,0,0.0,0.0,0.0,0,0,200,190,1999
24.0,25.714285714285715,1,0,1.0,0.005263157894736842,0.0,19,1,0.25,0.06256256256256255,0.00025,0.005263157894736842,3438,0.8595,15.984000000000002,15.984000000000002,2,0.005263157894736842,0,0.9,0.0,2,0.1,199.3578947368421,199.3578947368421,0.0,0.0,Uniform Random,gauss_markov,7.558561489466825,20,200.0,200.0,200.0,200.0,200.0,200.0,0,uniform_random,1,2008,4000,4000.0,20362729,20373926,0,0.0,0.0,0.0,0,0,200,190,1992
24.0,25.714285714285715,1,0,1.0,0.005263157894736842,0.0,19,1,0.25,0.06285355122564425,0.00025,0.005263157894736842,3454,0.8635,15.91,15.91,3,0.005263157894736842,0,0.9,0.0,2,0.1,199.80526315789473,199.80526315789473,0.0,0.0,Uniform Random,gauss_markov,7.66536983443555,20,200.0,200.0,200.0,200.0,200.0,200.0,0,uniform_random,1,2045,4000,4000.0,20363738,20374935,0,0.0,0.0,0.0,0,0,200,190,1955
24.0,25.714285714285715,1,0,1.0,0.010526315789473684,0.0,18,2,0.5,0.12492192379762647,0.0005,0.010526315789473684,3509,0.87725,16.01,8.005,4,0.010526315789473684,0,0.8,0.0,2,0.1,199.02631578947367,199.02631578947367,0.0,0.0,Uniform Random,gauss_markov,7.651877924937571,20,200.0,200.0,200.0,200.0,200.0,200.0,0,uniform_random,1,1995,4000,2000.0,20364747,20375944,0,0.0,0.0,0.0,0,0,200,190,2005
24.0,25.714285714285715,1,766,0.15638766519823788,0.14853556485355648,5.394366197183099,1,142,35.5,7.902058987200891,0.0355,0.7473684210526316,2895,0.72375,17.97,0.12654929577464788,0,0.7473684210526316,0,0.0,10.070524526972244,20,1.0,103.81052631578947,103.81052631578947,0.8969014818751975,0.42791313766329536,"Wang-like ISAC, no table exchange",gauss_markov,7.023984120465873,20,200.0,200.0,200.0,200.0,200.0,200.0,1990,wang2025_isac_no_collab,1,2010,4000,28.169014084507044,20360711,20387777,0,0.8632562715199213,0.008964955175224124,0.1367437284800787,17178,4066,200,190,1990
24.0,25.714285714285715,1,485,0.20880913539967375,0.18962962962962962,3.7890625,1,128,32.0,7.1337011647996444,0.032,0.6736842105263158,3004,0.751,17.942999999999998,0.14017968749999998,1,0.6736842105263158,0,0.0,6.578010006400115,20,1.0,121.72631578947369,121.72631578947369,0.8952861084681687,0.5880178305712438,"Wang-like ISAC, no table exchange",gauss_markov,6.43735646296372,20,200.0,200.0,200.0,200.0,200.0,200.0,1981,wang2025_isac_no_collab,1,2019,4000,31.25,20361720,20388786,0,0.8552123552123552,0.008759553203997648,0.14478764478764478,17010,3626,200,190,1981
24.0,25.714285714285715,1,375,0.2857142857142857,0.26548672566371684,2.5,1,150,37.5,8.403361344537814,0.0375,0.7894736842105263,2943,0.73575,17.85,0.11900000000000001,2,0.7894736842105263,0,0.0,9.325088900881376,20,1.0,100.37894736842105,100.37894736842105,0.8186353335324948,-2.829156241693005,"Wang-like ISAC, no table exchange",gauss_markov,7.558561489466825,20,200.0,200.0,200.0,200.0,200.0,200.0,1950,wang2025_isac_no_collab,1,2050,4000,26.666666666666668,20362729,20389795,0,0.7921252139887504,0.008064516129032258,0.2078747860112497,16740,4089,200,190,1950
24.0,25.714285714285715,1,762,0.14860335195530727,0.13970588235294118,5.7293233082706765,1,133,33.25,7.430997876857751,0.03325,0.7,2867,0.71675,17.897999999999996,0.13457142857142854,3,0.7,0,0.0,8.914802686104405,20,1.0,110.72631578947369,110.72631578947369,0.8486504615688534,-1.1772217375529226,"Wang-like ISAC, no table exchange",gauss_markov,7.66536983443555,20,200.0,200.0,200.0,200.0,200.0,200.0,1966,wang2025_isac_no_collab,1,2034,4000,30.075187969924812,20363738,20390804,0,0.8198451794510908,0.00788671804982972,0.18015482054890922,16737,4263,200,190,1966
24.0,25.714285714285715,1,682,0.170316301703163,0.16055045871559634,4.871428571428571,1,140,35.0,7.699499532530387,0.035,0.7368421052631579,2899,0.72475,18.182999999999996,0.1298785714285714,4,0.7368421052631579,0,0.0,8.743712169089846,20,1.0,110.38421052631578,110.38421052631578,0.8431934157844031,-0.20039862849450107,"Wang-like ISAC, no table exchange",gauss_markov,7.651877924937571,20,200.0,200.0,200.0,200.0,200.0,200.0,2061,wang2025_isac_no_collab,1,1939,4000,28.571428571428573,20364747,20391813,0,0.8095717884130983,0.007103079895442664,0.19042821158690176,17598,3970,200,190,2061
