beamwidth_deg,treatment,control,metric,n_pairs,treatment_mean,control_mean,delta_mean,delta_std,delta_ci95,positive_pairs,negative_pairs,zero_pairs
10.0,improved_rl_isac,uniform_random,discovery_rate,5,0.36391919191919186,0.0004444444444444399,0.3634747474747474,0.005813831145510798,0.0050960476872185054,5,0,0
10.0,improved_rl_isac,uniform_random,empty_scan_ratio,5,0.5010035958357233,0.9019559232024713,-0.40095232736674796,0.008076822305186014,0.007079646896900332,0,5,0
10.0,improved_rl_isac,uniform_random,lambda2,5,13.135895800953827,0.0,13.135895800953827,1.7798558677925893,1.5601124545301543,5,0,0
15.0,improved_rl_isac,ablation_isac_no_candidate_set,collision_count,5,8256.2,34.0,8222.2,356.1800106687628,312.20554470412594,5,0,0
15.0,improved_rl_isac,ablation_isac_no_candidate_set,collision_penalized_discovery_rate,5,0.20422096629000439,0.10722267724367196,0.09699828904633247,0.007122623029913258,0.006243254355012692,5,0,0
15.0,improved_rl_isac,ablation_isac_no_candidate_set,discovery_rate,5,0.5444848484848486,0.1079595959595959,0.4365252525252526,0.005016857614122141,0.00439746958617689,5,0,0
15.0,improved_rl_isac,ablation_isac_no_candidate_set,empty_scan_ratio,5,0.3305896754062238,0.32463973722686223,0.005949938179361558,0.005347872590065192,0.004687617005386305,4,1,0
15.0,improved_rl_isac,ablation_isac_no_candidate_set,lambda2,5,26.852577255970157,1.5642451728604503,25.288332083109704,3.9296304375521656,3.4444729476490026,5,0,0
15.0,improved_rl_isac,ablation_isac_one_slot_delay,collision_count,5,8256.2,6510.8,1745.4,307.82023975041017,269.8163365254224,5,0,0
15.0,improved_rl_isac,ablation_isac_one_slot_delay,collision_penalized_discovery_rate,5,0.20422096629000439,0.22069241583938073,-0.01647144954937632,0.0061335908390736365,0.00537632941643674,0,5,0
15.0,improved_rl_isac,ablation_isac_one_slot_delay,discovery_rate,5,0.5444848484848486,0.5107070707070707,0.033777777777777775,0.014697160608291779,0.012882629276978048,5,0,0
15.0,improved_rl_isac,ablation_isac_one_slot_delay,empty_scan_ratio,5,0.3305896754062238,0.33170995046558627,-0.0011202750593624412,0.004803730413141502,0.004210655357752078,2,3,0
15.0,improved_rl_isac,ablation_isac_one_slot_delay,lambda2,5,26.852577255970157,23.01237447899308,3.840202776977075,5.832195258624601,5.112144542083937,4,1,0
15.0,improved_rl_isac,improved_rl_no_isac,collision_count,5,8256.2,0.0,8256.2,349.7230332706155,306.5457544706826,5,0,0
15.0,improved_rl_isac,improved_rl_no_isac,collision_penalized_discovery_rate,5,0.20422096629000439,0.0033939393939393598,0.20082702689606508,0.006474923643698028,0.005675520811240331,5,0,0
15.0,improved_rl_isac,improved_rl_no_isac,discovery_rate,5,0.5444848484848486,0.0033939393939393598,0.5410909090909091,0.0029086700032203206,0.002549561669715546,5,0,0
15.0,improved_rl_isac,improved_rl_no_isac,empty_scan_ratio,5,0.3305896754062238,0.8351780864966705,-0.5045884110904466,0.006353048241777731,0.005568692311316606,0,5,0
15.0,improved_rl_isac,improved_rl_no_isac,lambda2,5,26.852577255970157,-4.1812100077822326e-16,26.852577255970157,3.420601957914805,2.99828981273162,5,0,0
15.0,improved_rl_isac,uniform_random,collision_count,5,8256.2,0.0,8256.2,349.7230332706155,306.5457544706826,5,0,0
15.0,improved_rl_isac,uniform_random,collision_penalized_discovery_rate,5,0.20422096629000439,0.0025858585858585595,0.2016351077041459,0.006734610530743844,0.005903146403901835,5,0,0
