collision_count_mean,collision_count_std,discovery_rate_mean,discovery_rate_std,empty_scan_ratio_mean,empty_scan_ratio_std,idle_actions_mean,idle_actions_std,lambda2_mean,lambda2_std,lcc_ratio_mean,lcc_ratio_std,marl_trained,mean_delay_censored_mean,mean_delay_censored_std,method_family,method_label,n_episodes,node_count,p95_delay_censored_mean,p95_delay_censored_std,piggyback_sense_actions_mean,piggyback_sense_actions_std,protocol,rf_chains,rx_actions_mean,rx_actions_std,sense_actions_mean,sense_actions_std,sensing_observations_mean,sensing_observations_std,tx_actions_mean,tx_actions_std
0.0,0.0,0.044444444444444446,0.01987615979999813,0.7911223971205485,0.019652719502385615,20.8,2.7856776554368237,0.0,0.0,0.26,0.04898979485566355,0,195.14666666666668,1.5202728799888574,paired_common_env_action_policy,Budgeted ISAC rule,5,10,200.0,0.0,531.4,21.247117451550928,budgeted_collision_aware_isac,1,1447.8,20.88444397153058,0.0,0.0,4545.0,197.49936708759347,531.4,21.247117451550928
0.0,0.0,0.0044444444444444444,0.008888888888888889,0.9272,0.006128621378417846,0.0,0.0,0.0,0.0,0.12000000000000001,0.04,0,199.14222222222222,1.7155555555555566,paired_common_env_action_policy,Uniform TX/RX/IDLE random,5,10,200.0,0.0,986.2,13.541048703848606,uniform_trx_idle_random,1,1013.8,13.541048703848606,0.0,0.0,8041.2,120.69697593560495,986.2,13.541048703848606
0.0,0.0,0.02666666666666667,0.01662958838566196,0.8282,0.011513470371699402,0.0,0.0,0.0,0.0,0.18000000000000002,0.04,0,196.76444444444445,2.1040865587978037,paired_common_env_action_policy,Wang sensing-table action policy,5,10,200.0,0.0,992.6,20.771133815947554,wang2025_isac_tables,1,1007.4,20.771133815947554,0.0,0.0,8461.8,217.7809909060017,992.6,20.771133815947554
