collision_count_mean,collision_count_std,discovery_rate_mean,discovery_rate_std,empty_scan_ratio_mean,empty_scan_ratio_std,idle_actions_mean,idle_actions_std,lambda2_mean,lambda2_std,lcc_ratio_mean,lcc_ratio_std,marl_trained,mean_delay_censored_mean,mean_delay_censored_std,method_family,method_label,n_episodes,node_count,p95_delay_censored_mean,p95_delay_censored_std,piggyback_sense_actions_mean,piggyback_sense_actions_std,protocol,rf_chains,rx_actions_mean,rx_actions_std,sense_actions_mean,sense_actions_std,sensing_observations_mean,sensing_observations_std,tx_actions_mean,tx_actions_std
0.0,0.0,0.06222222222222222,0.025915341754868003,0.784745132677812,0.033691500338809945,20.6,3.3823069050575527,0.0,0.0,0.3,0.08944271909999159,0,193.68444444444444,1.3580959801715167,paired_common_env_action_policy,Budgeted ISAC rule,5,10,200.0,0.0,532.0,8.87693640846886,budgeted_collision_aware_isac,1,1447.4,10.537551897855593,0.0,0.0,4536.6,105.32350165086613,532.0,8.87693640846886
0.4,0.8,0.4444444444444444,0.031426968052735434,0.3437673195276188,0.027704300052937298,255.4,13.965672200076872,1.3492542980092264,0.7068655525573072,1.0,0.0,1,157.8088888888889,4.047681244464556,trained_marl_existing_checkpoint,"MARL + Wang ISAC tables, discovery-first",5,10,200.0,0.0,945.8,16.50939126679115,marl_wang_isac_tables_discovery_first,1,798.8,20.913153755471697,0.0,0.0,8044.2,130.60995367888313,945.8,16.50939126679115
0.0,0.0,0.0044444444444444444,0.008888888888888889,0.9272,0.006128621378417846,0.0,0.0,0.0,0.0,0.12000000000000001,0.04,0,199.14222222222222,1.7155555555555566,paired_common_env_action_policy,Uniform TX/RX/IDLE random,5,10,200.0,0.0,986.2,13.541048703848606,uniform_trx_idle_random,1,1013.8,13.541048703848606,0.0,0.0,8041.2,120.69697593560495,986.2,13.541048703848606
0.0,0.0,0.24888888888888888,0.038232556742411675,0.641,0.019336493994517194,0.0,0.0,6.602523526463058e-17,2.14699054171193e-16,0.88,0.039999999999999994,0,181.70666666666668,2.034050875215009,paired_common_env_action_policy,Wang sensing-table action policy,5,10,200.0,0.0,988.4,21.17167919651155,wang2025_isac_tables,1,1011.6,21.17167919651155,0.0,0.0,8448.0,146.61377834296476,988.4,21.17167919651155
