access_gate_aggressive_count,access_gate_aggressive_ratio,access_gate_backoff_count,access_gate_backoff_ratio,access_gate_normal_count,access_gate_normal_ratio,access_gate_total,case_id,collision_count,collision_normalized_efficiency,collision_penalized_discovery_rate,collisions_per_discovery_censored,connected_components,discovered_edges,discoveries_per_1000_scan_actions,discoveries_per_joule,discovery_per_scan_action,discovery_rate,empty_scan_count,empty_scan_ratio,energy_j,energy_per_discovery_censored_j,env_protocol,episode,episode_return_mean_per_agent,episode_return_sum,eval_episode,idle_actions,isolated_node_ratio,lambda2,largest_component_size,lcc_ratio,marl_trained,mean_delay_censored,mean_sensing_pd,mean_sensing_snr_db,method_family,method_label,mobility_model,moved_distance_mean_m,node_count,p90_delay_censored,p95_delay_censored,p99_delay_censored,paired_seed,phase,piggyback_sense_actions,protocol,rf_chains,rx_actions,scan_actions,scan_actions_per_discovery_censored,scenario_seed,seed,sense_actions,sensing_detection_rate,sensing_false_alarm_ratio,sensing_miss_ratio,sensing_observations,sensing_target_observations,slots,step_reward_mean,true_edges_seen,tx_actions
0,0.0,0,0.0,2000,1.0,2000,0,2,0.9090909090909091,0.425531914893617,0.1,1,20,11.448196908986834,2.433904286713925,0.011448196908986834,0.4444444444444444,627,0.35890097309673724,8.21725,0.4108625,wang2025_isac_tables,0,5.863236904144287,58.63236999511719,0,253,0.0,1.4423118872852516,10,1.0,1,163.75555555555556,0.9140771208905631,0.009514913182145417,trained_marl_existing_checkpoint,"MARL + Wang ISAC tables, discovery-first",gauss_markov,8.103656827616101,10,200.0,200.0,200.0,2026084001,eval_stochastic,971,marl_wang_isac_tables_discovery_first,1,776,1747,87.35,2026084001,2026084001,0,0.8681384248210023,0.007017543859649123,0.1318615751789976,8265,1676,200,0.029316185042262077,45,971
0,0.0,0,0.0,2000,1.0,2000,0,0,1.0,0.4888888888888889,0.0,1,22,12.761020881670532,2.722098490472655,0.012761020881670533,0.4888888888888889,584,0.33874709976798145,8.082,0.3673636363636364,wang2025_isac_tables,1,6.524772644042969,65.24772644042969,1,276,0.0,2.524956064084089,10,1.0,1,156.6,0.8473632567031224,-2.8314025571040964,trained_marl_existing_checkpoint,"MARL + Wang ISAC tables, discovery-first",gauss_markov,7.851100278166674,10,200.0,200.0,200.0,2026084002,eval_stochastic,947,marl_wang_isac_tables_discovery_first,1,777,1724,78.36363636363636,2026084002,2026084002,0,0.8083941605839416,0.0074211502782931356,0.19160583941605838,8085,1644,200,0.03262386471033096,45,947
0,0.0,0,0.0,2000,1.0,2000,0,0,1.0,0.4666666666666667,0.0,1,21,12.110726643598616,2.609830361026533,0.012110726643598616,0.4666666666666667,509,0.2935409457900807,8.0465,0.38316666666666666,wang2025_isac_tables,2,6.839293479919434,68.39293670654297,2,266,0.0,1.4710452846696547,10,1.0,1,152.11111111111111,0.9064305099439238,-1.062641642486952,trained_marl_existing_checkpoint,"MARL + Wang ISAC tables, discovery-first",gauss_markov,6.8019318790311205,10,200.0,200.0,200.0,2026084003,eval_stochastic,926,marl_wang_isac_tables_discovery_first,1,808,1734,82.57142857142857,2026084003,2026084003,0,0.8427586206896551,0.007137490608564989,0.15724137931034482,7986,2175,200,0.03419646993279457,45,926
0,0.0,0,0.0,2000,1.0,2000,0,0,1.0,0.4222222222222222,0.0,1,19,10.82004555808656,2.318769831584086,0.01082004555808656,0.4222222222222222,619,0.35250569476082005,8.193999999999999,0.4312631578947368,wang2025_isac_tables,3,5.663176536560059,56.63176727294922,3,244,0.0,0.9046901339634775,10,1.0,1,155.82222222222222,0.8767286000107237,-1.5793814898387277,trained_marl_existing_checkpoint,"MARL + Wang ISAC tables, discovery-first",gauss_markov,6.496741349304104,10,200.0,200.0,200.0,2026084004,eval_stochastic,955,marl_wang_isac_tables_discovery_first,1,801,1756,92.42105263157895,2026084004,2026084004,0,0.8354952830188679,0.006736526946107785,0.1645047169811321,8016,1696,200,0.02831588312983513,45,955
0,0.0,0,0.0,2000,1.0,2000,0,0,1.0,0.4,0.0,1,18,10.21566401816118,2.2125253518529897,0.01021566401816118,0.4,661,0.37514188422247446,8.1355,0.4519722222222222,wang2025_isac_tables,4,4.875543594360352,48.755435943603516,4,238,0.0,0.4032681200436584,10,1.0,1,160.75555555555556,0.7288297941261264,-4.1884767578325075,trained_marl_existing_checkpoint,"MARL + Wang ISAC tables, discovery-first",gauss_markov,6.678913882903602,10,200.0,200.0,200.0,2026084005,eval_stochastic,930,marl_wang_isac_tables_discovery_first,1,832,1762,97.88888888888889,2026084005,2026084005,0,0.709489993544222,0.008514423687889185,0.2905100064557779,7869,1549,200,0.024377718567848206,45,930
