alpha_occupancy,candidate,collision_count_mean,collision_per_slot_mean,confidence_decay,delay_fraction_mean,discovered_edges_mean,discovery_rate_mean,empty_scan_ratio_mean,episode_count,episodes_per_seed,exploration_floor,generation,is_elite,isolated_node_ratio_mean,lambda2_mean,lcc_ratio_mean,mean_delay_censored_mean,objective_reward_mean,p90_delay_censored_mean,p95_delay_censored_mean,p99_delay_censored_mean,piggyback_sensing_period_multiplier,protocol,rank,reward_mean,score,seed_count,slots_per_episode,softmax_beta,true_edges_seen_mean
1.6857892442011753,20,9.5,0.015833333333333335,0.995,0.5411111111111111,33.333333333333336,0.7407407407407406,0.8973119600067396,6.0,2,0.26461337550781294,0,1,0.0,4.399905936788473,1.0,324.6666666666667,81.57736455788164,600.0,600.0,600.0,1.4404080837337307,improved_rl_isac,1,81.57736455788164,81.57736455788164,3,600.0,3.228131022391358,45.0
2.342424672044401,5,8.166666666666666,0.01361111111111111,0.995,0.600216049382716,31.166666666666668,0.6925925925925926,0.8952528751236648,6.0,2,0.17536918115707062,0,1,0.0,4.103614031364709,1.0,360.1296296296296,73.59356820990581,600.0,600.0,600.0,0.5,improved_rl_isac,2,73.59356820990581,73.59356820990581,3,600.0,3.301301421798111,45.0
1.7319892814121167,12,6.0,0.01,0.9836950067732865,0.6022901234567901,29.666666666666668,0.6592592592592592,0.8942408326259531,6.0,2,0.14625567060032862,0,1,0.0,3.0920219422971527,1.0,361.3740740740741,65.23251528118891,600.0,600.0,600.0,0.5,improved_rl_isac,3,65.23251528118891,65.23251528118891,3,600.0,3.2212706140398892,45.0
2.4519650179309407,19,7.333333333333333,0.012222222222222221,0.9394198806909444,0.5840308641975308,30.166666666666668,0.6703703703703704,0.8882309585796789,6.0,2,0.07409616669151897,0,1,0.0,2.7088494205081273,1.0,350.4185185185185,65.05129459761373,600.0,600.0,600.0,0.5,improved_rl_isac,4,65.05129459761373,65.05129459761373,3,600.0,3.390901402724847,45.0
2.6607747322404514,2,7.333333333333333,0.012222222222222221,0.9793674521446065,0.5736975308641975,28.333333333333332,0.6296296296296297,0.8873402426873862,6.0,2,0.12459504796574178,0,1,0.0,3.4196587694891503,1.0,344.2185185185185,64.85908158629061,600.0,600.0,600.0,0.5,improved_rl_isac,5,64.85908158629061,64.85908158629061,3,600.0,4.460635057298575,45.0
2.8924939807595402,9,9.0,0.015,0.9877951534804725,0.6058456790123455,29.166666666666668,0.648148148148148,0.8920240073973412,6.0,2,0.08179695967413714,0,1,0.0,3.0783553054561423,1.0,363.50740740740736,63.89074082377834,600.0,600.0,600.0,0.7712166302700874,improved_rl_isac,6,63.89074082377834,63.89074082377834,3,600.0,5.480425933803067,45.0
2.7265792389110253,1,6.333333333333333,0.010555555555555556,0.9908483237060912,0.586037037037037,30.833333333333332,0.6851851851851851,0.8970885928625014,6.0,2,0.20045345418035412,1,1,0.0,3.829904019506768,1.0,351.6222222222222,71.93404453658009,600.0,600.0,600.0,1.000899748524993,improved_rl_isac,1,71.93404453658009,71.93404453658009,3,600.0,2.5500950067416577,45.0
2.958147167183016,12,9.0,0.015,0.9931127123572702,0.5723703703703703,29.5,0.6555555555555554,0.8833088178338251,6.0,2,0.1163020287450709,1,1,0.0,3.705873207796506,1.0,343.4222222222222,68.94763412675047,600.0,600.0,600.0,0.6400697615845035,improved_rl_isac,2,68.94763412675047,68.94763412675047,3,600.0,2.4495564014260385,45.0
1.7841243240861313,2,10.0,0.016666666666666666,0.9590519792341976,0.614925925925926,30.0,0.6666666666666666,0.8832235137829265,6.0,2,0.06343581858654156,1,1,0.0,3.7382609032347562,1.0,368.9555555555556,68.91238979607078,600.0,600.0,600.0,0.5,improved_rl_isac,3,68.91238979607078,68.91238979607078,3,600.0,3.908596426594852,45.0
1.8055101266559188,8,6.0,0.01,0.995,0.6024197530864198,30.0,0.6666666666666666,0.889954421985549,6.0,2,0.09434636594934745,1,1,0.0,3.6001234508570135,1.0,361.45185185185187,68.59560288864814,600.0,600.0,600.0,0.5445361083958782,improved_rl_isac,4,68.59560288864814,68.59560288864814,3,600.0,3.870114500654684,45.0
