collision_count_mean,collision_count_std,collision_penalized_discovery_rate_mean,collision_penalized_discovery_rate_std,discovery_rate_mean,discovery_rate_std,empty_scan_ratio_mean,empty_scan_ratio_std,episodes,lambda2_mean,lambda2_std,method,scan_actions_per_discovery_censored_mean,scan_actions_per_discovery_censored_std
1529.0,512.6880142932932,0.5541873481766442,0.02152627796928402,0.7239057239057239,0.029321012893410325,0.4502974842220044,0.009372864138840043,3,36.52411250647282,5.301058674510938,Budgeted ISAC,81.21689852345747,3.240921445116397
5300.666666666667,1654.5586521285165,0.3844091013654851,0.04965632869532905,0.785050505050505,0.020525689965910428,0.4536552241937162,0.009605891900204831,3,46.4374493313607,5.940189915906926,Collision-aware ISAC,74.17820025269472,1.9215595827616163
0.0,0.0,0.0022895622895622897,0.0006171819117785643,0.0022895622895622897,0.0006171819117785643,0.9040223219714966,0.005706973484778393,3,-3.2601262822718432e-16,5.646704359985468e-16,Uniform random,23782.41865079365,7167.980214548767
1574.3333333333333,701.4430364137443,0.529823301764135,0.033675748401120094,0.6951515151515152,0.028689002623718395,0.8256477777777778,0.00523108267244225,3,42.03122838495213,3.76350317457808,Wang ISAC,87.28149653739459,3.5456676092263666
