protocol,slot,sample_count,true_edges_n,true_edges_mean,true_edges_std,true_edges_median,true_edges_min,true_edges_max,true_edges_ci95,true_edges_seen_n,true_edges_seen_mean,true_edges_seen_std,true_edges_seen_median,true_edges_seen_min,true_edges_seen_max,true_edges_seen_ci95,discovered_edges_n,discovered_edges_mean,discovered_edges_std,discovered_edges_median,discovered_edges_min,discovered_edges_max,discovered_edges_ci95,new_edges_n,new_edges_mean,new_edges_std,new_edges_median,new_edges_min,new_edges_max,new_edges_ci95,empty_scan_ratio_n,empty_scan_ratio_mean,empty_scan_ratio_std,empty_scan_ratio_median,empty_scan_ratio_min,empty_scan_ratio_max,empty_scan_ratio_ci95,collision_count_n,collision_count_mean,collision_count_std,collision_count_median,collision_count_min,collision_count_max,collision_count_ci95,lcc_ratio_n,lcc_ratio_mean,lcc_ratio_std,lcc_ratio_median,lcc_ratio_min,lcc_ratio_max,lcc_ratio_ci95,lambda2_n,lambda2_mean,lambda2_std,lambda2_median,lambda2_min,lambda2_max,lambda2_ci95
improved_rl_isac,0,10,10,43.7,5.88878,41.5,36,55,3.64991,10,43.7,5.88878,41.5,36,55,3.64991,10,0.6,0.843274,0,0,2,0.522667,10,0.6,0.843274,0,0,2,0.522667,10,0.458333,0.208796,0.416667,0.166667,0.916667,0.129413,10,0,0,0,0,0,0,10,0.125,0.0589256,0.0833333,0.0833333,0.25,0.0365224,10,0,0,0,0,0,0
improved_rl_isac,1,10,10,43.8,5.86515,42,36,55,3.63526,10,43.8,5.86515,42,36,55,3.63526,10,1,1.24722,0.5,0,3,0.773034,10,0.4,0.699206,0,0,2,0.433372,10,0.459783,0.133233,0.4375,0.333333,0.708333,0.0825789,10,0,0,0,0,0,0,10,0.141667,0.0790569,0.125,0.0833333,0.333333,0.049,10,-2.0694e-17,6.54403e-17,0,-2.0694e-16,0,4.05603e-17
improved_rl_isac,2,10,10,43.8,5.86515,42,36,55,3.63526,10,43.8,5.86515,42,36,55,3.63526,10,1.4,1.17379,1.5,0,3,0.727521,10,0.4,0.843274,0,0,2,0.522667,10,0.427619,0.0818481,0.416667,0.333333,0.571429,0.05073,10,0.4,0.843274,0,0,2,0.522667,10,0.166667,0.0785674,0.166667,0.0833333,0.333333,0.0486966,10,-2.0694e-17,6.54403e-17,0,-2.0694e-16,0,4.05603e-17
improved_rl_isac,3,10,10,43.9,6.06355,42.5,36,55,3.75823,10,44,5.98145,42.5,36,55,3.70734,10,2.7,1.88856,2.5,0,6,1.17054,10,1.3,1.33749,1,0,4,0.828987,10,0.384619,0.0626628,0.389406,0.276596,0.489362,0.0388388,10,1,1.05409,1,0,2,0.653333,10,0.225,0.111458,0.166667,0.0833333,0.416667,0.0690823,10,-8.7307e-18,2.76089e-17,0,-8.7307e-17,0,1.71122e-17
improved_rl_isac,4,10,10,44,6.03692,43,36,55,3.74172,10,44.1,5.95259,43,36,55,3.68945,10,3.4,2.01108,3,1,8,1.24648,10,0.7,0.674949,1,0,2,0.418337,10,0.363042,0.0556956,0.358333,0.271186,0.440678,0.0345205,10,1.2,1.39841,1,0,4,0.866745,10,0.283333,0.158114,0.25,0.166667,0.666667,0.098,10,-8.7307e-18,2.76089e-17,0,-8.7307e-17,0,1.71122e-17
improved_rl_isac,5,10,10,44,6.03692,43,36,55,3.74172,10,44.1,5.95259,43,36,55,3.68945,10,4.6,2.319,4,2,9,1.43733,10,1.2,1.31656,1,0,4,0.816013,10,0.332817,0.0493481,0.333333,0.253521,0.408451,0.0305863,10,1.8,1.47573,2,0,4,0.914667,10,0.325,0.17325,0.25,0.166667,0.666667,0.107381,10,-1.32888e-17,3.85696e-17,0,-1.22679e-16,0,2.39057e-17
improved_rl_isac,6,10,10,44,5.92546,42.5,37,55,3.67264,10,44.2,5.80804,43,37,55,3.59986,10,5.6,1.89737,5,3,9,1.176,10,1,0.816497,1,0,2,0.50607,10,0.310478,0.0470373,0.329317,0.216867,0.385542,0.029154,10,2.2,1.98886,2,0,6,1.23271,10,0.383333,0.162921,0.375,0.166667,0.666667,0.100979,10,-1.1117e-16,1.37249e-16,-5.52005e-17,-3.76695e-16,0,8.50676e-17
improved_rl_isac,7,10,10,44.1,5.91514,42.5,37,55,3.66624,10,44.3,5.79367,43,37,55,3.59096,10,6.7,1.94651,6,4,10,1.20646,10,1.1,0.567646,1,0,2,0.351831,10,0.289484,0.0354186,0.293147,0.212766,0.336842,0.0219527,10,3.5,3.17105,2,0,9,1.96544,10,0.45,0.162921,0.416667,0.25,0.666667,0.100979,10,-6.5422e-17,1.19385e-16,0,-3.76695e-16,0,7.39958e-17
improved_rl_isac,8,10,10,44.1,5.89633,42.5,37,54,3.65458,10,44.4,5.96657,43,37,55,3.69812,10,7.7,2.05751,7,6,12,1.27526,10,1,0.942809,1,0,3,0.584359,10,0.27651,0.0327099,0.285028,0.207547,0.314815,0.0202738,10,3.5,3.17105,2,0,9,1.96544,10,0.525,0.196615,0.541667,0.25,0.833333,0.121863,10,-1.32231e-17,1.65594e-16,0,-3.76695e-16,3.21658e-16,1.02636e-16
improved_rl_isac,9,10,10,44.2,5.82714,42.5,37,54,3.6117,10,44.5,5.89256,43,37,55,3.65224,10,8.7,2.16282,9,6,12,1.34053,10,1,1.05409,1,0,3,0.653333,10,0.268057,0.0328525,0.274284,0.194915,0.305085,0.0203622,10,3.9,3.21282,2,0,9,1.99133,10,0.608333,0.208055,0.666667,0.25,0.916667,0.128954,10,5.59574e-17,2.05249e-16,0,-3.76695e-16,3.39213e-16,1.27215e-16
improved_rl_isac,10,10,10,44,5.75423,42.5,37,54,3.56651,10,44.5,5.89256,43,37,55,3.65224,10,9.8,2.09762,10,6,13,1.30012,10,1.1,0.994429,1,0,3,0.616353,10,0.259146,0.032955,0.264416,0.192308,0.305344,0.0204257,10,4.1,3.60401,2,0,11,2.23379,10,0.716667,0.197203,0.708333,0.333333,1,0.122227,10,0.0124626,0.0394102,0,-2.61535e-16,0.124626,0.0244267
improved_rl_isac,11,10,10,44,5.75423,42.5,37,54,3.56651,10,44.5,5.89256,43,37,55,3.65224,10,10.4,2.27058,10.5,6,13,1.40732,10,0.6,0.699206,0.5,0,2,0.433372,10,0.251191,0.0294277,0.253521,0.197183,0.28169,0.0182395,10,5.1,4.35762,3.5,0,13,2.70088,10,0.775,0.19265,0.833333,0.333333,1,0.119406,10,0.0124626,0.0394102,2.12456e-17,-3.07684e-17,0.124626,0.0244267
improved_rl_isac,12,10,10,44.2,5.57375,42.5,38,54,3.45464,10,44.7,5.69698,43,38,55,3.53102,10,11.1,1.91195,12,7,13,1.18504,10,0.7,0.674949,1,0,2,0.418337,10,0.241941,0.0285466,0.243506,0.189542,0.272727,0.0176934,10,5.3,4.54728,3.5,0,13,2.81843,10,0.808333,0.141912,0.833333,0.583333,1,0.0879577,10,0.0124626,0.0394102,7.21357e-17,-1.74451e-16,0.124626,0.0244267
improved_rl_isac,13,10,10,44.1,5.3427,43,38,54,3.31144,10,44.8,5.67255,43.5,38,55,3.51588,10,11.5,1.58114,12,9,13,0.98,10,0.4,0.699206,0,0,2,0.433372,10,0.233972,0.027237,0.243976,0.187879,0.271084,0.0168816,10,6.1,4.09471,4.5,2,13,2.53793,10,0.808333,0.141912,0.833333,0.583333,1,0.0879577,10,0.0124626,0.0394102,1.81871e-16,-1.74451e-16,0.124626,0.0244267
improved_rl_isac,14,10,10,43.9,5.50656,43,38,54,3.413,10,44.8,5.67255,43.5,38,55,3.51588,10,12.6,2.45855,13,9,17,1.52382,10,1.1,1.37032,1,0,4,0.849333,10,0.226474,0.0276895,0.240898,0.1875,0.264045,0.0171621,10,6.7,4.54728,4.5,2,15,2.81843,10,0.841667,0.168737,0.875,0.583333,1,0.104584,10,0.10984,0.163749,2.51952e-16,-1.74451e-16,0.400093,0.101493
improved_rl_isac,15,10,10,43.8,5.34997,43,38,54,3.31595,10,44.8,5.67255,43.5,38,55,3.51588,10,13.9,2.80674,13.5,10,18,1.73963,10,1.3,1.25167,1,0,4,0.77579,10,0.219595,0.0300531,0.233479,0.180851,0.253968,0.0186271,10,7.5,5.42115,4.5,2,18,3.36006,10,0.883333,0.137212,0.916667,0.583333,1,0.0850449,10,0.133551,0.191702,1.51662e-16,-7.00479e-17,0.458847,0.118818
improved_rl_isac,16,10,10,43.9,5.36346,43,38,54,3.3243,10,44.9,5.66569,43.5,38,55,3.51163,10,14.7,3.4335,14.5,10,19,2.1281,10,0.8,0.788811,1,0,2,0.48891,10,0.210151,0.0285137,0.221976,0.171717,0.243781,0.0176729,10,8.3,6.16532,5.5,2,20,3.8213,10,0.883333,0.137212,0.916667,0.583333,1,0.0850449,10,0.178121,0.235478,1.51662e-16,0,0.569088,0.14595
improved_rl_isac,17,10,10,43.9,5.36346,43,38,54,3.3243,10,44.9,5.66569,43.5,38,55,3.51163,10,15.3,3.30151,15,11,20,2.0463,10,0.6,0.516398,1,0,1,0.320067,10,0.203132,0.0291295,0.211775,0.166667,0.239437,0.0180546,10,8.5,6.04152,6.5,2,20,3.74457,10,0.9,0.122977,0.958333,0.666667,1,0.0762222,10,0.251491,0.269964,0.209035,-2.99421e-16,0.590204,0.167325
improved_rl_isac,18,10,10,43.7,5.59861,43,37,54,3.47006,10,44.9,5.66569,43.5,38,55,3.51163,10,16.2,2.74064,15,13,20,1.69867,10,0.9,0.875595,1,0,2,0.542699,10,0.198403,0.0303558,0.207623,0.162162,0.244444,0.0188147,10,9.2,6.67999,7.5,2,23,4.1403,10,0.916667,0.124226,1,0.666667,1,0.0769961,10,0.304586,0.282834,0.347569,0,0.670829,0.175302
improved_rl_isac,19,10,10,43.7,5.59861,43,37,54,3.47006,10,44.9,5.66569,43.5,38,55,3.51163,10,17,2.70801,17,13,20,1.67844,10,0.8,0.788811,1,0,2,0.48891,10,0.193721,0.0285941,0.203776,0.153846,0.236287,0.0177228,10,9.2,6.67999,7.5,2,23,4.1403,10,0.975,0.0402538,1,0.916667,1,0.0249496,10,0.349537,0.291244,0.414147,0,0.670829,0.180515
improved_rl_isac,20,10,10,43.7,5.59861,43,37,54,3.47006,10,44.9,5.66569,43.5,38,55,3.51163,10,17.4,2.63312,17.5,14,20,1.63203,10,0.4,0.516398,0,0,1,0.320067,10,0.191714,0.0277866,0.198394,0.155102,0.236948,0.0172223,10,9.7,6.32543,8,2,23,3.92054,10,0.975,0.0402538,1,0.916667,1,0.0249496,10,0.350079,0.291831,0.41501,-2.25288e-16,0.674519,0.180879
improved_rl_isac,21,10,10,43.8,5.47317,43,38,54,3.3923,10,45,5.57773,43.5,38,55,3.45712,10,18.3,2.66875,18.5,15,23,1.65411,10,0.9,1.1005,0.5,0,3,0.6821,10,0.185955,0.028217,0.191526,0.14786,0.237548,0.0174891,10,10.1,6.15449,8.5,2,23,3.81459,10,0.975,0.0402538,1,0.916667,1,0.0249496,10,0.370966,0.322337,0.417119,-2.61293e-16,0.878416,0.199787
improved_rl_isac,22,10,10,43.6,5.37897,43,38,54,3.33392,10,45,5.57773,43.5,38,55,3.45712,10,18.9,2.72641,19.5,15,23,1.68985,10,0.6,0.699206,0.5,0,2,0.433372,10,0.183751,0.0269184,0.184893,0.152416,0.238095,0.0166842,10,10.1,6.15449,8.5,2,23,3.81459,10,0.983333,0.0351364,1,0.916667,1,0.0217778,10,0.507507,0.319765,0.571578,-2.61293e-16,0.904801,0.198192
improved_rl_isac,23,10,10,43.4,5.16828,42.5,38,53,3.20333,10,45,5.57773,43.5,38,55,3.45712,10,20.1,3.03498,20.5,15,24,1.8811,10,1.2,0.788811,1,0,3,0.48891,10,0.179946,0.0275765,0.181218,0.145907,0.236749,0.0170921,10,10.7,6.56675,9,2,25,4.07011,10,0.983333,0.0351364,1,0.916667,1,0.0217778,10,0.525026,0.322713,0.589497,-2.61293e-16,0.92074,0.200019
improved_rl_isac,24,10,10,43.2,5.30827,42,37,53,3.2901,10,45,5.57773,43.5,38,55,3.45712,10,21,3.16228,22,16,25,1.96,10,0.9,0.737865,1,0,2,0.457333,10,0.176151,0.0269698,0.177185,0.143345,0.230508,0.0167161,10,11.1,7.15619,9,2,27,4.43545,10,0.983333,0.0351364,1,0.916667,1,0.0217778,10,0.617799,0.378597,0.776709,0,1.00138,0.234657
improved_rl_isac,25,10,10,43.1,5.42525,42,37,53,3.3626,10,45.1,5.5267,43.5,38,55,3.42549,10,22,3.4641,23.5,17,26,2.14707,10,1,0.666667,1,0,2,0.413204,10,0.172653,0.0257731,0.172149,0.137705,0.221498,0.0159743,10,11.6,6.89928,10,2,27,4.27622,10,0.983333,0.0351364,1,0.916667,1,0.0217778,10,0.700124,0.466808,0.787458,0,1.22675,0.28933
improved_rl_isac,26,10,10,43.3,5.29255,42.5,37,53,3.28036,10,45.2,5.49343,44,38,55,3.40486,10,22.3,3.40098,23.5,17,26,2.10795,10,0.3,0.483046,0,0,1,0.299395,10,0.179233,0.0268164,0.178769,0.138801,0.220126,0.016621,10,11.6,6.89928,10,2,27,4.27622,10,0.983333,0.0351364,1,0.916667,1,0.0217778,10,0.702608,0.469481,0.787458,0,1.22675,0.290987
improved_rl_isac,27,10,10,43.3,5.49848,42.5,37,53,3.408,10,45.2,5.49343,44,38,55,3.40486,10,22.5,3.62859,23.5,17,27,2.24902,10,0.2,0.421637,0,0,1,0.261333,10,0.18222,0.0295965,0.178597,0.139818,0.233333,0.0183441,10,11.6,6.89928,10,2,27,4.27622,10,0.983333,0.0351364,1,0.916667,1,0.0217778,10,0.742397,0.526538,0.787458,0,1.55333,0.326351
improved_rl_isac,28,10,10,43.2,5.63323,42.5,36,53,3.49152,10,45.2,5.49343,44,38,55,3.40486,10,22.7,3.80205,24,17,28,2.35653,10,0.2,0.421637,0,0,1,0.261333,10,0.186964,0.0322313,0.182566,0.144118,0.243402,0.0199772,10,12,7.22649,10,2,27,4.47903,10,0.983333,0.0351364,1,0.916667,1,0.0217778,10,0.745629,0.52869,0.798448,0,1.5632,0.327686
improved_rl_isac,29,10,10,43.3,5.45792,43,37,53,3.38285,10,45.2,5.49343,44,38,55,3.40486,10,23.6,3.80643,25,18,28,2.35925,10,0.9,0.737865,1,0,2,0.457333,10,0.186532,0.0320858,0.18485,0.147727,0.240793,0.019887,10,12,7.22649,10,2,27,4.47903,10,1,0,1,1,1,0,10,0.92078,0.431824,0.805448,0.368467,1.63409,0.267647
improved_rl_isac,30,10,10,43.4,5.62139,43,37,53,3.48417,10,45.3,5.69698,44,38,56,3.53102,10,23.9,3.5103,25,18,28,2.17571,10,0.3,0.483046,0,0,1,0.299395,10,0.188828,0.0310203,0.184533,0.149718,0.241096,0.0192266,10,12,7.22649,10,2,27,4.47903,10,1,0,1,1,1,0,10,0.940321,0.407817,0.805448,0.559413,1.63409,0.252768
improved_rl_isac,31,10,10,43.4,5.62139,43,37,53,3.48417,10,45.3,5.69698,44,38,56,3.53102,10,23.9,3.5103,25,18,28,2.17571,10,0,0,0,0,0,0,10,0.188556,0.0328999,0.186853,0.145205,0.241379,0.0203916,10,12.8,7.11493,11,4,27,4.40988,10,1,0,1,1,1,0,10,0.940321,0.407817,0.805448,0.559413,1.63409,0.252768
improved_rl_isac,32,10,10,43.5,5.56277,43,37,53,3.44784,10,45.4,5.66078,44,38,56,3.50859,10,24.5,3.68932,26,18,28,2.28667,10,0.6,0.843274,0,0,2,0.522667,10,0.188283,0.033467,0.183641,0.148541,0.244216,0.020743,10,13.2,6.89283,12,4,27,4.27222,10,1,0,1,1,1,0,10,0.955254,0.420464,0.808172,0.559413,1.63409,0.260607
improved_rl_isac,33,10,10,43.5,5.58271,43,37,53,3.4602,10,45.5,5.58271,44,38,56,3.4602,10,25.3,3.62246,26,19,30,2.24522,10,0.8,0.788811,1,0,2,0.48891,10,0.185986,0.0342923,0.178326,0.143959,0.246883,0.0212546,10,13.4,6.88315,13,4,27,4.26622,10,1,0,1,1,1,0,10,1.01509,0.399847,0.882898,0.560011,1.63409,0.247828
improved_rl_isac,34,10,10,43.5,5.58271,43,37,53,3.4602,10,45.5,5.58271,44,38,56,3.4602,10,25.7,3.49762,26,20,30,2.16785,10,0.4,0.516398,0,0,1,0.320067,10,0.183177,0.0342192,0.174949,0.139651,0.243309,0.0212093,10,13.6,7.33636,13,4,29,4.54712,10,1,0,1,1,1,0,10,1.09169,0.469722,0.882898,0.569841,1.92943,0.291137
improved_rl_isac,35,10,10,43.6,5.58172,43.5,37,53,3.45958,10,45.6,5.56177,44.5,38,56,3.44722,10,26.1,3.66515,27,20,30,2.27168,10,0.4,0.516398,0,0,1,0.320067,10,0.18196,0.033616,0.174715,0.140777,0.245863,0.0208354,10,13.9,7.41545,14.5,4,29,4.59614,10,1,0,1,1,1,0,10,1.18231,0.514057,1.10122,0.569841,1.9842,0.318616
improved_rl_isac,36,10,10,43.6,5.58172,43.5,37,53,3.45958,10,45.6,5.56177,44.5,38,56,3.44722,10,26.5,3.71932,27,20,30,2.30526,10,0.4,0.699206,0,0,2,0.433372,10,0.180821,0.034331,0.173309,0.139151,0.248848,0.0212786,10,13.9,7.41545,14.5,4,29,4.59614,10,1,0,1,1,1,0,10,1.22939,0.492583,1.26261,0.569841,1.9842,0.305306
improved_rl_isac,37,10,10,43.5,5.58271,43,37,53,3.4602,10,45.6,5.56177,44.5,38,56,3.44722,10,26.9,3.66515,27.5,20,31,2.27168,10,0.4,0.516398,0,0,1,0.320067,10,0.179281,0.0334131,0.170149,0.14023,0.246637,0.0207096,10,14.3,7.10321,15.5,6,29,4.40261,10,1,0,1,1,1,0,10,1.26517,0.483438,1.36032,0.61376,1.9842,0.299638
improved_rl_isac,38,10,10,43.4,5.60159,42.5,37,53,3.4719,10,45.6,5.56177,44.5,38,56,3.44722,10,27.3,3.653,28,20,31,2.26416,10,0.4,0.516398,0,0,1,0.320067,10,0.17765,0.0321489,0.168971,0.14094,0.242888,0.0199261,10,14.5,7.27629,15.5,6,29,4.50989,10,1,0,1,1,1,0,10,1.37739,0.509441,1.45582,0.61376,2.10292,0.315755
improved_rl_isac,39,10,10,43.4,5.60159,42.5,37,53,3.4719,10,45.6,5.56177,44.5,38,56,3.44722,10,27.8,3.32666,29,21,31,2.06189,10,0.5,0.527046,0.5,0,1,0.326667,10,0.175639,0.0318764,0.165898,0.137255,0.240938,0.0197572,10,14.5,7.27629,15.5,6,29,4.50989,10,1,0,1,1,1,0,10,1.4295,0.512967,1.60725,0.690512,2.10292,0.31794
improved_rl_isac,40,10,10,43.6,5.66078,42.5,37,53,3.50859,10,45.7,5.41705,44.5,39,56,3.35752,10,28.5,3.2059,29.5,22,32,1.98704,10,0.7,0.674949,1,0,2,0.418337,10,0.174091,0.0334222,0.165032,0.13617,0.245322,0.0207153,10,14.5,7.27629,15.5,6,29,4.50989,10,1,0,1,1,1,0,10,1.4661,0.54911,1.63825,0.712524,2.27898,0.340342
improved_rl_isac,41,10,10,43.7,5.65784,43,37,53,3.50676,10,45.9,5.25885,45,40,56,3.25947,10,28.9,3.44642,30,22,33,2.13611,10,0.4,0.843274,0,0,2,0.522667,10,0.171949,0.0339483,0.161152,0.135135,0.243408,0.0210414,10,15.1,7.93655,16.5,6,31,4.91913,10,1,0,1,1,1,0,10,1.48576,0.570285,1.63825,0.712524,2.37091,0.353466
improved_rl_isac,42,10,10,43.7,5.85093,42.5,37,54,3.62644,10,45.9,5.25885,45,40,56,3.25947,10,29.1,3.28126,30,23,33,2.03375,10,0.2,0.421637,0,0,1,0.261333,10,0.170247,0.0330308,0.162639,0.133874,0.239604,0.0204727,10,15.9,8.15748,16.5,8,33,5.05606,10,1,0,1,1,1,0,10,1.48961,0.564616,1.63825,0.750891,2.37091,0.349953
improved_rl_isac,43,10,10,43.7,5.85093,42.5,37,54,3.62644,10,45.9,5.25885,45,40,56,3.25947,10,29.4,3.33999,30,23,33,2.07015,10,0.3,0.483046,0,0,1,0.299395,10,0.168489,0.0325232,0.160784,0.132937,0.234496,0.0201581,10,16.1,8.18467,17,8,33,5.07291,10,1,0,1,1,1,0,10,1.49596,0.568385,1.63892,0.750891,2.37091,0.352289
improved_rl_isac,44,10,10,43.8,5.84618,43,37,54,3.6235,10,46,5.24934,45,40,56,3.25357,10,30.3,3.16403,31,25,34,1.96109,10,0.9,0.875595,1,0,2,0.542699,10,0.165979,0.0317928,0.158215,0.132039,0.229602,0.0197054,10,16.5,7.77817,17,9,33,4.82096,10,1,0,1,1,1,0,10,1.55659,0.524677,1.69502,0.83584,2.37091,0.325198
improved_rl_isac,45,10,10,43.9,5.76291,43,37,54,3.57189,10,46,5.24934,45,40,56,3.25357,10,30.9,3.3483,31.5,25,35,2.0753,10,0.6,0.699206,0.5,0,2,0.433372,10,0.164219,0.0318441,0.155602,0.129032,0.228625,0.0197372,10,16.9,8.29257,17,9,35,5.13979,10,1,0,1,1,1,0,10,1.66638,0.711166,1.7504,0.83584,3.23648,0.440785
improved_rl_isac,46,10,10,43.8,5.84618,43,37,54,3.6235,10,46,5.24934,45,40,56,3.25357,10,31.4,3.47051,32,25,35,2.15104,10,0.5,0.527046,0.5,0,1,0.326667,10,0.163061,0.0316555,0.153105,0.12616,0.225455,0.0196203,10,17.3,8.17924,17,9,35,5.06955,10,1,0,1,1,1,0,10,1.72422,0.73703,1.75083,0.83584,3.23648,0.456816
improved_rl_isac,47,10,10,43.7,5.79367,42,37,54,3.59096,10,46.1,5.13052,45,41,56,3.17993,10,31.8,3.25918,32,26,36,2.02006,10,0.4,0.516398,0,0,1,0.320067,10,0.161628,0.0318661,0.151884,0.123636,0.225979,0.0197508,10,17.3,8.17924,17,9,35,5.06955,10,1,0,1,1,1,0,10,1.73637,0.741929,1.75083,0.83584,3.2851,0.459853
improved_rl_isac,48,10,10,43.7,5.79367,42,37,54,3.59096,10,46.1,5.13052,45,41,56,3.17993,10,31.8,3.25918,32,26,36,2.02006,10,0,0,0,0,0,0,10,0.159906,0.0315439,0.14945,0.122995,0.224739,0.0195511,10,17.9,8.21178,18,9,35,5.08971,10,1,0,1,1,1,0,10,1.73637,0.741929,1.75083,0.83584,3.2851,0.459853
improved_rl_isac,49,10,10,43.6,5.62139,42,37,54,3.48417,10,46.1,5.13052,45,41,56,3.17993,10,32,3.29983,33,26,36,2.04526,10,0.2,0.421637,0,0,1,0.261333,10,0.158021,0.0316769,0.14674,0.122164,0.223932,0.0196336,10,18.1,8.26573,18,9,35,5.12315,10,1,0,1,1,1,0,10,1.78479,0.782852,1.75083,0.83584,3.2851,0.485217
improved_rl_isac,50,10,10,43.8,5.59365,42.5,37,54,3.46698,10,46.2,5.11642,45.5,41,56,3.17119,10,32.4,3.40588,33.5,26,36,2.11098,10,0.4,0.516398,0,0,1,0.320067,10,0.156405,0.0317201,0.145461,0.119658,0.222781,0.0196603,10,18.3,8.04225,18,10,35,4.98464,10,1,0,1,1,1,0,10,1.84095,0.807426,1.86094,0.83584,3.2851,0.500448
improved_rl_isac,51,10,10,43.8,5.59365,42.5,37,54,3.46698,10,46.2,5.11642,45.5,41,56,3.17119,10,32.5,3.53553,33.5,26,37,2.19135,10,0.1,0.316228,0,0,1,0.196,10,0.160987,0.0322799,0.148494,0.125628,0.228243,0.0200073,10,19.1,8.07534,18.5,10,35,5.00515,10,1,0,1,1,1,0,10,1.84164,0.808794,1.86094,0.83584,3.29198,0.501296
improved_rl_isac,52,10,10,43.9,5.50656,42.5,37,54,3.413,10,46.2,5.11642,45.5,41,56,3.17119,10,32.9,3.54181,33.5,26,37,2.19524,10,0.4,0.699206,0,0,2,0.433372,10,0.163939,0.0320832,0.153136,0.126437,0.230274,0.0198854,10,19.5,8.56673,19.5,10,37,5.30972,10,1,0,1,1,1,0,10,1.88673,0.819573,2.00715,0.835912,3.29198,0.507976
improved_rl_isac,53,10,10,43.9,5.50656,42.5,37,54,3.413,10,46.2,5.11642,45.5,41,56,3.17119,10,32.9,3.54181,33.5,26,37,2.19524,10,0,0,0,0,0,0,10,0.166899,0.0314962,0.156952,0.130645,0.233807,0.0195215,10,19.9,8.26573,19.5,10,37,5.12315,10,1,0,1,1,1,0,10,1.88673,0.819573,2.00715,0.835912,3.29198,0.507976
improved_rl_isac,54,10,10,43.9,5.42525,42.5,37,54,3.3626,10,46.2,5.11642,45.5,41,56,3.17119,10,33.2,3.2249,33.5,28,37,1.99882,10,0.3,0.674949,0,0,2,0.418337,10,0.169398,0.0307211,0.158846,0.133333,0.235659,0.0190411,10,19.9,8.26573,19.5,10,37,5.12315,10,1,0,1,1,1,0,10,1.9109,0.831487,2.00715,0.835912,3.29198,0.515361
improved_rl_isac,55,10,10,44,5.41603,43,37,54,3.35689,10,46.2,5.11642,45.5,41,56,3.17119,10,33.6,3.65756,34,28,39,2.26698,10,0.4,0.699206,0,0,2,0.433372,10,0.169417,0.0315504,0.159752,0.133956,0.237443,0.0195551,10,20.1,8.47808,19.5,10,37,5.25477,10,1,0,1,1,1,0,10,1.92906,0.859157,2.00912,0.835912,3.41065,0.532511
improved_rl_isac,56,10,10,43.9,5.21643,43,37,53,3.23317,10,46.3,5.07828,45.5,41,56,3.14755,10,33.7,3.74314,34,28,39,2.32002,10,0.1,0.316228,0,0,1,0.196,10,0.170094,0.0310031,0.159986,0.134969,0.236527,0.0192159,10,20.5,8.66987,19.5,10,37,5.37364,10,1,0,1,1,1,0,10,1.92993,0.859743,2.00912,0.835912,3.41065,0.532874
improved_rl_isac,57,10,10,44,5.39547,43,37,53,3.34415,10,46.3,5.07828,45.5,41,56,3.14755,10,33.8,3.70585,34,28,39,2.29691,10,0.1,0.316228,0,0,1,0.196,10,0.169765,0.0309924,0.159727,0.135747,0.235294,0.0192093,10,20.7,8.42021,19.5,11,37,5.2189,10,1,0,1,1,1,0,10,1.93365,0.859879,2.02772,0.835912,3.41065,0.532958
improved_rl_isac,58,10,10,43.8,4.70933,43,38,52,2.91887,10,46.4,4.97103,45.5,41,56,3.08107,10,34,3.71184,34,28,40,2.30062,10,0.2,0.421637,0,0,1,0.261333,10,0.171111,0.0314602,0.162783,0.135015,0.235549,0.0194992,10,21.1,8.76166,20,11,39,5.43053,10,1,0,1,1,1,0,10,1.9417,0.862228,2.02772,0.835912,3.41065,0.534414
improved_rl_isac,59,10,10,43.8,4.70933,43,38,52,2.91887,10,46.4,4.97103,45.5,41,56,3.08107,10,34.4,3.71782,34.5,28,40,2.30433,10,0.4,0.516398,0,0,1,0.320067,10,0.170652,0.0310454,0.16285,0.135569,0.235043,0.0192422,10,21.4,9.10677,20,11,39,5.64444,10,1,0,1,1,1,0,10,2.01925,0.858868,2.06821,0.835912,3.56194,0.532332
improved_rl_isac,60,10,10,43.7,4.83161,43,37,52,2.99466,10,46.5,4.94975,46,41,56,3.06789,10,34.5,3.89444,34.5,28,41,2.4138,10,0.1,0.316228,0,0,1,0.196,10,0.170594,0.0320048,0.161518,0.134864,0.238429,0.0198368,10,22,9.24962,20,12,39,5.73298,10,1,0,1,1,1,0,10,2.08638,0.938926,2.06821,0.835912,3.56194,0.581952
improved_rl_isac,61,10,10,43.6,4.94862,43,37,52,3.06719,10,46.5,4.94975,46,41,56,3.06789,10,34.8,3.93841,34.5,28,41,2.44105,10,0.3,0.674949,0,0,2,0.418337,10,0.170492,0.0323311,0.161698,0.132581,0.24,0.020039,10,22.4,9.19178,20,12,39,5.69713,10,1,0,1,1,1,0,10,2.10109,0.940572,2.13961,0.840234,3.56194,0.582972
improved_rl_isac,62,10,10,43.6,4.90351,43,37,52,3.03923,10,46.5,4.94975,46,41,56,3.06789,10,35,3.62093,34.5,29,41,2.24427,10,0.2,0.421637,0,0,1,0.261333,10,0.169206,0.0317133,0.159569,0.131761,0.236092,0.0196561,10,22.8,9.11409,22,12,39,5.64897,10,1,0,1,1,1,0,10,2.14096,0.918536,2.14633,0.840234,3.56194,0.569314
