alpha_occupancy,candidate,collision_count_mean,collision_per_slot_mean,confidence_decay,delay_fraction_mean,discovered_edges_mean,discovery_rate_mean,empty_scan_ratio_mean,episode_count,episodes_per_seed,exploration_floor,generation,is_elite,isolated_node_ratio_mean,lambda2_mean,lcc_ratio_mean,mean_delay_censored_mean,objective_reward_mean,p90_delay_censored_mean,p95_delay_censored_mean,p99_delay_censored_mean,piggyback_sensing_period_multiplier,protocol,rank,reward_mean,score,seed_count,slots_per_episode,softmax_beta,true_edges_seen_mean
2.2,0,14.0,0.011666666666666667,0.995,0.47144444444444444,37.0,0.8222222222222222,0.8983694245535329,1.0,1,0.08,0,0,0.0,5.096788074088446,1.0,565.7333333333333,95.36210743492711,1200.0,1200.0,1200.0,1.0,improved_rl_isac,4,95.36210743492711,95.36210743492711,1,1200.0,3.0,45.0
1.3989696250851973,1,2.0,0.0016666666666666668,0.9764829521711459,0.6734444444444444,26.0,0.5777777777777777,0.9326103795507359,1.0,1,0.09113062932769117,0,0,0.0,1.7887467188912531,1.0,808.1333333333333,47.832637114552654,1200.0,1200.0,1200.0,1.91455208668423,improved_rl_isac,7,47.832637114552654,47.832637114552654,1,1200.0,5.475100055438483,45.0
1.2182541705453216,2,4.0,0.0033333333333333335,0.995,0.38675925925925925,40.0,0.8888888888888888,0.8909390159390159,1.0,1,0.05481740052930131,0,1,0.0,6.381966011250105,1.0,464.1111111111111,111.31049418191465,1180.4,1200.0,1200.0,1.0177740383016896,improved_rl_isac,1,111.31049418191465,111.31049418191465,1,1200.0,3.3354267211424995,45.0
3.0,3,0.0,0.0,0.995,0.8193703703703703,14.0,0.3111111111111111,0.9450157219342228,1.0,1,0.038333104105856594,0,0,0.0,0.755291431005384,1.0,983.2444444444444,11.406142716342469,1200.0,1200.0,1200.0,3.048343280845067,improved_rl_isac,8,11.406142716342469,11.406142716342469,1,1200.0,1.9565371474585798,45.0
1.9163019079317647,4,4.0,0.0033333333333333335,0.9938883027325611,0.4748518518518518,37.0,0.8222222222222222,0.8978165185121256,1.0,1,0.03896751752364834,0,0,0.0,5.438447187191165,1.0,569.8222222222222,97.1459055657133,1200.0,1200.0,1200.0,0.5,improved_rl_isac,3,97.1459055657133,97.1459055657133,1,1200.0,1.9686179409885738,45.0
2.0741590656170805,5,22.0,0.018333333333333333,0.9312387398090034,0.40146296296296297,40.0,0.8888888888888888,0.8962443752163378,1.0,1,0.1994767248061531,0,1,0.0,5.999999999999997,1.0,481.75555555555553,108.55344582900655,1198.8,1200.0,1200.0,1.3772282916761829,improved_rl_isac,2,108.55344582900655,108.55344582900655,1,1200.0,0.25,45.0
2.426065011698033,6,4.0,0.0033333333333333335,0.9819285855791019,0.6601296296296296,27.0,0.6,0.9321655504035721,1.0,1,0.06997312778051622,0,0,0.0,2.26791460664851,1.0,792.1555555555556,52.825706469615554,1200.0,1200.0,1200.0,2.0043503449124684,improved_rl_isac,6,52.825706469615554,52.825706469615554,1,1200.0,1.1762735711025591,45.0
2.0368053051066495,7,0.0,0.0,0.9892155768081446,0.6222222222222222,28.0,0.6222222222222222,0.9279759346798453,1.0,1,0.146598529846228,0,0,0.0,1.8342565383942322,1.0,746.6666666666666,54.1673195539298,1200.0,1200.0,1200.0,1.6582358613641301,improved_rl_isac,5,54.1673195539298,54.1673195539298,1,1200.0,0.29627736798675175,45.0
1.9343998684514299,0,0.0,0.0,0.9336444064678696,0.6112592592592592,29.0,0.6444444444444445,0.9314926660914582,1.0,1,0.11422109582677445,1,0,0.0,3.7249060409302217,1.0,733.5111111111111,66.10134354948862,1200.0,1200.0,1200.0,1.5630788811655,improved_rl_isac,7,66.10134354948862,66.10134354948862,1,1200.0,2.2275548049058846,45.0
1.243247461734919,1,22.0,0.018333333333333333,0.9540659988975765,0.470537037037037,33.0,0.7333333333333333,0.8932307426298954,1.0,1,0.06865288473797794,1,0,0.0,4.20936252706024,1.0,564.6444444444444,82.03275333825886,1200.0,1200.0,1200.0,1.1263077296369195,improved_rl_isac,6,82.03275333825886,82.03275333825886,1,1200.0,4.415288271499726,45.0
1.68849325059255,2,8.0,0.006666666666666667,0.9601089853033167,0.4008888888888889,40.0,0.8888888888888888,0.9051151556974036,1.0,1,0.1292713796951956,1,1,0.0,5.697224362268008,1.0,481.06666666666666,107.11270758628085,1160.0000000000002,1200.0,1200.0,0.746132418394591,improved_rl_isac,2,107.11270758628085,107.11270758628085,1,1200.0,2.86246186219351,45.0
2.289863344443735,3,8.0,0.006666666666666667,0.9715420864404178,0.44029629629629635,39.0,0.8666666666666667,0.8950138026224983,1.0,1,0.1709633320595396,1,0,0.0,6.26794919243112,1.0,528.3555555555556,106.76391435415006,1200.0,1200.0,1200.0,1.3483037396689763,improved_rl_isac,3,106.76391435415006,106.76391435415006,1,1200.0,0.5670773946518884,45.0
2.5779355003307742,4,12.0,0.01,0.988058405851115,0.40455555555555556,38.0,0.8444444444444444,0.9153393351800554,1.0,1,0.3156582406015106,1,0,0.0,5.438447187191165,1.0,485.46666666666664,100.99322701013249,1200.0,1200.0,1200.0,0.7953378819291574,improved_rl_isac,4,100.99322701013249,100.99322701013249,1,1200.0,1.3117229447402927,45.0
1.8910818514282528,5,10.0,0.008333333333333333,0.995,0.3842777777777778,42.0,0.9333333333333333,0.8918568464730291,1.0,1,0.11622226748978597,1,1,0.0,6.999999999999998,1.0,461.1333333333333,118.80119640387275,1011.8000000000001,1170.9999999999995,1200.0,0.5,improved_rl_isac,1,118.80119640387275,118.80119640387275,1,1200.0,3.055060566454072,45.0
1.8610934482257515,6,14.0,0.011666666666666667,0.9787534532166332,0.4792592592592592,34.0,0.7555555555555555,0.8971631205673759,1.0,1,0.07430253009875755,1,0,0.0,4.771373584328367,1.0,575.1111111111111,86.85804995473876,1200.0,1200.0,1200.0,0.5869542516038837,improved_rl_isac,5,86.85804995473876,86.85804995473876,1,1200.0,2.5723196553794856,45.0
1.7218549459012897,7,2.0,0.0016666666666666668,0.9487162598336608,0.6554629629629629,25.0,0.5555555555555556,0.938101788170564,1.0,1,0.07403383690796067,1,0,0.0,0.9185776476803615,1.0,786.5555555555555,41.68918580832387,1200.0,1200.0,1200.0,1.6475682963821625,improved_rl_isac,8,41.68918580832387,41.68918580832387,1,1200.0,0.25,45.0
1.8235900901776736,0,18.0,0.015,0.995,0.3917407407407408,39.0,0.8666666666666667,0.8931561232415638,1.0,1,0.14482528974799952,2,1,0.0,6.999999999999998,1.0,470.0888888888889,111.75132197961315,1200.0,1200.0,1200.0,0.7012018757423428,improved_rl_isac,2,111.75132197961315,111.75132197961315,1,1200.0,2.364690110874338,45.0
2.10581757371724,1,12.0,0.01,0.965528980488398,0.5219814814814815,35.0,0.7777777777777778,0.8979450872042825,1.0,1,0.050135167200216754,2,0,0.0,5.159894222317703,1.0,626.3777777777777,89.7589027008362,1200.0,1200.0,1200.0,0.7240670520856437,improved_rl_isac,8,89.7589027008362,89.7589027008362,1,1200.0,2.939219411941759,45.0
1.3586322438961675,2,4.0,0.0033333333333333335,0.9779618610989075,0.4675370370370371,36.0,0.8,0.8982434887946699,1.0,1,0.14736946152319305,2,0,0.0,4.748045124259634,1.0,561.0444444444445,91.68257806762699,1200.0,1200.0,1200.0,0.7165377960418248,improved_rl_isac,6,91.68257806762699,91.68257806762699,1,1200.0,2.899952812041789,45.0
1.4046304948949389,3,12.0,0.01,0.9948571325462991,0.41783333333333333,36.0,0.8,0.8976091476091476,1.0,1,0.12183589766801685,2,0,0.0,5.000000000000002,1.0,501.4,94.31281704781705,1200.0,1200.0,1200.0,0.5,improved_rl_isac,5,94.31281704781705,94.31281704781705,1,1200.0,2.4785036721401768,45.0
2.192892921437038,4,16.0,0.013333333333333334,0.9816573078236219,0.42333333333333334,38.0,0.8444444444444444,0.8897821576763485,1.0,1,0.0992191529733593,2,0,0.0,5.657076917222836,1.0,508.0,101.96751921036498,1200.0,1200.0,1200.0,0.7808828064451947,improved_rl_isac,3,101.96751921036498,101.96751921036498,1,1200.0,2.821774548368128,45.0
2.2562816212159076,5,6.0,0.005,0.995,0.39449999999999996,40.0,0.8888888888888888,0.9037062694838933,1.0,1,0.1377270052704683,2,1,0.0,6.999999999999997,1.0,473.4,113.879763499211,1152.8000000000002,1200.0,1200.0,1.0921908307476524,improved_rl_isac,1,113.879763499211,113.879763499211,1,1200.0,2.9127387039383557,45.0
